branch_row,device_key,from_bus,to_bus,online,rate_a_mva,from_mva,to_mva,from_overload_mva,to_overload_mva,angle_deg,angle_min_deg,angle_max_deg,angle_below_min_deg,angle_above_max_deg,violated,invalid_limit_bounds,stored_terminal_flow_error_mva,stored_terminal_flow_inconsistent
1,NPCC_S7:BRANCH_ROW:33,37,38,1,2500,101.058798512257,82.43408356599,0,0,-0.457430014459011,-360,360,0,0,0,0,9.2370555648813e-14,0
2,NPCC_S7:BRANCH_ROW:34,37,39,1,3388,1132.82943928311,1132.62999913845,0,0,4.78464558940134,-360,360,0,0,0,0,2.27373675443232e-13,0
3,NPCC_S7:BRANCH_ROW:35,37,40,1,2500,154.023713450179,153.903982028084,0,0,-2.77263248999079,-360,360,0,0,0,0,8.55606755492907e-14,0
4,NPCC_S7:BRANCH_ROW:36,37,43,0,3745.98196383403,0,0,0,0,-6.94222910028565,-360,360,0,0,0,0,0,0
5,NPCC_S7:BRANCH_ROW:37,38,69,1,1216,191.48871196604,189.26123057973,0,0,-5.00777690217097,-360,360,0,0,0,0,5.72857867687912e-14,0
6,NPCC_S7:BRANCH_ROW:38,39,73,1,2500,748.272170695994,754.107094531224,0,0,7.63395792874313,-360,360,0,0,0,0,3.4576501834057e-13,0
7,NPCC_S7:BRANCH_ROW:39,39,73,1,2500,748.272170695994,754.107094531224,0,0,7.63395792874313,-360,360,0,0,0,0,3.4576501834057e-13,0
8,NPCC_S7:BRANCH_ROW:40,40,44,0,1328.76341358641,0,0,0,0,-2.33211193931618,-360,360,0,0,0,0,0,0
9,NPCC_S7:BRANCH_ROW:41,41,42,1,2500,563.543819273958,573.767906357661,0,0,-2.71206748343097,-360,360,0,0,0,0,1.4210854715202e-14,0
10,NPCC_S7:BRANCH_ROW:42,41,45,1,314.254622579561,18.2910896494633,24.1464112215953,0,0,1.771162921651,-360,360,0,0,0,0,2.51214793389404e-14,0
11,NPCC_S7:BRANCH_ROW:43,43,44,1,2500,269.275364608133,269.84317526223,0,0,1.83748467097868,-360,360,0,0,0,0,1.36779476633819e-12,0
12,NPCC_S7:BRANCH_ROW:44,43,50,1,3463.47124449306,170.699224938041,183.897925055436,0,0,-2.79753807985439,-360,360,0,0,0,0,6.98648168127071e-13,0
13,NPCC_S7:BRANCH_ROW:45,43,50,1,3463.47124449306,170.699224938041,183.897925055436,0,0,-2.79753807985439,-360,360,0,0,0,0,6.98648168127071e-13,0
14,NPCC_S7:BRANCH_ROW:46,44,45,1,2500,246.772232343932,243.54727063049,0,0,3.06465476097309,-360,360,0,0,0,0,5.85928550210846e-14,0
15,NPCC_S7:BRANCH_ROW:47,44,48,0,6896.14528055676,0,0,0,0,-37.2369328552973,-360,360,0,0,0,0,0,0
16,NPCC_S7:BRANCH_ROW:48,45,46,1,2040.85471944324,132.195648476421,141.759920761261,0,0,-32.0845291590125,-360,360,0,0,0,0,2.84355838317334e-14,0
17,NPCC_S7:BRANCH_ROW:49,45,51,1,489.56239109923,51.5047084145096,52.7928194019841,0,0,-5.48782629403986,-360,360,0,0,0,0,7.32410687763558e-15,0
