ptid,source_label_utc,label_interpretation,integration_method,coverage_seconds,maximum_bracketing_gap_seconds,independently_averaged_P58B_mw,published_P58C_mw,residual_mw
61753,2025-07-10T16:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1337.2897637777778,1405.978,-68.68823622222226
61753,2025-07-10T16:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1403.7562583333333,1405.978,-2.2217416666667305
61753,2025-07-10T17:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1403.7562583333333,1461.8539,-58.09764166666673
61753,2025-07-10T17:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1458.2544670555553,1461.8539,-3.599432944444743
61753,2025-07-10T18:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1458.2544670555553,1494.8235,-36.56903294444464
61753,2025-07-10T18:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1490.630356111111,1494.8235,-4.193143888888926
61753,2025-07-10T19:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1490.630356111111,1519.5396,-28.909243888889023
61753,2025-07-10T19:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1518.1343291666667,1519.5396,-1.4052708333333612
61753,2025-07-10T20:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1518.1343291666667,1577.7837,-59.64937083333325
61753,2025-07-10T20:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1569.6329250000001,1577.7837,-8.15077499999984
61753,2025-07-10T21:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1569.6329250000001,1628.7818,-59.14887499999986
61753,2025-07-10T21:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1623.333116666667,1628.7818,-5.448683333333065
61753,2025-07-10T22:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1623.333116666667,1645.1005,-21.7673833333331
61753,2025-07-10T22:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1646.7111833333333,1645.1005,1.610683333333327
61753,2025-07-10T23:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1646.7111833333333,1662.3064,-15.595216666666602
61753,2025-07-10T23:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1663.563279166667,1662.3064,1.2568791666669767
61753,2025-07-11T00:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1663.563279166667,1616.2575,47.30577916666698
61753,2025-07-11T00:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1621.0183666666667,1616.2575,4.760866666666743
61753,2025-07-11T01:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1621.0183666666667,1555.9992,65.0191666666667
61753,2025-07-11T01:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1564.7377916666667,1555.9992,8.738591666666707
61753,2025-07-11T02:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1564.7377916666667,1459.7554,104.98239166666667
61753,2025-07-11T02:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1467.9071416666666,1459.7554,8.151741666666567
61753,2025-07-11T03:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1467.9071416666666,1345.3089,122.59824166666658
61753,2025-07-11T03:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1353.8272833333333,1345.3089,8.518383333333304
61753,2025-07-11T04:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1353.8272833333333,1245.2808,108.5464833333333
61753,2025-07-11T04:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1252.4322124999999,1245.2808,7.1514124999998785
61753,2025-07-11T05:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1252.4322124999999,1165.0903,87.34191249999981
61753,2025-07-11T05:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1167.0711103333333,1165.0903,1.9808103333332383
61753,2025-07-11T06:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1167.0711103333333,1108.9163,58.15481033333322
61753,2025-07-11T06:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1112.0022125,1108.9163,3.0859124999999494
61753,2025-07-11T07:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1112.0022125,1073.5115,38.49071249999997
61753,2025-07-11T07:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1077.3775,1073.5115,3.8659999999999854
61753,2025-07-11T08:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1077.3775,1065.3002,12.07730000000015
61753,2025-07-11T08:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1064.2845291666665,1065.3002,-1.0156708333333881
61753,2025-07-11T09:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1064.2845291666665,1090.8104,-26.525870833333556
61753,2025-07-11T09:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1088.9799458333334,1090.8104,-1.830454166666641
61753,2025-07-11T10:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1088.9799458333334,1137.6894,-48.709454166666546
61753,2025-07-11T10:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1132.9618375,1137.6894,-4.727562499999976
61753,2025-07-11T11:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1132.9618375,1179.9821,-47.020262499999944
61753,2025-07-11T11:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1176.7476708333334,1179.9821,-3.2344291666665868
61753,2025-07-11T12:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1176.7476708333334,1230.0472,-53.299529166666616
61753,2025-07-11T12:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1225.1821916666665,1230.0472,-4.865008333333435
61753,2025-07-11T13:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1225.1821916666665,1267.2245,-42.042308333333494
61753,2025-07-11T13:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1261.3980833333333,1267.2245,-5.826416666666773
61753,2025-07-11T14:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1261.3980833333333,1321.0412,-59.64311666666663
61753,2025-07-11T14:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1312.7760208333332,1321.0412,-8.265179166666712
61753,2025-07-11T15:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1312.7760208333332,1414.6197,-101.84367916666679
61753,2025-07-11T15:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1409.1683666666668,1414.6197,-5.451333333333196
61753,2025-07-11T16:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1409.1683666666668,1468.1173,-58.948933333333116
61753,2025-07-11T16:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1464.5328541666668,1468.1173,-3.5844458333331204
61753,2025-07-11T17:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1464.5328541666668,1497.04,-32.5071458333332
61753,2025-07-11T17:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1495.7528041666667,1497.04,-1.2871958333332714
61753,2025-07-11T18:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1495.7528041666667,1515.1792,-19.426395833333345
61753,2025-07-11T18:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1512.1305666666667,1515.1792,-3.0486333333333278
61753,2025-07-11T19:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1512.1305666666667,1546.2338,-34.103233333333264
61753,2025-07-11T19:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1541.3068791666665,1546.2338,-4.926920833333497
61753,2025-07-11T20:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1541.3068791666665,1589.7739,-48.467020833333436
61753,2025-07-11T20:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1586.1003666666668,1589.7739,-3.6735333333331255
61753,2025-07-11T21:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1586.1003666666668,1622.247,-36.146633333333284
61753,2025-07-11T21:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1620.4894041666669,1622.247,-1.7575958333331982
61753,2025-07-11T22:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1620.4894041666669,1670.9536,-50.46419583333318
61753,2025-07-11T22:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1665.6247291666668,1670.9536,-5.328870833333212
61753,2025-07-11T23:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1665.6247291666668,1698.3357,-32.71097083333325
61753,2025-07-11T23:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1696.8189245833332,1698.3357,-1.51677541666686
61753,2025-07-12T00:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1696.8189245833332,1667.8999,28.91902458333334
61753,2025-07-12T00:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1674.8277749999997,1667.8999,6.927874999999858
61753,2025-07-12T01:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1674.8277749999997,1603.4373,71.3904749999997
61753,2025-07-12T01:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1607.2925083333334,1603.4373,3.855208333333394
61753,2025-07-12T02:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1607.2925083333334,1490.6294,116.66310833333341
61753,2025-07-12T02:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1499.2713333333334,1490.6294,8.641933333333327
61753,2025-07-12T03:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1499.2713333333334,1377.2888,121.98253333333332
61753,2025-07-12T03:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1385.3149375,1377.2888,8.026137500000004
61753,2025-07-12T04:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1385.3149375,1275.9956,109.31933750000007
61753,2025-07-12T04:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1281.8612333333335,1275.9956,5.865633333333562
61753,2025-07-12T05:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1281.8612333333335,1196.9387,84.9225333333336
61753,2025-07-12T05:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1204.7083875,1196.9387,7.7696875000001455
61753,2025-07-12T06:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1204.7083875,1144.1707,60.537687500000175
61753,2025-07-12T06:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1148.3711958333333,1144.1707,4.200495833333434
61753,2025-07-12T07:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1148.3711958333333,1104.0829,44.28829583333322
61753,2025-07-12T07:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1108.2403166666668,1104.0829,4.157416666666677
61753,2025-07-12T08:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1108.2403166666668,1086.5752,21.66511666666679
61753,2025-07-12T08:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1087.3210875,1086.5752,0.7458874999999807
61753,2025-07-12T09:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1087.3210875,1084.7752,2.5458874999999352
61753,2025-07-12T09:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1084.2439833333333,1084.7752,-0.5312166666667508
61753,2025-07-12T10:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1084.2439833333333,1097.8334,-13.589416666666693
61753,2025-07-12T10:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1094.91285,1097.8334,-2.9205500000000484
61753,2025-07-12T11:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1094.91285,1130.9218,-36.00895000000014
61753,2025-07-12T11:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1126.5310458333333,1130.9218,-4.3907541666667385
61753,2025-07-12T12:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1126.5310458333333,1178.119,-51.58795416666658
61753,2025-07-12T12:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1176.4985875,1178.119,-1.6204124999999294
61753,2025-07-12T13:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1176.4985875,1147.2689,29.229687499999955
61753,2025-07-12T13:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1155.2029041666667,1147.2689,7.934004166666682
61753,2025-07-12T14:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1155.2029041666667,1140.8965,14.306404166666653
61753,2025-07-12T14:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1134.8556708333333,1140.8965,-6.040829166666754
61753,2025-07-12T15:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1134.8556708333333,1223.273,-88.4173291666666
61753,2025-07-12T15:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1212.4929958333335,1223.273,-10.780004166666458
61753,2025-07-12T16:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1212.4929958333335,1339.9784,-127.48540416666651
61753,2025-07-12T16:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1330.2736291666665,1339.9784,-9.704770833333441
61753,2025-07-12T17:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1330.2736291666665,1452.1432,-121.86957083333346
61753,2025-07-12T17:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1447.0213791666665,1452.1432,-5.121820833333459
61753,2025-07-12T18:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1447.0213791666665,1525.7728,-78.75142083333344
61753,2025-07-12T18:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1521.7271333333333,1525.7728,-4.045666666666648
61753,2025-07-12T19:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1521.7271333333333,1587.1719,-65.44476666666674
61753,2025-07-12T19:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1580.7540375,1587.1719,-6.417862499999956
61753,2025-07-12T20:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1580.7540375,1667.6149,-86.86086249999994
61753,2025-07-12T20:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1664.1730499999999,1667.6149,-3.4418500000001586
61753,2025-07-12T21:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1664.1730499999999,1741.2437,-77.07065000000011
61753,2025-07-12T21:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1734.6775041666667,1741.2437,-6.566195833333268
61753,2025-07-12T22:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1734.6775041666667,1812.149,-77.47149583333317
61753,2025-07-12T22:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1808.7004416666666,1812.149,-3.448558333333267
61753,2025-07-12T23:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1808.7004416666666,1773.8377,34.86274166666658
61753,2025-07-12T23:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1782.3196291666666,1773.8377,8.481929166666532
61753,2025-07-13T00:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1782.3196291666666,1704.6132,77.70642916666657
61753,2025-07-13T00:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1709.9217958333334,1704.6132,5.3085958333333565
61753,2025-07-13T01:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1709.9217958333334,1654.8551,55.06669583333337
61753,2025-07-13T01:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1661.4492916666668,1654.8551,6.594191666666802
61753,2025-07-13T02:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1661.4492916666668,1561.1493,100.29999166666676
61753,2025-07-13T02:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1571.23685,1561.1493,10.087549999999965
61753,2025-07-13T03:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1571.23685,1464.1924,107.0444500000001
61753,2025-07-13T03:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1473.0296583333331,1464.1924,8.837258333333239
61753,2025-07-13T04:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1473.0296583333331,1376.8895,96.14015833333315
61753,2025-07-13T04:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1383.7194625000002,1376.8895,6.8299625000001924
61753,2025-07-13T05:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1383.7194625000002,1306.0148,77.70466250000027
61753,2025-07-13T05:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1312.8614833333334,1306.0148,6.846683333333431
61753,2025-07-13T06:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1312.8614833333334,1249.0415,63.81998333333331
61753,2025-07-13T06:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1254.1980625,1249.0415,5.156562500000064
61753,2025-07-13T07:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1254.1980625,1207.9264,46.27166250000005
61753,2025-07-13T07:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1213.5326625,1207.9264,5.606262499999957
61753,2025-07-13T08:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1213.5326625,1179.7962,33.736462500000016
61753,2025-07-13T08:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1181.0844291666667,1179.7962,1.2882291666667243
61753,2025-07-13T09:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1181.0844291666667,1168.6003,12.484129166666662
61753,2025-07-13T09:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1169.7505916666667,1168.6003,1.1502916666665897
61753,2025-07-13T10:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1169.7505916666667,1155.3956,14.354991666666592
61753,2025-07-13T10:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1157.7941500000002,1155.3956,2.398550000000114
61753,2025-07-13T11:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1157.7941500000002,1196.8764,-39.08224999999993
61753,2025-07-13T11:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1192.0878333333335,1196.8764,-4.788566666666611
61753,2025-07-13T12:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1192.0878333333335,1256.3211,-64.2332666666664
61753,2025-07-13T12:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1258.3937708333333,1256.3211,2.0726708333334045
61753,2025-07-13T13:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1258.3937708333333,1270.8202,-12.426429166666821
61753,2025-07-13T13:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1268.5184208333335,1270.8202,-2.30177916666662
61753,2025-07-13T14:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1268.5184208333335,1326.2466,-57.72817916666645
61753,2025-07-13T14:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1320.9291208333334,1326.2466,-5.317479166666544
61753,2025-07-13T15:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1320.9291208333334,1412.1535,-91.2243791666665
61753,2025-07-13T15:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1404.4553083333333,1412.1535,-7.698191666666617
61753,2025-07-13T16:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1404.4553083333333,1536.4526,-131.9972916666668
61753,2025-07-13T16:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1528.4851583333334,1536.4526,-7.967441666666673
61753,2025-07-13T17:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1528.4851583333334,1612.3026,-83.81744166666658
61753,2025-07-13T17:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1611.0839333333333,1612.3026,-1.2186666666666497
61753,2025-07-13T18:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1611.0839333333333,1577.6244,33.45953333333341
61753,2025-07-13T18:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1584.7900666666667,1577.6244,7.165666666666766
61753,2025-07-13T19:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1584.7900666666667,1507.7841,77.00596666666661
61753,2025-07-13T19:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1510.5521041666668,1507.7841,2.768004166666742
61753,2025-07-13T20:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1510.5521041666668,1567.3526,-56.800495833333116
61753,2025-07-13T20:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1559.2874875,1567.3526,-8.065112499999941
61753,2025-07-13T21:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1559.2874875,1644.5765,-85.2890124999999
61753,2025-07-13T21:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1643.9802219722224,1644.5765,-0.5962780277775437
61753,2025-07-13T22:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1643.9802219722224,1672.9965,-29.016278027777616
61753,2025-07-13T22:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1670.9465541666666,1672.9965,-2.0499458333333678
61753,2025-07-13T23:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1670.9465541666666,1713.6061,-42.65954583333337
61753,2025-07-13T23:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1709.0356541666667,1713.6061,-4.570445833333224
61753,2025-07-14T00:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1709.0356541666667,1694.9772,14.058454166666706
61753,2025-07-14T00:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1698.5178083333335,1694.9772,3.5406083333334664
61753,2025-07-14T01:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1698.5178083333335,1642.8871,55.63070833333359
61753,2025-07-14T01:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1649.6852666666666,1642.8871,6.798166666666702
61753,2025-07-14T02:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1649.6852666666666,1552.9988,96.68646666666655
61753,2025-07-14T02:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1561.5943625,1552.9988,8.595562499999915
61753,2025-07-14T03:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1561.5943625,1449.4907,112.10366249999993
61753,2025-07-14T03:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1459.529352375,1449.4907,10.038652374999856
61753,2025-07-14T04:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1459.529352375,1335.295,124.23435237499984
61753,2025-07-14T04:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1344.4067208333333,1335.295,9.111720833333266
61753,2025-07-14T05:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1344.4067208333333,1257.5103,86.89642083333342
61753,2025-07-14T05:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1264.8933583333333,1257.5103,7.383058333333338
61753,2025-07-14T06:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1264.8933583333333,1197.3718,67.52155833333336
61753,2025-07-14T06:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1201.2896,1197.3718,3.9178000000001703
61753,2025-07-14T07:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1201.2896,1160.2402,41.049400000000105
61753,2025-07-14T07:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1164.0975041666668,1160.2402,3.857304166666836
61753,2025-07-14T08:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1164.0975041666668,1155.3856,8.711904166666727
61753,2025-07-14T08:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1155.6357833333334,1155.3856,0.2501833333333252
61753,2025-07-14T09:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1155.6357833333334,1183.8096,-28.173816666666653
61753,2025-07-14T09:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1179.9862458333332,1183.8096,-3.8233541666668316
61753,2025-07-14T10:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1179.9862458333332,1235.389,-55.40275416666668
61753,2025-07-14T10:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1231.8923125000001,1235.389,-3.49668749999978
61753,2025-07-14T11:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1231.8923125000001,1305.4192,-73.52688749999993
61753,2025-07-14T11:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1298.0434791666664,1305.4192,-7.375720833333617
61753,2025-07-14T12:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1298.0434791666664,1367.403,-69.35952083333359
61753,2025-07-14T12:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1365.2526458333332,1367.403,-2.1503541666668298
61753,2025-07-14T13:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1365.2526458333332,1432.3782,-67.12555416666692
61753,2025-07-14T13:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1425.6405333333332,1432.3782,-6.7376666666668825
61753,2025-07-14T14:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1425.6405333333332,1454.7284,-29.08786666666674
61753,2025-07-14T14:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1455.659775638889,1454.7284,0.9313756388889942
61753,2025-07-14T15:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1455.659775638889,1451.887,3.7727756388890157
61753,2025-07-14T15:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1450.238843236111,1451.887,-1.6481567638888919
61753,2025-07-14T16:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1450.238843236111,1503.4223,-53.1834567638889
61753,2025-07-14T16:00:00+00:00,hour_beginning,linear_between_samples,3600.0,303.0,1501.0442056250001,1503.4223,-2.3780943749998187
61753,2025-07-14T17:00:00+00:00,hour_ending,linear_between_samples,3600.0,303.0,1501.0442056250001,1510.1944,-9.150194374999955
61753,2025-07-14T17:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1508.2348580555556,1510.1944,-1.9595419444444815
61753,2025-07-14T18:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1508.2348580555556,1493.3224,14.91245805555559
61753,2025-07-14T18:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1494.030125,1493.3224,0.7077249999999822
61753,2025-07-14T19:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1494.030125,1513.6427,-19.612575000000106
61753,2025-07-14T19:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1509.13565,1513.6427,-4.507050000000163
61753,2025-07-14T20:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1509.13565,1561.9859,-52.85024999999996
61753,2025-07-14T20:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1555.9707041666668,1561.9859,-6.0151958333331095
61753,2025-07-14T21:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1555.9707041666668,1587.8519,-31.881195833333095
61753,2025-07-14T21:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1586.6122791666667,1587.8519,-1.2396208333332197
61753,2025-07-14T22:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1586.6122791666667,1637.7289,-51.1166208333334
61753,2025-07-14T22:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1633.3259277500001,1637.7289,-4.402972249999948
61753,2025-07-14T23:00:00+00:00,hour_ending,linear_between_samples,3600.0,300.0,1633.3259277500001,1676.5456,-43.2196722499998
61753,2025-07-14T23:00:00+00:00,hour_beginning,linear_between_samples,3600.0,300.0,1675.3235556666666,1676.5456,-1.222044333333315
