scenario_id,external_region,model_bus,allocation_weight,p_injection_mw,q_injection_mvar,landing_assumption,q_assumption
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,HQ,48,1,-174.321743452057,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,ONTARIO,54,1,160.099609143545,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,ISONE,37,0.4,23.7449576067048,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,ISONE,73,0.6,35.6174364100572,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,PJM,66,0.35,-2.63417794056288,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,PJM,67,0.15,-1.12893340309838,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,PJM,75,0.25,-1.88155567183063,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,PJM,81,0.25,-1.88155567183063,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,SCH - HQ_CEDARS,48,1,-35.5758660106238,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,SCH - NPX_CSC,80,1,0,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,SCH - NPX_1385,80,1,23.0709491078895,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,SCH - PJM_NEPTUNE,80,1,162.433474893507,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,SCH - PJM_VFT,81,1,67.2976798700967,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,SCH - PJM_HTP,81,1,31.5202172854127,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
