scenario_id,model_gen_row,generator_key,model_bus,zone,online,pmin_mw,pmax_mw,within_zone_capacity_share,raw_prior_mw,bounded_prior_mw,clipped_prior_mw,sigma_before_floor_mw,sigma_mw,observed_generator_dispatch,solved_pg_mw,deviation_from_bounded_prior_mw,deviation_from_raw_source_assignment_mw,electrical_baseline_qualified
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,1,NPCC_S7:GEN_ROW:10:BUS:42,42,F,1,0,568.003995,0.261993979858879,140.743678571665,140.743678571665,0,41.245303230931,41.245303230931,0,140.743741897808,6.33261427367415e-05,6.33261427367415e-05,1
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2,NPCC_S7:GEN_ROW:11:BUS:47,47,D,1,0,944.920662,0.959329106258799,381.531367275417,381.531367275417,0,58.430243655673,58.430243655673,0,381.531367275419,2.21689333557151e-12,2.21689333557151e-12,1
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,3,NPCC_S7:GEN_ROW:12:BUS:48,48,D,1,0,40.0600457,0.0406708937412013,16.1750765156162,16.1750765156162,0,12.0308342844191,12.0308342844191,0,16.1750765156163,9.59232693276135e-14,9.59232693276135e-14,1
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,4,NPCC_S7:GEN_ROW:13:BUS:50,50,C,1,0,1105.24857748821,0.440127659082592,518.776779416633,518.776779416633,0,117.295798691289,117.295798691289,0,518.776779416642,8.5265128291212e-12,8.5265128291212e-12,1
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,5,NPCC_S7:GEN_ROW:14:BUS:51,51,C,1,0,292.878562141814,0.116628927262589,137.4700681121,137.4700681121,0,60.3804390148916,60.3804390148916,0,137.470068112102,2.24531504500192e-12,2.24531504500192e-12,1
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,6,NPCC_S7:GEN_ROW:15:BUS:53,53,B,1,0,288.8,1,225.374383387942,225.374383387942,0,50,50,0,225.374383387943,1.4210854715202e-12,1.4210854715202e-12,1
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,7,NPCC_S7:GEN_ROW:16:BUS:54,54,A,1,0,197.192650893643,0.152531444069959,90.24188172154,90.24188172154,0,34.6592938981746,34.6592938981746,0,90.2418817215407,7.38964445190504e-13,7.38964445190504e-13,1
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,8,NPCC_S7:GEN_ROW:17:BUS:54,54,A,1,0,197.192650893643,0.152531444069959,90.24188172154,90.24188172154,0,34.6592938981746,34.6592938981746,0,90.2418817215407,7.38964445190504e-13,7.38964445190504e-13,1
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,9,NPCC_S7:GEN_ROW:18:BUS:55,55,A,1,0,197.192650893643,0.152531444069959,90.24188172154,90.24188172154,0,34.6592938981746,34.6592938981746,0,90.2418817215407,7.24753590475302e-13,7.24753590475302e-13,1
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,10,NPCC_S7:GEN_ROW:19:BUS:56,56,A,1,0,495.093851384339,0.382962446924767,226.571327963863,226.571327963863,0,54.9184301626295,54.9184301626295,0,226.571327963865,1.76214598468505e-12,1.76214598468505e-12,1
