timestamp,interface,released_plot_mw,corrected_operator_mw,observed_mw,positive_limit_mw,released_paper_error_pct,pf_success
02-Apr-2019 06:00:00,Dysinger East,535.937391700253,1405.22651846646,1296.27833333333,3150,24.1378076708914,1
02-Apr-2019 06:00:00,West Central,-1486.72862938147,883.851148412047,754.750833333333,9999,22.4170363307811,1
02-Apr-2019 06:00:00,Total East,4014.47709832627,4014.47709832627,3832.005,6800,-2.68341321068048,1
02-Apr-2019 06:00:00,Moses South,237.950693217753,2000.32211145358,2014.4075,3150,56.3954541835634,1
02-Apr-2019 06:00:00,Central East,1746.90843959392,1746.90843959392,2218.8675,2410,19.5833635023271,1
02-Apr-2019 06:00:00,UpNY-Coned,-1784.44816672478,2396.18352134595,2563.65166666667,5700,76.2824532173938,1
02-Apr-2019 06:00:00,Dun/SPR-South,2684.46894909123,2437.44333333334,2103.50083333333,4600,-12.6297416469109,1
02-Apr-2019 07:00:00,Dysinger East,487.546861053193,1330.49833656673,1306.60416666667,3150,26.0018192258246,1
02-Apr-2019 07:00:00,West Central,-1547.30267822638,767.690293245228,719.923333333333,9999,22.674527568354,1
02-Apr-2019 07:00:00,Total East,3926.75172904711,3926.75172904711,3625.46666666667,6800,-4.4306626820654,1
02-Apr-2019 07:00:00,Moses South,223.386321497373,1944.25065515052,1862.355,3150,52.0307516984961,1
02-Apr-2019 07:00:00,Central East,1806.49112133893,1806.49112133893,2163.765,2435,14.6724385487093,1
02-Apr-2019 07:00:00,UpNY-Coned,-1544.32252380219,2017.7001239607,2369.61666666667,5700,68.6655998327869,1
02-Apr-2019 07:00:00,Dun/SPR-South,2981.82832284912,1745.91000000002,1914.93833333333,4600,-23.1932606416476,1
02-Apr-2019 08:00:00,Dysinger East,506.469856233019,1374.04255714037,1373.26166666667,3150,27.5172003312269,1
02-Apr-2019 08:00:00,West Central,-1439.63115617837,812.718699074402,789.42,9999,22.2927408358673,1
02-Apr-2019 08:00:00,Total East,4163.79317116394,4163.79317116394,4336.54166666667,6800,2.54041905151075,1
02-Apr-2019 08:00:00,Moses South,242.385181466714,1989.46014018064,1935.125,3150,53.7377720169297,1
02-Apr-2019 08:00:00,Central East,1870.28165113296,1870.28165113296,2204.79333333333,2435,13.7376460862578,1
02-Apr-2019 08:00:00,UpNY-Coned,-1685.06988759659,2713.43311423798,2979.49416666667,5700,81.8344570923378,1
02-Apr-2019 08:00:00,Dun/SPR-South,3135.65614075144,2297.51000000001,2387.6275,4600,-16.2614921902488,1
02-Apr-2019 09:00:00,Dysinger East,540.57344749614,1465.63406547666,1295.36916666667,3150,23.9617688625564,1
02-Apr-2019 09:00:00,West Central,-1372.273456786,932.84468677513,731.625,9999,21.0410886767277,1
02-Apr-2019 09:00:00,Total East,4345.07346324857,4345.07346324857,4449.00416666667,6800,1.52839269732494,1
02-Apr-2019 09:00:00,Moses South,280.780954729556,2126.68489412969,2013.0175,3150,54.9916363577919,1
02-Apr-2019 09:00:00,Central East,1845.72743446511,1845.72743446511,2162.6875,2435,13.016840473712,1
02-Apr-2019 09:00:00,UpNY-Coned,-1961.3928211437,3171.69972586245,3296.17,5700,92.2379442305913,1
02-Apr-2019 09:00:00,Dun/SPR-South,2995.77821805115,2853.47666666669,2721.94333333333,4600,-5.95293227647434,1
02-Apr-2019 10:00:00,Dysinger East,549.432845537183,1353.28749373957,1130.56583333333,3150,18.4486662792429,1
02-Apr-2019 10:00:00,West Central,-1347.26640668981,863.83672388902,612.188333333333,9999,19.5965070509365,1
02-Apr-2019 10:00:00,Total East,4350.1419824035,4350.1419824035,4403.64166666667,6800,0.786760062693608,1
02-Apr-2019 10:00:00,Moses South,292.92829321554,2219.28544938232,2191.67,3150,60.277514501094,1
02-Apr-2019 10:00:00,Central East,1917.7387105445,1917.7387105445,2199.6175,2435,11.5761309837989,1
02-Apr-2019 10:00:00,UpNY-Coned,-1916.79106334518,3057.50724574303,3255.46166666667,5700,90.7412759651201,1
02-Apr-2019 10:00:00,Dun/SPR-South,3029.95272568898,2851.01,2767.5,4600,-5.70549403671692,1
02-Apr-2019 11:00:00,Dysinger East,550.951096645718,1355.38068557648,1096.87166666667,3150,17.3308117466968,1
02-Apr-2019 11:00:00,West Central,-1301.75979040691,899.052142257993,614.666666666667,9999,19.1661811888547,1
02-Apr-2019 11:00:00,Total East,4436.79718196196,4436.79718196196,4492.565,6800,0.820114971147712,1
02-Apr-2019 11:00:00,Moses South,305.872893276376,2127.43217726545,2177.135,3150,59.4051462451944,1
02-Apr-2019 11:00:00,Central East,1960.10769383719,1960.10769383719,2296.925,2435,13.8323329019636,1
02-Apr-2019 11:00:00,UpNY-Coned,-1930.12780829895,3152.51255008036,3089.84416666667,5700,88.0696837713266,1
02-Apr-2019 11:00:00,Dun/SPR-South,2828.35754857821,3002.3766666667,2657.33833333333,4600,-3.7178090270626,1
02-Apr-2019 12:00:00,Dysinger East,563.827302395914,1428.72157161189,1070.87083333333,3150,16.0966200297594,1
02-Apr-2019 12:00:00,West Central,-1264.02074242979,991.726512985388,612.699166666667,9999,18.7690759985644,1
02-Apr-2019 12:00:00,Total East,4457.28629394522,4457.28629394522,4699.65083333333,6800,3.56418440276644,1
02-Apr-2019 12:00:00,Moses South,307.590208827181,2048.46766086881,2125.10083333333,3150,57.6987499843223,1
02-Apr-2019 12:00:00,Central East,1855.72291094871,1855.72291094871,2222.34916666667,2435,15.0565197420104,1
02-Apr-2019 12:00:00,UpNY-Coned,-2106.91328687473,3655.44932537576,3474.4225,5700,97.9181716995567,1
02-Apr-2019 12:00:00,Dun/SPR-South,3106.5378389705,3569.59333333334,2863.70083333333,4600,-5.27906533993842,1
02-Apr-2019 13:00:00,Dysinger East,569.484506020964,1448.28687356675,1082.875,3150,16.2981109199694,1
02-Apr-2019 13:00:00,West Central,-1255.43133565405,1008.61417530181,625.9125,9999,18.8153198885294,1
02-Apr-2019 13:00:00,Total East,4462.29551261945,4462.29551261945,4660.10333333333,6800,2.90893853990999,1
02-Apr-2019 13:00:00,Moses South,305.887794192474,2008.04363498049,2076.44833333333,3150,56.2082710838368,1
02-Apr-2019 13:00:00,Central East,1817.24200674909,1817.24200674909,2131.07583333333,2435,12.8884528371353,1
02-Apr-2019 13:00:00,UpNY-Coned,-2163.33803385609,3742.92519957033,3659.06,5700,102.1473339273,1
02-Apr-2019 13:00:00,Dun/SPR-South,2913.78076138499,3589.64333333334,2662.13416666667,4600,-5.47057814605053,1
02-Apr-2019 14:00:00,Dysinger East,576.82264067856,1461.62171756197,1137.87,3150,17.8110272800457,1
02-Apr-2019 14:00:00,West Central,-1264.10270642049,1024.63776341626,681.260833333333,9999,19.4555809556338,1
02-Apr-2019 14:00:00,Total East,4484.90599766684,4484.90599766684,4600.37166666667,6800,1.69802454411509,1
02-Apr-2019 14:00:00,Moses South,323.490735123717,2098.65313272553,2083.19666666667,3150,55.8636803664428,1
02-Apr-2019 14:00:00,Central East,1830.53446957622,1830.53446957622,2182.23166666667,2435,14.4434167182934,1
02-Apr-2019 14:00:00,UpNY-Coned,-2190.85766231284,3614.38095592145,3656.16333333333,5700,102.579315713091,1
02-Apr-2019 14:00:00,Dun/SPR-South,2801.22577190466,3506.56,2538.30416666667,4600,-5.71568707039112,1
02-Apr-2019 15:00:00,Dysinger East,569.143363044767,1459.19714050216,1291.12916666667,3150,22.9201842419651,1
02-Apr-2019 15:00:00,West Central,-1264.76317519775,1014.40300862097,834.821666666667,9999,20.9979482134655,1
02-Apr-2019 15:00:00,Total East,4562.60671898833,4562.60671898833,4778.42833333333,6800,3.17384726977953,1
02-Apr-2019 15:00:00,Moses South,339.256847476942,2145.92441082727,2093.64,3150,55.6947032547002,1
02-Apr-2019 15:00:00,Central East,1762.98592679096,1762.98592679096,2276.105,2498.33333333333,20.5384552318494,1
