times,status,seconds,balance_residual,errors
08-Apr-2019 17:00:00,1,0.1387481,9.66338120633736e-12,
08-Apr-2019 18:00:00,1,0.1725809,1.13686837721616e-11,
08-Apr-2019 19:00:00,1,0.169684,4.71800376544707e-12,
08-Apr-2019 20:00:00,1,0.1674471,5.88329385209363e-12,
08-Apr-2019 21:00:00,1,0.1618753,7.04858393874019e-12,
08-Apr-2019 22:00:00,1,0.1603217,1.0061285138363e-11,
08-Apr-2019 23:00:00,1,0.1647001,7.47490958019625e-12,
09-Apr-2019 00:00:00,1,0.1640336,6.50857145956252e-12,
09-Apr-2019 01:00:00,1,0.1608811,5.6843418860808e-12,
09-Apr-2019 02:00:00,1,0.1592743,9.43600753089413e-12,
09-Apr-2019 03:00:00,1,0.1268711,9.37916411203332e-12,
09-Apr-2019 04:00:00,1,0.1701137,5.94013727095444e-12,
09-Apr-2019 05:00:00,1,0.1628644,9.60653778747655e-12,
09-Apr-2019 06:00:00,1,0.1409444,1.17665877041873e-11,
09-Apr-2019 07:00:00,1,0.1527664,8.5265128291212e-12,
09-Apr-2019 08:00:00,1,0.1502592,7.13384906703141e-12,
09-Apr-2019 09:00:00,1,0.1677236,4.88853402202949e-12,
09-Apr-2019 10:00:00,1,0.1652053,9.66338120633736e-12,
09-Apr-2019 11:00:00,1,0.165052,9.54969436861575e-12,
09-Apr-2019 12:00:00,1,0.1769704,9.89075488178059e-12,
09-Apr-2019 13:00:00,1,0.1778796,1.17097442853265e-11,
09-Apr-2019 14:00:00,1,0.1755876,8.75388650456443e-12,
09-Apr-2019 15:00:00,1,0.1683775,1.20508047984913e-11,
09-Apr-2019 16:00:00,1,0.165984,8.18545231595635e-12,
09-Apr-2019 17:00:00,1,0.1663456,9.9475983006414e-12,
09-Apr-2019 18:00:00,1,0.1680055,9.26547727431171e-12,
09-Apr-2019 19:00:00,1,0.1732834,5.85487214266323e-12,
09-Apr-2019 20:00:00,1,0.1729912,7.75912667450029e-12,
09-Apr-2019 21:00:00,1,0.1683788,5.37170308234636e-12,
09-Apr-2019 22:00:00,1,0.167169,7.73070496506989e-12,
09-Apr-2019 23:00:00,1,0.1593487,6.87805368215777e-12,
10-Apr-2019 00:00:00,1,0.1783417,4.2632564145606e-12,
10-Apr-2019 01:00:00,1,0.1691189,7.56017470848747e-12,
10-Apr-2019 02:00:00,1,0.1730801,1.05444541986799e-11,
10-Apr-2019 03:00:00,1,0.1714923,1.2732925824821e-11,
10-Apr-2019 04:00:00,1,0.1676632,1.24202870210866e-11,
10-Apr-2019 05:00:00,1,0.1655997,5.91171556152403e-12,
10-Apr-2019 06:00:00,1,0.1659978,5.51381162949838e-12,
10-Apr-2019 07:00:00,1,0.1672541,6.33804120298009e-12,
10-Apr-2019 08:00:00,1,0.1711913,5.6559201766504e-12,
10-Apr-2019 09:00:00,1,0.1669473,8.15703060652595e-12,
10-Apr-2019 10:00:00,1,0.1645642,7.58859641791787e-12,
10-Apr-2019 11:00:00,1,0.1652802,9.919176591211e-12,
10-Apr-2019 12:00:00,1,0.1510105,9.9475983006414e-12,
10-Apr-2019 13:00:00,1,0.1618618,6.42330633127131e-12,
10-Apr-2019 14:00:00,1,0.1674635,8.5265128291212e-12,
10-Apr-2019 15:00:00,1,0.1721006,1.02602371043758e-11,
10-Apr-2019 16:00:00,1,0.1657438,5.17275111633353e-12,
10-Apr-2019 17:00:00,1,0.1627716,1.07149844552623e-11,
10-Apr-2019 18:00:00,1,0.1493207,6.59383658785373e-12,
10-Apr-2019 19:00:00,1,0.1258143,5.37170308234636e-12,
10-Apr-2019 20:00:00,1,0.1083952,7.73070496506989e-12,
10-Apr-2019 21:00:00,1,0.1095914,8.07176547823474e-12,
10-Apr-2019 22:00:00,1,0.1065226,6.96331881044898e-12,
10-Apr-2019 23:00:00,1,0.1054656,4.63273863715585e-12,
11-Apr-2019 00:00:00,1,0.1219549,5.85487214266323e-12,
11-Apr-2019 01:00:00,1,0.1670506,1.00044417195022e-11,
11-Apr-2019 02:00:00,1,0.1726301,6.02540239924565e-12,
11-Apr-2019 03:00:00,1,0.168639,4.32009983342141e-12,
11-Apr-2019 04:00:00,1,0.1685938,4.40536496171262e-12,
11-Apr-2019 05:00:00,1,0.1645391,6.50857145956252e-12,
11-Apr-2019 06:00:00,1,0.1622733,5.71276359551121e-12,
11-Apr-2019 07:00:00,1,0.1673568,8.24229573481716e-12,
11-Apr-2019 08:00:00,1,0.1709451,6.08224581810646e-12,
11-Apr-2019 09:00:00,1,0.1722293,4.9453774408903e-12,
11-Apr-2019 10:00:00,1,0.1672965,1.13686837721616e-11,
11-Apr-2019 11:00:00,1,0.1683956,6.73594513500575e-12,
11-Apr-2019 12:00:00,1,0.1234879,8.86757334228605e-12,
11-Apr-2019 13:00:00,1,0.1553665,8.21387402538676e-12,
11-Apr-2019 14:00:00,1,0.1413238,8.81072992342524e-12,
11-Apr-2019 15:00:00,1,0.1655936,1.07434061646927e-11,
11-Apr-2019 16:00:00,1,0.1618944,8.35598257253878e-12,
11-Apr-2019 17:00:00,1,0.1708794,5.34328137291595e-12,
11-Apr-2019 18:00:00,1,0.1682852,8.12860889709555e-12,
11-Apr-2019 19:00:00,1,0.1630261,1.0203393685515e-11,
11-Apr-2019 20:00:00,1,0.169316,8.5265128291212e-12,
11-Apr-2019 21:00:00,1,0.1540583,3.86535248253495e-12,
11-Apr-2019 22:00:00,1,0.1662392,5.40012479177676e-12,
11-Apr-2019 23:00:00,1,0.1688508,1.03455022326671e-11,
12-Apr-2019 00:00:00,1,0.1631976,7.7875483839307e-12,
12-Apr-2019 01:00:00,1,0.1612088,8.61177795741241e-12,
12-Apr-2019 02:00:00,1,0.1494133,1.16244791570352e-11,
12-Apr-2019 03:00:00,1,0.1547336,1.04876107798191e-11,
12-Apr-2019 04:00:00,1,0.1703816,7.27595761418343e-12,
12-Apr-2019 05:00:00,1,0.1630715,1.125499693444e-11,
12-Apr-2019 06:00:00,1,0.1591211,8.95283847057726e-12,
12-Apr-2019 07:00:00,1,0.1530511,4.29167812399101e-12,
12-Apr-2019 08:00:00,1,0.1447405,1.29318777908338e-11,
12-Apr-2019 09:00:00,1,0.1718238,7.84439180279151e-12,
12-Apr-2019 10:00:00,1,0.1484172,8.5265128291212e-12,
12-Apr-2019 11:00:00,1,0.1417212,6.3664629124105e-12,
12-Apr-2019 12:00:00,1,0.1617377,8.5265128291212e-12,
12-Apr-2019 13:00:00,1,0.1495453,9.57811607804615e-12,
12-Apr-2019 14:00:00,1,0.1557634,5.85487214266323e-12,
12-Apr-2019 15:00:00,1,0.1614532,1.06297193269711e-11,
12-Apr-2019 16:00:00,1,0.1768268,7.44648787076585e-12,
12-Apr-2019 17:00:00,1,0.1648698,1.17665877041873e-11,
12-Apr-2019 18:00:00,1,0.1546704,5.6843418860808e-12,
12-Apr-2019 19:00:00,1,0.1626009,8.10018718766514e-12,
12-Apr-2019 20:00:00,1,0.1731852,8.89599505171645e-12,
12-Apr-2019 21:00:00,1,0.1634562,8.01492205937393e-12,
12-Apr-2019 22:00:00,1,0.1624201,4.2632564145606e-12,
12-Apr-2019 23:00:00,1,0.1565862,6.30961949354969e-12,
13-Apr-2019 00:00:00,1,0.1332761,7.44648787076585e-12,
13-Apr-2019 01:00:00,1,0.1421808,7.24753590475302e-12,
13-Apr-2019 02:00:00,1,0.1605654,3.5242919693701e-12,
13-Apr-2019 03:00:00,1,0.168475,8.38440428196918e-12,
13-Apr-2019 04:00:00,1,0.1704801,5.05906427861191e-12,
13-Apr-2019 05:00:00,1,0.1703969,6.42330633127131e-12,
13-Apr-2019 06:00:00,1,0.1153372,7.24753590475302e-12,
13-Apr-2019 07:00:00,1,0.162051,5.31485966348555e-12,
13-Apr-2019 08:00:00,1,0.1580694,5.34328137291595e-12,
13-Apr-2019 09:00:00,1,0.1652248,6.05382410867605e-12,
13-Apr-2019 10:00:00,1,0.1628475,6.05382410867605e-12,
13-Apr-2019 11:00:00,1,0.1693938,6.93489710101858e-12,
13-Apr-2019 12:00:00,1,0.1781727,4.60431692772545e-12,
13-Apr-2019 13:00:00,1,0.1667207,7.8159700933611e-12,
13-Apr-2019 14:00:00,1,0.1662471,8.18545231595635e-12,
13-Apr-2019 15:00:00,1,0.1626413,5.79802872380242e-12,
13-Apr-2019 16:00:00,1,0.1428734,4.9737991503207e-12,
13-Apr-2019 17:00:00,1,0.1266387,4.77484718430787e-12,
13-Apr-2019 18:00:00,1,0.1631277,4.80326889373828e-12,
13-Apr-2019 19:00:00,1,0.1435842,5.85487214266323e-12,
13-Apr-2019 20:00:00,1,0.1597078,7.61701812734827e-12,
13-Apr-2019 21:00:00,1,0.1633954,8.24229573481716e-12,
13-Apr-2019 22:00:00,1,0.1619575,4.43378667114303e-12,
13-Apr-2019 23:00:00,1,0.164832,7.50333128962666e-12,
14-Apr-2019 00:00:00,1,0.167516,6.3948846218409e-12,
14-Apr-2019 01:00:00,1,0.1648026,9.26547727431171e-12,
14-Apr-2019 02:00:00,1,0.163937,7.50333128962666e-12,
14-Apr-2019 03:00:00,1,0.1615707,1.15676357381744e-11,
14-Apr-2019 04:00:00,1,0.1616675,9.29389898374211e-12,
14-Apr-2019 05:00:00,1,0.1610832,6.02540239924565e-12,
14-Apr-2019 06:00:00,1,0.171604,6.76436684443615e-12,
14-Apr-2019 07:00:00,1,0.1688663,7.47490958019625e-12,
14-Apr-2019 08:00:00,1,0.15848,4.60431692772545e-12,
14-Apr-2019 09:00:00,1,0.1644043,7.8159700933611e-12,
14-Apr-2019 10:00:00,1,0.1601511,7.47490958019625e-12,
14-Apr-2019 11:00:00,1,0.1596359,6.82121026329696e-12,
14-Apr-2019 12:00:00,1,0.165129,8.24229573481716e-12,
14-Apr-2019 13:00:00,1,0.1634214,6.73594513500575e-12,
14-Apr-2019 14:00:00,1,0.1662805,1.00897068477934e-11,
14-Apr-2019 15:00:00,1,0.1639081,1.05728759081103e-11,
14-Apr-2019 16:00:00,1,0.1635233,5.74118530494161e-12,
14-Apr-2019 17:00:00,1,0.1635353,5.17275111633353e-12,
14-Apr-2019 18:00:00,1,0.1636277,4.91695573145989e-12,
14-Apr-2019 19:00:00,1,0.1654402,7.64543983677868e-12,
14-Apr-2019 20:00:00,1,0.1632876,6.42330633127131e-12,
14-Apr-2019 21:00:00,1,0.163242,4.88853402202949e-12,
14-Apr-2019 22:00:00,1,0.1637846,8.69704308570363e-12,
14-Apr-2019 23:00:00,1,0.1685849,6.56541487842333e-12,
15-Apr-2019 00:00:00,1,0.1662771,7.30437932361383e-12,
15-Apr-2019 01:00:00,1,0.1753309,5.88329385209363e-12,
15-Apr-2019 02:00:00,1,0.1664945,4.09272615797818e-12,
15-Apr-2019 03:00:00,1,0.1640147,6.76436684443615e-12,
15-Apr-2019 04:00:00,1,0.1548165,7.47490958019625e-12,
15-Apr-2019 05:00:00,1,0.1609126,6.19593265582807e-12,
15-Apr-2019 06:00:00,1,0.1653594,5.00222085975111e-12,
15-Apr-2019 07:00:00,1,0.1690642,9.2370555648813e-12,
15-Apr-2019 08:00:00,1,0.1656071,8.44124770082999e-12,
15-Apr-2019 09:00:00,1,0.1636583,1.19086962513393e-11,
15-Apr-2019 10:00:00,1,0.1635864,7.30437932361383e-12,
15-Apr-2019 11:00:00,1,0.1631679,8.75388650456443e-12,
15-Apr-2019 12:00:00,1,0.1694284,5.62749846721999e-12,
15-Apr-2019 13:00:00,1,0.1725289,9.2086338554509e-12,
15-Apr-2019 14:00:00,1,0.1626445,6.93489710101858e-12,
15-Apr-2019 15:00:00,1,0.1618305,7.16227077646181e-12,
15-Apr-2019 16:00:00,1,0.1529587,6.30961949354969e-12,
15-Apr-2019 17:00:00,1,0.1647113,7.30437932361383e-12,
15-Apr-2019 18:00:00,1,0.1605749,9.46442924032453e-12,
15-Apr-2019 19:00:00,1,0.1673768,4.80326889373828e-12,
15-Apr-2019 20:00:00,1,0.1733849,4.14956957683899e-12,
15-Apr-2019 21:00:00,1,0.1705908,4.88853402202949e-12,
15-Apr-2019 22:00:00,1,0.1609551,7.44648787076585e-12,
15-Apr-2019 23:00:00,1,0.1595382,3.92219590139575e-12,
16-Apr-2019 00:00:00,1,0.163059,4.9737991503207e-12,
16-Apr-2019 01:00:00,1,0.1632035,6.3948846218409e-12,
16-Apr-2019 02:00:00,1,0.1619452,8.95283847057726e-12,
16-Apr-2019 03:00:00,1,0.1677043,5.85487214266323e-12,
16-Apr-2019 04:00:00,1,0.1718259,5.31485966348555e-12,
16-Apr-2019 05:00:00,1,0.1623062,6.73594513500575e-12,
16-Apr-2019 06:00:00,1,0.1320338,7.73070496506989e-12,
16-Apr-2019 07:00:00,1,0.181197,4.37694325228222e-12,
16-Apr-2019 08:00:00,1,0.1571308,6.62225829728413e-12,
16-Apr-2019 09:00:00,1,0.1370566,5.34328137291595e-12,
16-Apr-2019 10:00:00,1,0.1430867,6.99174051987939e-12,
16-Apr-2019 11:00:00,1,0.1624115,5.17275111633353e-12,
16-Apr-2019 12:00:00,1,0.1661769,9.74864633462857e-12,
16-Apr-2019 13:00:00,1,0.1729586,1.08570930024143e-11,
16-Apr-2019 14:00:00,1,0.1505466,4.9737991503207e-12,
16-Apr-2019 15:00:00,1,0.1342984,8.46966941026039e-12,
16-Apr-2019 16:00:00,1,0.1648691,6.3948846218409e-12,
16-Apr-2019 17:00:00,1,0.1488298,1.29318777908338e-11,
16-Apr-2019 18:00:00,1,0.1071019,9.40758582146373e-12,
16-Apr-2019 19:00:00,1,0.1688508,1.20508047984913e-11,
16-Apr-2019 20:00:00,1,0.1657673,8.18545231595635e-12,
16-Apr-2019 21:00:00,1,0.1563972,9.32232069317251e-12,
16-Apr-2019 22:00:00,1,0.1643391,9.29389898374211e-12,
16-Apr-2019 23:00:00,1,0.1635634,8.55493453855161e-12,
17-Apr-2019 00:00:00,1,0.1631341,8.95283847057726e-12,
17-Apr-2019 01:00:00,1,0.1701523,6.73594513500575e-12,
17-Apr-2019 02:00:00,1,0.16038,8.78230821399484e-12,
17-Apr-2019 03:00:00,1,0.1689849,7.61701812734827e-12,
17-Apr-2019 04:00:00,1,0.1640376,3.29691829392686e-12,
17-Apr-2019 05:00:00,1,0.1629156,6.11066752753686e-12,
17-Apr-2019 06:00:00,1,0.1632818,5.96855898038484e-12,
17-Apr-2019 07:00:00,1,0.1630095,7.90123522165231e-12,
17-Apr-2019 08:00:00,1,0.1635196,4.9737991503207e-12,
17-Apr-2019 09:00:00,1,0.1632036,7.7875483839307e-12,
17-Apr-2019 10:00:00,1,0.1613263,6.50857145956252e-12,
17-Apr-2019 11:00:00,1,0.1648216,7.7875483839307e-12,
17-Apr-2019 12:00:00,1,0.1643057,6.76436684443615e-12,
17-Apr-2019 13:00:00,1,0.1661108,7.84439180279151e-12,
17-Apr-2019 14:00:00,1,0.1726297,1.09707798401359e-11,
17-Apr-2019 15:00:00,1,0.1709436,1.06865627458319e-11,
17-Apr-2019 16:00:00,1,0.1642707,6.93489710101858e-12,
17-Apr-2019 17:00:00,1,0.1666447,5.17275111633353e-12,
17-Apr-2019 18:00:00,1,0.1664816,9.15179043659009e-12,
17-Apr-2019 19:00:00,1,0.1657417,6.19593265582807e-12,
17-Apr-2019 20:00:00,1,0.1689689,1.0061285138363e-11,
17-Apr-2019 21:00:00,1,0.1680358,8.18545231595635e-12,
17-Apr-2019 22:00:00,1,0.1631567,1.21076482173521e-11,
17-Apr-2019 23:00:00,1,0.1648517,6.59383658785373e-12,
18-Apr-2019 00:00:00,1,0.1625881,1.06297193269711e-11,
18-Apr-2019 01:00:00,1,0.1618295,6.42330633127131e-12,
18-Apr-2019 02:00:00,1,0.161798,7.44648787076585e-12,
18-Apr-2019 03:00:00,1,0.1625459,8.75388650456443e-12,
18-Apr-2019 04:00:00,1,0.1615365,1.00044417195022e-11,
18-Apr-2019 05:00:00,1,0.1617476,5.51381162949838e-12,
18-Apr-2019 06:00:00,1,0.1617033,8.98126018000767e-12,
18-Apr-2019 07:00:00,1,0.1640642,9.54969436861575e-12,
18-Apr-2019 08:00:00,1,0.1673041,6.76436684443615e-12,
18-Apr-2019 09:00:00,1,0.1683716,1.04591890703887e-11,
18-Apr-2019 10:00:00,1,0.1669207,6.30961949354969e-12,
18-Apr-2019 11:00:00,1,0.1655014,9.66338120633736e-12,
18-Apr-2019 12:00:00,1,0.1661512,5.51381162949838e-12,
18-Apr-2019 13:00:00,1,0.1632119,8.64019966684282e-12,
18-Apr-2019 14:00:00,1,0.1747009,1.52908796735574e-11,
18-Apr-2019 15:00:00,1,0.1719075,9.77706804405898e-12,
18-Apr-2019 16:00:00,1,0.1672843,1.13686837721616e-11,
18-Apr-2019 17:00:00,1,0.1610075,8.29913915367797e-12,
18-Apr-2019 18:00:00,1,0.1618709,7.16227077646181e-12,
18-Apr-2019 19:00:00,1,0.1590372,9.72022462519817e-12,
18-Apr-2019 20:00:00,1,0.1718623,1.08570930024143e-11,
18-Apr-2019 21:00:00,1,0.1664969,1.00044417195022e-11,
