TimeStamp,InterfaceName,rows,point_ids,conflicting_numeric_values,FlowMWH_spread,PositiveLimitMWH_spread,NegativeLimitMWH_spread,source_lines
2019-01-01 00:25:00,CENTRAL EAST - VC,2,23330,True,14.0900000000001,0,0,20190101ExternalLimitsFlows.csv:110;20190101ExternalLimitsFlows.csv:111
2019-01-01 00:25:00,DYSINGER EAST,2,23326,True,75.24,0,0,20190101ExternalLimitsFlows.csv:112;20190101ExternalLimitsFlows.csv:113
2019-01-01 00:25:00,MOSES SOUTH,2,23319,True,115.07,0,0,20190101ExternalLimitsFlows.csv:114;20190101ExternalLimitsFlows.csv:115
2019-01-01 00:25:00,SCH - HQ - NY,2,23324,False,0,0,0,20190101ExternalLimitsFlows.csv:116;20190101ExternalLimitsFlows.csv:117
2019-01-01 00:25:00,SCH - HQ_CEDARS,2,325274,False,0,0,0,20190101ExternalLimitsFlows.csv:118;20190101ExternalLimitsFlows.csv:119
2019-01-01 00:25:00,SCH - HQ_IMPORT_EXPORT,2,325376,False,0,0,0,20190101ExternalLimitsFlows.csv:120;20190101ExternalLimitsFlows.csv:121
2019-01-01 00:25:00,SCH - NE - NY,2,23318,True,0.0400000000000773,0,0,20190101ExternalLimitsFlows.csv:122;20190101ExternalLimitsFlows.csv:123
2019-01-01 00:25:00,SCH - NPX_1385,2,325277,False,0,0,0,20190101ExternalLimitsFlows.csv:124;20190101ExternalLimitsFlows.csv:125
2019-01-01 00:25:00,SCH - NPX_CSC,2,325154,False,0,0,0,20190101ExternalLimitsFlows.csv:126;20190101ExternalLimitsFlows.csv:127
2019-01-01 00:25:00,SCH - OH - NY,2,23317,True,0.190000000000055,0,0,20190101ExternalLimitsFlows.csv:128;20190101ExternalLimitsFlows.csv:129
2019-01-01 00:25:00,SCH - PJ - NY,2,23316,True,0.0499999999999829,0,0,20190101ExternalLimitsFlows.csv:130;20190101ExternalLimitsFlows.csv:131
2019-01-01 00:25:00,SCH - PJM_HTP,2,325905,False,0,0,0,20190101ExternalLimitsFlows.csv:132;20190101ExternalLimitsFlows.csv:133
2019-01-01 00:25:00,SCH - PJM_NEPTUNE,2,325305,False,0,0,0,20190101ExternalLimitsFlows.csv:134;20190101ExternalLimitsFlows.csv:135
2019-01-01 00:25:00,SCH - PJM_VFT,2,325658,False,0,0,0,20190101ExternalLimitsFlows.csv:136;20190101ExternalLimitsFlows.csv:137
2019-01-01 00:25:00,SPR/DUN-SOUTH,2,23320,True,27.6399999999999,0,0,20190101ExternalLimitsFlows.csv:138;20190101ExternalLimitsFlows.csv:139
2019-01-01 00:25:00,TOTAL EAST,2,23314,True,13.9499999999998,0,0,20190101ExternalLimitsFlows.csv:140;20190101ExternalLimitsFlows.csv:141
2019-01-01 00:25:00,UPNY CONED,2,23315,True,8.74000000000001,0,0,20190101ExternalLimitsFlows.csv:142;20190101ExternalLimitsFlows.csv:143
2019-01-01 00:25:00,WEST CENTRAL,2,23312,True,71.3599999999999,0,0,20190101ExternalLimitsFlows.csv:144;20190101ExternalLimitsFlows.csv:145
2019-01-02 21:10:00,CENTRAL EAST - VC,2,23330,True,29.98,0,0,20190102ExternalLimitsFlows.csv:4592;20190102ExternalLimitsFlows.csv:4593
2019-01-02 21:10:00,DYSINGER EAST,2,23326,True,118.64,0,0,20190102ExternalLimitsFlows.csv:4594;20190102ExternalLimitsFlows.csv:4595
2019-01-02 21:10:00,MOSES SOUTH,2,23319,True,151.93,0,0,20190102ExternalLimitsFlows.csv:4596;20190102ExternalLimitsFlows.csv:4597
2019-01-02 21:10:00,SCH - HQ - NY,2,23324,False,0,0,0,20190102ExternalLimitsFlows.csv:4598;20190102ExternalLimitsFlows.csv:4599
2019-01-02 21:10:00,SCH - HQ_CEDARS,2,325274,False,0,0,0,20190102ExternalLimitsFlows.csv:4600;20190102ExternalLimitsFlows.csv:4601
2019-01-02 21:10:00,SCH - HQ_IMPORT_EXPORT,2,325376,False,0,0,0,20190102ExternalLimitsFlows.csv:4602;20190102ExternalLimitsFlows.csv:4603
2019-01-02 21:10:00,SCH - NE - NY,2,23318,True,2.81999999999994,0,0,20190102ExternalLimitsFlows.csv:4604;20190102ExternalLimitsFlows.csv:4605
2019-01-02 21:10:00,SCH - NPX_1385,2,325277,False,0,0,0,20190102ExternalLimitsFlows.csv:4606;20190102ExternalLimitsFlows.csv:4607
2019-01-02 21:10:00,SCH - NPX_CSC,2,325154,False,0,0,0,20190102ExternalLimitsFlows.csv:4608;20190102ExternalLimitsFlows.csv:4609
2019-01-02 21:10:00,SCH - OH - NY,2,23317,True,0.400000000000091,0,0,20190102ExternalLimitsFlows.csv:4610;20190102ExternalLimitsFlows.csv:4611
2019-01-02 21:10:00,SCH - PJ - NY,2,23316,True,5.01000000000002,0,0,20190102ExternalLimitsFlows.csv:4612;20190102ExternalLimitsFlows.csv:4613
2019-01-02 21:10:00,SCH - PJM_HTP,2,325905,False,0,0,0,20190102ExternalLimitsFlows.csv:4614;20190102ExternalLimitsFlows.csv:4615
2019-01-02 21:10:00,SCH - PJM_NEPTUNE,2,325305,False,0,0,0,20190102ExternalLimitsFlows.csv:4616;20190102ExternalLimitsFlows.csv:4617
2019-01-02 21:10:00,SCH - PJM_VFT,2,325658,False,0,0,0,20190102ExternalLimitsFlows.csv:4618;20190102ExternalLimitsFlows.csv:4619
2019-01-02 21:10:00,SPR/DUN-SOUTH,2,23320,True,51.0099999999998,0,0,20190102ExternalLimitsFlows.csv:4620;20190102ExternalLimitsFlows.csv:4621
2019-01-02 21:10:00,TOTAL EAST,2,23314,True,26.8400000000001,0,0,20190102ExternalLimitsFlows.csv:4622;20190102ExternalLimitsFlows.csv:4623
2019-01-02 21:10:00,UPNY CONED,2,23315,True,38.22,0,0,20190102ExternalLimitsFlows.csv:4624;20190102ExternalLimitsFlows.csv:4625
2019-01-02 21:10:00,WEST CENTRAL,2,23312,True,108.33,0,0,20190102ExternalLimitsFlows.csv:4626;20190102ExternalLimitsFlows.csv:4627
2019-01-04 17:20:00,CENTRAL EAST - VC,2,23330,True,86.9400000000001,0,0,20190104ExternalLimitsFlows.csv:3764;20190104ExternalLimitsFlows.csv:3765
2019-01-04 17:20:00,DYSINGER EAST,2,23326,True,55.73,0,0,20190104ExternalLimitsFlows.csv:3766;20190104ExternalLimitsFlows.csv:3767
2019-01-04 17:20:00,MOSES SOUTH,2,23319,True,177.92,0,0,20190104ExternalLimitsFlows.csv:3768;20190104ExternalLimitsFlows.csv:3769
2019-01-04 17:20:00,SCH - HQ - NY,2,23324,False,0,0,0,20190104ExternalLimitsFlows.csv:3770;20190104ExternalLimitsFlows.csv:3771
2019-01-04 17:20:00,SCH - HQ_CEDARS,2,325274,False,0,0,0,20190104ExternalLimitsFlows.csv:3772;20190104ExternalLimitsFlows.csv:3773
2019-01-04 17:20:00,SCH - HQ_IMPORT_EXPORT,2,325376,False,0,0,0,20190104ExternalLimitsFlows.csv:3774;20190104ExternalLimitsFlows.csv:3775
2019-01-04 17:20:00,SCH - NE - NY,2,23318,True,0.00999999999999091,0,0,20190104ExternalLimitsFlows.csv:3776;20190104ExternalLimitsFlows.csv:3777
2019-01-04 17:20:00,SCH - NPX_1385,2,325277,False,0,0,0,20190104ExternalLimitsFlows.csv:3778;20190104ExternalLimitsFlows.csv:3779
2019-01-04 17:20:00,SCH - NPX_CSC,2,325154,False,0,0,0,20190104ExternalLimitsFlows.csv:3780;20190104ExternalLimitsFlows.csv:3781
2019-01-04 17:20:00,SCH - OH - NY,2,23317,True,0.220000000000027,0,0,20190104ExternalLimitsFlows.csv:3782;20190104ExternalLimitsFlows.csv:3783
2019-01-04 17:20:00,SCH - PJ - NY,2,23316,True,4.48,0,0,20190104ExternalLimitsFlows.csv:3784;20190104ExternalLimitsFlows.csv:3785
2019-01-04 17:20:00,SCH - PJM_HTP,2,325905,False,0,0,0,20190104ExternalLimitsFlows.csv:3786;20190104ExternalLimitsFlows.csv:3787
2019-01-04 17:20:00,SCH - PJM_NEPTUNE,2,325305,False,0,0,0,20190104ExternalLimitsFlows.csv:3788;20190104ExternalLimitsFlows.csv:3789
2019-01-04 17:20:00,SCH - PJM_VFT,2,325658,False,0,0,0,20190104ExternalLimitsFlows.csv:3790;20190104ExternalLimitsFlows.csv:3791
2019-01-04 17:20:00,SPR/DUN-SOUTH,2,23320,True,123.1,0,0,20190104ExternalLimitsFlows.csv:3792;20190104ExternalLimitsFlows.csv:3793
2019-01-04 17:20:00,TOTAL EAST,2,23314,True,85.5299999999997,0,0,20190104ExternalLimitsFlows.csv:3794;20190104ExternalLimitsFlows.csv:3795
2019-01-04 17:20:00,UPNY CONED,2,23315,True,92.9299999999998,0,0,20190104ExternalLimitsFlows.csv:3796;20190104ExternalLimitsFlows.csv:3797
2019-01-04 17:20:00,WEST CENTRAL,2,23312,True,51.7,0,0,20190104ExternalLimitsFlows.csv:3798;20190104ExternalLimitsFlows.csv:3799
2019-01-08 07:50:00,CENTRAL EAST - VC,2,23330,True,26.6300000000001,25,0,20190108ExternalLimitsFlows.csv:1694;20190108ExternalLimitsFlows.csv:1695
2019-01-08 07:50:00,DYSINGER EAST,2,23326,True,124.42,0,0,20190108ExternalLimitsFlows.csv:1696;20190108ExternalLimitsFlows.csv:1697
2019-01-08 07:50:00,MOSES SOUTH,2,23319,True,71.5799999999999,0,0,20190108ExternalLimitsFlows.csv:1698;20190108ExternalLimitsFlows.csv:1699
2019-01-08 07:50:00,SCH - HQ - NY,2,23324,False,0,0,0,20190108ExternalLimitsFlows.csv:1700;20190108ExternalLimitsFlows.csv:1701
2019-01-08 07:50:00,SCH - HQ_CEDARS,2,325274,False,0,0,0,20190108ExternalLimitsFlows.csv:1702;20190108ExternalLimitsFlows.csv:1703
