archive,member,member_sha256,bytes,rows,header,first_timestamp,last_timestamp,interface_count,rows_outside_filename_date,null_numeric_cells
tmp/nygrid_2019_reproduction/nyiso_raw/20190101ExternalLimitsFlows_csv.zip,20190101ExternalLimitsFlows.csv,a7ff2cb1fef02593d95898014b808ea14fa0e21dc5fbf57d5433f71cb4324782,287028,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-01-01 00:00:00,2019-01-01 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190312ExternalLimitsFlows.csv,4abdec698a5361d5c5b1cd018ce8ead72299cd88cc5e3e1820a0e363801bde6e,285367,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-12 00:00:00,2019-03-12 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190313ExternalLimitsFlows.csv,bbab0df69e61f1fbcc11b03746d934645ab9c3809192f41374b9a1743976024d,285475,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-13 00:00:00,2019-03-13 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190314ExternalLimitsFlows.csv,c5d5730fe6b56d5a6e71d0c40ac011c75949246921caf03d8481d3227b78e801,286884,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-14 00:00:00,2019-03-14 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190315ExternalLimitsFlows.csv,8a8424a05e26efeed9ec668dd64cf506cff870de80c31dfac0968170303187a0,283891,5166,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-15 00:00:00,2019-03-15 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190316ExternalLimitsFlows.csv,d1d38e744e3d29e9601a26ff634c9f7a1ed2273b1bba030e84fd80608823eeb7,286918,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-16 00:00:00,2019-03-16 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190317ExternalLimitsFlows.csv,d081370441e0b93b6233face842be78f374ba8ccd34f5515eea872eb5ec4b80f,286061,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-17 00:00:00,2019-03-17 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190318ExternalLimitsFlows.csv,0855c6717586cec688c36d28ed2118c09c2a473a1d77162cc08272938ee7b753,286914,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-18 00:00:00,2019-03-18 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190319ExternalLimitsFlows.csv,0d906b756929c8a1c29455d509388fb069ef4b6494a83d658036f598e38d1bf9,285607,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-19 00:00:00,2019-03-19 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190320ExternalLimitsFlows.csv,47cbbdeb716d1945a45aadf5d5c4073c3b9face1f441a3b67da1d7c612a0f528,288680,5238,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-20 00:00:00,2019-03-20 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190321ExternalLimitsFlows.csv,123a71a57ce3e193bbf8b20653887117eb1008fb0c9e5bbaaf2a8aa71c6994a2,285354,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-21 00:00:00,2019-03-21 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190322ExternalLimitsFlows.csv,ab13b9a18bf436f5a26dec30e4742c1d148d97e2240be7cb6648fc2e26c094ed,286326,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-22 00:00:00,2019-03-22 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190323ExternalLimitsFlows.csv,426e246b90e8f5c3efc98329afe66836d5074f91ccdc5c8e92fbf6950273211f,284645,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-23 00:00:00,2019-03-23 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190324ExternalLimitsFlows.csv,5a90cea5736ea4d47acd9b17c7a6b424a4344d87b536740131a0cd36b27098b4,283873,5166,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-24 00:00:00,2019-03-24 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190325ExternalLimitsFlows.csv,4500d9e479e36be4f6ce5f3c5b35be075bcf6c75c34b56ff2379cdce16782dd7,285391,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-25 00:00:00,2019-03-25 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190326ExternalLimitsFlows.csv,8516befc0b27cb902f189a6a0fbc81f5fe86e8b8bc8c840535a7c292242ad8d2,284389,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-26 00:00:00,2019-03-26 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190327ExternalLimitsFlows.csv,e96d58481226a94b1563e8730b507f30c60a6e02ae5738a89396609e40545bcb,285379,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-27 00:00:00,2019-03-27 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190328ExternalLimitsFlows.csv,7dffdde0c564c0238a9f93a8e4eb042ba8eb311b988d9c76b2660dfefbac6dd9,285580,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-28 00:00:00,2019-03-28 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190329ExternalLimitsFlows.csv,ee3fce2cb3af382af070a52b4456084f5bfac5ee5e301d75b1a683d316091ce2,287622,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-29 00:00:00,2019-03-29 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190330ExternalLimitsFlows.csv,6178121bbba19f9b8751a308a7cef099e3386c3cc0bdaf58145db2020a12066e,285250,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-30 00:00:00,2019-03-30 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190301ExternalLimitsFlows_csv.zip,20190331ExternalLimitsFlows.csv,1f435172d195845f2122b8aeae4f69200a909999d7b3131ed5941c3cc512c1f1,284487,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-03-31 00:00:00,2019-03-31 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190401ExternalLimitsFlows.csv,8b888056ac3c3bcb042ff2cd1d0f3ac210f592adc4fca114f7d360f9b0450cb7,285026,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-01 00:00:00,2019-04-01 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190402ExternalLimitsFlows.csv,e5ea50edb5c954530f0cbcde28d5caf593b3d19c6600ceecdc3534415bcaf4b1,285029,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-02 00:00:00,2019-04-02 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190403ExternalLimitsFlows.csv,5bcc59bca0ab823453ad3599401df41620f978da7527a7715934e1301439e83e,284101,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-03 00:00:00,2019-04-03 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190404ExternalLimitsFlows.csv,5496eeeaa16edddcd3e1ce9145125c2320af88158e83d8106e026ba62f8685ca,285460,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-04 00:00:00,2019-04-04 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190405ExternalLimitsFlows.csv,b7c03ed212a6e6d47e1e65d4c7893f5a320347f91a7b71b21eb314f4894c39d3,286739,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-05 00:00:00,2019-04-05 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190406ExternalLimitsFlows.csv,4a6cea46c3931e49b6dd3c7054a5f1ea69809d8af53ccfb6c445297a5b0c8f8d,285383,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-06 00:00:00,2019-04-06 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190407ExternalLimitsFlows.csv,fae53ffd0e1892722c42763485c9776560933bd416927eafe917ac7ce175da93,282299,5166,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-07 00:00:00,2019-04-07 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190408ExternalLimitsFlows.csv,750b942ab71620d5627a0ffe92dd010e1c211f5f358eca2f30cc836bc68114ee,278770,5148,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-08 00:00:00,2019-04-08 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190409ExternalLimitsFlows.csv,e5dab037423f8b0b152c262fc862d1de95a784d082a42af860654005269e0af5,278468,5130,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-09 00:00:00,2019-04-09 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190410ExternalLimitsFlows.csv,120aea836fa086f650df593f3295ff6a5810cbf81651d7500b351baad2a81d6e,282999,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-10 00:00:00,2019-04-10 23:57:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190411ExternalLimitsFlows.csv,0aa3fbbaf113805d104c108c8442e7ed4e8de47777b808b31a11f2622bc33fca,282022,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-11 00:05:00,2019-04-11 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190412ExternalLimitsFlows.csv,6b028b754d42741d630af54f5184119f55fce27f79ff20cf767a8c4f18ce8655,281286,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-12 00:00:00,2019-04-12 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190413ExternalLimitsFlows.csv,698874237fdd2c0e19a8e27f27b6a45f1d8c4b5f6c1a597fd41c3dd2b08a13d8,282259,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-13 00:00:00,2019-04-13 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190414ExternalLimitsFlows.csv,a1d1a795bfc322b37947c38f1a5118b2cf0bd9be3f54cbb422dfdd068bcebaed,286869,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-14 00:00:00,2019-04-14 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190415ExternalLimitsFlows.csv,2161364f1f84f251bd86cc809d5324fd866b0fe11838a93e3d689d5181ffdffa,287577,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-15 00:00:00,2019-04-15 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190416ExternalLimitsFlows.csv,444aa9c7bfadd5abcf20cec7f421e6069be374d30e7d2f4a11963f60733fecd3,287059,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-16 00:00:00,2019-04-16 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190417ExternalLimitsFlows.csv,f4625953fc1cbfa7f15dcc7f39009de0f802ad7ae71cac6b3e48f9524b85fc72,284824,5166,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-17 00:00:00,2019-04-17 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190418ExternalLimitsFlows.csv,9d0fed4a8879592586b9de968cd955a418e53d43f750c6e49e766eb158e0a811,286342,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-18 00:00:00,2019-04-18 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190419ExternalLimitsFlows.csv,a233a4e69bc860f98c6be15257f0a98f441a96b7b39216411dcfa811ca6c52bb,284322,5166,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-19 00:00:00,2019-04-19 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190420ExternalLimitsFlows.csv,b29c75cad80541775db803600c85228006a52708e2785166589c721d40edc05f,284840,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-20 00:00:00,2019-04-20 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190421ExternalLimitsFlows.csv,2c866afad6d8c5ca0fedb34bc1971478b9dac1487cd44cb63be01b16c1df60ed,288696,5256,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-21 00:00:00,2019-04-21 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190422ExternalLimitsFlows.csv,936daa50e3d1d463b536d6438109d6dc639dba6a11d48d38799ae226de3b5995,286544,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-22 00:00:00,2019-04-22 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190423ExternalLimitsFlows.csv,73641ad4c6860789fccbde5997b1f027ff26fd86315917e26ea53b5e67c2e0f9,285214,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-23 00:00:00,2019-04-23 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190424ExternalLimitsFlows.csv,68c6bbd62459e9290e72ed75f75eb2c3c84847ab874f48f8fa7ad622f8978ade,282950,5148,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-24 00:00:00,2019-04-24 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190425ExternalLimitsFlows.csv,38c27852c4f45ccd4b938e59a31e45eff6eb1beb3132174c30cd9996c1e8e5dd,284237,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-25 00:00:00,2019-04-25 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190426ExternalLimitsFlows.csv,df3f906306d5196dbe55f2f0ecf5341eb9d8808a1d4b0b22099f33242f88f1bb,285916,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-26 00:00:00,2019-04-26 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190427ExternalLimitsFlows.csv,5a2fb9289553d8d73212d33ebf4af3c052f2ddd97dfdebf41df037d99bc3290e,286176,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-27 00:00:00,2019-04-27 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190428ExternalLimitsFlows.csv,8250d5b70444a86a9098c742a90e08b8b6a6129474ba34cdc8b209f27a040443,285487,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-28 00:00:00,2019-04-28 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190429ExternalLimitsFlows.csv,f1f2c74374fb6aa4503d5ff57ccd8693990230ea5d46cb986280186880c847e6,285775,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-29 00:00:00,2019-04-29 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190401ExternalLimitsFlows_csv.zip,20190430ExternalLimitsFlows.csv,0732e1844ce5a016d53a014e3a08698562c232c634dcfa856d14420747a15dd7,285689,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-04-30 00:00:00,2019-04-30 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190501ExternalLimitsFlows.csv,0a0186f78c8553924104ace8e09e46b7cbba2bda534708ffbe3f662a13eb0a79,286268,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-01 00:00:00,2019-05-01 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190502ExternalLimitsFlows.csv,7497fa7e51ca063b665887ed3f5e66e9aba1dfff5227b656751b0d46f97cd454,285861,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-02 00:00:00,2019-05-02 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190503ExternalLimitsFlows.csv,80cd1168be75f74f1c8ffbbe8d0b3611e6a45afa2c8c3149f6d32bf5d25ebe84,284403,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-03 00:00:00,2019-05-03 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190504ExternalLimitsFlows.csv,5e17e1c1fd0a23fd18f22bea4528ea2543e7f7dc9c90cf4cf20239a82319ba09,283962,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-04 00:00:00,2019-05-04 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190505ExternalLimitsFlows.csv,620698da181e0464ce4f10a4d9035c7e59a66cb13a13aae7161d3fe3c9da1c3e,284582,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-05 00:00:00,2019-05-05 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190506ExternalLimitsFlows.csv,29ce4d4379d2c3051fb2fe5ad11aacb352f4410ed45976ad6c068ab3fc201b10,282907,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-06 00:00:00,2019-05-06 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190507ExternalLimitsFlows.csv,502dc4819898d7ce7d1fc9021650172d3c34f81fd23660436f5bbf17950e78ef,280008,5166,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-07 00:00:00,2019-05-07 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190508ExternalLimitsFlows.csv,3387de038b7a7d48e6c14715dede00739d1f0b2c70457c072c331a22e81a1aad,281333,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-08 00:00:00,2019-05-08 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190509ExternalLimitsFlows.csv,c1e64e27f1c2f40c20cf5051c6250caea25c41b617399e0c5a1dce743630aa4d,283202,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-09 00:00:00,2019-05-09 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190510ExternalLimitsFlows.csv,e0109bad81287c2b49105fb81aa66c36c1512bc72b44da8468f4953534d341da,281980,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-10 00:00:00,2019-05-10 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190511ExternalLimitsFlows.csv,10c18dd79d2cb66f210618b5b5d5187a6bc598acb3c598777723de218887c0e6,281570,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-11 00:00:00,2019-05-11 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190512ExternalLimitsFlows.csv,dfa6a57e9abea353515298eb1193890e9959bde7062ae03aae54ccd8a42208a8,285672,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-12 00:00:00,2019-05-12 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190513ExternalLimitsFlows.csv,3dd26d0fa09082bf8d9bc1c600f74b50a04301a361daf063531f56bfae32db1d,284558,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-13 00:00:00,2019-05-13 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190514ExternalLimitsFlows.csv,8cf801ff2fb0cde760bff7da1f62485227ec790f89064864effead4c6546ce81,284279,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-14 00:00:00,2019-05-14 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190515ExternalLimitsFlows.csv,4ffcf7d40d28baa80dc8b94d23ad7725e91b0b1317697a872e91951c2e2ec08d,285841,5202,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-15 00:00:00,2019-05-15 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190516ExternalLimitsFlows.csv,964f2887c80a680a4f8cd8aa180bb0ae0fa9174cc0bfa3711c07a5fa6e9f12ee,281099,5130,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-16 00:00:00,2019-05-16 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190517ExternalLimitsFlows.csv,35aeb95c05bd04ad5cd81a33e777b5a1de2ee6031ed1a4b8a6a6d495f14a33ac,284658,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-17 00:00:00,2019-05-17 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190518ExternalLimitsFlows.csv,d6fe62cc0b2daff587daff9dfc29051776f629d4c16101ccc5bd03ad612edd81,281183,5184,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-18 00:00:00,2019-05-18 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190519ExternalLimitsFlows.csv,f2a60cde17f2d1fcb8c775539ac730ea7a0c217db94ec7506d3edcbcfd91cd06,286421,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-19 00:00:00,2019-05-19 23:55:00,18,0,0
tmp/nygrid_2019_reproduction/nyiso_raw/20190501ExternalLimitsFlows_csv.zip,20190520ExternalLimitsFlows.csv,073e4f8eb43c6faafee2b74e7de6831dc5b2dc5317d37fcc804bb48ebc909463,286382,5220,Timestamp | Interface Name | Point ID | Flow (MWH) | Positive Limit (MWH) | Negative Limit (MWH),2019-05-20 00:00:00,2019-05-20 23:55:00,18,0,0
