timestamp,interface,released_plot_mw,corrected_operator_mw,observed_mw,positive_limit_mw,released_paper_error_pct,pf_success
19-Feb-2019 04:00:00,Dun/SPR-South,2805.92168485012,2357.14000000001,1869.25583333333,4600,-20.3623011199302,1
19-Feb-2019 05:00:00,Dysinger East,106.490030818611,340.444860986981,341.389166666667,3150,7.45711542374781,1
19-Feb-2019 05:00:00,West Central,-1820.81889212884,-204.931770788144,-224.529166666667,9999,15.9644937039921,1
19-Feb-2019 05:00:00,Total East,3700.32343349685,3700.32343349685,3338.31583333333,6800,-5.32364117887528,1
19-Feb-2019 05:00:00,Moses South,71.4456485685105,1861.92045570452,1895.3725,3150,57.9024397279838,1
19-Feb-2019 05:00:00,Central East,2352.29317619581,2352.29317619581,2106.95166666667,2592.5,-9.46351049292746,1
19-Feb-2019 05:00:00,UpNY-Coned,-739.034112020403,1540.4693394249,1255.17833333333,5700,34.9861832518199,1
19-Feb-2019 05:00:00,Dun/SPR-South,2822.08278391943,2105.35666666667,1729.58916666667,4600,-23.7498612446252,1
19-Feb-2019 06:00:00,Dysinger East,32.147736776789,820.630603404923,817.905833333333,3150,24.9447014779855,1
19-Feb-2019 06:00:00,West Central,-1852.74022030837,194.459364061695,156.100833333333,9999,20.0904195783748,1
19-Feb-2019 06:00:00,Total East,3908.98497984453,3908.98497984453,3674.36166666667,6800,-3.45034284085097,1
19-Feb-2019 06:00:00,Moses South,32.4469095050048,1632.17358560293,1611.97,3150,50.1435901744443,1
19-Feb-2019 06:00:00,Central East,2415.34844136519,2415.34844136519,2215.67916666667,2615,-7.63553631734319,1
19-Feb-2019 06:00:00,UpNY-Coned,-867.827845805694,1709.50763940786,1499.93,5700,41.5396113299245,1
19-Feb-2019 06:00:00,Dun/SPR-South,3087.23538125858,2128.80666666667,1768.25416666667,4600,-28.6735046650416,1
19-Feb-2019 07:00:00,Dysinger East,109.670605436763,1159.855412244,804.69,3150,22.0641077639123,1
19-Feb-2019 07:00:00,West Central,-1838.99862187505,493.711339702459,111.328333333333,9999,19.5052200740913,1
19-Feb-2019 07:00:00,Total East,4357.23781948789,4357.23781948789,3867.6025,6800,-7.20051940423362,1
19-Feb-2019 07:00:00,Moses South,83.9355645180042,1794.47853822558,1799.6275,3150,54.4664106502221,1
19-Feb-2019 07:00:00,Central East,2661.3255013292,2661.3255013292,2276.6325,2645,-14.5441588404235,1
19-Feb-2019 07:00:00,UpNY-Coned,-990.936211037581,1953.56214959035,1787.93,5700,48.752038790133,1
19-Feb-2019 07:00:00,Dun/SPR-South,3271.13429695405,2202.87333333335,1993.1075,4600,-27.7831912381316,1
19-Feb-2019 08:00:00,Dysinger East,194.05812461164,1084.89850509929,869.160833333333,3150,21.4318320229109,1
19-Feb-2019 08:00:00,West Central,-1829.28434483382,395.704817306999,151.358333333333,9999,19.8084076224337,1
19-Feb-2019 08:00:00,Total East,4420.54235509031,4420.54235509031,4238.94416666667,6800,-2.67056159446529,1
19-Feb-2019 08:00:00,Moses South,107.762701440916,1955.45308374942,1999.26833333333,3150,60.0477978378545,1
19-Feb-2019 08:00:00,Central East,2705.16206503691,2705.16206503691,2370.9475,2681.66666666667,-12.4629421393503,1
19-Feb-2019 08:00:00,UpNY-Coned,-924.655943185467,2006.67246869796,1833.61416666667,5700,48.3907036816164,1
19-Feb-2019 08:00:00,Dun/SPR-South,3350.15312101886,2275.65666666668,2147.91416666667,4600,-26.1356294424389,1
19-Feb-2019 09:00:00,Dysinger East,262.950190822429,939.592362963304,977.54,3150,22.6853907675419,1
19-Feb-2019 09:00:00,West Central,-1917.60658944294,246.903870156122,258.054166666667,9999,21.75878343944,1
19-Feb-2019 09:00:00,Total East,4318.04630069351,4318.04630069351,4158.60333333333,6800,-2.34474952000255,1
19-Feb-2019 09:00:00,Moses South,107.679452050671,1948.31997161583,2059.66416666667,3150,61.9677687179681,1
19-Feb-2019 09:00:00,Central East,2485.74692603777,2485.74692603777,2376.445,2700,-4.04821948288041,1
19-Feb-2019 09:00:00,UpNY-Coned,-1142.68004201283,2339.49239035538,2188.39333333333,5700,58.4398837780029,1
19-Feb-2019 09:00:00,Dun/SPR-South,3560.43436722187,2590.54000000002,2433.18916666667,4600,-24.5053304468523,1
19-Feb-2019 10:00:00,Dysinger East,246.660194401882,871.962677824697,932.866666666667,3150,21.7843324528503,1
19-Feb-2019 10:00:00,West Central,-1937.80028321764,175.460291570584,210.461666666667,9999,21.4847679756407,1
19-Feb-2019 10:00:00,Total East,4341.05023767865,4341.05023767865,4197.70333333333,6800,-2.1080427109606,1
19-Feb-2019 10:00:00,Moses South,123.718084232586,1963.2555569344,2097.08333333333,3150,62.6465158444682,1
19-Feb-2019 10:00:00,Central East,2475.04914753423,2475.04914753423,2352.5975,2700,-4.53524620497152,1
19-Feb-2019 10:00:00,UpNY-Coned,-1180.88576338333,2478.10860856538,2276.75416666667,5700,60.6603496499999,1
19-Feb-2019 10:00:00,Dun/SPR-South,3530.84026659455,2777.24000000002,2572.54166666667,4600,-20.8325782593018,1
19-Feb-2019 11:00:00,Dysinger East,253.40204930698,957.092267356943,1011.49,3150,24.0662841489848,1
19-Feb-2019 11:00:00,West Central,-1863.88552745978,263.495833505898,291.136666666667,9999,21.5523771789824,1
19-Feb-2019 11:00:00,Total East,4526.34018326439,4526.34018326439,4479.86666666667,6800,-0.683434067613609,1
19-Feb-2019 11:00:00,Moses South,152.653594505303,2011.32640731068,2124.62916666667,3150,62.6023991162338,1
19-Feb-2019 11:00:00,Central East,2634.2591649004,2634.2591649004,2460.64416666667,2705,-6.4182993801748,1
