times,status,seconds,balance_residual,errors
04-Jan-2019 17:00:00,1,0.1678395,6.02540239924565e-12,
04-Jan-2019 18:00:00,1,0.1698657,1.13118403533008e-11,
04-Jan-2019 19:00:00,1,0.166117,1.50635059981141e-11,
04-Jan-2019 20:00:00,1,0.1646715,9.9475983006414e-12,
04-Jan-2019 21:00:00,1,0.1625536,9.66338120633736e-12,
04-Jan-2019 22:00:00,1,0.1653361,9.60653778747655e-12,
04-Jan-2019 23:00:00,1,0.1358548,8.58335624798201e-12,
05-Jan-2019 00:00:00,1,0.1654145,1.03170805232367e-11,
05-Jan-2019 01:00:00,1,0.1276718,6.62225829728413e-12,
05-Jan-2019 02:00:00,1,0.111198,1.03170805232367e-11,
05-Jan-2019 03:00:00,1,0.1566862,1.11981535155792e-11,
05-Jan-2019 04:00:00,1,0.1433083,8.5265128291212e-12,
05-Jan-2019 05:00:00,1,0.1523731,8.27071744424757e-12,
05-Jan-2019 06:00:00,1,0.1523623,1.02886588138063e-11,
05-Jan-2019 07:00:00,1,0.1634944,1.34150468511507e-11,
05-Jan-2019 08:00:00,1,0.1697541,5.11590769747272e-12,
05-Jan-2019 09:00:00,1,0.1638982,1.06297193269711e-11,
05-Jan-2019 10:00:00,1,0.1436015,8.18545231595635e-12,
05-Jan-2019 11:00:00,1,0.1719575,9.26547727431171e-12,
05-Jan-2019 12:00:00,1,0.1557884,5.34328137291595e-12,
05-Jan-2019 13:00:00,1,0.1651086,1.06297193269711e-11,
05-Jan-2019 14:00:00,1,0.1360176,6.70752342557535e-12,
05-Jan-2019 15:00:00,1,0.1441578,4.60431692772545e-12,
05-Jan-2019 16:00:00,1,0.1679527,1.19371179607697e-11,
05-Jan-2019 17:00:00,1,0.1721671,1.09139364212751e-11,
05-Jan-2019 18:00:00,1,0.1699618,9.9475983006414e-12,
05-Jan-2019 19:00:00,1,0.1691086,1.31308297568467e-11,
05-Jan-2019 20:00:00,1,0.1766865,1.16529008664656e-11,
05-Jan-2019 21:00:00,1,0.1670425,9.60653778747655e-12,
05-Jan-2019 22:00:00,1,0.1639669,1.37561073643155e-11,
05-Jan-2019 23:00:00,1,0.1652598,8.5265128291212e-12,
06-Jan-2019 00:00:00,1,0.1633458,1.63424829224823e-11,
06-Jan-2019 01:00:00,1,0.1634689,7.04858393874019e-12,
06-Jan-2019 02:00:00,1,0.1610158,9.919176591211e-12,
06-Jan-2019 03:00:00,1,0.1674419,5.17275111633353e-12,
06-Jan-2019 04:00:00,1,0.1541719,9.09494701772928e-12,
06-Jan-2019 05:00:00,1,0.167201,5.62749846721999e-12,
06-Jan-2019 06:00:00,1,0.171897,9.2086338554509e-12,
06-Jan-2019 07:00:00,1,0.1662307,8.5265128291212e-12,
06-Jan-2019 08:00:00,1,0.1684694,8.69704308570363e-12,
06-Jan-2019 09:00:00,1,0.1629988,8.10018718766514e-12,
06-Jan-2019 10:00:00,1,0.1624341,7.27595761418343e-12,
06-Jan-2019 11:00:00,1,0.1637316,9.37916411203332e-12,
06-Jan-2019 12:00:00,1,0.164018,1.17665877041873e-11,
06-Jan-2019 13:00:00,1,0.1660696,1.27897692436818e-11,
06-Jan-2019 14:00:00,1,0.1634834,5.57065504835919e-12,
06-Jan-2019 15:00:00,1,0.155841,1.01749719760846e-11,
06-Jan-2019 16:00:00,1,0.1109424,5.51381162949838e-12,
06-Jan-2019 17:00:00,1,0.1080832,6.59383658785373e-12,
06-Jan-2019 18:00:00,1,0.1670145,9.60653778747655e-12,
06-Jan-2019 19:00:00,1,0.1583029,9.89075488178059e-12,
06-Jan-2019 20:00:00,1,0.118134,8.46966941026039e-12,
06-Jan-2019 21:00:00,1,0.142801,7.105427357601e-12,
06-Jan-2019 22:00:00,1,0.1669058,6.42330633127131e-12,
06-Jan-2019 23:00:00,1,0.1668473,6.48014975013211e-12,
07-Jan-2019 00:00:00,1,0.1415373,9.919176591211e-12,
07-Jan-2019 01:00:00,1,0.14618,7.41806616133545e-12,
07-Jan-2019 02:00:00,1,0.1409896,6.25277607468888e-12,
07-Jan-2019 03:00:00,1,0.1565559,7.75912667450029e-12,
07-Jan-2019 04:00:00,1,0.139265,9.32232069317251e-12,
07-Jan-2019 05:00:00,1,0.1299563,6.56541487842333e-12,
07-Jan-2019 06:00:00,1,0.1034309,5.6843418860808e-12,
07-Jan-2019 07:00:00,1,0.1381834,9.15179043659009e-12,
07-Jan-2019 08:00:00,1,0.1663567,6.82121026329696e-12,
07-Jan-2019 09:00:00,1,0.163419,7.44648787076585e-12,
07-Jan-2019 10:00:00,1,0.1624842,8.07176547823474e-12,
07-Jan-2019 11:00:00,1,0.1671178,6.99174051987939e-12,
07-Jan-2019 12:00:00,1,0.1647139,1.5404566511279e-11,
07-Jan-2019 13:00:00,1,0.1645403,1.05728759081103e-11,
07-Jan-2019 14:00:00,1,0.1648369,6.59383658785373e-12,
07-Jan-2019 15:00:00,1,0.1625364,8.46966941026039e-12,
07-Jan-2019 16:00:00,1,0.1630392,1.16529008664656e-11,
07-Jan-2019 17:00:00,1,0.1518556,1.31308297568467e-11,
07-Jan-2019 18:00:00,1,0.1607054,1.21644916362129e-11,
07-Jan-2019 19:00:00,1,0.1582179,9.66338120633736e-12,
07-Jan-2019 20:00:00,1,0.1156994,7.7875483839307e-12,
07-Jan-2019 21:00:00,1,0.1574061,8.86757334228605e-12,
07-Jan-2019 22:00:00,1,0.1677585,1.16529008664656e-11,
07-Jan-2019 23:00:00,1,0.1706292,6.82121026329696e-12,
08-Jan-2019 00:00:00,1,0.1554528,8.58335624798201e-12,
08-Jan-2019 01:00:00,1,0.165258,8.24229573481716e-12,
08-Jan-2019 02:00:00,1,0.1640744,7.38964445190504e-12,
08-Jan-2019 03:00:00,1,0.1346483,1.23918653116561e-11,
08-Jan-2019 04:00:00,1,0.1377788,6.3664629124105e-12,
08-Jan-2019 05:00:00,1,0.1716981,7.33280103304423e-12,
08-Jan-2019 06:00:00,1,0.1691418,8.69704308570363e-12,
08-Jan-2019 07:00:00,1,0.166383,9.66338120633736e-12,
08-Jan-2019 08:00:00,1,0.1679189,8.24229573481716e-12,
08-Jan-2019 09:00:00,1,0.1685696,1.29034560814034e-11,
08-Jan-2019 10:00:00,1,0.1710957,9.54969436861575e-12,
08-Jan-2019 11:00:00,1,0.1726253,7.04858393874019e-12,
08-Jan-2019 12:00:00,1,0.1704311,6.99174051987939e-12,
08-Jan-2019 13:00:00,1,0.1676046,9.9475983006414e-12,
08-Jan-2019 14:00:00,1,0.150545,1.17097442853265e-11,
08-Jan-2019 15:00:00,1,0.1513267,7.105427357601e-12,
08-Jan-2019 16:00:00,1,0.1672716,8.46966941026039e-12,
08-Jan-2019 17:00:00,1,0.163596,7.105427357601e-12,
08-Jan-2019 18:00:00,1,0.1673327,9.89075488178059e-12,
08-Jan-2019 19:00:00,1,0.1647382,1.2732925824821e-11,
08-Jan-2019 20:00:00,1,0.1627799,1.02886588138063e-11,
08-Jan-2019 21:00:00,1,0.1624897,1.69961822393816e-11,
08-Jan-2019 22:00:00,1,0.161499,1.13686837721616e-11,
08-Jan-2019 23:00:00,1,0.166121,7.105427357601e-12,
09-Jan-2019 00:00:00,1,0.1679147,1.17097442853265e-11,
09-Jan-2019 01:00:00,1,0.1653326,1.10560449684272e-11,
09-Jan-2019 02:00:00,1,0.1633618,7.41806616133545e-12,
09-Jan-2019 03:00:00,1,0.16365,6.70752342557535e-12,
09-Jan-2019 04:00:00,1,0.1630254,5.85487214266323e-12,
09-Jan-2019 05:00:00,1,0.1684546,7.84439180279151e-12,
09-Jan-2019 06:00:00,1,0.1662235,7.04858393874019e-12,
09-Jan-2019 07:00:00,1,0.1628472,1.0061285138363e-11,
09-Jan-2019 08:00:00,1,0.148778,4.60431692772545e-12,
09-Jan-2019 09:00:00,1,0.1608438,1.70530256582424e-11,
09-Jan-2019 10:00:00,1,0.1530597,1.17097442853265e-11,
09-Jan-2019 11:00:00,1,0.1255698,9.26547727431171e-12,
09-Jan-2019 12:00:00,1,0.169455,1.10276232589968e-11,
09-Jan-2019 13:00:00,1,0.1687311,1.10276232589968e-11,
09-Jan-2019 14:00:00,1,0.1651246,5.91171556152403e-12,
09-Jan-2019 15:00:00,1,0.1657084,7.105427357601e-12,
09-Jan-2019 16:00:00,1,0.1662355,1.17097442853265e-11,
09-Jan-2019 17:00:00,1,0.1662472,1.25055521493778e-11,
09-Jan-2019 18:00:00,1,0.1680126,1.02886588138063e-11,
09-Jan-2019 19:00:00,1,0.1658404,7.38964445190504e-12,
09-Jan-2019 20:00:00,1,0.164749,6.59383658785373e-12,
09-Jan-2019 21:00:00,1,0.1650542,1.06865627458319e-11,
09-Jan-2019 22:00:00,1,0.1631728,1.45519152283669e-11,
09-Jan-2019 23:00:00,1,0.1437773,8.81072992342524e-12,
10-Jan-2019 00:00:00,1,0.155172,1.06297193269711e-11,
10-Jan-2019 01:00:00,1,0.1648868,1.18234311230481e-11,
10-Jan-2019 02:00:00,1,0.1676144,7.04858393874019e-12,
10-Jan-2019 03:00:00,1,0.1683138,9.32232069317251e-12,
10-Jan-2019 04:00:00,1,0.1661744,1.06297193269711e-11,
10-Jan-2019 05:00:00,1,0.1593241,1.13118403533008e-11,
10-Jan-2019 06:00:00,1,0.1394151,8.81072992342524e-12,
10-Jan-2019 07:00:00,1,0.1372906,8.92441676114686e-12,
10-Jan-2019 08:00:00,1,0.1720666,1.13686837721616e-11,
10-Jan-2019 09:00:00,1,0.1659817,1.02886588138063e-11,
10-Jan-2019 10:00:00,1,0.1594315,1.21076482173521e-11,
10-Jan-2019 11:00:00,1,0.1675893,1.74509295902681e-11,
10-Jan-2019 12:00:00,1,0.166771,1.18234311230481e-11,
10-Jan-2019 13:00:00,1,0.1658178,9.26547727431171e-12,
10-Jan-2019 14:00:00,1,0.1700757,1.27897692436818e-11,
10-Jan-2019 15:00:00,1,0.1706489,1.21076482173521e-11,
10-Jan-2019 16:00:00,1,0.1677354,6.59383658785373e-12,
10-Jan-2019 17:00:00,1,0.1551944,1.41540112963412e-11,
10-Jan-2019 18:00:00,1,0.1433539,1.60298441187479e-11,
10-Jan-2019 19:00:00,1,0.1713959,1.00044417195022e-11,
10-Jan-2019 20:00:00,1,0.1567736,1.48361323226709e-11,
10-Jan-2019 21:00:00,1,0.1564254,9.9475983006414e-12,
10-Jan-2019 22:00:00,1,0.1313427,9.26547727431171e-12,
10-Jan-2019 23:00:00,1,0.1466225,1.46087586472277e-11,
11-Jan-2019 00:00:00,1,0.1604415,1.63709046319127e-11,
11-Jan-2019 01:00:00,1,0.1513144,7.7875483839307e-12,
11-Jan-2019 02:00:00,1,0.1666108,9.32232069317251e-12,
11-Jan-2019 03:00:00,1,0.1658535,8.58335624798201e-12,
11-Jan-2019 04:00:00,1,0.1406889,5.17275111633353e-12,
11-Jan-2019 05:00:00,1,0.1681567,6.42330633127131e-12,
11-Jan-2019 06:00:00,1,0.1674844,9.60653778747655e-12,
11-Jan-2019 07:00:00,1,0.1718976,9.26547727431171e-12,
11-Jan-2019 08:00:00,1,0.1669082,7.27595761418343e-12,
11-Jan-2019 09:00:00,1,0.160542,1.28466126625426e-11,
11-Jan-2019 10:00:00,1,0.1283643,1.31876731757075e-11,
11-Jan-2019 11:00:00,1,0.1204784,1.13686837721616e-11,
11-Jan-2019 12:00:00,1,0.1212783,1.00044417195022e-11,
11-Jan-2019 13:00:00,1,0.1399394,8.12860889709555e-12,
11-Jan-2019 14:00:00,1,0.1278292,9.60653778747655e-12,
11-Jan-2019 15:00:00,1,0.1302969,1.35855771077331e-11,
11-Jan-2019 16:00:00,1,0.1336538,1.27897692436818e-11,
11-Jan-2019 17:00:00,1,0.1310859,1.00044417195022e-11,
11-Jan-2019 18:00:00,1,0.1160171,1.14255271910224e-11,
11-Jan-2019 19:00:00,1,0.1732062,6.93489710101858e-12,
11-Jan-2019 20:00:00,1,0.1682494,8.24229573481716e-12,
11-Jan-2019 21:00:00,1,0.1751555,6.42330633127131e-12,
11-Jan-2019 22:00:00,1,0.1658621,7.44648787076585e-12,
11-Jan-2019 23:00:00,1,0.1641951,8.64019966684282e-12,
12-Jan-2019 00:00:00,1,0.1563052,1.13686837721616e-11,
12-Jan-2019 01:00:00,1,0.1650407,8.07176547823474e-12,
12-Jan-2019 02:00:00,1,0.1691792,6.50857145956252e-12,
12-Jan-2019 03:00:00,1,0.164916,7.73070496506989e-12,
12-Jan-2019 04:00:00,1,0.1719812,1.21076482173521e-11,
12-Jan-2019 05:00:00,1,0.1638761,1.14255271910224e-11,
12-Jan-2019 06:00:00,1,0.1515184,8.86757334228605e-12,
12-Jan-2019 07:00:00,1,0.1028369,8.86757334228605e-12,
12-Jan-2019 08:00:00,1,0.1422464,8.5265128291212e-12,
12-Jan-2019 09:00:00,1,0.1718913,6.19593265582807e-12,
12-Jan-2019 10:00:00,1,0.1600701,1.06865627458319e-11,
12-Jan-2019 11:00:00,1,0.1682979,9.9475983006414e-12,
12-Jan-2019 12:00:00,1,0.1599141,7.44648787076585e-12,
12-Jan-2019 13:00:00,1,0.1652705,1.02886588138063e-11,
12-Jan-2019 14:00:00,1,0.165361,1.38697942020372e-11,
12-Jan-2019 15:00:00,1,0.1656052,6.82121026329696e-12,
12-Jan-2019 16:00:00,1,0.1650862,8.86757334228605e-12,
12-Jan-2019 17:00:00,1,0.1358779,8.18545231595635e-12,
12-Jan-2019 18:00:00,1,0.1582894,1.38129507831763e-11,
12-Jan-2019 19:00:00,1,0.1595357,1.2732925824821e-11,
12-Jan-2019 20:00:00,1,0.1592012,8.18545231595635e-12,
12-Jan-2019 21:00:00,1,0.1600621,8.86757334228605e-12,
12-Jan-2019 22:00:00,1,0.1693257,1.06865627458319e-11,
12-Jan-2019 23:00:00,1,0.1641578,8.5265128291212e-12,
13-Jan-2019 00:00:00,1,0.1559644,8.12860889709555e-12,
13-Jan-2019 01:00:00,1,0.1657542,5.17275111633353e-12,
13-Jan-2019 02:00:00,1,0.1653197,9.74864633462857e-12,
13-Jan-2019 03:00:00,1,0.164831,1.24202870210866e-11,
13-Jan-2019 04:00:00,1,0.1634659,7.0770056481706e-12,
13-Jan-2019 05:00:00,1,0.1620546,9.26547727431171e-12,
13-Jan-2019 06:00:00,1,0.1636889,9.54969436861575e-12,
13-Jan-2019 07:00:00,1,0.1637196,7.105427357601e-12,
13-Jan-2019 08:00:00,1,0.1631037,1.46087586472277e-11,
13-Jan-2019 09:00:00,1,0.1628761,1.48929757415317e-11,
13-Jan-2019 10:00:00,1,0.1632459,8.58335624798201e-12,
13-Jan-2019 11:00:00,1,0.1651594,1.34150468511507e-11,
13-Jan-2019 12:00:00,1,0.1629468,1.23350218927953e-11,
13-Jan-2019 13:00:00,1,0.1630957,8.46966941026039e-12,
13-Jan-2019 14:00:00,1,0.1639196,9.26547727431171e-12,
13-Jan-2019 15:00:00,1,0.1688527,1.20508047984913e-11,
13-Jan-2019 16:00:00,1,0.1729609,6.3664629124105e-12,
13-Jan-2019 17:00:00,1,0.1744388,9.9475983006414e-12,
13-Jan-2019 18:00:00,1,0.1615478,9.89075488178059e-12,
13-Jan-2019 19:00:00,1,0.1667489,6.3664629124105e-12,
13-Jan-2019 20:00:00,1,0.1729268,1.27897692436818e-11,
13-Jan-2019 21:00:00,1,0.1663002,1.21076482173521e-11,
13-Jan-2019 22:00:00,1,0.1626898,1.40971678774804e-11,
13-Jan-2019 23:00:00,1,0.1684629,9.9475983006414e-12,
14-Jan-2019 00:00:00,1,0.1646568,4.2632564145606e-12,
14-Jan-2019 01:00:00,1,0.1634549,6.05382410867605e-12,
14-Jan-2019 02:00:00,1,0.164934,1.23918653116561e-11,
14-Jan-2019 03:00:00,1,0.1663964,1.07434061646927e-11,
14-Jan-2019 04:00:00,1,0.1660131,1.13686837721616e-11,
14-Jan-2019 05:00:00,1,0.1685286,7.105427357601e-12,
14-Jan-2019 06:00:00,1,0.1639502,7.16227077646181e-12,
14-Jan-2019 07:00:00,1,0.1641856,9.2370555648813e-12,
14-Jan-2019 08:00:00,1,0.1642401,1.2448708730517e-11,
14-Jan-2019 09:00:00,1,0.1646911,1.02886588138063e-11,
14-Jan-2019 10:00:00,1,0.1647532,1.49498191603925e-11,
14-Jan-2019 11:00:00,1,0.1646338,1.63140612130519e-11,
14-Jan-2019 12:00:00,1,0.1565423,1.10844666778576e-11,
14-Jan-2019 13:00:00,1,0.1639979,3.92219590139575e-12,
14-Jan-2019 14:00:00,1,0.1640698,1.27897692436818e-11,
14-Jan-2019 15:00:00,1,0.1617933,1.10276232589968e-11,
14-Jan-2019 16:00:00,1,0.1647279,1.20792265079217e-11,
14-Jan-2019 17:00:00,1,0.1642498,1.03455022326671e-11,
14-Jan-2019 18:00:00,1,0.1647543,1.38129507831763e-11,
14-Jan-2019 19:00:00,1,0.1624016,1.4495071809506e-11,
14-Jan-2019 20:00:00,1,0.1562829,9.9475983006414e-12,
14-Jan-2019 21:00:00,1,0.172136,9.09494701772928e-12,
14-Jan-2019 22:00:00,1,0.1641944,1.13686837721616e-11,
14-Jan-2019 23:00:00,1,0.1798307,1.06297193269711e-11,
15-Jan-2019 00:00:00,1,0.1601118,1.3926637620898e-11,
15-Jan-2019 01:00:00,1,0.168409,6.42330633127131e-12,
15-Jan-2019 02:00:00,1,0.1719539,8.89599505171645e-12,
15-Jan-2019 03:00:00,1,0.1687819,1.10276232589968e-11,
15-Jan-2019 04:00:00,1,0.1726085,1.06581410364015e-11,
15-Jan-2019 05:00:00,1,0.1714419,9.29389898374211e-12,
15-Jan-2019 06:00:00,1,0.1221639,9.89075488178059e-12,
15-Jan-2019 07:00:00,1,0.1674632,1.03455022326671e-11,
15-Jan-2019 08:00:00,1,0.1524061,1.31876731757075e-11,
15-Jan-2019 09:00:00,1,0.1642046,1.85309545486234e-11,
15-Jan-2019 10:00:00,1,0.1716828,9.43600753089413e-12,
15-Jan-2019 11:00:00,1,0.1710179,7.44648787076585e-12,
15-Jan-2019 12:00:00,1,0.1631145,1.16529008664656e-11,
15-Jan-2019 13:00:00,1,0.1638642,1.2448708730517e-11,
15-Jan-2019 14:00:00,1,0.1617636,9.26547727431171e-12,
15-Jan-2019 15:00:00,1,0.1565646,9.66338120633736e-12,
15-Jan-2019 16:00:00,1,0.1684611,1.10844666778576e-11,
15-Jan-2019 17:00:00,1,0.1737383,7.33280103304423e-12,
15-Jan-2019 18:00:00,1,0.1640613,9.60653778747655e-12,
15-Jan-2019 19:00:00,1,0.1551203,8.86757334228605e-12,
15-Jan-2019 20:00:00,1,0.1640052,9.43600753089413e-12,
15-Jan-2019 21:00:00,1,0.163357,5.00222085975111e-12,
15-Jan-2019 22:00:00,1,0.1680295,8.41282599139959e-12,
15-Jan-2019 23:00:00,1,0.1698292,1.27897692436818e-11,
16-Jan-2019 00:00:00,1,0.1617406,9.919176591211e-12,
16-Jan-2019 01:00:00,1,0.1578508,8.61177795741241e-12,
16-Jan-2019 02:00:00,1,0.167821,9.54969436861575e-12,
16-Jan-2019 03:00:00,1,0.1642392,7.16227077646181e-12,
16-Jan-2019 04:00:00,1,0.1636442,9.2086338554509e-12,
16-Jan-2019 05:00:00,1,0.1635137,6.93489710101858e-12,
16-Jan-2019 06:00:00,1,0.1657453,1.02602371043758e-11,
16-Jan-2019 07:00:00,1,0.1647951,1.27897692436818e-11,
16-Jan-2019 08:00:00,1,0.1656002,9.77706804405898e-12,
16-Jan-2019 09:00:00,1,0.1648957,1.34150468511507e-11,
16-Jan-2019 10:00:00,1,0.1649539,7.84439180279151e-12,
16-Jan-2019 11:00:00,1,0.1640513,1.3017142919125e-11,
16-Jan-2019 12:00:00,1,0.1658209,1.02886588138063e-11,
16-Jan-2019 13:00:00,1,0.161637,7.105427357601e-12,
16-Jan-2019 14:00:00,1,0.1612942,1.06297193269711e-11,
16-Jan-2019 15:00:00,1,0.1598114,1.27897692436818e-11,
16-Jan-2019 16:00:00,1,0.1605433,1.41540112963412e-11,
16-Jan-2019 17:00:00,1,0.1608103,1.47792889038101e-11,
16-Jan-2019 18:00:00,1,0.1616672,6.70752342557535e-12,
16-Jan-2019 19:00:00,1,0.1621677,1.38129507831763e-11,
16-Jan-2019 20:00:00,1,0.1597134,1.23918653116561e-11,
16-Jan-2019 21:00:00,1,0.1603237,1.31308297568467e-11,
16-Jan-2019 22:00:00,1,0.1675188,6.82121026329696e-12,
16-Jan-2019 23:00:00,1,0.1642742,7.16227077646181e-12,
17-Jan-2019 00:00:00,1,0.1664282,6.3948846218409e-12,
17-Jan-2019 01:00:00,1,0.1658679,8.38440428196918e-12,
17-Jan-2019 02:00:00,1,0.1650883,8.58335624798201e-12,
17-Jan-2019 03:00:00,1,0.1641857,1.27045041153906e-11,
17-Jan-2019 04:00:00,1,0.1634644,7.0770056481706e-12,
17-Jan-2019 05:00:00,1,0.1654985,5.34328137291595e-12,
17-Jan-2019 06:00:00,1,0.1680403,7.16227077646181e-12,
17-Jan-2019 07:00:00,1,0.1639607,1.13118403533008e-11,
17-Jan-2019 08:00:00,1,0.1648574,1.25055521493778e-11,
17-Jan-2019 09:00:00,1,0.1627469,8.98126018000767e-12,
17-Jan-2019 10:00:00,1,0.161795,1.13118403533008e-11,
17-Jan-2019 11:00:00,1,0.1669246,1.28466126625426e-11,
17-Jan-2019 12:00:00,1,0.1661927,1.27897692436818e-11,
17-Jan-2019 13:00:00,1,0.1627197,8.81072992342524e-12,
17-Jan-2019 14:00:00,1,0.1658297,1.03455022326671e-11,
17-Jan-2019 15:00:00,1,0.1611273,7.61701812734827e-12,
