Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
07/18/2019 00:00,CENTRAL EAST - VC,23330,2489.72,2770,-9999
07/18/2019 00:00,DYSINGER EAST,23326,669,3150,-9999
07/18/2019 00:00,MOSES SOUTH,23319,2034.04,3150,-1600
07/18/2019 00:00,SCH - HQ - NY,23324,1396,1500,-800
07/18/2019 00:00,SCH - HQ_CEDARS,325274,190,190,-40
07/18/2019 00:00,SCH - HQ_IMPORT_EXPORT,325376,1096,1310,-9999
07/18/2019 00:00,SCH - NE - NY,23318,-1400.13,1400,-1600
07/18/2019 00:00,SCH - NPX_1385,325277,27,200,-200
07/18/2019 00:00,SCH - NPX_CSC,325154,272,330,-330
07/18/2019 00:00,SCH - OH - NY,23317,1115.6,1900,-1700
07/18/2019 00:00,SCH - PJ - NY,23316,903.4,2050,-1150
07/18/2019 00:00,SCH - PJM_HTP,325905,110,660,-660
07/18/2019 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
07/18/2019 00:00,SCH - PJM_VFT,325658,182,315,-315
07/18/2019 00:00,SPR/DUN-SOUTH,23320,3905.17,4350,-9999
07/18/2019 00:00,TOTAL EAST,23314,4879.52,6800,-9999
07/18/2019 00:00,UPNY CONED,23315,3563.58,5700,-9999
07/18/2019 00:00,WEST CENTRAL,23312,41.89,9999,-9999
07/18/2019 00:05,CENTRAL EAST - VC,23330,2440.27,2770,-9999
07/18/2019 00:05,DYSINGER EAST,23326,587.18,3150,-9999
07/18/2019 00:05,MOSES SOUTH,23319,2119.38,3150,-1600
07/18/2019 00:05,SCH - HQ - NY,23324,1500,1500,-800
07/18/2019 00:05,SCH - HQ_CEDARS,325274,190,190,-40
07/18/2019 00:05,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
07/18/2019 00:05,SCH - NE - NY,23318,-1400.12,1400,-1600
07/18/2019 00:05,SCH - NPX_1385,325277,30,200,-200
07/18/2019 00:05,SCH - NPX_CSC,325154,330,330,-330
07/18/2019 00:05,SCH - OH - NY,23317,1110.64,1900,-1700
07/18/2019 00:05,SCH - PJ - NY,23316,753.91,2050,-1150
07/18/2019 00:05,SCH - PJM_HTP,325905,59,660,-660
07/18/2019 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
07/18/2019 00:05,SCH - PJM_VFT,325658,275,315,-315
