Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
07/13/2019 00:00,CENTRAL EAST - VC,23330,2569.4,2770,-9999
07/13/2019 00:00,DYSINGER EAST,23326,657.57,3150,-9999
07/13/2019 00:00,MOSES SOUTH,23319,2326.49,3150,-1600
07/13/2019 00:00,SCH - HQ - NY,23324,1500,1500,-800
07/13/2019 00:00,SCH - HQ_CEDARS,325274,190,190,-40
07/13/2019 00:00,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
07/13/2019 00:00,SCH - NE - NY,23318,-1040.06,1400,-1600
07/13/2019 00:00,SCH - NPX_1385,325277,29,200,-200
07/13/2019 00:00,SCH - NPX_CSC,325154,330,330,-330
07/13/2019 00:00,SCH - OH - NY,23317,1117.72,1850,-1400
07/13/2019 00:00,SCH - PJ - NY,23316,412.32,2050,-1150
07/13/2019 00:00,SCH - PJM_HTP,325905,200,660,-660
07/13/2019 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
07/13/2019 00:00,SCH - PJM_VFT,325658,276,315,-315
07/13/2019 00:00,SPR/DUN-SOUTH,23320,3582.28,4350,-9999
07/13/2019 00:00,TOTAL EAST,23314,4503.78,6800,-9999
07/13/2019 00:00,UPNY CONED,23315,3222.99,5700,-9999
07/13/2019 00:00,WEST CENTRAL,23312,268.26,9999,-9999
07/13/2019 00:05,CENTRAL EAST - VC,23330,2524.94,2770,-9999
07/13/2019 00:05,DYSINGER EAST,23326,669.25,3150,-9999
07/13/2019 00:05,MOSES SOUTH,23319,2358.22,3150,-1600
07/13/2019 00:05,SCH - HQ - NY,23324,1500,1500,-800
07/13/2019 00:05,SCH - HQ_CEDARS,325274,190,190,-40
07/13/2019 00:05,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
07/13/2019 00:05,SCH - NE - NY,23318,-906.92,1400,-1600
07/13/2019 00:05,SCH - NPX_1385,325277,7,200,-200
07/13/2019 00:05,SCH - NPX_CSC,325154,330,330,-330
07/13/2019 00:05,SCH - OH - NY,23317,1246.97,1850,-1400
07/13/2019 00:05,SCH - PJ - NY,23316,264.63,2050,-1150
07/13/2019 00:05,SCH - PJM_HTP,325905,200,660,-660
07/13/2019 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
07/13/2019 00:05,SCH - PJM_VFT,325658,237,315,-315
07/13/2019 00:05,SPR/DUN-SOUTH,23320,3524.07,4350,-9999
07/13/2019 00:05,TOTAL EAST,23314,4406.04,6800,-9999
07/13/2019 00:05,UPNY CONED,23315,3213.31,5700,-9999
07/13/2019 00:05,WEST CENTRAL,23312,283.66,9999,-9999
07/13/2019 00:06,CENTRAL EAST - VC,23330,2518.99,2770,-9999
07/13/2019 00:06,DYSINGER EAST,23326,666.67,3150,-9999
07/13/2019 00:06,MOSES SOUTH,23319,2372.92,3150,-1600
07/13/2019 00:06,SCH - HQ - NY,23324,1500,1500,-800
07/13/2019 00:06,SCH - HQ_CEDARS,325274,190,190,-40
07/13/2019 00:06,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
07/13/2019 00:06,SCH - NE - NY,23318,-906.6,1400,-1600
07/13/2019 00:06,SCH - NPX_1385,325277,8,200,-200
07/13/2019 00:06,SCH - NPX_CSC,325154,330,330,-330
07/13/2019 00:06,SCH - OH - NY,23317,1246.97,1850,-1400
07/13/2019 00:06,SCH - PJ - NY,23316,265.12,2050,-1150
07/13/2019 00:06,SCH - PJM_HTP,325905,200,660,-660
07/13/2019 00:06,SCH - PJM_NEPTUNE,325305,660,660,-660
07/13/2019 00:06,SCH - PJM_VFT,325658,237,315,-315
07/13/2019 00:06,SPR/DUN-SOUTH,23320,3405.97,4350,-9999
07/13/2019 00:06,TOTAL EAST,23314,4358.12,6800,-9999
07/13/2019 00:06,UPNY CONED,23315,3095.32,5700,-9999
07/13/2019 00:06,WEST CENTRAL,23312,281.1,9999,-9999
07/13/2019 00:08,CENTRAL EAST - VC,23330,2520.15,2770,-9999
07/13/2019 00:08,DYSINGER EAST,23326,720.82,3150,-9999
07/13/2019 00:08,MOSES SOUTH,23319,2388.19,3150,-1600
07/13/2019 00:08,SCH - HQ - NY,23324,1500,1500,-800
07/13/2019 00:08,SCH - HQ_CEDARS,325274,190,190,-40
07/13/2019 00:08,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
07/13/2019 00:08,SCH - NE - NY,23318,-906.68,1400,-1600
07/13/2019 00:08,SCH - NPX_1385,325277,8,200,-200
07/13/2019 00:08,SCH - NPX_CSC,325154,330,330,-330
07/13/2019 00:08,SCH - OH - NY,23317,1246.93,1850,-1400
07/13/2019 00:08,SCH - PJ - NY,23316,265.42,2050,-1150
07/13/2019 00:08,SCH - PJM_HTP,325905,200,660,-660
07/13/2019 00:08,SCH - PJM_NEPTUNE,325305,660,660,-660
07/13/2019 00:08,SCH - PJM_VFT,325658,237,315,-315
07/13/2019 00:08,SPR/DUN-SOUTH,23320,3401.9,4350,-9999
07/13/2019 00:08,TOTAL EAST,23314,4304.78,6800,-9999
07/13/2019 00:08,UPNY CONED,23315,3092.78,5700,-9999
07/13/2019 00:08,WEST CENTRAL,23312,337.96,9999,-9999
07/13/2019 00:20,CENTRAL EAST - VC,23330,2560.84,2670,-9999
07/13/2019 00:20,DYSINGER EAST,23326,709.81,3150,-9999
07/13/2019 00:20,MOSES SOUTH,23319,2392.07,3150,-1600
07/13/2019 00:20,SCH - HQ - NY,23324,1500,1500,-800
07/13/2019 00:20,SCH - HQ_CEDARS,325274,190,190,-40
07/13/2019 00:20,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
07/13/2019 00:20,SCH - NE - NY,23318,-1122.13,1400,-1600
07/13/2019 00:20,SCH - NPX_1385,325277,8,200,-200
07/13/2019 00:20,SCH - NPX_CSC,325154,330,330,-330
07/13/2019 00:20,SCH - OH - NY,23317,1246.95,1850,-1400
07/13/2019 00:20,SCH - PJ - NY,23316,261.98,2050,-1150
07/13/2019 00:20,SCH - PJM_HTP,325905,200,660,-660
07/13/2019 00:20,SCH - PJM_NEPTUNE,325305,660,660,-660
07/13/2019 00:20,SCH - PJM_VFT,325658,237,315,-315
07/13/2019 00:20,SPR/DUN-SOUTH,23320,3203.82,4350,-9999
07/13/2019 00:20,TOTAL EAST,23314,4279.59,6800,-9999
07/13/2019 00:20,UPNY CONED,23315,2942.13,5700,-9999
07/13/2019 00:20,WEST CENTRAL,23312,337.62,9999,-9999
07/13/2019 00:25,CENTRAL EAST - VC,23330,2552.72,2670,-9999
07/13/2019 00:25,DYSINGER EAST,23326,734.08,3150,-9999
07/13/2019 00:25,MOSES SOUTH,23319,2373.43,3150,-1600
07/13/2019 00:25,SCH - HQ - NY,23324,1500,1500,-800
07/13/2019 00:25,SCH - HQ_CEDARS,325274,190,190,-40
07/13/2019 00:25,SCH - HQ_IMPORT_EXPORT,325376,1200,1310,-9999
07/13/2019 00:25,SCH - NE - NY,23318,-1122.33,1400,-1600
07/13/2019 00:25,SCH - NPX_1385,325277,8,200,-200
07/13/2019 00:25,SCH - NPX_CSC,325154,330,330,-330
