interface_name,model_flow_mw,target_flow_mw,residual_mw,absolute_residual_mw,used_in_optimizer,exact_public_operator
Dysinger_East,760.778844806405,NaN,NaN,NaN,0,0
West_Central,440.417944588885,NaN,NaN,NaN,0,0
Moses_South,518.768095726993,NaN,NaN,NaN,0,0
Central_East,1485.78624446379,NaN,NaN,NaN,0,0
Total_East_proxy,2023.59102086567,NaN,NaN,NaN,0,0
UPNY_ConEd,1397.85578996956,NaN,NaN,NaN,0,0
Dunwoodie_South,873.55298943289,NaN,NaN,NaN,0,0
