scenario_id,model_gen_row,generator_key,model_bus,zone,online,pmin_mw,pmax_mw,within_zone_capacity_share,raw_prior_mw,bounded_prior_mw,clipped_prior_mw,sigma_before_floor_mw,sigma_mw,observed_generator_dispatch,solved_pg_mw,deviation_from_bounded_prior_mw,deviation_from_raw_source_assignment_mw,electrical_baseline_qualified
S2_2019_WINTER_PEAK_PUBLIC,1,NPCC_S7:GEN_ROW:10:BUS:42,42,F,1,0,568.003995,0.261993979858879,141.426410258129,141.426410258129,0,41.4453795378696,41.4453795378696,0,151.248283363901,9.82187310577129,9.82187310577129,1
S2_2019_WINTER_PEAK_PUBLIC,2,NPCC_S7:GEN_ROW:11:BUS:47,47,D,1,0,944.920662,0.959329106258799,562.477594034074,562.477594034074,0,86.141548740717,86.141548740717,0,596.539021166843,34.0614271327689,34.0614271327689,1
S2_2019_WINTER_PEAK_PUBLIC,3,NPCC_S7:GEN_ROW:12:BUS:48,48,D,1,0,40.0600457,0.0406708937412013,23.8463175040944,23.8463175040944,0,17.7366143466725,17.7366143466725,0,25.3134158313999,1.46709832730547,1.46709832730547,1
S2_2019_WINTER_PEAK_PUBLIC,4,NPCC_S7:GEN_ROW:13:BUS:50,50,C,1,0,1105.24857748821,0.440127659082592,799.50078474621,799.50078474621,0,180.767695899136,180.767695899136,0,973.24076496655,173.739980220341,173.739980220341,1
S2_2019_WINTER_PEAK_PUBLIC,5,NPCC_S7:GEN_ROW:14:BUS:51,51,C,1,0,292.878562141814,0.116628927262589,211.85880265946,211.85880265946,0,93.0539112217224,93.0539112217224,0,257.766954693735,45.9081520342755,45.9081520342755,1
S2_2019_WINTER_PEAK_PUBLIC,6,NPCC_S7:GEN_ROW:15:BUS:53,53,B,1,0,288.8,1,237.817423954103,237.817423954103,0,50,50,0,251.137381191718,13.3199572376149,13.3199572376149,1
S2_2019_WINTER_PEAK_PUBLIC,7,NPCC_S7:GEN_ROW:16:BUS:54,54,A,1,0,197.192650893643,0.152531444069959,190.061256427088,190.061256427088,0,72.9970255439656,72.9970255439656,0,197.192649115618,7.13139268853007,7.13139268853007,1
S2_2019_WINTER_PEAK_PUBLIC,8,NPCC_S7:GEN_ROW:17:BUS:54,54,A,1,0,197.192650893643,0.152531444069959,190.061256427088,190.061256427088,0,72.9970255439656,72.9970255439656,0,197.192649115618,7.13139268853007,7.13139268853007,1
S2_2019_WINTER_PEAK_PUBLIC,9,NPCC_S7:GEN_ROW:18:BUS:55,55,A,1,0,197.192650893643,0.152531444069959,190.061256427088,190.061256427088,0,72.9970255439656,72.9970255439656,0,197.192649099897,7.13139267280823,7.13139267280823,1
S2_2019_WINTER_PEAK_PUBLIC,10,NPCC_S7:GEN_ROW:19:BUS:56,56,A,1,0,495.093851384339,0.382962446924767,477.188977464408,477.188977464408,0,115.665427610662,115.665427610662,0,495.093849541505,17.9048720770968,17.9048720770968,1
S2_2019_WINTER_PEAK_PUBLIC,11,NPCC_S7:GEN_ROW:20:BUS:57,57,A,1,0,14.3166985641929,0.0110741789636393,13.7989408056896,13.7989408056896,0,19.66895296866,19.66895296866,0,14.3166967633683,0.517755957678741,0.517755957678741,1
S2_2019_WINTER_PEAK_PUBLIC,12,NPCC_S7:GEN_ROW:21:BUS:60,60,A,1,0,59.5351288283759,0.0460513063338303,57.3820643689843,57.3820643689843,0,40.1094263054913,40.1094263054913,0,59.5351269931931,2.15306262420876,2.15306262420876,1
S2_2019_WINTER_PEAK_PUBLIC,13,NPCC_S7:GEN_ROW:22:BUS:61,61,A,1,0,132.276368542162,0.102317735567885,127.492645830374,127.492645830374,0,59.7861975854339,59.7861975854339,0,132.276366684434,4.78372085405978,4.78372085405978,1
S2_2019_WINTER_PEAK_PUBLIC,14,NPCC_S7:GEN_ROW:23:BUS:65,65,C,1,0,7.481832143219,0.0029793852115399,5.41211343011825,5.41211343011825,0,14.8728713177982,14.8728713177982,0,6.60231386717988,1.19020043706163,1.19020043706163,1
S2_2019_WINTER_PEAK_PUBLIC,15,NPCC_S7:GEN_ROW:24:BUS:68,68,C,1,0,271.054008885173,0.107938041129808,196.071632414849,196.071632414849,0,89.5197287493986,89.5197287493986,0,237.647412583717,41.5757801688681,41.5757801688681,1
S2_2019_WINTER_PEAK_PUBLIC,16,NPCC_S7:GEN_ROW:25:BUS:71,71,C,1,0,643.677757785503,0.256322777072914,465.615503113988,465.615503113988,0,137.951075705354,137.951075705354,0,565.415465691856,99.7999625778688,99.7999625778688,1
S2_2019_WINTER_PEAK_PUBLIC,17,NPCC_S7:GEN_ROW:26:BUS:72,72,C,1,0,190.859261556085,0.0760032102405563,138.061366916168,138.061366916168,0,75.1185955782926,75.1185955782926,0,167.631509550597,29.5701426344289,29.5701426344289,1
S2_2019_WINTER_PEAK_PUBLIC,18,NPCC_S7:GEN_ROW:27:BUS:78,78,I,1,0,565.099092,1,0,0,0,50,50,0,14.8933857136964,14.8933857136964,14.8933857136964,1
S2_2019_WINTER_PEAK_PUBLIC,19,NPCC_S7:GEN_ROW:28:BUS:79,79,J,1,0,577.453484,0.137584662066256,202.294243647202,202.294243647202,0,81.8068693907647,81.8068693907647,0,242.249772378379,39.9555287311773,39.9555287311773,1
S2_2019_WINTER_PEAK_PUBLIC,20,NPCC_S7:GEN_ROW:29:BUS:80,80,K,1,0,584.929342,0.245260658963372,189.806973473179,189.806973473179,0,57.4896252856271,57.4896252856271,0,209.586147087366,19.7791736141866,19.7791736141866,1
S2_2019_WINTER_PEAK_PUBLIC,21,NPCC_S7:GEN_ROW:30:BUS:82,82,J,1,0,619.623976,0.147632246939755,217.067464382277,217.067464382277,0,84.7413498043101,84.7413498043101,0,260.006691763803,42.939227381526,42.939227381526,1
S2_2019_WINTER_PEAK_PUBLIC,22,NPCC_S7:GEN_ROW:49:BUS:79,79,J,1,0,1200,0.285913236397596,420.385535983089,420.385535983089,0,117.929346878142,117.929346878142,0,503.416699139393,83.031163156304,83.031163156304,1
S2_2019_WINTER_PEAK_PUBLIC,23,NPCC_S7:GEN_ROW:50:BUS:82,82,J,1,0,900,0.214434927298197,315.289151987317,315.289151987317,0,102.129810248178,102.129810248178,0,377.658114657794,62.3689626704777,62.3689626704777,1
S2_2019_WINTER_PEAK_PUBLIC,24,NPCC_S7:GEN_ROW:51:BUS:81,81,J,1,0,900,0.214434927298197,315.289151987317,315.289151987317,0,102.129810248178,102.129810248178,0,377.35767412607,62.0685221387537,62.0685221387537,1
S2_2019_WINTER_PEAK_PUBLIC,25,NPCC_S7:GEN_ROW:52:BUS:43,43,E,1,0,400,0.666666666666667,143.088118594991,143.088118594991,0,40.8248290463863,40.8248290463863,0,152.210792989118,9.12267439412713,9.12267439412713,1
S2_2019_WINTER_PEAK_PUBLIC,26,NPCC_S7:GEN_ROW:53:BUS:44,44,E,1,0,200,0.333333333333333,71.5440592974956,71.5440592974956,0,28.8675134594813,28.8675134594813,0,76.112009652149,4.56795035465339,4.56795035465339,1
S2_2019_WINTER_PEAK_PUBLIC,27,NPCC_S7:GEN_ROW:54:BUS:38,38,F,1,0,500,0.2306268812941,124.494203828733,124.494203828733,0,38.8852976899091,38.8852976899091,0,132.995720190147,8.50151636141423,8.50151636141423,1
S2_2019_WINTER_PEAK_PUBLIC,28,NPCC_S7:GEN_ROW:55:BUS:42,42,F,1,0,500,0.2306268812941,124.494203828733,124.494203828733,0,38.8852976899091,38.8852976899091,0,133.140054110412,8.64585028167851,8.64585028167851,1
S2_2019_WINTER_PEAK_PUBLIC,29,NPCC_S7:GEN_ROW:56:BUS:41,41,F,1,0,300,0.13837612877646,74.6965222972399,74.6965222972399,0,30.1204220730671,30.1204220730671,0,79.9060883394468,5.20956604220686,5.20956604220686,1
S2_2019_WINTER_PEAK_PUBLIC,30,NPCC_S7:GEN_ROW:57:BUS:37,37,F,1,0,300,0.13837612877646,74.6965222972399,74.6965222972399,0,30.1204220730671,30.1204220730671,0,79.8175632998876,5.12104100264767,5.12104100264767,1
S2_2019_WINTER_PEAK_PUBLIC,31,NPCC_S7:GEN_ROW:58:BUS:73,73,G,1,0,900,0.409090909090909,113.98999645107,113.98999645107,0,31.9801074533416,31.9801074533416,0,120.003586267119,6.01358981604832,6.01358981604832,1
S2_2019_WINTER_PEAK_PUBLIC,32,NPCC_S7:GEN_ROW:59:BUS:76,76,G,1,0,700,0.318181818181818,88.6588861286103,88.6588861286103,0,28.2038037408883,28.2038037408883,0,93.3841402020005,4.72525407339016,4.72525407339016,1
S2_2019_WINTER_PEAK_PUBLIC,33,NPCC_S7:GEN_ROW:60:BUS:39,39,G,1,0,600,0.272727272727273,75.9933309673802,75.9933309673802,0,26.1116483933547,26.1116483933547,0,79.9052461772389,3.91191520985869,3.91191520985869,1
S2_2019_WINTER_PEAK_PUBLIC,34,NPCC_S7:GEN_ROW:61:BUS:80,80,K,1,0,1200,0.503159560691086,389.394670113532,389.394670113532,0,82.3433245231616,82.3433245231616,0,429.972234964222,40.5775648506904,40.5775648506904,1
S2_2019_WINTER_PEAK_PUBLIC,35,NPCC_S7:GEN_ROW:62:BUS:9003,9003,K,1,0,600,0.251579780345543,194.697335056766,194.697335056766,0,58.2255231557721,58.2255231557721,0,214.896843206219,20.1995081494529,20.1995081494529,1
