branch_row,device_key,from_bus,to_bus,online,rate_a_mva,from_mva,to_mva,from_overload_mva,to_overload_mva,angle_deg,angle_min_deg,angle_max_deg,angle_below_min_deg,angle_above_max_deg,violated,invalid_limit_bounds,stored_terminal_flow_error_mva,stored_terminal_flow_inconsistent
1,NPCC_S7:BRANCH_ROW:33,37,38,1,2500,117.22135951321,109.442775973065,0,0,-0.954689210745549,-360,360,0,0,0,0,7.35068394005415e-13,0
2,NPCC_S7:BRANCH_ROW:34,37,39,1,3388,137.010727981558,137.824440099546,0,0,0.581186303986855,-360,360,0,0,0,0,2.84658176716153e-12,0
3,NPCC_S7:BRANCH_ROW:35,37,40,1,2500,141.984923315123,141.953893492661,0,0,1.73835798383511,-360,360,0,0,0,0,3.69755407270352e-13,0
4,NPCC_S7:BRANCH_ROW:36,37,43,1,3745.98196383403,192.898345453269,298.475452404502,0,0,-1.08089833237425,-360,360,0,0,0,0,6.83451995451551e-13,0
5,NPCC_S7:BRANCH_ROW:37,38,69,1,1216,44.0054151753106,37.9946663326101,0,0,-0.275546733871325,-360,360,0,0,0,0,4.49737630289781e-14,0
6,NPCC_S7:BRANCH_ROW:38,39,73,1,2500,189.024774936084,192.071461674973,0,0,1.97798478224925,-360,360,0,0,0,0,0,0
7,NPCC_S7:BRANCH_ROW:39,39,73,1,2500,189.024774936084,192.071461674973,0,0,1.97798478224925,-360,360,0,0,0,0,0,0
8,NPCC_S7:BRANCH_ROW:40,40,44,1,1328.76341358641,137.443737614426,163.389420673469,0,0,-2.12263711100455,-360,360,0,0,0,0,2.8421709430404e-14,0
9,NPCC_S7:BRANCH_ROW:41,41,42,1,2500,507.928341050275,519.510862461013,0,0,-1.15664540863715,-360,360,0,0,0,0,5.6843418860808e-14,0
10,NPCC_S7:BRANCH_ROW:42,41,45,1,314.254622579561,48.1724001351069,53.198283417121,0,0,1.59860338939584,-360,360,0,0,0,0,7.94410929039127e-15,0
11,NPCC_S7:BRANCH_ROW:43,43,44,1,2500,102.607669831413,102.910517313591,0,0,0.696619205204812,-360,360,0,0,0,0,1.4210854715202e-14,0
12,NPCC_S7:BRANCH_ROW:44,43,50,1,3463.47124449306,155.765301238911,180.978970828753,0,0,-0.227982322469433,-360,360,0,0,0,0,8.48384753471944e-14,0
13,NPCC_S7:BRANCH_ROW:45,43,50,1,3463.47124449306,155.765301238911,180.978970828753,0,0,-0.227982322469433,-360,360,0,0,0,0,8.48384753471944e-14,0
14,NPCC_S7:BRANCH_ROW:46,44,45,1,2500,378.734237188436,375.955547001237,0,0,4.91044568122548,-360,360,0,0,0,0,5.6843418860808e-14,0
15,NPCC_S7:BRANCH_ROW:47,44,48,1,6896.14528055676,245.64729631168,252.996506476461,0,0,-17.7071782360879,-360,360,0,0,0,0,1.4210854715202e-14,0
16,NPCC_S7:BRANCH_ROW:48,45,46,1,2040.85471944324,80.3249158302345,88.6073423598868,0,0,-18.3563086620461,-360,360,0,0,0,0,2.66453525910038e-15,0
17,NPCC_S7:BRANCH_ROW:49,45,51,1,489.56239109923,26.4218579939577,31.1194191360502,0,0,-2.68700978504281,-360,360,0,0,0,0,3.97205464519564e-15,0
18,NPCC_S7:BRANCH_ROW:50,45,71,1,166.495119914644,14.3401472555059,16.0456310790138,0,0,-5.2637440333527,-360,360,0,0,0,0,1.06950844436613e-14,0
19,NPCC_S7:BRANCH_ROW:51,46,47,1,2500,109.152310546816,116.614324297938,0,0,-6.7717176383503,-360,360,0,0,0,0,9.30682155159682e-14,0
20,NPCC_S7:BRANCH_ROW:52,46,49,1,2500,19.6613273137731,21.5801174466733,0,0,2.57087250420756,-360,360,0,0,0,0,2.16103136462856e-14,0
21,NPCC_S7:BRANCH_ROW:53,47,48,1,2500,682.314827101229,558.258056711919,0,0,2.5104023830831,-360,360,0,0,0,0,1.98951966012828e-13,0
22,NPCC_S7:BRANCH_ROW:54,50,51,1,2500,214.969765204662,214.969768123217,0,0,3.14803742385691,-360,360,0,0,0,0,2.84355838317334e-14,0
23,NPCC_S7:BRANCH_ROW:55,50,52,1,2858.06690137886,403.771895551327,355.261268229148,0,0,4.63844406962066,-360,360,0,0,0,0,5.6843418860808e-14,0
24,NPCC_S7:BRANCH_ROW:56,51,53,1,290.964700741948,63.1680062487508,54.9974329642502,0,0,9.17929986345494,-360,360,0,0,0,0,4.8322130328186e-14,0
