interface_name,model_flow_mw,target_flow_mw,residual_mw,absolute_residual_mw,used_in_optimizer,exact_public_operator,scenario_id,vintage,dataset_split,campaign_role,timestamp,timestamp_utc,scale_factor_gamma,actual_observed_flow_mw,model_proxy_in_observation_scale_mw,observation_scale_residual_mw,observation_scale_is_uniform_shape_rescaling,near_zero_target,normalized_absolute_error_with_100mw_floor,electrically_qualified,generation_dispatch_observed,generator_dispatch_validation_passed
Central_East,751.296900996053,871.897110035752,-120.600209039699,120.600209039699,0,0,S1_2019_SUMMER_PEAK_PUBLIC,2019,training,historical_validation,2019-07-20 16:00,2019-07-20T20:00:00Z,0.358662225381536,2430.97,2094.71990030966,-336.250099690336,1,0,0.138319312739497,1,0,0
Total_East_proxy,1198.56732231442,1577.70133011957,-379.134007805143,379.134007805143,0,0,S1_2019_SUMMER_PEAK_PUBLIC,2019,training,historical_validation,2019-07-20 16:00,2019-07-20T20:00:00Z,0.358662225381536,4398.85,3341.77183292559,-1057.07816707441,1,0,0.240307845703857,1,0,0
UPNY_ConEd,1519.77314431051,1288.9029196201,230.870224690407,230.870224690407,0,0,S1_2019_SUMMER_PEAK_PUBLIC,2019,training,historical_validation,2019-07-20 16:00,2019-07-20T20:00:00Z,0.358662225381536,3593.64,4237.33818830186,643.698188301856,1,0,0.179121500289917,1,0,0
Dunwoodie_South,1186.42620285839,1066.37452850438,120.051674354008,120.051674354008,0,0,S1_2019_SUMMER_PEAK_PUBLIC,2019,training,historical_validation,2019-07-20 16:00,2019-07-20T20:00:00Z,0.358662225381536,2973.2,3307.920708952,334.720708951996,1,0,0.112579277866271,1,0,0
Dysinger_East,80.3530404313062,800.702658297517,-720.349617866211,720.349617866211,0,0,S2_2019_WINTER_PEAK_PUBLIC,2019,training,historical_validation,2019-01-21 18:00,2019-01-21T23:00:00Z,0.358662225381536,2232.47,224.035414785677,-2008.43458521432,1,0,0.899646841934863,1,0,0
West_Central,-352.946842218714,468.316027547433,-821.262869766147,821.262869766147,0,0,S2_2019_WINTER_PEAK_PUBLIC,2019,training,historical_validation,2019-01-21 18:00,2019-01-21T23:00:00Z,0.358662225381536,1305.73,-984.064719509445,-2289.79471950945,1,0,1.75365099944816,1,0,0
Moses_South,330.984054666927,343.548199203958,-12.5641445370308,12.5641445370308,0,0,S2_2019_WINTER_PEAK_PUBLIC,2019,training,historical_validation,2019-01-21 18:00,2019-01-21T23:00:00Z,0.358662225381536,957.86,922.829423463356,-35.0305765366436,1,0,0.0365717083254793,1,0,0
Central_East,99.6922432490528,1000.04353654232,-900.351293293268,900.351293293268,0,0,S2_2019_WINTER_PEAK_PUBLIC,2019,training,historical_validation,2019-01-21 18:00,2019-01-21T23:00:00Z,0.358662225381536,2788.26,277.955792927462,-2510.30420707254,1,0,0.900312096817563,1,0,0
Total_East_proxy,271.595751025662,1857.40406658336,-1585.8083155577,1585.8083155577,0,0,S2_2019_WINTER_PEAK_PUBLIC,2019,training,historical_validation,2019-01-21 18:00,2019-01-21T23:00:00Z,0.358662225381536,5178.7,757.246600856128,-4421.45339914387,1,0,0.853776700551079,1,0,0
UPNY_ConEd,672.270730783239,997.558007320426,-325.287276537187,325.287276537187,0,0,S2_2019_WINTER_PEAK_PUBLIC,2019,training,historical_validation,2019-01-21 18:00,2019-01-21T23:00:00Z,0.358662225381536,2781.33,1874.38398361605,-906.946016383954,1,0,0.326083570228615,1,0,0
Dunwoodie_South,598.951041667167,953.177143551715,-354.226101884548,354.226101884548,0,0,S2_2019_WINTER_PEAK_PUBLIC,2019,training,historical_validation,2019-01-21 18:00,2019-01-21T23:00:00Z,0.358662225381536,2657.59,1669.9585272188,-987.631472781199,1,0,0.371626726764173,1,0,0
Dysinger_East,270.891362751805,346.980596700859,-76.0892339490539,76.0892339490539,0,0,S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019,training,historical_validation,2019-04-21 04:00,2019-04-21T08:00:00Z,0.358662225381536,967.43,755.282668710478,-212.147331289522,1,0,0.219289593344761,1,0,0
West_Central,53.3130942055009,288.310629872947,-234.997535667447,234.997535667447,0,0,S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019,training,historical_validation,2019-04-21 04:00,2019-04-21T08:00:00Z,0.358662225381536,803.85,148.644296590721,-655.205703409279,1,0,0.815084534937214,1,0,0
Moses_South,175.429255031124,299.361013036952,-123.931758005829,123.931758005829,0,0,S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019,training,historical_validation,2019-04-21 04:00,2019-04-21T08:00:00Z,0.358662225381536,834.66,489.121079992482,-345.538920007518,1,0,0.413987635692998,1,0,0
Central_East,272.740492980593,678.115496284362,-405.375003303769,405.375003303769,0,0,S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019,training,historical_validation,2019-04-21 04:00,2019-04-21T08:00:00Z,0.358662225381536,1890.68,760.438300103832,-1130.24169989617,1,0,0.597796401239854,1,0,0
Total_East_proxy,357.080737720718,1273.53065664025,-916.449918919531,916.449918919531,0,0,S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019,training,historical_validation,2019-04-21 04:00,2019-04-21T08:00:00Z,0.358662225381536,3550.78,995.590593185176,-2555.18940681482,1,0,0.719613551618187,1,0,0
UPNY_ConEd,442.790636926586,477.641245407352,-34.8506084807664,34.8506084807664,0,0,S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019,training,historical_validation,2019-04-21 04:00,2019-04-21T08:00:00Z,0.358662225381536,1331.73,1234.56167277041,-97.168327229591,1,0,0.0729639846136912,1,0,0
Dunwoodie_South,454.944222401396,721.725236268503,-266.781013867107,266.781013867107,0,0,S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2019,training,historical_validation,2019-04-21 04:00,2019-04-21T08:00:00Z,0.358662225381536,2012.27,1268.44755373231,-743.822446267688,1,0,0.369643460503654,1,0,0
Dysinger_East,92.9051348283207,319.23090032309,-226.325765494769,226.325765494769,0,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,training,historical_validation,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,890.06,259.032393861636,-631.027606138364,1,0,0.708971986313692,1,0,0
West_Central,-301.560271406192,-5.35482702494633,-296.205444381246,296.205444381246,0,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,training,historical_validation,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,-14.93,-840.791837181627,-825.861837181627,1,1,2.96205444381246,1,0,0
Moses_South,596.93064761102,417.755413635397,179.175233975622,179.175233975622,0,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,training,historical_validation,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,1164.76,1664.32538853519,499.565388535189,1,0,0.428899849355394,1,0,0
Central_East,679.503888635137,712.188407695608,-32.6845190604706,32.6845190604706,0,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,training,historical_validation,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,1985.68,1894.5510303247,-91.1289696753029,1,0,0.0458930792853345,1,0,0
Total_East_proxy,1243.5012792237,1226.96553991896,16.5357393047368,16.5357393047368,0,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,training,historical_validation,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,3420.95,3467.05393326798,46.1039332679836,1,0,0.0134769386480316,1,0,0
UPNY_ConEd,1594.06033117601,908.086128576749,685.974202599259,685.974202599259,0,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,training,historical_validation,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,2531.87,4444.46116253332,1912.59116253332,1,0,0.755406542410677,1,0,0
Dunwoodie_South,1336.72573579598,759.180332465096,577.545403330888,577.545403330888,0,0,S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,2019,training,historical_validation,2019-07-17 16:00,2019-07-17T20:00:00Z,0.358662225381536,2116.7,3726.97664041428,1610.27664041428,1,0,0.760748637225058,1,0,0
Dysinger_East,129.482622862942,510.064310581843,-380.581687718901,380.581687718901,0,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019,heldout,historical_validation,2019-07-17 08:00,2019-07-17T12:00:00Z,0.358662225381536,1422.13,361.015500657203,-1061.1144993428,1,0,0.746144515158809,1,0,0
West_Central,-259.813344902966,219.522801667023,-479.336146569988,479.336146569988,0,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019,heldout,historical_validation,2019-07-17 08:00,2019-07-17T12:00:00Z,0.358662225381536,612.06,-724.395619378603,-1336.4556193786,1,0,2.18353693980754,1,0,0
Moses_South,777.603262442244,765.015766872054,12.5874955701905,12.5874955701905,0,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019,heldout,historical_validation,2019-07-17 08:00,2019-07-17T12:00:00Z,0.358662225381536,2132.97,2168.06568245387,35.095682453875,1,0,0.0164539034556862,1,0,0
Central_East,620.559290849928,944.960191968224,-324.400901118296,324.400901118296,0,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019,heldout,historical_validation,2019-07-17 08:00,2019-07-17T12:00:00Z,0.358662225381536,2634.68,1730.20532114803,-904.474678851967,1,0,0.343295838148074,1,0,0
Total_East_proxy,902.703536672125,2073.47653764221,-1170.77300097009,1170.77300097009,0,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019,heldout,historical_validation,2019-07-17 08:00,2019-07-17T12:00:00Z,0.358662225381536,5781.14,2516.86258766686,-3264.27741233314,1,0,0.564642512088125,1,0,0
UPNY_ConEd,1183.10279024295,1393.02615027062,-209.923360027664,209.923360027664,0,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019,heldout,historical_validation,2019-07-17 08:00,2019-07-17T12:00:00Z,0.358662225381536,3883.95,3298.65457390835,-585.295426091647,1,0,0.15069592195874,1,0,0
Dunwoodie_South,1088.95776116844,1431.52854016532,-342.570778996882,342.570778996882,0,0,S5_2019_HIGH_TOTAL_EAST_PUBLIC,2019,heldout,historical_validation,2019-07-17 08:00,2019-07-17T12:00:00Z,0.358662225381536,3991.3,3036.16518302154,-955.134816978464,1,0,0.239304190859736,1,0,0
Dysinger_East,132.816729523781,359.419002677091,-226.602273153309,226.602273153309,0,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019,heldout,historical_validation,2019-07-27 02:00,2019-07-27T06:00:00Z,0.358662225381536,1002.11,370.311452181769,-631.798547818231,1,0,0.630468259790074,1,0,0
West_Central,-129.065414573581,212.640073561951,-341.705488135532,341.705488135532,0,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019,heldout,historical_validation,2019-07-27 02:00,2019-07-27T06:00:00Z,0.358662225381536,592.87,-359.852266115521,-952.722266115521,1,0,1.60696656284771,1,0,0
Moses_South,193.37526366904,251.167569812436,-57.7923061433958,57.7923061433958,0,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019,heldout,historical_validation,2019-07-27 02:00,2019-07-27T06:00:00Z,0.358662225381536,700.29,539.157039644563,-161.132960355437,1,0,0.230094618451552,1,0,0
Central_East,204.086522573374,530.066902891372,-325.980380317997,325.980380317997,0,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019,heldout,historical_validation,2019-07-27 02:00,2019-07-27T06:00:00Z,0.358662225381536,1477.9,569.021514201203,-908.878485798798,1,0,0.614979691317949,1,0,0
Total_East_proxy,431.505611906721,791.359507326328,-359.853895419607,359.853895419607,0,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019,heldout,historical_validation,2019-07-27 02:00,2019-07-27T06:00:00Z,0.358662225381536,2206.42,1203.09745875161,-1003.3225412484,1,0,0.454728719486043,1,0,0
UPNY_ConEd,737.722979493859,855.420167401724,-117.697187907865,117.697187907865,0,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019,heldout,historical_validation,2019-07-27 02:00,2019-07-27T06:00:00Z,0.358662225381536,2385.03,2056.87392562484,-328.156074375164,1,0,0.137589914749569,1,0,0
Dunwoodie_South,749.036187983777,995.431140323914,-246.394952340137,246.394952340137,0,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019,heldout,historical_validation,2019-07-27 02:00,2019-07-27T06:00:00Z,0.358662225381536,2775.4,2088.41671906477,-686.983280935226,1,0,0.247525863275645,1,0,0
Dysinger_East,523.476898355654,469.65479513925,53.8221032164045,53.8221032164045,0,0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025,heldout,2025_target,2025-07-17 16:00,2025-07-17T20:00:00Z,0.355758660106238,1320.15,1471.43824467782,151.288244677816,1,0,0.114599283928202,1,0,0
West_Central,257.006370334248,181.970554644341,75.0358156899072,75.0358156899072,0,0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025,heldout,2025_target,2025-07-17 16:00,2025-07-17T20:00:00Z,0.355758660106238,511.5,722.417748755574,210.917748755574,1,0,0.41235141496691,1,0,0
Moses_South,830.853447656729,732.617366343376,98.2360813133528,98.2360813133528,0,0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025,heldout,2025_target,2025-07-17 16:00,2025-07-17T20:00:00Z,0.355758660106238,2059.31,2335.44124381573,276.13124381573,1,0,0.134089206489421,1,0,0
Central_East,1611.57347033142,1137.31774532043,474.255725010989,474.255725010989,0,0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025,heldout,2025_target,2025-07-17 16:00,2025-07-17T20:00:00Z,0.355758660106238,3196.88,4529.9627276822,1333.0827276822,1,0,0.416994922450077,1,0,0
Total_East_proxy,2098.18478254934,1770.73892446638,327.44585808296,327.44585808296,0,0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025,heldout,2025_target,2025-07-17 16:00,2025-07-17T20:00:00Z,0.355758660106238,4977.36,5897.77570536941,920.415705369413,1,0,0.184920460920933,1,0,0
UPNY_ConEd,2311.26298250099,1850.30079121254,460.962191288446,460.962191288446,0,0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025,heldout,2025_target,2025-07-17 16:00,2025-07-17T20:00:00Z,0.355758660106238,5201,6496.71600913606,1295.71600913606,1,0,0.249128246324949,1,0,0
Dunwoodie_South,1472.05610270028,971.206911743625,500.849190956659,500.849190956659,0,0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025,heldout,2025_target,2025-07-17 16:00,2025-07-17T20:00:00Z,0.355758660106238,2729.96,4137.79415028349,1407.83415028349,1,0,0.515697720949571,1,0,0
Dysinger_East,-129.265268786661,-210.068373619531,80.8031048328698,80.8031048328698,0,0,S6_2025_LOW_TOTAL_EAST_PUBLIC,2025,heldout,2025_target,2025-07-27 17:00,2025-07-27T21:00:00Z,0.355758660106238,-590.48,-363.351010901772,227.128989098228,1,0,0.384651451527957,1,0,0
West_Central,-437.788360286693,-557.331516922432,119.543156635739,119.543156635739,0,0,S6_2025_LOW_TOTAL_EAST_PUBLIC,2025,heldout,2025_target,2025-07-27 17:00,2025-07-27T21:00:00Z,0.355758660106238,-1566.6,-1230.5768190041,336.023180995904,1,0,0.214492008806271,1,0,0
Moses_South,-75.3552276877854,-222.438102231425,147.08287454364,147.08287454364,0,0,S6_2025_LOW_TOTAL_EAST_PUBLIC,2025,heldout,2025_target,2025-07-27 17:00,2025-07-27T21:00:00Z,0.355758660106238,-625.25,-211.815582128858,413.434417871142,1,0,0.661230576363281,1,0,0
Central_East,109.611752218366,-38.0946373241759,147.706389542542,147.706389542542,0,0,S6_2025_LOW_TOTAL_EAST_PUBLIC,2025,heldout,2025_target,2025-07-27 17:00,2025-07-27T21:00:00Z,0.355758660106238,-107.08,308.107052645277,415.187052645277,1,1,1.47706389542542,1,0,0
Total_East_proxy,688.000533380154,-253.506506018503,941.507039398657,941.507039398657,0,0,S6_2025_LOW_TOTAL_EAST_PUBLIC,2025,heldout,2025_target,2025-07-27 17:00,2025-07-27T21:00:00Z,0.355758660106238,-712.58,1933.89679726897,2646.47679726897,1,0,3.7139363962909,1,0,0
UPNY_ConEd,1401.41448968163,973.779046856193,427.635442825439,427.635442825439,0,0,S6_2025_LOW_TOTAL_EAST_PUBLIC,2025,heldout,2025_target,2025-07-27 17:00,2025-07-27T21:00:00Z,0.355758660106238,2737.19,3939.22804089474,1202.03804089474,1,0,0.439150384479973,1,0,0
Dunwoodie_South,958.095202754106,602.986025773865,355.109176980241,355.109176980241,0,0,S6_2025_LOW_TOTAL_EAST_PUBLIC,2025,heldout,2025_target,2025-07-27 17:00,2025-07-27T21:00:00Z,0.355758660106238,1694.93,2693.10437156469,998.174371564693,1,0,0.588917755638695,1,0,0
