point_id,source_flow_value,actual_positive_limit_mw,actual_negative_limit_mw,source_csv_line,source_field,unit_interpretation,source_limit_is_equipment_rating,interface_name,public_interface_name,zone_boundary,actual_flow_mw,target_flow_mw,target_positive_limit_mw,target_negative_limit_mw,actual_limit_mw,target_limit_mw,directional_limit_is_placeholder,scenario_id,timestamp,timestamp_utc,vintage,dataset_split,campaign_role,scale_factor_gamma,source_id,scale_policy,scale_reference_scenario_id,scale_reference_source_id,target_use,provenance_class,training_target,partition_training,model_operator_qualification
23315,2385.03,5700,-9999,450,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,UPNY_ConEd,UPNY CONED,G-H,2385.03,855.420167401724,2044.37468467475,-3586.26359158998,5700,2044.37468467475,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,2019-07-27T06:00:00Z,2019,heldout,historical_validation,0.358662225381536,NYISO:P32:20190727,fixed_year_peak,S1_2019_SUMMER_PEAK_PUBLIC,NYISO:P58C:20190720,historical_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
23320,2775.4,4350,-9999,448,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Dunwoodie_South,SPR/DUN-SOUTH,I-J,2775.4,995.431140323914,1560.18068040968,-3586.26359158998,4350,1560.18068040968,0,S6_2019_LOW_TOTAL_EAST_PUBLIC,2019-07-27 02:00,2019-07-27T06:00:00Z,2019,heldout,historical_validation,0.358662225381536,NYISO:P32:20190727,fixed_year_peak,S1_2019_SUMMER_PEAK_PUBLIC,NYISO:P58C:20190720,historical_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
23326,335.69,3200,-9999,3963,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Dysinger_East,DYSINGER EAST,A-B,335.69,119.424624611063,1138.42771233996,-3557.23084240227,3200,1138.42771233996,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23312,-699.97,9999,-9999,3979,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,West_Central,WEST CENTRAL,B-C,-699.97,-249.020389314563,3557.23084240227,-3557.23084240227,9999,3557.23084240227,1,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23319,2005.74,3150,-1600,3964,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Moses_South,MOSES SOUTH,D-E,2005.74,713.559374921485,1120.63977933465,-569.21385616998,3150,1120.63977933465,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23330,2585.53,3375,-9999,3962,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Central_East,CENTRAL EAST - VC,E-F,2585.53,919.824688464481,1200.68547785855,-3557.23084240227,3375,1200.68547785855,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23314,2993.23,7550,-9999,3977,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Total_East_proxy,TOTAL EAST,F-G,2993.23,1064.86749418979,2685.97788380209,-3557.23084240227,7550,2685.97788380209,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23315,5304.23,7630,-9999,3978,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,UPNY_ConEd,UPNY CONED,G-H,5304.23,1887.02575769531,2714.43857661059,-3557.23084240227,7630,2714.43857661059,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23320,2849.5,4600,-9999,3976,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Dunwoodie_South,SPR/DUN-SOUTH,I-J,2849.5,1013.73430197272,1636.48983648869,-3557.23084240227,4600,1636.48983648869,0,S1_2025_SUMMER_PEAK_PUBLIC,2025-07-29 18:00,2025-07-29T22:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23326,2087.96,3200,-9999,3909,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Dysinger_East,DYSINGER EAST,A-B,2087.96,742.80985195542,1138.42771233996,-3557.23084240227,3200,1138.42771233996,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23312,1208.16,9999,-9999,3925,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,West_Central,WEST CENTRAL,B-C,1208.16,429.813382793952,3557.23084240227,-3557.23084240227,9999,3557.23084240227,1,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23319,-120.41,2650,-1600,3910,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Moses_South,MOSES SOUTH,D-E,-120.41,-42.8369002633921,942.76044928153,-569.21385616998,1600,569.21385616998,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23330,2162.52,3285,-9999,3908,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Central_East,CENTRAL EAST - VC,E-F,2162.52,769.335217652941,1168.66719844899,-3557.23084240227,3285,1168.66719844899,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23314,4068.36,7550,-9999,3923,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Total_East_proxy,TOTAL EAST,F-G,4068.36,1447.35430242981,2685.97788380209,-3557.23084240227,7550,2685.97788380209,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23315,4716.32,7090,-9999,3924,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,UPNY_ConEd,UPNY CONED,G-H,4716.32,1677.87168383225,2522.32890015323,-3557.23084240227,7090,2522.32890015323,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23320,2778.42,4600,-9999,3922,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Dunwoodie_South,SPR/DUN-SOUTH,I-J,2778.42,988.446976412373,1636.48983648869,-3557.23084240227,4600,1636.48983648869,0,S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,2025-01-22T23:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250122,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23326,299.25,3200,-9999,2829,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Dysinger_East,DYSINGER EAST,A-B,299.25,106.460779036792,1138.42771233996,-3557.23084240227,3200,1138.42771233996,0,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23312,376.18,9999,-9999,2845,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,West_Central,WEST CENTRAL,B-C,376.18,133.829292758764,3557.23084240227,-3557.23084240227,9999,3557.23084240227,1,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23319,-54.66,2650,-1600,2830,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Moses_South,MOSES SOUTH,D-E,-54.66,-19.445768361407,942.76044928153,-569.21385616998,1600,569.21385616998,0,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23330,1564.13,2615,-9999,2828,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Central_East,CENTRAL EAST - VC,E-F,1564.13,556.45279303197,930.308896177812,-3557.23084240227,2615,930.308896177812,0,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23314,3101.14,7550,-9999,2843,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Total_East_proxy,TOTAL EAST,F-G,3101.14,1103.25741120186,2685.97788380209,-3557.23084240227,7550,2685.97788380209,0,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23315,3793.03,5730,-9999,2844,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,UPNY_ConEd,UPNY CONED,G-H,3793.03,1349.40327054276,2038.49712240874,-3557.23084240227,5730,2038.49712240874,0,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23320,3100.29,4600,-9999,2842,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Dunwoodie_South,SPR/DUN-SOUTH,I-J,3100.29,1102.95501634077,1636.48983648869,-3557.23084240227,4600,1636.48983648869,0,S3_2025_SHOULDER_LIGHT_LOAD_EXACT,2025-04-20 13:00,2025-04-20T17:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250420,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23326,156.93,3200,-9999,3729,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Dysinger_East,DYSINGER EAST,A-B,156.93,55.8292065304719,1138.42771233996,-3557.23084240227,3200,1138.42771233996,0,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,2025-07-29T21:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23312,-808.42,9999,-9999,3745,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,West_Central,WEST CENTRAL,B-C,-808.42,-287.602416003085,3557.23084240227,-3557.23084240227,9999,3557.23084240227,1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,2025-07-29T21:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23319,2169.29,3150,-1600,3730,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Moses_South,MOSES SOUTH,D-E,2169.29,771.74370378186,1120.63977933465,-569.21385616998,3150,1120.63977933465,0,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,2025-07-29T21:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23330,2480.77,3375,-9999,3728,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Central_East,CENTRAL EAST - VC,E-F,2480.77,882.555411231751,1200.68547785855,-3557.23084240227,3375,1200.68547785855,0,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,2025-07-29T21:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23314,2961.3,7550,-9999,3743,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Total_East_proxy,TOTAL EAST,F-G,2961.3,1053.5081201726,2685.97788380209,-3557.23084240227,7550,2685.97788380209,0,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,2025-07-29T21:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23315,5392.11,7630,-9999,3744,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,UPNY_ConEd,UPNY CONED,G-H,5392.11,1918.28982874545,2714.43857661059,-3557.23084240227,7630,2714.43857661059,0,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,2025-07-29T21:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23320,2963.2,4600,-9999,3742,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Dunwoodie_South,SPR/DUN-SOUTH,I-J,2963.2,1054.1840616268,1636.48983648869,-3557.23084240227,4600,1636.48983648869,0,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,2025-07-29T21:00:00Z,2025,training,2025_target,0.355758660106238,NYISO:P32:20250729,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,training_target,source_verified_public_record,1,1,public_observation_model_proxy_mapping_separate
23326,1320.15,3200,-9999,3531,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Dysinger_East,DYSINGER EAST,A-B,1320.15,469.65479513925,1138.42771233996,-3557.23084240227,3200,1138.42771233996,0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,2025-07-17T20:00:00Z,2025,heldout,2025_target,0.355758660106238,NYISO:P32:20250717,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,heldout_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
23312,511.5,9999,-9999,3547,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,West_Central,WEST CENTRAL,B-C,511.5,181.970554644341,3557.23084240227,-3557.23084240227,9999,3557.23084240227,1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,2025-07-17T20:00:00Z,2025,heldout,2025_target,0.355758660106238,NYISO:P32:20250717,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,heldout_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
23319,2059.31,3150,-1600,3532,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Moses_South,MOSES SOUTH,D-E,2059.31,732.617366343376,1120.63977933465,-569.21385616998,3150,1120.63977933465,0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,2025-07-17T20:00:00Z,2025,heldout,2025_target,0.355758660106238,NYISO:P32:20250717,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,heldout_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
23330,3196.88,3620,-9999,3530,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Central_East,CENTRAL EAST - VC,E-F,3196.88,1137.31774532043,1287.84634958458,-3557.23084240227,3620,1287.84634958458,0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,2025-07-17T20:00:00Z,2025,heldout,2025_target,0.355758660106238,NYISO:P32:20250717,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,heldout_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
23314,4977.36,7550,-9999,3545,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Total_East_proxy,TOTAL EAST,F-G,4977.36,1770.73892446638,2685.97788380209,-3557.23084240227,7550,2685.97788380209,0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,2025-07-17T20:00:00Z,2025,heldout,2025_target,0.355758660106238,NYISO:P32:20250717,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,heldout_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
23315,5201,7295,-9999,3546,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,UPNY_ConEd,UPNY CONED,G-H,5201,1850.30079121254,2595.259425475,-3557.23084240227,7295,2595.259425475,0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,2025-07-17T20:00:00Z,2025,heldout,2025_target,0.355758660106238,NYISO:P32:20250717,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,heldout_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
23320,2729.96,4600,-9999,3544,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Dunwoodie_South,SPR/DUN-SOUTH,I-J,2729.96,971.206911743625,1636.48983648869,-3557.23084240227,4600,1636.48983648869,0,S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,2025-07-17T20:00:00Z,2025,heldout,2025_target,0.355758660106238,NYISO:P32:20250717,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,heldout_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
23326,-590.48,3200,-9999,3693,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Dysinger_East,DYSINGER EAST,A-B,-590.48,-210.068373619531,1138.42771233996,-3557.23084240227,9999,3557.23084240227,1,S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,2025-07-27T21:00:00Z,2025,heldout,2025_target,0.355758660106238,NYISO:P32:20250727,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,heldout_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
23312,-1566.6,9999,-9999,3709,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,West_Central,WEST CENTRAL,B-C,-1566.6,-557.331516922432,3557.23084240227,-3557.23084240227,9999,3557.23084240227,1,S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,2025-07-27T21:00:00Z,2025,heldout,2025_target,0.355758660106238,NYISO:P32:20250727,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,heldout_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
23319,-625.25,3150,-1600,3694,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Moses_South,MOSES SOUTH,D-E,-625.25,-222.438102231425,1120.63977933465,-569.21385616998,1600,569.21385616998,0,S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,2025-07-27T21:00:00Z,2025,heldout,2025_target,0.355758660106238,NYISO:P32:20250727,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,heldout_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
23330,-107.08,3065,-9999,3692,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Central_East,CENTRAL EAST - VC,E-F,-107.08,-38.0946373241759,1090.40029322562,-3557.23084240227,9999,3557.23084240227,1,S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,2025-07-27T21:00:00Z,2025,heldout,2025_target,0.355758660106238,NYISO:P32:20250727,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,heldout_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
23314,-712.58,7550,-9999,3707,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Total_East_proxy,TOTAL EAST,F-G,-712.58,-253.506506018503,2685.97788380209,-3557.23084240227,9999,3557.23084240227,1,S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,2025-07-27T21:00:00Z,2025,heldout,2025_target,0.355758660106238,NYISO:P32:20250727,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,heldout_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
23315,2737.19,6985,-9999,3708,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,UPNY_ConEd,UPNY CONED,G-H,2737.19,973.779046856193,2484.97424084207,-3557.23084240227,6985,2484.97424084207,0,S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,2025-07-27T21:00:00Z,2025,heldout,2025_target,0.355758660106238,NYISO:P32:20250727,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,heldout_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
23320,1694.93,4600,-9999,3706,Flow (MWH),published_interface_power_as_MW_raw_MWH_header_preserved_no_energy_conversion,0,Dunwoodie_South,SPR/DUN-SOUTH,I-J,1694.93,602.986025773865,1636.48983648869,-3557.23084240227,4600,1636.48983648869,0,S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,2025-07-27T21:00:00Z,2025,heldout,2025_target,0.355758660106238,NYISO:P32:20250727,fixed_year_peak,S1_2025_SUMMER_PEAK_PUBLIC,NYISO:P58C:20250729,heldout_validation_target,source_verified_public_record,0,0,public_observation_model_proxy_mapping_separate
