branch_row,branch_key,temperature_c,series_phase_current_amp,subconductor_current_amp,from_terminal_current_amp,to_terminal_current_amp,series_loss_mw,total_conductor_joule_mw,heating_identity_error_mw
82,PERFORM2019:AC:651:858:1,8.89312541147241,657.388755310679,328.69437765534,658.562984054837,656.197536079412,0.422315879679218,0.422315879679218,5.55111512312578e-17
83,PERFORM2019:AC:651:858:2,8.89312541147241,657.388755310679,328.69437765534,658.563078342372,656.197456618951,0.422315879679218,0.422315879679218,5.55111512312578e-17
84,PERFORM2019:AC:651:902:1,8.8935626523999,657.439224455601,328.7196122278,659.832997438502,654.955987822116,0.977511484167316,0.977511484167316,2.22044604925031e-16
85,PERFORM2019:AC:651:902:2,8.8935626523999,657.439224455601,328.7196122278,659.83309115034,654.955929180816,0.977511484167316,0.977511484167316,2.22044604925031e-16
86,PERFORM2019:AC:858:902:1,8.87194565855356,654.935064392696,327.467532196348,656.197575810082,653.646918535283,0.562834046660233,0.562834046660234,1.11022302462516e-16
87,PERFORM2019:AC:858:902:2,8.87194565855356,654.935064392696,327.467532196348,656.197416889161,653.64703632726,0.562834046660233,0.562834046660234,1.11022302462516e-16
88,PERFORM2019:AC:897:902:1,17.5632280240456,1307.81098101648,653.90549050824,1308.60359824555,1306.60894014977,1.83154838034005,1.83154838034006,2.22044604925031e-16
89,PERFORM2019:AC:897:902:2,17.5632280240456,1307.81098101648,653.90549050824,1308.60224656964,1306.61073843317,1.83154838034005,1.83154838034006,2.22044604925031e-16
90,PERFORM2019:AC:774:1519:1,6.13319984413916,91.3854709103251,45.6927354551625,94.4674926440361,88.6375417214914,0.00414825248893135,0.00414825248893135,0
91,PERFORM2019:AC:774:900:1,6.12524525428681,84.3643191867847,42.1821595933923,88.6375417214966,81.7352905698063,0.00687399606621451,0.00687399606621451,1.73472347597681e-18
92,PERFORM2019:AC:900:1519:1,6.12661318176949,85.6127686759128,42.8063843379564,93.8186668937712,80.9733353873645,0.0109218699940721,0.0109218699940721,1.73472347597681e-18
93,NY2025:CEEC:351,7.29503007693461,433.367410053775,216.683705026887,440.572751916961,431.027327177535,0.910462398745851,0.910462398745851,0
94,NY2025:CEEC:352,7.29503007693461,433.367410053775,216.683705026887,440.572751916961,431.027327177535,0.910462398745851,0.910462398745851,0
95,NY2025:CEEC:361,8.84252629305617,651.511597281271,325.755798640635,650.824404181402,652.188511953851,0.80378078586744,0.80378078586744,1.11022302462516e-16
96,NY2025:CEEC:362,8.84252629305617,651.511597281271,325.755798640635,650.824404181402,652.188511953851,0.80378078586744,0.80378078586744,1.11022302462516e-16
97,NY2025:CEEC:14,6.97763807527689,372.740814688993,186.370407344497,381.955378875028,371.422244890923,0.722828449830033,0.722828449830033,1.11022302462516e-16
98,NY2025:CEEC:371,7.3359064364257,440.559762171096,220.279881085548,440.358940227507,440.786850211005,0.0702311489552119,0.0702311489552119,0
102,NY2025:NYES:1,7.02523799893057,382.455570116609,191.227785058304,383.009031548575,382.580634280739,0.232574136779643,0.232574136779643,2.77555756156289e-17
103,NY2025:NYES:2,7.03612771622417,384.643003353636,192.321501676818,382.580634280735,388.092935725347,0.342186221976336,0.342186221976336,5.55111512312578e-17
126,NY2025_SPC:MH2,31.7581179681645,875.999179014021,875.999179014021,875.988203668147,876.004237589125,0.541907995871556,0.541907995871556,0
127,NY2025_SPC:MH3,31.7581179681645,875.999179014021,875.999179014021,875.988203668147,876.004237589125,0.541907995871556,0.541907995871556,0
128,NY2025_SPC:HA2,15.6111677048414,1097.63216232826,548.816081164131,1098.90252839413,1084.49559641752,16.6970877853874,16.6970877853874,7.105427357601e-15
129,NY2025_SPC:HW2,6.08777475952605,68.0769112484597,34.0384556242299,78.7970402026696,67.4904013651197,0.0258083931984993,0.0258083931984993,3.46944695195361e-18
130,NY2025_SPC:LINE11,15.2170513387358,1075.51119400505,537.755597002526,1081.23993985535,1066.81646112747,8.12676405342787,8.12676405342787,3.5527136788005e-15
131,NY2025_SPC:LINE13,15.3490896101572,1082.97953360489,541.489766802446,1084.49559641752,1081.23993985535,2.25026109262948,2.25026109262948,4.44089209850063e-16
