scenario_id,external_region,model_bus,allocation_weight,p_injection_mw,q_injection_mvar,landing_assumption,q_assumption
S2_2019_WINTER_PEAK_PUBLIC,HQ,48,1,148.139967176887,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2019_WINTER_PEAK_PUBLIC,SCH - HQ_CEDARS,48,1,44.0892759455022,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2019_WINTER_PEAK_PUBLIC,ISONE,37,0.4,-112.551103633678,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2019_WINTER_PEAK_PUBLIC,ISONE,73,0.6,-168.826655450517,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2019_WINTER_PEAK_PUBLIC,SCH - NPX_1385,80,1,63.4885573615231,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2019_WINTER_PEAK_PUBLIC,SCH - NPX_CSC,80,1,0,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2019_WINTER_PEAK_PUBLIC,ONTARIO,54,1,308.933556550134,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2019_WINTER_PEAK_PUBLIC,PJM,66,0.35,186.227369987928,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2019_WINTER_PEAK_PUBLIC,PJM,67,0.15,79.8117299948264,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2019_WINTER_PEAK_PUBLIC,PJM,75,0.25,133.019549991377,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2019_WINTER_PEAK_PUBLIC,PJM,81,0.25,133.019549991377,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2019_WINTER_PEAK_PUBLIC,SCH - PJM_HTP,81,1,133.149613355417,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2019_WINTER_PEAK_PUBLIC,SCH - PJM_NEPTUNE,80,1,228.823342157156,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S2_2019_WINTER_PEAK_PUBLIC,SCH - PJM_VFT,81,1,138.881219228332,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
