scenario_id,public_interface_name,point_id,source_id,actual_hour_mean_mw,backward_hold_mean_mw,linear_mean_mw,interval_count,max_sample_gap_seconds,duplicate_timestamp_count,max_duplicate_spread_mw,duplicate_lower_hour_mean_mw,duplicate_upper_hour_mean_mw,source_csv_lines,coverage_qualified,coverage_failure,interface_name,actual_flow_mw,target_flow_mw,used_in_prior,used_in_optimizer,methodology_freeze_sha256
S2_2025_WINTER_PEAK_PUBLIC,CENTRAL EAST - VC,23330,NYISO:ExternalLimitsFlows:20250122,2279.7033333333334,2299.5841666666665,2289.64375,12.0,300.0,0.0,0.0,2279.7033333333334,2279.7033333333334,3908;3926;3944;3962;3980;3998;4016;4034;4052;4070;4088;4106;4124,True,,Central_East,2279.7033333333334,811.0242033063912,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S2_2025_WINTER_PEAK_PUBLIC,TOTAL EAST,23314,NYISO:ExternalLimitsFlows:20250122,4192.9366666666665,4236.0633333333335,4214.5,12.0,300.0,0.0,0.0,4192.9366666666665,4192.9366666666665,3923;3941;3959;3977;3995;4013;4031;4049;4067;4085;4103;4121;4139,True,,Total_East_proxy,4192.9366666666665,1491.6735304436493,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S2_2025_WINTER_PEAK_PUBLIC,UPNY CONED,23315,NYISO:ExternalLimitsFlows:20250122,4762.221666666666,4776.375,4769.298333333333,12.0,300.0,0.0,0.0,4762.221666666666,4762.221666666666,3924;3942;3960;3978;3996;4014;4032;4050;4068;4086;4104;4122;4140,True,,UPNY_ConEd,4762.221666666666,1694.201599262229,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S2_2025_WINTER_PEAK_PUBLIC,SPR/DUN-SOUTH,23320,NYISO:ExternalLimitsFlows:20250122,2863.2375,2875.33,2869.28375,12.0,300.0,0.0,0.0,2863.2375,2863.2375,3922;3940;3958;3976;3994;4012;4030;4048;4066;4084;4102;4120;4138,True,,Dunwoodie_South,2863.2375,1018.6215365659348,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,DYSINGER EAST,23326,NYISO:ExternalLimitsFlows:20250420,336.3542499999999,344.5380833333333,341.92561979166663,14.0,480.0,1.0,68.57,333.4971666666666,339.2113333333333,2829;2847;2865;2883;2901;2919;2937;2955;2973;2991;3009;3027;3045;3064;3065;3099,True,,Dysinger_East,336.3542499999999,119.66093730103859,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,WEST CENTRAL,23312,NYISO:ExternalLimitsFlows:20250420,417.45849999999996,427.7828333333333,424.09957291666666,14.0,480.0,1.0,64.57999999999993,414.7676666666666,420.1493333333333,2845;2863;2881;2899;2917;2935;2953;2971;2989;3007;3025;3043;3061;3096;3097;3115,True,,West_Central,417.45849999999996,148.51447660995996,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,MOSES SOUTH,23319,NYISO:ExternalLimitsFlows:20250420,-78.39641666666668,-74.08541666666666,-77.02677604166668,14.0,480.0,1.0,1.8699999999999903,-78.47433333333333,-78.31850000000001,2830;2848;2866;2884;2902;2920;2938;2956;2974;2992;3010;3028;3046;3066;3067;3100,True,,Moses_South,-78.39641666666668,-27.890204150463685,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,CENTRAL EAST - VC,23330,NYISO:ExternalLimitsFlows:20250420,1590.6928333333333,1597.415,1595.2142291666669,14.0,480.0,1.0,7.119999999999891,1590.3961666666667,1590.9895000000001,2828;2846;2864;2882;2900;2918;2936;2954;2972;2990;3008;3026;3044;3062;3063;3098,True,,Central_East,1590.6928333333333,565.9027510272621,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,TOTAL EAST,23314,NYISO:ExternalLimitsFlows:20250420,3176.4868333333334,3188.31,3184.7845104166663,14.0,480.0,1.0,9.399999999999636,3176.0951666666665,3176.8785,2843;2861;2879;2897;2915;2933;2951;2969;2987;3005;3023;3041;3059;3092;3093;3113,True,,Total_East_proxy,3176.4868333333334,1130.0626996717738,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,UPNY CONED,23315,NYISO:ExternalLimitsFlows:20250420,3900.158833333333,3912.8318333333336,3905.1415833333335,14.0,480.0,1.0,9.679999999999836,3899.7554999999998,3900.562166666666,2844;2862;2880;2898;2916;2934;2952;2970;2988;3006;3024;3042;3060;3094;3095;3114,True,,UPNY_ConEd,3900.158833333333,1387.515280748175,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S3_2025_SHOULDER_LIGHT_LOAD_EXACT,SPR/DUN-SOUTH,23320,NYISO:ExternalLimitsFlows:20250420,3219.8885833333334,3226.1507500000002,3222.7933385416663,14.0,480.0,1.0,2.2299999999995634,3219.795666666667,3219.9815000000003,2842;2860;2878;2896;2914;2932;2950;2968;2986;3004;3022;3040;3058;3090;3091;3112,True,,Dunwoodie_South,3219.8885833333334,1145.5032480980396,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,DYSINGER EAST,23326,NYISO:ExternalLimitsFlows:20250729,159.45216666666664,192.65083333333334,176.05149999999998,13.0,600.0,0.0,0.0,159.45216666666664,159.45216666666664,3729;3747;3765;3783;3801;3819;3837;3855;3873;3891;3909;3927;3945;3963,True,,Dysinger_East,159.45216666666664,56.72648916436987,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,WEST CENTRAL,23312,NYISO:ExternalLimitsFlows:20250729,-842.9725,-817.6861666666666,-830.3293333333332,13.0,600.0,0.0,0.0,-842.9725,-842.9725,3745;3763;3781;3799;3817;3835;3853;3871;3889;3907;3925;3943;3961;3979,True,,West_Central,-842.9725,-299.8947671064057,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,MOSES SOUTH,23319,NYISO:ExternalLimitsFlows:20250729,2087.128166666667,2069.3948333333333,2078.2615,13.0,600.0,0.0,0.0,2087.128166666667,2087.128166666667,3730;3748;3766;3784;3802;3820;3838;3856;3874;3892;3910;3928;3946;3964,True,,Moses_South,2087.128166666667,742.5139200433224,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,CENTRAL EAST - VC,23330,NYISO:ExternalLimitsFlows:20250729,2560.8843333333334,2578.164,2569.5241666666666,13.0,600.0,0.0,0.0,2560.8843333333334,2560.8843333333334,3728;3746;3764;3782;3800;3818;3836;3854;3872;3890;3908;3926;3944;3962,True,,Central_East,2560.8843333333334,911.0567791137233,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,TOTAL EAST,23314,NYISO:ExternalLimitsFlows:20250729,3091.9683333333332,3090.8641666666667,3091.41625,13.0,600.0,0.0,0.0,3091.9683333333332,3091.9683333333332,3743;3761;3779;3797;3815;3833;3851;3869;3887;3905;3923;3941;3959;3977,True,,Total_East_proxy,3091.9683333333332,1099.9945113575845,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,UPNY CONED,23315,NYISO:ExternalLimitsFlows:20250729,5411.618,5392.086833333334,5401.8524166666675,13.0,600.0,0.0,0.0,5411.618,5411.618,3744;3762;3780;3798;3816;3834;3852;3870;3888;3906;3924;3942;3960;3978,True,,UPNY_ConEd,5411.618,1925.2299686867998,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,SPR/DUN-SOUTH,23320,NYISO:ExternalLimitsFlows:20250729,2911.5651666666668,2897.8616666666667,2904.7134166666665,13.0,600.0,0.0,0.0,2911.5651666666668,2911.5651666666668,3742;3760;3778;3796;3814;3832;3850;3868;3886;3904;3922;3940;3958;3976,True,,Dunwoodie_South,2911.5651666666668,1035.814522505329,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S5_2025_HIGH_TOTAL_EAST_PUBLIC,DYSINGER EAST,23326,NYISO:ExternalLimitsFlows:20250717,,,,,,,,,,,False,Public sample gap exceeds policy,Dysinger_East,,,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S5_2025_HIGH_TOTAL_EAST_PUBLIC,WEST CENTRAL,23312,NYISO:ExternalLimitsFlows:20250717,,,,,,,,,,,False,Public sample gap exceeds policy,West_Central,,,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S5_2025_HIGH_TOTAL_EAST_PUBLIC,MOSES SOUTH,23319,NYISO:ExternalLimitsFlows:20250717,,,,,,,,,,,False,Public sample gap exceeds policy,Moses_South,,,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S5_2025_HIGH_TOTAL_EAST_PUBLIC,CENTRAL EAST - VC,23330,NYISO:ExternalLimitsFlows:20250717,,,,,,,,,,,False,Public sample gap exceeds policy,Central_East,,,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S5_2025_HIGH_TOTAL_EAST_PUBLIC,TOTAL EAST,23314,NYISO:ExternalLimitsFlows:20250717,,,,,,,,,,,False,Public sample gap exceeds policy,Total_East_proxy,,,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S5_2025_HIGH_TOTAL_EAST_PUBLIC,UPNY CONED,23315,NYISO:ExternalLimitsFlows:20250717,,,,,,,,,,,False,Public sample gap exceeds policy,UPNY_ConEd,,,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S5_2025_HIGH_TOTAL_EAST_PUBLIC,SPR/DUN-SOUTH,23320,NYISO:ExternalLimitsFlows:20250717,,,,,,,,,,,False,Public sample gap exceeds policy,Dunwoodie_South,,,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S6_2025_LOW_TOTAL_EAST_PUBLIC,DYSINGER EAST,23326,NYISO:ExternalLimitsFlows:20250727,-491.96666666666664,-490.7125,-491.33958333333334,12.0,300.0,0.0,0.0,-491.96666666666664,-491.96666666666664,3693;3711;3729;3747;3765;3783;3801;3819;3837;3855;3873;3891;3909,True,,Dysinger_East,-491.96666666666664,-175.02140215026554,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S6_2025_LOW_TOTAL_EAST_PUBLIC,WEST CENTRAL,23312,NYISO:ExternalLimitsFlows:20250727,-1516.4983333333332,-1524.0266666666666,-1520.2625,12.0,300.0,0.0,0.0,-1516.4983333333332,-1516.4983333333332,3709;3727;3745;3763;3781;3799;3817;3835;3853;3871;3889;3907;3925,True,,West_Central,-1516.4983333333332,-539.5074151200098,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S6_2025_LOW_TOTAL_EAST_PUBLIC,MOSES SOUTH,23319,NYISO:ExternalLimitsFlows:20250727,-501.5208333333333,-466.97833333333335,-484.2495833333333,12.0,300.0,0.0,0.0,-501.5208333333333,-501.5208333333333,3694;3712;3730;3748;3766;3784;3802;3820;3838;3856;3874;3892;3910,True,,Moses_South,-501.5208333333333,-178.42037968203059,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S6_2025_LOW_TOTAL_EAST_PUBLIC,CENTRAL EAST - VC,23330,NYISO:ExternalLimitsFlows:20250727,79.65916666666666,102.60416666666667,91.13166666666666,12.0,300.0,0.0,0.0,79.65916666666666,79.65916666666666,3692;3710;3728;3746;3764;3782;3800;3818;3836;3854;3872;3890;3908,True,,Central_East,79.65916666666666,28.339438398512833,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S6_2025_LOW_TOTAL_EAST_PUBLIC,TOTAL EAST,23314,NYISO:ExternalLimitsFlows:20250727,-660.4675,-645.215,-652.84125,12.0,300.0,0.0,0.0,-660.4675,-660.4675,3707;3725;3743;3761;3779;3797;3815;3833;3851;3869;3887;3905;3923,True,,Total_East_proxy,-660.4675,-234.96703284371677,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S6_2025_LOW_TOTAL_EAST_PUBLIC,UPNY CONED,23315,NYISO:ExternalLimitsFlows:20250727,2715.4308333333333,2714.911666666667,2715.17125,12.0,300.0,0.0,0.0,2715.4308333333333,2715.4308333333333,3708;3726;3744;3762;3780;3798;3816;3834;3852;3870;3888;3906;3924,True,,UPNY_ConEd,2715.4308333333333,966.038034877832,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
S6_2025_LOW_TOTAL_EAST_PUBLIC,SPR/DUN-SOUTH,23320,NYISO:ExternalLimitsFlows:20250727,1587.0308333333332,1573.2258333333334,1580.1283333333333,12.0,300.0,0.0,0.0,1587.0308333333332,1587.0308333333332,3706;3724;3742;3760;3778;3796;3814;3832;3850;3868;3886;3904;3922,True,,Dunwoodie_South,1587.0308333333332,564.599962813953,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V1_2025_JAN15_EVENING,DYSINGER EAST,23326,NYISO:ExternalLimitsFlows:20250115,1688.4758333333334,1697.4258333333332,1692.9508333333333,12.0,300.0,0.0,0.0,1688.4758333333334,1688.4758333333334,3927;3945;3963;3981;3999;4017;4035;4053;4071;4089;4107;4125;4143,True,,Dysinger_East,1688.4758333333334,600.6899000884304,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V1_2025_JAN15_EVENING,WEST CENTRAL,23312,NYISO:ExternalLimitsFlows:20250115,932.1283333333333,941.8375,936.9829166666667,12.0,300.0,0.0,0.0,932.1283333333333,932.1283333333333,3943;3961;3979;3997;4015;4033;4051;4069;4087;4105;4123;4141;4159,True,,West_Central,932.1283333333333,331.61272691372744,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V1_2025_JAN15_EVENING,MOSES SOUTH,23319,NYISO:ExternalLimitsFlows:20250115,1597.7925,1596.7,1597.24625,12.0,300.0,0.0,0.0,1597.7925,1597.7925,3928;3946;3964;3982;4000;4018;4036;4054;4072;4090;4108;4126;4144,True,,Moses_South,1597.7925,568.4285189277963,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V1_2025_JAN15_EVENING,CENTRAL EAST - VC,23330,NYISO:ExternalLimitsFlows:20250115,3108.8525,3118.81,3113.83125,12.0,300.0,0.0,0.0,3108.8525,3108.8525,3926;3944;3962;3980;3998;4016;4034;4052;4070;4088;4106;4124;4142,True,,Central_East,3108.8525,1106.0011998679283,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V1_2025_JAN15_EVENING,TOTAL EAST,23314,NYISO:ExternalLimitsFlows:20250115,5340.149166666667,5327.508333333333,5333.82875,12.0,300.0,0.0,0.0,5340.149166666667,5340.149166666667,3941;3959;3977;3995;4013;4031;4049;4067;4085;4103;4121;4139;4157,True,,Total_East_proxy,5340.149166666667,1899.804312300777,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V1_2025_JAN15_EVENING,UPNY CONED,23315,NYISO:ExternalLimitsFlows:20250115,3972.9408333333336,3984.1091666666666,3978.525,12.0,300.0,0.0,0.0,3972.9408333333336,3972.9408333333336,3942;3960;3978;3996;4014;4032;4050;4068;4086;4104;4122;4140;4158,True,,UPNY_ConEd,3972.9408333333336,1413.4081075480274,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V1_2025_JAN15_EVENING,SPR/DUN-SOUTH,23320,NYISO:ExternalLimitsFlows:20250115,2233.5233333333335,2232.26,2232.891666666667,12.0,300.0,0.0,0.0,2233.5233333333335,2233.5233333333335,3940;3958;3976;3994;4012;4030;4048;4066;4084;4102;4120;4138;4156,True,,Dunwoodie_South,2233.5233333333335,794.5952683826852,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V2_2025_APR15_MIDDAY,DYSINGER EAST,23326,NYISO:ExternalLimitsFlows:20250415,377.21166666666664,376.7216666666667,376.96666666666664,13.0,600.0,0.0,0.0,377.21166666666664,377.21166666666664,2919;2937;2955;2973;2991;3009;3027;3045;3063;3081;3099;3117;3135;3153,True,,Dysinger_East,377.21166666666664,134.1963171097742,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V2_2025_APR15_MIDDAY,WEST CENTRAL,23312,NYISO:ExternalLimitsFlows:20250415,174.4888333333333,161.66466666666665,168.07674999999998,13.0,600.0,0.0,0.0,174.4888333333333,174.4888333333333,2935;2953;2971;2989;3007;3025;3043;3061;3079;3097;3115;3133;3151;3169,True,,West_Central,174.4888333333333,62.075913550167336,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V2_2025_APR15_MIDDAY,MOSES SOUTH,23319,NYISO:ExternalLimitsFlows:20250415,-173.3295,-195.78716666666665,-184.55833333333334,13.0,600.0,0.0,0.0,-173.3295,-173.3295,2920;2938;2956;2974;2992;3010;3028;3046;3064;3082;3100;3118;3136;3154,True,,Moses_South,-173.3295,-61.66347067688418,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V2_2025_APR15_MIDDAY,CENTRAL EAST - VC,23330,NYISO:ExternalLimitsFlows:20250415,1847.1660000000002,1851.7948333333331,1849.4804166666668,13.0,600.0,0.0,0.0,1847.1660000000002,1847.1660000000002,2918;2936;2954;2972;2990;3008;3026;3044;3062;3080;3098;3116;3134;3152,True,,Central_East,1847.1660000000002,657.1453011537993,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V2_2025_APR15_MIDDAY,TOTAL EAST,23314,NYISO:ExternalLimitsFlows:20250415,3389.94,3390.047833333333,3389.9939166666663,13.0,600.0,0.0,0.0,3389.94,3389.94,2933;2951;2969;2987;3005;3023;3041;3059;3077;3095;3113;3131;3149;3167,True,,Total_East_proxy,3389.94,1206.0005122405405,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V2_2025_APR15_MIDDAY,UPNY CONED,23315,NYISO:ExternalLimitsFlows:20250415,3723.8755,3719.4075,3721.6415,13.0,600.0,0.0,0.0,3723.8755,3723.8755,2934;2952;2970;2988;3006;3024;3042;3060;3078;3096;3114;3132;3150;3168,True,,UPNY_ConEd,3723.8755,1324.8009582824473,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V2_2025_APR15_MIDDAY,SPR/DUN-SOUTH,23320,NYISO:ExternalLimitsFlows:20250415,2576.3045,2570.7095,2573.5070000000005,13.0,600.0,0.0,0.0,2576.3045,2576.3045,2932;2950;2968;2986;3004;3022;3040;3058;3076;3094;3112;3130;3148;3166,True,,Dunwoodie_South,2576.3045,916.5426369456716,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V3_2025_JUL15_EVENING,DYSINGER EAST,23326,NYISO:ExternalLimitsFlows:20250715,275.4940833333333,294.47025,284.98216666666667,12.0,420.0,1.0,102.67000000000002,272.92733333333337,278.06083333333333,3981;3999;4017;4035;4053;4071;4090;4091;4125;4143;4161;4179;4197;4215,True,,Dysinger_East,275.4940833333333,98.00940595386294,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V3_2025_JUL15_EVENING,WEST CENTRAL,23312,NYISO:ExternalLimitsFlows:20250715,-724.1344999999999,-708.5633333333334,-716.3489166666667,12.0,420.0,1.0,103.98000000000002,-726.7339999999999,-721.535,3997;4015;4033;4051;4069;4087;4122;4123;4141;4159;4177;4195;4213;4231,True,,West_Central,-724.1344999999999,-257.61711945670055,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V3_2025_JUL15_EVENING,MOSES SOUTH,23319,NYISO:ExternalLimitsFlows:20250715,917.111,922.8566666666667,919.9838333333333,12.0,420.0,1.0,28.659999999999968,916.3945000000001,917.8275,3982;4000;4018;4036;4054;4072;4092;4093;4126;4144;4162;4180;4198;4216,True,,Moses_South,917.111,326.27018052869204,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V3_2025_JUL15_EVENING,CENTRAL EAST - VC,23330,NYISO:ExternalLimitsFlows:20250715,1474.28275,1475.5515833333332,1474.9171666666666,12.0,420.0,1.0,3.8899999999998727,1474.1855,1474.38,3980;3998;4016;4034;4052;4070;4088;4089;4124;4142;4160;4178;4196;4214,True,,Central_East,1474.28275,524.4888557577399,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V3_2025_JUL15_EVENING,TOTAL EAST,23314,NYISO:ExternalLimitsFlows:20250715,2637.074416666667,2621.608083333333,2629.34125,12.0,420.0,1.0,48.50999999999976,2635.8616666666667,2638.287166666667,3995;4013;4031;4049;4067;4085;4118;4119;4139;4157;4175;4193;4211;4229,True,,Total_East_proxy,2637.074416666667,938.1620610737726,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V3_2025_JUL15_EVENING,UPNY CONED,23315,NYISO:ExternalLimitsFlows:20250715,3802.69475,3789.3967500000003,3796.0457499999998,12.0,420.0,1.0,46.41000000000031,3801.5345,3803.855,3996;4014;4032;4050;4068;4086;4120;4121;4140;4158;4176;4194;4212;4230,True,,UPNY_ConEd,3802.69475,1352.8415890530257,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V3_2025_JUL15_EVENING,SPR/DUN-SOUTH,23320,NYISO:ExternalLimitsFlows:20250715,1976.2185833333335,1978.4154166666667,1977.317,12.0,420.0,1.0,43.62999999999988,1975.1278333333335,1977.3093333333331,3994;4012;4030;4048;4066;4084;4116;4117;4138;4156;4174;4192;4210;4228,True,,Dunwoodie_South,1976.2185833333335,703.0568752837146,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V4_2025_JUL25_NIGHT,DYSINGER EAST,23326,NYISO:ExternalLimitsFlows:20250725,412.1666666666667,412.9066666666667,412.5366666666667,12.0,300.0,0.0,0.0,412.1666666666667,412.1666666666667,867;885;903;921;939;957;975;993;1011;1029;1047;1065;1083,True,,Dysinger_East,412.1666666666667,146.63186107378777,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V4_2025_JUL25_NIGHT,WEST CENTRAL,23312,NYISO:ExternalLimitsFlows:20250725,-251.45166666666665,-252.23,-251.8408333333333,12.0,300.0,0.0,0.0,-251.45166666666665,-251.45166666666665,883;901;919;937;955;973;991;1009;1027;1045;1063;1081;1099,True,,West_Central,-251.45166666666665,-89.45610801481372,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V4_2025_JUL25_NIGHT,MOSES SOUTH,23319,NYISO:ExternalLimitsFlows:20250725,-190.41,-147.38666666666666,-168.89833333333334,12.0,300.0,0.0,0.0,-190.41,-190.41,868;886;904;922;940;958;976;994;1012;1030;1048;1066;1084,True,,Moses_South,-190.41,-67.74000647082877,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V4_2025_JUL25_NIGHT,CENTRAL EAST - VC,23330,NYISO:ExternalLimitsFlows:20250725,1164.9341666666667,1196.3725,1180.6533333333334,12.0,300.0,0.0,0.0,1164.9341666666667,1164.9341666666667,866;884;902;920;938;956;974;992;1010;1028;1046;1064;1082,True,,Central_East,1164.9341666666667,414.4354182453103,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V4_2025_JUL25_NIGHT,TOTAL EAST,23314,NYISO:ExternalLimitsFlows:20250725,2529.295833333333,2568.84,2549.067916666666,12.0,300.0,0.0,0.0,2529.295833333333,2529.295833333333,881;899;917;935;953;971;989;1007;1025;1043;1061;1079;1097,True,,Total_East_proxy,2529.295833333333,899.8188966789573,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V4_2025_JUL25_NIGHT,UPNY CONED,23315,NYISO:ExternalLimitsFlows:20250725,2517.8366666666666,2544.5275,2531.182083333333,12.0,300.0,0.0,0.0,2517.8366666666666,2517.8366666666666,882;900;918;936;954;972;990;1008;1026;1044;1062;1080;1098,True,,UPNY_ConEd,2517.8366666666666,895.7421988996899,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
V4_2025_JUL25_NIGHT,SPR/DUN-SOUTH,23320,NYISO:ExternalLimitsFlows:20250725,1521.2491666666667,1542.4191666666666,1531.834166666667,12.0,300.0,0.0,0.0,1521.2491666666667,1521.2491666666667,880;898;916;934;952;970;988;1006;1024;1042;1060;1078;1096,True,,Dunwoodie_South,1521.2491666666667,541.1975652210646,False,False,4d46876a51230e0381b4963df22c0f2e6c3aeff39f9a9c52fa56a92557795662
