source_bus,bus_type,vm_pu,vmin_pu,vmax_pu,p_mismatch_mw,q_mismatch_mvar,voltage_below_min_pu,voltage_above_max_pu,violated,invalid_voltage_bounds
1,1,1.00316215020296,0.9,1.1,4.9737991503207e-13,-2.64418695272717e-11,0,0,0,0
2,1,1.00739168007976,0.9,1.1,2.04947170345804e-13,-1.36479369472475e-13,0,0,0,0
3,1,1.00888056308221,0.9,1.1,1.54720680711762e-12,-3.53588686108353e-12,0,0,0,0
4,1,0.991712816834708,0.9,1.1,1.90141236089403e-10,-4.36414793192341e-11,0,0,0,0
5,1,1.00611237940958,0.9,1.1,-2.31835439734596e-10,-3.37156951663031e-10,0,0,0,0
6,2,1.02,0.9,1.1,1.06581410364015e-13,2.35367281220533e-14,0,0,0,0
7,1,1.01676709548028,0.9,1.1,-2.62012633811537e-12,-1.07242340008362e-11,0,0,0,0
8,1,1.01920858946146,0.9,1.1,2.22932783344731e-12,-1.92727778181023e-12,0,0,0,0
9,1,1.0129805278725,0.9,1.1,-2.91322521661641e-13,-1.70974345792274e-12,0,0,0,0
10,1,0.983410864240261,0.9,1.1,3.91260357446299e-11,-8.5265128291212e-12,0,0,0,0
11,1,1.00921119748418,0.9,1.1,9.52127265918534e-12,4.56948714977479e-11,0,0,0,0
12,1,1.01840012648764,0.9,1.1,-8.2273743373662e-11,-2.78304202599999e-10,0,0,0,0
13,1,1.01681867029022,0.9,1.1,3.37507799486048e-14,6.88338275267597e-13,0,0,0,0
14,1,1.00599006914824,0.9,1.1,6.64623911461604e-12,-1.96041100020139e-12,0,0,0,0
15,2,1.02,0.9,1.1,-2.79776202205539e-12,3.33955085807247e-13,0,0,0,0
16,1,1.01294014225541,0.9,1.1,1.07469588783715e-12,5.60827426165922e-12,0,0,0,0
17,2,1.01,0.9,1.1,5.05906427861191e-12,1.56319401867222e-12,0,0,0,0
18,2,1.01,0.9,1.1,1.38982159114676e-11,-7.46780415283865e-12,0,0,0,0
19,2,1.02,0.9,1.1,-3.41060513164848e-12,6.54409859635052e-12,0,0,0,0
20,1,1.01760230314326,0.9,1.1,1.26672006217632e-11,3.32615879283793e-12,0,0,0,0
21,1,1.01827874759729,0.9,1.1,2.89972490463697e-11,-1.46229695019429e-11,0,0,0,0
22,1,1.009590531282,0.9,1.1,-1.60982338570648e-13,5.38154590334905e-13,0,0,0,0
23,1,1.01601793936133,0.9,1.1,8.17124146124115e-13,-1.03701769393894e-12,0,0,0,0
24,2,1.02,0.9,1.1,-5.37880850970396e-12,4.55813164990104e-12,0,0,0,0
25,1,1.01994462390369,0.9,1.1,-1.33404398638959e-12,7.41854494501482e-13,0,0,0,0
26,2,1.02,0.9,1.1,-2.29647412197664e-11,-4.57660576103081e-11,0,0,0,0
27,2,1.02,0.9,1.1,3.1022295843286e-11,2.50821585723315e-12,0,0,0,0
28,2,1.01996627182076,0.9,1.1,-4.16200407471479e-12,2.70985057310158e-11,0,0,0,0
29,2,1.02,0.9,1.1,-8.81072992342524e-13,-1.70530256582424e-13,0,0,0,0
30,2,1.02,0.9,1.1,-1.23634436022257e-12,1.07913677993565e-13,0,0,0,0
31,2,1.02,0.9,1.1,-1.08997255665599e-11,6.67377264562674e-12,0,0,0,0
32,2,1.02,0.9,1.1,-1.76214598468505e-12,-1.20081722343457e-12,0,0,0,0
33,2,1.02,0.9,1.1,-1.45661260830821e-12,-6.28830321147689e-13,0,0,0,0
34,2,1.02,0.9,1.1,-1.22213350550737e-12,1.60405022597843e-12,0,0,0,0
35,1,0.999041195558512,0.9,1.1,4.18118872858031e-11,5.78879166823754e-11,0,0,0,0
36,1,0.99892516668352,0.9,1.1,2.25313101509528e-11,1.89872423339565e-11,0,0,0,0
37,2,1.02,0.9,1.1,1.64845914696343e-12,-1.47792889038101e-12,0,0,0,0
38,2,1.02,0.9,1.1,7.105427357601e-13,-9.73443547991337e-13,0,0,0,0
39,2,1.02,0.9,1.1,-6.25277607468888e-13,-2.33946195749013e-12,0,0,0,0
40,1,1.01920115235112,0.9,1.1,-6.59916565837193e-13,1.7499023063916e-12,0,0,0,0
41,2,1.02,0.9,1.1,-2.50111042987555e-11,-6.0664362422358e-11,0,0,0,0
42,1,1.0200272508353,0.9,1.1,-2.1120882820469e-11,4.41452430166578e-12,0,0,0,0
43,1,1.01891752202043,0.9,1.1,2.66258126657704e-11,1.93421667571414e-12,0,0,0,0
44,1,1.01892689081197,0.9,1.1,2.79185563556439e-11,-1.74181198978052e-11,0,0,0,0
45,1,1.01893516724774,0.9,1.1,-4.79341011327961e-11,-1.71621397648813e-11,0,0,0,0
46,1,1.01997698593402,0.9,1.1,-7.59570184527547e-12,1.21866492591716e-11,0,0,0,0
47,1,1.02183156337858,0.9,1.1,-1.52766688188422e-13,1.08307460222612e-12,0,0,0,0
48,1,1.02014482912287,0.9,1.1,1.03206332369155e-12,-2.08513761812412e-13,0,0,0,0
49,1,1.01785262815506,0.9,1.1,4.57411886145564e-12,-2.61639668264202e-12,0,0,0,0
50,1,1.007033594207,0.9,1.1,-2.45581333047085e-12,-4.34279348593414e-12,0,0,0,0
51,1,1.01792954876846,0.9,1.1,-1.52766688188422e-13,-1.41696550326476e-12,0,0,0,0
52,2,1.02,0.9,1.1,-2.98427949019242e-13,-3.12250225675825e-14,0,0,0,0
53,2,1.02,0.9,1.1,9.2370555648813e-14,-3.5527136788005e-15,0,0,0,0
54,1,1.02661636445479,0.9,1.1,-1.15659287878901e-12,6.25805006058557e-13,0,0,0,0
55,1,1.01743298927221,0.9,1.1,5.08038056068472e-13,2.13804668414141e-14,0,0,0,0
56,1,1.01692539008411,0.9,1.1,-3.5527136788005e-15,-8.34618832379341e-14,0,0,0,0
57,1,1.01702292091677,0.9,1.1,1.84741111297626e-13,-2.38383531664388e-13,0,0,0,0
58,1,1.0192471525765,0.9,1.1,1.63318247814459e-11,1.07205910815367e-11,0,0,0,0
59,1,1.02011217336856,0.9,1.1,-8.23519030745956e-12,4.72122341221848e-12,0,0,0,0
60,2,1.02,0.9,1.1,-7.51398943066306e-13,-7.8159700933611e-14,0,0,0,0
61,1,1.01726321710053,0.9,1.1,2.16715534406831e-13,8.93968059301198e-13,0,0,0,0
62,1,1.02001370370131,0.9,1.1,-5.21808676126142e-10,6.33180455655563e-10,0,0,0,0
63,2,1.02,0.9,1.1,5.81962922296952e-10,-4.9951154323935e-11,0,0,0,0
64,1,1.00497736959592,0.9,1.1,-9.76729808144228e-12,1.36781384829643e-10,0,0,0,0
65,1,1.02110734157264,0.9,1.1,7.63833440942108e-14,1.01993066770056e-12,0,0,0,0
66,1,1.01803397204281,0.9,1.1,-1.59294799573217e-11,-1.01759442885929e-10,0,0,0,0
67,1,1.01811522340081,0.9,1.1,-1.32209798664462e-11,1.50144653654483e-12,0,0,0,0
68,1,1.01802048601901,0.9,1.1,1.15463194561016e-14,-2.9620403352304e-14,0,0,0,0
69,2,1.02,0.9,1.1,5.27222709933994e-12,-1.65325531042981e-11,0,0,0,0
70,1,1.01983982215075,0.9,1.1,1.84756210330761e-10,-5.59938380384484e-11,0,0,0,0
71,1,1.02267124439872,0.9,1.1,-1.11910480882216e-13,-1.36739577993872e-12,0,0,0,0
72,1,1.02017863876262,0.9,1.1,-1.00271346781255e-10,1.23824496663094e-10,0,0,0,0
73,1,1.02012286442359,0.9,1.1,-3.41229267064591e-11,5.52245315449396e-11,0,0,0,0
74,1,1.01993935210048,0.9,1.1,7.37188088351104e-13,-1.69243959124987e-11,0,0,0,0
75,1,1.01972578566609,0.9,1.1,-6.21644957732315e-11,-2.20617317817084e-10,0,0,0,0
76,1,1.01971731199065,0.9,1.1,1.22568621918617e-12,-1.39814375355041e-11,0,0,0,0
77,1,1.02038299431959,0.9,1.1,1.78879133727605e-12,-1.72526923303273e-12,0,0,0,0
78,1,1.02162897721229,0.9,1.1,-4.9471537977297e-13,4.81819445452558e-13,0,0,0,0
79,2,1.02,0.9,1.1,1.45519152283669e-11,3.35447225552343e-11,0,0,0,0
80,2,1.02,0.9,1.1,-1.04378727883159e-11,-5.02353714182391e-12,0,0,0,0
81,2,1.02185933167516,0.9,1.1,-5.71986902286881e-13,-7.45931094670027e-15,0,0,0,0
82,2,1.02,0.9,1.1,-8.3609563716891e-11,-1.9829471398225e-11,0,0,0,0
83,2,1.02,0.9,1.1,8.16413603388355e-12,-6.47482067961391e-13,0,0,0,0
84,2,1.02,0.9,1.1,4.05009359383257e-13,-1.47104550762833e-12,0,0,0,0
85,1,1.01789060269492,0.9,1.1,4.06341627012807e-13,2.60453551087503e-12,0,0,0,0
86,1,1.01823709422305,0.9,1.1,-3.81028542051354e-13,1.30737434766992e-12,0,0,0,0
87,1,1.01781125539914,0.9,1.1,-4.18332035678759e-13,-2.32964689206305e-12,0,0,0,0
88,1,1.01763283553881,0.9,1.1,-7.96163135419192e-12,1.30563962419394e-11,0,0,0,0
89,1,1.01761344211236,0.9,1.1,-9.92050885884055e-12,4.7791198082292e-12,0,0,0,0
90,1,1.01776175584868,0.9,1.1,-1.69642078162724e-12,6.17995238316738e-12,0,0,0,0
91,1,1.01809467918508,0.9,1.1,-1.13331566353736e-12,-1.35603334117107e-12,0,0,0,0
92,1,1.01289933948574,0.9,1.1,-2.54019028034236e-13,-3.98465982431873e-13,0,0,0,0
93,1,1.01870882942949,0.9,1.1,3.33955085807247e-13,5.98479599211998e-13,0,0,0,0
94,1,1.0192042920569,0.9,1.1,-1.46734180361818e-10,2.27862867463458e-11,0,0,0,0
95,2,1.02,0.9,1.1,-3.26849658449646e-13,-2.56600296566489e-12,0,0,0,0
96,1,1.01712214961787,0.9,1.1,1.59337432137363e-10,-1.90760601759266e-11,0,0,0,0
97,1,1.01718850954123,0.9,1.1,6.72351063712995e-12,-7.49088291396305e-12,0,0,0,0
98,1,1.01426696944702,0.9,1.1,2.06057393370429e-13,-3.46511014326367e-12,0,0,0,0
99,1,1.01207206042707,0.9,1.1,-6.34159391665889e-13,1.96266614072016e-12,0,0,0,0
100,1,1.0102937624393,0.9,1.1,1.02318153949454e-12,-2.52762220875891e-12,0,0,0,0
101,1,1.0010397263151,0.9,1.1,2.60484966929653e-11,-2.29811959392978e-10,0,0,0,0
102,1,1.00107293596138,0.9,1.1,-4.2250647425135e-12,-1.20511825345282e-10,0,0,0,0
103,1,1.00183204058715,0.9,1.1,5.6843418860808e-14,9.18091557639e-13,0,0,0,0
104,1,1.01467424304126,0.9,1.1,-1.49835699403411e-12,1.35568639647587e-13,0,0,0,0
105,1,1.01485868268109,0.9,1.1,-1.5706547173977e-11,-9.24815779512755e-12,0,0,0,0
106,1,1.01543663502897,0.9,1.1,-4.53415083256914e-12,1.29541169457958e-10,0,0,0,0
107,1,1.01666473482076,0.9,1.1,-5.00932628710871e-12,4.83502127224256e-12,0,0,0,0
108,1,1.02154868260792,0.9,1.1,4.79616346638068e-14,1.55667579521124e-12,0,0,0,0
109,1,1.02109808203625,0.9,1.1,-2.57571741713036e-13,2.54760405479781e-13,0,0,0,0
110,1,1.0199688895305,0.9,1.1,5.27577981301874e-13,1.01290503762286e-12,0,0,0,0
111,1,1.0175185768029,0.9,1.1,-4.14814849136746e-11,-6.29600972051891e-11,0,0,0,0
112,1,1.01835128897699,0.9,1.1,4.2454928461666e-13,8.39606162372775e-13,0,0,0,0
113,1,1.01765107466707,0.9,1.1,-9.04858410422094e-11,-2.02054605685786e-10,0,0,0,0
114,1,1.01791640890397,0.9,1.1,3.5171865420125e-13,5.18422110795669e-13,0,0,0,0
115,1,1.02008433623112,0.9,1.1,4.44089209850063e-13,7.30839000429029e-13,0,0,0,0
116,2,1.02,0.9,1.1,2.34479102800833e-13,1.08357767203415e-12,0,0,0,0
117,1,1.02045771080761,0.9,1.1,2.65387711806397e-12,1.32028069033119e-11,0,0,0,0
118,1,1.01844104965661,0.9,1.1,4.72510919280467e-13,-2.47891984717086e-13,0,0,0,0
119,1,1.01826169072426,0.9,1.1,-7.46069872548105e-14,-1.30563962419394e-12,0,0,0,0
120,1,1.01852882184029,0.9,1.1,-2.8421709430404e-13,2.7000970903579e-13,0,0,0,0
121,1,1.01961368327017,0.9,1.1,-9.71667191151937e-13,-9.2821583752567e-12,0,0,0,0
122,1,1.02063910963697,0.9,1.1,-5.96855898038484e-13,-9.73032418527531e-12,0,0,0,0
123,1,1.01929002647955,0.9,1.1,1.70530256582424e-13,3.26414242857176e-12,0,0,0,0
124,1,1.01902276857772,0.9,1.1,-6.53699316899292e-13,6.66751810013411e-13,0,0,0,0
125,2,1.01713715756697,0.9,1.1,-1.60804702886708e-11,-1.14175162380104e-11,0,0,0,0
126,1,1.01714071943846,0.9,1.1,-2.68007838144513e-12,8.29197821516914e-13,0,0,0,0
127,2,1.02,0.9,1.1,3.97903932025656e-12,-5.89039927945123e-12,0,0,0,0
128,2,1.02,0.9,1.1,1.125499693444e-11,5.89750470680883e-12,0,0,0,0
129,1,1.00586912778855,0.9,1.1,8.17124146124115e-13,-2.87851339986211e-12,0,0,0,0
130,1,1.00447510524898,0.9,1.1,3.17434967200825e-12,1.77181728490405e-11,0,0,0,0
131,1,1.01803199911817,0.9,1.1,2.41584530158434e-12,9.41607902760211e-13,0,0,0,0
132,1,1.02118325060754,0.9,1.1,1.39125995933555e-12,-1.65686315603286e-12,0,0,0,0
133,1,1.01781548682416,0.9,1.1,6.78568312650896e-13,-1.37520203558061e-12,0,0,0,0
134,1,1.01599322650815,0.9,1.1,4.02877731175977e-12,-1.39992184511328e-13,0,0,0,0
135,1,1.0176439130911,0.9,1.1,-1.4939605108566e-10,6.14298542589431e-11,0,0,0,0
136,1,1.01759835148574,0.9,1.1,2.17150741832484e-11,-9.97708859973301e-12,0,0,0,0
137,1,1.02162411763865,0.9,1.1,1.34114941374719e-13,-5.05671893247239e-13,0,0,0,0
138,2,1.02,0.9,1.1,-7.14834413884091e-10,1.07954534200871e-10,0,0,0,0
139,1,1.01806474088626,0.9,1.1,-1.64734004215461e-10,3.81788350933832e-11,0,0,0,0
140,1,1.01810844719614,0.9,1.1,2.27343477376962e-10,-3.02327607393238e-12,0,0,0,0
141,1,1.01350973170303,0.9,1.1,2.1360690993788e-12,-1.33747179997812e-12,0,0,0,0
142,1,1.01273544705837,0.9,1.1,-2.49578135935735e-12,-2.33901439883333e-12,0,0,0,0
143,1,1.02517913770209,0.9,1.1,1.17239551400417e-13,2.2063080529211e-12,0,0,0,0
144,1,1.02219291522954,0.9,1.1,1.58895119284352e-12,2.31429458930066e-12,0,0,0,0
145,1,1.02074859912163,0.9,1.1,-4.40536496171262e-12,-2.44370496060853e-12,0,0,0,0
146,1,1.02035490514801,0.9,1.1,-1.1456480208949e-10,1.75311588163085e-11,0,0,0,0
147,1,1.01840474424232,0.9,1.1,4.77307082746847e-12,-6.46771590277762e-12,0,0,0,0
148,1,1.01938448975029,0.9,1.1,2.90434343241941e-13,2.78893661637136e-12,0,0,0,0
149,1,1.01950545082708,0.9,1.1,1.34470212742599e-12,1.14229372488728e-12,0,0,0,0
150,2,1.01998673973234,0.9,1.1,1.21497478744459e-10,2.6537257634407e-11,0,0,0,0
151,1,1.01999672938395,0.9,1.1,2.26636487354881e-11,1.18552672019601e-10,0,0,0,0
152,1,1.0196302505251,0.9,1.1,9.27258270166931e-13,-9.27209697909603e-14,0,0,0,0
153,1,1.0154815659857,0.9,1.1,-6.13431083706928e-10,1.58610104217249e-11,0,0,0,0
154,1,1.01536380788159,0.9,1.1,-1.65607971780446e-10,-5.8817360704122e-11,0,0,0,0
155,1,1.01510870230212,0.9,1.1,-5.54578605260758e-12,-6.22026301994039e-12,0,0,0,0
156,1,1.01463523581226,0.9,1.1,4.72510919280467e-13,-2.80947140551824e-12,0,0,0,0
157,1,1.01462177699356,0.9,1.1,2.79287704074704e-11,-9.20039218421653e-11,0,0,0,0
158,1,1.01476671111718,0.9,1.1,-3.41948691584548e-13,-2.88816279919724e-12,0,0,0,0
159,1,1.0239621138829,0.9,1.1,2.1049828546893e-13,3.77909509241547e-13,0,0,0,0
