source_bus,bus_type,vm_pu,vmin_pu,vmax_pu,p_mismatch_mw,q_mismatch_mvar,voltage_below_min_pu,voltage_above_max_pu,violated,invalid_voltage_bounds
1,1,1.01487680411229,0.9,1.1,4.707090297984e-06,-6.52533041489711e-07,0,0,0,0
2,1,1.0095636480401,0.9,1.1,1.00206244635359e-07,-2.77219248072521e-08,0,0,0,0
3,1,1.01663868090256,0.9,1.1,1.88137546430767e-07,-3.00977039298378e-08,0,0,0,0
4,1,1.01250606968299,0.9,1.1,2.01041899572374e-06,-2.98979777046959e-07,0,0,0,0
5,1,1.01847535448577,0.9,1.1,1.50464167347764e-07,-2.60890589513785e-08,0,0,0,0
6,2,1.03541833777559,0.9,1.1,-7.41985271979217e-06,1.7323356451826e-06,0,0,0,0
7,1,1.03267872806344,0.9,1.1,3.61263557735469e-07,-5.75082832916796e-08,0,0,0,0
8,1,1.01335272276738,0.9,1.1,5.99454881289319e-07,-9.11477386622561e-08,0,0,0,0
9,1,1.05585832298677,0.9,1.1,2.18825204001405e-06,6.79355496857603e-07,0,0,0,0
10,1,1.00316456099875,0.9,1.1,4.46184525770832e-07,-7.16625127294979e-08,0,0,0,0
11,1,1.01682515467943,0.9,1.1,3.8010241176778e-07,-5.84821815974301e-08,0,0,0,0
12,1,1.02388472864013,0.9,1.1,2.06255601487015e-07,-3.55362842451024e-08,0,0,0,0
13,1,1.01929021048005,0.9,1.1,8.67513804791997e-07,-1.3742744633255e-07,0,0,0,0
14,1,1.01921561003751,0.9,1.1,2.18608948721055e-07,-3.47382912040985e-08,0,0,0,0
15,2,1.02675301736705,0.9,1.1,5.3932062193951e-07,-7.63182721019717e-07,0,0,0,0
16,1,1.0046221040977,0.9,1.1,-2.29877155533131e-07,4.22410460776401e-08,0,0,0,0
17,2,1.06356342351299,0.9,1.1,4.67443663865197e-06,2.28582513273068e-06,0,0,0,0
18,2,1.06856561610029,0.9,1.1,9.02035992567107e-07,-3.55794373518847e-06,0,0,0,0
19,2,1.03691516002248,0.9,1.1,-6.77564003126463e-06,-5.42895095634321e-06,0,0,0,0
20,1,1.01929072183086,0.9,1.1,2.17421368020609e-07,-3.72783335450544e-08,0,0,0,0
21,1,1.01914733794568,0.9,1.1,4.20277856960638e-07,-7.0952503694599e-07,0,0,0,0
22,1,1.0055789120263,0.9,1.1,1.07392485571012e-07,-2.96877825098417e-08,0,0,0,0
23,1,0.999656164901234,0.9,1.1,1.16870474187181e-06,-2.6928145069674e-07,0,0,0,0
24,2,1.02516672270229,0.9,1.1,1.15903362285508e-06,-1.44148603786753e-06,0,0,0,0
25,1,1.03140206127083,0.9,1.1,6.71525119955163e-08,-1.06795206358812e-08,0,0,0,0
26,2,1.07531962286332,0.9,1.1,-5.78397157369182e-06,-1.45578985666361e-05,0,0,0,0
27,2,1.01470979604047,0.9,1.1,-7.0077197875662e-06,6.50772265942123e-06,0,0,0,0
28,2,1.01903510385162,0.9,1.1,1.19132283149526e-07,-2.35109246307652e-08,0,0,0,0
29,2,1.0177488772216,0.9,1.1,-2.46376558266093e-06,-1.04126757349832e-06,0,0,0,0
30,2,1.01653448178435,0.9,1.1,-3.36023153835185e-06,-2.55513747049463e-07,0,0,0,0
31,2,1.01431009551866,0.9,1.1,-1.87286783699392e-05,4.25585906757564e-06,0,0,0,0
32,2,1.01402807706936,0.9,1.1,-2.1866264091841e-05,1.808241098189e-05,0,0,0,0
33,2,1.02053865655747,0.9,1.1,-1.17563566703893e-06,-6.01948656253626e-07,0,0,0,0
34,2,1.03435937158527,0.9,1.1,-1.60923648451217e-06,-1.83714981005778e-07,0,0,0,0
35,1,1.01640290307087,0.9,1.1,-2.74972648384164e-06,3.55209421654124e-07,0,0,0,0
36,1,1.0163526476324,0.9,1.1,6.90079524190423e-07,-1.63291689891931e-07,0,0,0,0
37,2,1.01522175270501,0.9,1.1,-7.78972719217563e-06,3.48997637900084e-06,0,0,0,0
38,2,1.01443690212012,0.9,1.1,-2.20902450109861e-06,-8.04820805555551e-07,0,0,0,0
