source_bus,bus_type,vm_pu,vmin_pu,vmax_pu,p_mismatch_mw,q_mismatch_mvar,voltage_below_min_pu,voltage_above_max_pu,violated,invalid_voltage_bounds
1,1,1.00318177120255,0.9,1.1,1.85451654033386e-11,2.04711247953071e-11,0,0,0,0
2,1,1.00747168771676,0.9,1.1,-3.17523785042795e-14,2.1840168562548e-13,0,0,0,0
3,1,1.00916782621092,0.9,1.1,-1.53033141714332e-12,3.31757191163184e-12,0,0,0,0
4,1,0.991909343774666,0.9,1.1,3.09796632791404e-12,-1.49061318843735e-11,0,0,0,0
5,1,1.00644124002193,0.9,1.1,-9.85687087506903e-11,-6.40694962361632e-11,0,0,0,0
6,2,1.02,0.9,1.1,-5.22248910783674e-13,0,0,0,0,0
7,1,1.0168071870359,0.9,1.1,-2.22666329818821e-12,-3.02535774210355e-13,0,0,0,0
8,1,1.01920954630924,0.9,1.1,-4.58655335933145e-12,-8.67691335448839e-12,0,0,0,0
9,1,1.01307567397608,0.9,1.1,1.37134748001699e-12,-3.88578058618805e-14,0,0,0,0
10,1,0.983634387483697,0.9,1.1,-3.69482222595252e-13,2.91346807790305e-13,0,0,0,0
11,1,1.00949605117465,0.9,1.1,-1.74917857975743e-11,-1.26293073221539e-11,0,0,0,0
12,1,1.01842887359676,0.9,1.1,9.75002301117911e-11,1.34187279343667e-10,0,0,0,0
13,1,1.0168502521697,0.9,1.1,1.65201186064223e-12,1.7427032039663e-12,0,0,0,0
14,1,1.00629152596189,0.9,1.1,-4.33164615287751e-12,-6.31907720594072e-12,0,0,0,0
15,2,1.02,0.9,1.1,-3.92397225823515e-12,-5.22248910783674e-13,0,0,0,0
16,1,1.01301467778639,0.9,1.1,1.68398628375144e-12,2.41096205499947e-12,0,0,0,0
17,2,1.01,0.9,1.1,-8.69704308570363e-12,2.8421709430404e-13,0,0,0,0
18,2,1.01,0.9,1.1,5.6843418860808e-14,-9.32232069317251e-12,0,0,0,0
19,2,1.02,0.9,1.1,1.81898940354586e-12,2.23110419028671e-12,0,0,0,0
20,1,1.01762034763867,0.9,1.1,6.72706335080875e-12,-1.52204637782205e-11,0,0,0,0
21,1,1.01829586617662,0.9,1.1,6.03961325396085e-12,-2.25490737193468e-11,0,0,0,0
22,1,1.00964848749577,0.9,1.1,-3.24851257005321e-13,3.24566762355261e-13,0,0,0,0
23,1,1.01607720730485,0.9,1.1,2.8084201630918e-12,5.1236792586451e-12,0,0,0,0
24,2,1.02,0.9,1.1,-2.00373051484348e-12,-6.43751718598651e-12,0,0,0,0
25,1,1.01994462390369,0.9,1.1,5.56887869151979e-13,7.37257477290143e-16,0,0,0,0
26,2,1.02,0.9,1.1,-1.07093001133762e-10,-6.84323708810552e-11,0,0,0,0
27,2,1.02,0.9,1.1,9.91775550573948e-11,-8.44835312818759e-12,0,0,0,0
28,2,1.01996681931042,0.9,1.1,2.05853112333898e-11,-2.09513829896313e-11,0,0,0,0
29,2,1.02,0.9,1.1,9.37916411203332e-13,-3.5349501104065e-13,0,0,0,0
30,2,1.02,0.9,1.1,5.40012479177676e-13,-3.5527136788005e-13,0,0,0,0
31,2,1.02,0.9,1.1,-1.84030568561866e-12,1.51363366285295e-11,0,0,0,0
32,2,1.02,0.9,1.1,-5.96855898038484e-13,-2.57927013080916e-12,0,0,0,0
33,2,1.02,0.9,1.1,4.90274487674469e-13,1.54187773659942e-12,0,0,0,0
34,2,1.02,0.9,1.1,8.512301974406e-12,1.00452979268084e-11,0,0,0,0
35,1,0.99929089860297,0.9,1.1,-2.16573425859679e-11,7.75024489030329e-11,0,0,0,0
36,1,0.999174369297953,0.9,1.1,-1.24202870210866e-11,-1.0134722921995e-10,0,0,0,0
37,2,1.02,0.9,1.1,-1.62003743753303e-12,0,0,0,0,0
38,2,1.02,0.9,1.1,-6.11066752753686e-13,5.38236122338276e-13,0,0,0,0
39,2,1.02,0.9,1.1,3.25428572978126e-12,-1.64845914696343e-12,0,0,0,0
40,1,1.01925454711456,0.9,1.1,-1.29540822513263e-12,1.42967235272629e-12,0,0,0,0
41,2,1.02,0.9,1.1,-5.62465629627695e-11,8.24407209165656e-12,0,0,0,0
42,1,1.02002727957089,0.9,1.1,2.20410356632783e-11,-1.30381816454417e-11,0,0,0,0
43,1,1.0189180468515,0.9,1.1,3.98614474761416e-12,1.35547389285007e-11,0,0,0,0
44,1,1.01892738966334,0.9,1.1,-2.24806839810299e-11,-1.84448810391924e-11,0,0,0,0
45,1,1.01893566609489,0.9,1.1,1.9563017872315e-11,9.79945291579298e-13,0,0,0,0
46,1,1.01997701467121,0.9,1.1,-1.68194347338613e-11,-2.18468472479305e-11,0,0,0,0
47,1,1.02183121754123,0.9,1.1,4.68070027181966e-13,-1.30104260698261e-16,0,0,0,0
48,1,1.02014462822907,0.9,1.1,-3.60600438398251e-13,-1.5929965679895e-12,0,0,0,0
