scenario_id,fleet_variant,generator_row,generator_key,bus_id,raw_source_pg_benchmark_mw,raw_source_pg_public_mw,pmin_mw,pmax_mw,raw_prior_outside_bounds,dispatch_clipped,allocation_basis
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,12,NPCC_S7:GEN_ROW:21:BUS:60,60,26.8500756206664,74.8617326290884,0,59.5351288283759,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,13,NPCC_S7:GEN_ROW:22:BUS:61,61,59.6560479179041,166.329330763627,0,132.276368542162,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,14,NPCC_S7:GEN_ROW:23:BUS:65,65,2.82710793383888,7.8823687965229,0,7.481832143219,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,15,NPCC_S7:GEN_ROW:24:BUS:68,68,102.421295258893,285.564768215943,0,271.054008885173,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,16,NPCC_S7:GEN_ROW:25:BUS:71,71,243.222042547467,678.136768623273,0,643.677757785503,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,17,NPCC_S7:GEN_ROW:26:BUS:72,72,72.1186632181898,201.076829714843,0,190.859261556085,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,18,NPCC_S7:GEN_ROW:27:BUS:78,78,0,0,0,565.099092,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,19,NPCC_S7:GEN_ROW:28:BUS:79,79,59.3812659581599,165.56320057121,0,577.453484,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,20,NPCC_S7:GEN_ROW:29:BUS:80,80,35.7450066187935,99.6620332145902,0,584.929342,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,21,NPCC_S7:GEN_ROW:30:BUS:82,82,63.7177835659374,177.654012764115,0,619.623976,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,22,NPCC_S7:GEN_ROW:49:BUS:79,79,123.399583038609,344.055142431961,0,1200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,23,NPCC_S7:GEN_ROW:50:BUS:82,82,92.5496872789565,258.041356823971,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,24,NPCC_S7:GEN_ROW:51:BUS:81,81,92.5496872789565,258.041356823971,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,25,NPCC_S7:GEN_ROW:52:BUS:43,43,67.1441194139378,187.20711204675,0,400,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,26,NPCC_S7:GEN_ROW:53:BUS:44,44,33.5720597069689,93.6035560233748,0,200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,27,NPCC_S7:GEN_ROW:54:BUS:38,38,29.25894180581,81.5779854560515,0,500,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,28,NPCC_S7:GEN_ROW:55:BUS:42,42,29.25894180581,81.5779854560515,0,500,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,29,NPCC_S7:GEN_ROW:56:BUS:41,41,17.555365083486,48.9467912736309,0,300,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,30,NPCC_S7:GEN_ROW:57:BUS:37,37,17.555365083486,48.9467912736309,0,300,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,31,NPCC_S7:GEN_ROW:58:BUS:73,73,109.897767741402,306.410209841572,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,32,NPCC_S7:GEN_ROW:59:BUS:76,76,85.4760415766456,238.319052099,0,700,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,33,NPCC_S7:GEN_ROW:60:BUS:39,39,73.2651784942677,204.273473227714,0,600,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,34,NPCC_S7:GEN_ROW:61:BUS:80,80,73.3319477458393,204.459635156255,0,1200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,35,NPCC_S7:GEN_ROW:62:BUS:9003,9003,36.6659738729197,102.229817578127,0,600,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,36,NY2019:INDIAN_POINT:2,77,370.460334431414,1032.89476341515,0,367.951577018918,1,0,combined_H_source_total_capacity_shared_between_nuclear_proxies_not_observed_unit_dispatch
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,physical77,37,NY2019:INDIAN_POINT:3,77,375.515841480873,1046.99021783353,0,372.972848174259,1,0,combined_H_source_total_capacity_shared_between_nuclear_proxies_not_observed_unit_dispatch
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,1,NPCC_S7:GEN_ROW:10:BUS:42,42,257.483246663482,717.898982502487,0,568.003995,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,2,NPCC_S7:GEN_ROW:11:BUS:47,47,370.069277244184,1031.80444177112,0,944.920662,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,3,NPCC_S7:GEN_ROW:12:BUS:48,48,15.6891395804487,43.7434958860219,0,40.0600457,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,4,NPCC_S7:GEN_ROW:13:BUS:50,50,728.405091582078,2030.89436253628,0,1105.24857748821,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,5,NPCC_S7:GEN_ROW:14:BUS:51,51,193.019235875571,538.164384805905,0,292.878562141814,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,6,NPCC_S7:GEN_ROW:15:BUS:53,53,227.070209926684,633.103220405026,0,288.8,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,7,NPCC_S7:GEN_ROW:16:BUS:54,54,130.284847592704,363.252214403428,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,8,NPCC_S7:GEN_ROW:17:BUS:54,54,130.284847592704,363.252214403428,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,9,NPCC_S7:GEN_ROW:18:BUS:55,55,130.284847592704,363.252214403428,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,10,NPCC_S7:GEN_ROW:19:BUS:56,56,327.107661869629,912.021503021848,0,495.093851384339,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,11,NPCC_S7:GEN_ROW:20:BUS:57,57,9.45901828497955,26.3730541316897,0,14.3166985641929,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,12,NPCC_S7:GEN_ROW:21:BUS:60,60,39.3347579165133,109.670757422725,0,59.5351288283759,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,13,NPCC_S7:GEN_ROW:22:BUS:61,61,87.3947707357868,243.668734957573,0,132.276368542162,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,14,NPCC_S7:GEN_ROW:23:BUS:65,65,4.93084066198793,13.7478672495901,0,7.481832143219,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,15,NPCC_S7:GEN_ROW:24:BUS:68,68,178.635941440785,498.06176619452,0,271.054008885173,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,16,NPCC_S7:GEN_ROW:25:BUS:71,71,424.210594484207,1182.75793898547,0,643.677757785503,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,17,NPCC_S7:GEN_ROW:26:BUS:72,72,125.784245032906,350.703910619805,0,190.859261556085,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,18,NPCC_S7:GEN_ROW:27:BUS:78,78,0,0,0,565.099092,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,19,NPCC_S7:GEN_ROW:28:BUS:79,79,386.958438845253,1078.89376539059,0,577.453484,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,20,NPCC_S7:GEN_ROW:29:BUS:80,80,291.246254552992,812.034928526894,0,584.929342,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,21,NPCC_S7:GEN_ROW:30:BUS:82,82,415.217386451943,1157.68362840621,0,619.623976,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,22,NPCC_S7:GEN_ROW:49:BUS:79,79,804.134254066262,2242.03776467077,0,1200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,23,NPCC_S7:GEN_ROW:50:BUS:82,82,603.100690549696,1681.52832350308,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,24,NPCC_S7:GEN_ROW:51:BUS:81,81,603.100690549696,1681.52832350308,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,25,NPCC_S7:GEN_ROW:52:BUS:43,43,57.8870029834084,161.396988271708,0,400,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,26,NPCC_S7:GEN_ROW:53:BUS:44,44,28.9435014917042,80.6984941358539,0,200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,27,NPCC_S7:GEN_ROW:54:BUS:38,38,226.656193380719,631.948884886352,0,500,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,28,NPCC_S7:GEN_ROW:55:BUS:42,42,226.656193380719,631.948884886352,0,500,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,29,NPCC_S7:GEN_ROW:56:BUS:41,41,135.993716028432,379.169330931811,0,300,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,30,NPCC_S7:GEN_ROW:57:BUS:37,37,135.993716028432,379.169330931811,0,300,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,31,NPCC_S7:GEN_ROW:58:BUS:73,73,224.536012471144,626.03752662352,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,32,NPCC_S7:GEN_ROW:59:BUS:76,76,174.63912081089,486.918076262738,0,700,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,33,NPCC_S7:GEN_ROW:60:BUS:39,39,149.690674980763,417.358351082347,0,600,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,34,NPCC_S7:GEN_ROW:61:BUS:80,80,597.500382300177,1665.91388782181,0,1200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,35,NPCC_S7:GEN_ROW:62:BUS:9003,9003,298.750191150088,832.956943910905,0,600,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,36,NY2019:INDIAN_POINT:2,74,360.474662973439,1005.0533272356,0,367.951577018918,0,0,combined_H_source_total_capacity_shared_between_nuclear_proxies_not_observed_unit_dispatch
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,paper74,37,NY2019:INDIAN_POINT:3,74,365.393900015673,1018.7688419849,0,372.972848174259,0,0,combined_H_source_total_capacity_shared_between_nuclear_proxies_not_observed_unit_dispatch
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,1,NPCC_S7:GEN_ROW:10:BUS:42,42,257.483246663482,717.898982502487,0,568.003995,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,2,NPCC_S7:GEN_ROW:11:BUS:47,47,370.069277244184,1031.80444177112,0,944.920662,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,3,NPCC_S7:GEN_ROW:12:BUS:48,48,15.6891395804487,43.7434958860219,0,40.0600457,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,4,NPCC_S7:GEN_ROW:13:BUS:50,50,728.405091582078,2030.89436253628,0,1105.24857748821,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,5,NPCC_S7:GEN_ROW:14:BUS:51,51,193.019235875571,538.164384805905,0,292.878562141814,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,6,NPCC_S7:GEN_ROW:15:BUS:53,53,227.070209926684,633.103220405026,0,288.8,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,7,NPCC_S7:GEN_ROW:16:BUS:54,54,130.284847592704,363.252214403428,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,8,NPCC_S7:GEN_ROW:17:BUS:54,54,130.284847592704,363.252214403428,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,9,NPCC_S7:GEN_ROW:18:BUS:55,55,130.284847592704,363.252214403428,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,10,NPCC_S7:GEN_ROW:19:BUS:56,56,327.107661869629,912.021503021848,0,495.093851384339,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,11,NPCC_S7:GEN_ROW:20:BUS:57,57,9.45901828497955,26.3730541316897,0,14.3166985641929,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,12,NPCC_S7:GEN_ROW:21:BUS:60,60,39.3347579165133,109.670757422725,0,59.5351288283759,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,13,NPCC_S7:GEN_ROW:22:BUS:61,61,87.3947707357868,243.668734957573,0,132.276368542162,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,14,NPCC_S7:GEN_ROW:23:BUS:65,65,4.93084066198793,13.7478672495901,0,7.481832143219,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,15,NPCC_S7:GEN_ROW:24:BUS:68,68,178.635941440785,498.06176619452,0,271.054008885173,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,16,NPCC_S7:GEN_ROW:25:BUS:71,71,424.210594484207,1182.75793898547,0,643.677757785503,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,17,NPCC_S7:GEN_ROW:26:BUS:72,72,125.784245032906,350.703910619805,0,190.859261556085,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,18,NPCC_S7:GEN_ROW:27:BUS:78,78,0,0,0,565.099092,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,19,NPCC_S7:GEN_ROW:28:BUS:79,79,386.958438845253,1078.89376539059,0,577.453484,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,20,NPCC_S7:GEN_ROW:29:BUS:80,80,291.246254552992,812.034928526894,0,584.929342,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,21,NPCC_S7:GEN_ROW:30:BUS:82,82,415.217386451943,1157.68362840621,0,619.623976,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,22,NPCC_S7:GEN_ROW:49:BUS:79,79,804.134254066262,2242.03776467077,0,1200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,23,NPCC_S7:GEN_ROW:50:BUS:82,82,603.100690549696,1681.52832350308,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,24,NPCC_S7:GEN_ROW:51:BUS:81,81,603.100690549696,1681.52832350308,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,25,NPCC_S7:GEN_ROW:52:BUS:43,43,57.8870029834084,161.396988271708,0,400,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,26,NPCC_S7:GEN_ROW:53:BUS:44,44,28.9435014917042,80.6984941358539,0,200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,27,NPCC_S7:GEN_ROW:54:BUS:38,38,226.656193380719,631.948884886352,0,500,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,28,NPCC_S7:GEN_ROW:55:BUS:42,42,226.656193380719,631.948884886352,0,500,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,29,NPCC_S7:GEN_ROW:56:BUS:41,41,135.993716028432,379.169330931811,0,300,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,30,NPCC_S7:GEN_ROW:57:BUS:37,37,135.993716028432,379.169330931811,0,300,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,31,NPCC_S7:GEN_ROW:58:BUS:73,73,224.536012471144,626.03752662352,0,900,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,32,NPCC_S7:GEN_ROW:59:BUS:76,76,174.63912081089,486.918076262738,0,700,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,33,NPCC_S7:GEN_ROW:60:BUS:39,39,149.690674980763,417.358351082347,0,600,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,34,NPCC_S7:GEN_ROW:61:BUS:80,80,597.500382300177,1665.91388782181,0,1200,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,35,NPCC_S7:GEN_ROW:62:BUS:9003,9003,298.750191150088,832.956943910905,0,600,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,36,NY2019:INDIAN_POINT:2,77,360.474662973439,1005.0533272356,0,367.951577018918,0,0,combined_H_source_total_capacity_shared_between_nuclear_proxies_not_observed_unit_dispatch
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,physical77,37,NY2019:INDIAN_POINT:3,77,365.393900015673,1018.7688419849,0,372.972848174259,0,0,combined_H_source_total_capacity_shared_between_nuclear_proxies_not_observed_unit_dispatch
S1_2019_SUMMER_PEAK_PUBLIC,paper74,1,NPCC_S7:GEN_ROW:10:BUS:42,42,302.385105067559,843.09158776308,0,568.003995,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,2,NPCC_S7:GEN_ROW:11:BUS:47,47,447.888117942136,1248.77415642443,0,944.920662,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,3,NPCC_S7:GEN_ROW:12:BUS:48,48,18.9882803867072,52.9419577612555,0,40.0600457,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,4,NPCC_S7:GEN_ROW:13:BUS:50,50,666.904125687787,1859.42114472287,0,1105.24857748821,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,5,NPCC_S7:GEN_ROW:14:BUS:51,51,176.722164946616,492.725892052399,0,292.878562141814,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,6,NPCC_S7:GEN_ROW:15:BUS:53,53,244.81026790919,682.564961082164,0,288.8,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,7,NPCC_S7:GEN_ROW:16:BUS:54,54,174.42870348225,486.331403583685,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,8,NPCC_S7:GEN_ROW:17:BUS:54,54,174.42870348225,486.331403583685,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,9,NPCC_S7:GEN_ROW:18:BUS:55,55,174.42870348225,486.331403583685,0,197.192650893643,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,10,NPCC_S7:GEN_ROW:19:BUS:56,56,437.940147402259,1221.03783563041,0,495.093851384339,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,11,NPCC_S7:GEN_ROW:20:BUS:57,57,12.6639768641543,35.3089229028306,0,14.3166985641929,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,12,NPCC_S7:GEN_ROW:21:BUS:60,60,52.6623851655777,146.830029589976,0,59.5351288283759,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,13,NPCC_S7:GEN_ROW:22:BUS:61,61,117.006365914692,326.229966900537,0,132.276368542162,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,14,NPCC_S7:GEN_ROW:23:BUS:65,65,4.51451811442797,12.5871022788239,0,7.481832143219,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,15,NPCC_S7:GEN_ROW:24:BUS:68,68,163.553286103791,456.009232446508,0,271.054008885173,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,16,NPCC_S7:GEN_ROW:25:BUS:71,71,388.393489956966,1082.89488680834,0,643.677757785503,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,17,NPCC_S7:GEN_ROW:26:BUS:72,72,115.163983514682,321.09314938916,0,190.859261556085,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,18,NPCC_S7:GEN_ROW:27:BUS:78,78,0,0,0,565.099092,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,19,NPCC_S7:GEN_ROW:28:BUS:79,79,327.328766692263,912.637973915594,0,577.453484,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
S1_2019_SUMMER_PEAK_PUBLIC,paper74,20,NPCC_S7:GEN_ROW:29:BUS:80,80,316.801479850527,883.286438970599,0,584.929342,0,0,existing_zonal_source_prior_inherited_within_zone_headroom_allocation
