"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"04/11/2025 00:00:00","EDT","CAPITL",61757,1140.0223
"04/11/2025 00:00:00","EDT","CENTRL",61754,1492.1687
"04/11/2025 00:00:00","EDT","DUNWOD",61760,556.2232
"04/11/2025 00:00:00","EDT","GENESE",61753,944.1951
"04/11/2025 00:00:00","EDT","HUD VL",61758,968.2249
"04/11/2025 00:00:00","EDT","LONGIL",61762,1810.5316
"04/11/2025 00:00:00","EDT","MHK VL",61756,778.3448
"04/11/2025 00:00:00","EDT","MILLWD",61759,274.5725
"04/11/2025 00:00:00","EDT","N.Y.C.",61761,4544.9762
"04/11/2025 00:00:00","EDT","NORTH",61755,526.7999
"04/11/2025 00:00:00","EDT","WEST",61752,1680.0935
"04/11/2025 01:00:00","EDT","CAPITL",61757,1115.5264
"04/11/2025 01:00:00","EDT","CENTRL",61754,1462.6614
"04/11/2025 01:00:00","EDT","DUNWOD",61760,529.0983
"04/11/2025 01:00:00","EDT","GENESE",61753,917.8453
"04/11/2025 01:00:00","EDT","HUD VL",61758,934.8465
"04/11/2025 01:00:00","EDT","LONGIL",61762,1724.1604
"04/11/2025 01:00:00","EDT","MHK VL",61756,757.9938
"04/11/2025 01:00:00","EDT","MILLWD",61759,264.7118
"04/11/2025 01:00:00","EDT","N.Y.C.",61761,4357.2759
"04/11/2025 01:00:00","EDT","NORTH",61755,534.5563
"04/11/2025 01:00:00","EDT","WEST",61752,1666.6036
"04/11/2025 02:00:00","EDT","CAPITL",61757,1106.0909
"04/11/2025 02:00:00","EDT","CENTRL",61754,1453.6753
"04/11/2025 02:00:00","EDT","DUNWOD",61760,508.25
"04/11/2025 02:00:00","EDT","GENESE",61753,903.6513
"04/11/2025 02:00:00","EDT","HUD VL",61758,914.3087
"04/11/2025 02:00:00","EDT","LONGIL",61762,1671.2214
"04/11/2025 02:00:00","EDT","MHK VL",61756,751.2599
"04/11/2025 02:00:00","EDT","MILLWD",61759,257.3547
"04/11/2025 02:00:00","EDT","N.Y.C.",61761,4237.8699
"04/11/2025 02:00:00","EDT","NORTH",61755,528.0607
"04/11/2025 02:00:00","EDT","WEST",61752,1644.7596
"04/11/2025 03:00:00","EDT","CAPITL",61757,1112.4384
"04/11/2025 03:00:00","EDT","CENTRL",61754,1477.596
"04/11/2025 03:00:00","EDT","DUNWOD",61760,500.5381
"04/11/2025 03:00:00","EDT","GENESE",61753,896.9186
"04/11/2025 03:00:00","EDT","HUD VL",61758,906.803
