"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"04/07/2025 00:00:00","EDT","CAPITL",61757,1059.6167
"04/07/2025 00:00:00","EDT","CENTRL",61754,1483.1686
"04/07/2025 00:00:00","EDT","DUNWOD",61760,514.0286
"04/07/2025 00:00:00","EDT","GENESE",61753,885.6434
"04/07/2025 00:00:00","EDT","HUD VL",61758,863.5117
"04/07/2025 00:00:00","EDT","LONGIL",61762,1658.8569
"04/07/2025 00:00:00","EDT","MHK VL",61756,709.4953
"04/07/2025 00:00:00","EDT","MILLWD",61759,238.0973
"04/07/2025 00:00:00","EDT","N.Y.C.",61761,4292.548
"04/07/2025 00:00:00","EDT","NORTH",61755,582.1409
"04/07/2025 00:00:00","EDT","WEST",61752,1568.7795
"04/07/2025 01:00:00","EDT","CAPITL",61757,1034.8964
"04/07/2025 01:00:00","EDT","CENTRL",61754,1448.1955
"04/07/2025 01:00:00","EDT","DUNWOD",61760,481.8718
"04/07/2025 01:00:00","EDT","GENESE",61753,863.5456
"04/07/2025 01:00:00","EDT","HUD VL",61758,831.2672
"04/07/2025 01:00:00","EDT","LONGIL",61762,1580.9227
"04/07/2025 01:00:00","EDT","MHK VL",61756,701.7902
"04/07/2025 01:00:00","EDT","MILLWD",61759,226.5311
"04/07/2025 01:00:00","EDT","N.Y.C.",61761,4134.185
"04/07/2025 01:00:00","EDT","NORTH",61755,604.7267
"04/07/2025 01:00:00","EDT","WEST",61752,1540.0271
"04/07/2025 02:00:00","EDT","CAPITL",61757,1025.2064
"04/07/2025 02:00:00","EDT","CENTRL",61754,1464.9924
"04/07/2025 02:00:00","EDT","DUNWOD",61760,459.4458
"04/07/2025 02:00:00","EDT","GENESE",61753,855.6912
"04/07/2025 02:00:00","EDT","HUD VL",61758,818.1276
"04/07/2025 02:00:00","EDT","LONGIL",61762,1534.7972
"04/07/2025 02:00:00","EDT","MHK VL",61756,697.8406
"04/07/2025 02:00:00","EDT","MILLWD",61759,221.0181
"04/07/2025 02:00:00","EDT","N.Y.C.",61761,4041.2474
"04/07/2025 02:00:00","EDT","NORTH",61755,601.358
"04/07/2025 02:00:00","EDT","WEST",61752,1535.4716
"04/07/2025 03:00:00","EDT","CAPITL",61757,1039.575
"04/07/2025 03:00:00","EDT","CENTRL",61754,1482.0457
"04/07/2025 03:00:00","EDT","DUNWOD",61760,451.2517
"04/07/2025 03:00:00","EDT","GENESE",61753,857.5525
"04/07/2025 03:00:00","EDT","HUD VL",61758,817.5505
"04/07/2025 03:00:00","EDT","LONGIL",61762,1520.5216
"04/07/2025 03:00:00","EDT","MHK VL",61756,703.9379
"04/07/2025 03:00:00","EDT","MILLWD",61759,224.846
"04/07/2025 03:00:00","EDT","N.Y.C.",61761,4001.142
"04/07/2025 03:00:00","EDT","NORTH",61755,610.9996
"04/07/2025 03:00:00","EDT","WEST",61752,1526.8025
"04/07/2025 04:00:00","EDT","CAPITL",61757,1069.2043
"04/07/2025 04:00:00","EDT","CENTRL",61754,1520.6121
"04/07/2025 04:00:00","EDT","DUNWOD",61760,461.9984
"04/07/2025 04:00:00","EDT","GENESE",61753,882.237
"04/07/2025 04:00:00","EDT","HUD VL",61758,839.0061
"04/07/2025 04:00:00","EDT","LONGIL",61762,1570.4753
"04/07/2025 04:00:00","EDT","MHK VL",61756,727.0438
"04/07/2025 04:00:00","EDT","MILLWD",61759,230.9184
"04/07/2025 04:00:00","EDT","N.Y.C.",61761,4064.6228
"04/07/2025 04:00:00","EDT","NORTH",61755,607.8005
"04/07/2025 04:00:00","EDT","WEST",61752,1558.7391
"04/07/2025 05:00:00","EDT","CAPITL",61757,1137.4987
"04/07/2025 05:00:00","EDT","CENTRL",61754,1602.069
"04/07/2025 05:00:00","EDT","DUNWOD",61760,497.8929
"04/07/2025 05:00:00","EDT","GENESE",61753,948.6658
"04/07/2025 05:00:00","EDT","HUD VL",61758,894.086
"04/07/2025 05:00:00","EDT","LONGIL",61762,1699.7987
"04/07/2025 05:00:00","EDT","MHK VL",61756,779.9817
"04/07/2025 05:00:00","EDT","MILLWD",61759,250.4527
"04/07/2025 05:00:00","EDT","N.Y.C.",61761,4309.8521
"04/07/2025 05:00:00","EDT","NORTH",61755,626.588
"04/07/2025 05:00:00","EDT","WEST",61752,1659.3666
"04/07/2025 06:00:00","EDT","CAPITL",61757,1256.5286
