"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"04/28/2025 00:00:00","EDT","CAPITL",61757,1034.1129
"04/28/2025 00:00:00","EDT","CENTRL",61754,1399.4385
"04/28/2025 00:00:00","EDT","DUNWOD",61760,517.2079
"04/28/2025 00:00:00","EDT","GENESE",61753,815.3785
"04/28/2025 00:00:00","EDT","HUD VL",61758,813.1564
"04/28/2025 00:00:00","EDT","LONGIL",61762,1613.9744
"04/28/2025 00:00:00","EDT","MHK VL",61756,644.5484
"04/28/2025 00:00:00","EDT","MILLWD",61759,219.1258
"04/28/2025 00:00:00","EDT","N.Y.C.",61761,4119.7304
"04/28/2025 00:00:00","EDT","NORTH",61755,578.7642
"04/28/2025 00:00:00","EDT","WEST",61752,1514.9326
"04/28/2025 01:00:00","EDT","CAPITL",61757,1012.4105
"04/28/2025 01:00:00","EDT","CENTRL",61754,1370.2181
"04/28/2025 01:00:00","EDT","DUNWOD",61760,513.3417
"04/28/2025 01:00:00","EDT","GENESE",61753,796.59
"04/28/2025 01:00:00","EDT","HUD VL",61758,781.0701
"04/28/2025 01:00:00","EDT","LONGIL",61762,1540.6671
"04/28/2025 01:00:00","EDT","MHK VL",61756,627.7914
"04/28/2025 01:00:00","EDT","MILLWD",61759,214.5815
"04/28/2025 01:00:00","EDT","N.Y.C.",61761,3920.0267
"04/28/2025 01:00:00","EDT","NORTH",61755,565.4008
"04/28/2025 01:00:00","EDT","WEST",61752,1497.5234
"04/28/2025 02:00:00","EDT","CAPITL",61757,1001.1647
"04/28/2025 02:00:00","EDT","CENTRL",61754,1366.1663
"04/28/2025 02:00:00","EDT","DUNWOD",61760,490.2004
"04/28/2025 02:00:00","EDT","GENESE",61753,786.192
"04/28/2025 02:00:00","EDT","HUD VL",61758,763.801
"04/28/2025 02:00:00","EDT","LONGIL",61762,1499.6822
"04/28/2025 02:00:00","EDT","MHK VL",61756,622.3406
"04/28/2025 02:00:00","EDT","MILLWD",61759,213.3015
"04/28/2025 02:00:00","EDT","N.Y.C.",61761,3810.7269
"04/28/2025 02:00:00","EDT","NORTH",61755,550.1072
"04/28/2025 02:00:00","EDT","WEST",61752,1484.8842
"04/28/2025 03:00:00","EDT","CAPITL",61757,1010.4888
"04/28/2025 03:00:00","EDT","CENTRL",61754,1376.8146
"04/28/2025 03:00:00","EDT","DUNWOD",61760,483.6194
"04/28/2025 03:00:00","EDT","GENESE",61753,789.5794
"04/28/2025 03:00:00","EDT","HUD VL",61758,761.7109
"04/28/2025 03:00:00","EDT","LONGIL",61762,1482.7832
"04/28/2025 03:00:00","EDT","MHK VL",61756,626.6626
"04/28/2025 03:00:00","EDT","MILLWD",61759,209.8688
"04/28/2025 03:00:00","EDT","N.Y.C.",61761,3760.1046
"04/28/2025 03:00:00","EDT","NORTH",61755,552.0609
"04/28/2025 03:00:00","EDT","WEST",61752,1492.8955
"04/28/2025 04:00:00","EDT","CAPITL",61757,1040.672
"04/28/2025 04:00:00","EDT","CENTRL",61754,1419.3014
"04/28/2025 04:00:00","EDT","DUNWOD",61760,490.304
"04/28/2025 04:00:00","EDT","GENESE",61753,814.4433
"04/28/2025 04:00:00","EDT","HUD VL",61758,774.3775
"04/28/2025 04:00:00","EDT","LONGIL",61762,1515.9644
"04/28/2025 04:00:00","EDT","MHK VL",61756,651.7018
"04/28/2025 04:00:00","EDT","MILLWD",61759,217.7779
"04/28/2025 04:00:00","EDT","N.Y.C.",61761,3785.0026
"04/28/2025 04:00:00","EDT","NORTH",61755,557.8298
"04/28/2025 04:00:00","EDT","WEST",61752,1523.3108
"04/28/2025 05:00:00","EDT","CAPITL",61757,1125.3762
"04/28/2025 05:00:00","EDT","CENTRL",61754,1528.7676
"04/28/2025 05:00:00","EDT","DUNWOD",61760,513.8572
"04/28/2025 05:00:00","EDT","GENESE",61753,881.4108
"04/28/2025 05:00:00","EDT","HUD VL",61758,828.883
"04/28/2025 05:00:00","EDT","LONGIL",61762,1631.4813
"04/28/2025 05:00:00","EDT","MHK VL",61756,710.5879
"04/28/2025 05:00:00","EDT","MILLWD",61759,232.2805
"04/28/2025 05:00:00","EDT","N.Y.C.",61761,3996.9029
"04/28/2025 05:00:00","EDT","NORTH",61755,570.8105
"04/28/2025 05:00:00","EDT","WEST",61752,1601.0688
"04/28/2025 06:00:00","EDT","CAPITL",61757,1216.5367
"04/28/2025 06:00:00","EDT","CENTRL",61754,1654.077
"04/28/2025 06:00:00","EDT","DUNWOD",61760,554.5156
"04/28/2025 06:00:00","EDT","GENESE",61753,963.4295
"04/28/2025 06:00:00","EDT","HUD VL",61758,898.9483
"04/28/2025 06:00:00","EDT","LONGIL",61762,1747.6027
"04/28/2025 06:00:00","EDT","MHK VL",61756,769.912
"04/28/2025 06:00:00","EDT","MILLWD",61759,255.4723
"04/28/2025 06:00:00","EDT","N.Y.C.",61761,4402.9611
"04/28/2025 06:00:00","EDT","NORTH",61755,509.1107
"04/28/2025 06:00:00","EDT","WEST",61752,1694.1469
"04/28/2025 07:00:00","EDT","CAPITL",61757,1161.7743
"04/28/2025 07:00:00","EDT","CENTRL",61754,1572.7991
"04/28/2025 07:00:00","EDT","DUNWOD",61760,597.7859
"04/28/2025 07:00:00","EDT","GENESE",61753,965.5062
"04/28/2025 07:00:00","EDT","HUD VL",61758,884.3529
"04/28/2025 07:00:00","EDT","LONGIL",61762,1770.7285
"04/28/2025 07:00:00","EDT","MHK VL",61756,686.4191
"04/28/2025 07:00:00","EDT","MILLWD",61759,257.7469
"04/28/2025 07:00:00","EDT","N.Y.C.",61761,4782.6323
"04/28/2025 07:00:00","EDT","NORTH",61755,492.4062
"04/28/2025 07:00:00","EDT","WEST",61752,1715.4427
"04/28/2025 08:00:00","EDT","CAPITL",61757,1008.7431
"04/28/2025 08:00:00","EDT","CENTRL",61754,1367.4332
"04/28/2025 08:00:00","EDT","DUNWOD",61760,599.1099
"04/28/2025 08:00:00","EDT","GENESE",61753,903.8016
"04/28/2025 08:00:00","EDT","HUD VL",61758,784.4591
"04/28/2025 08:00:00","EDT","LONGIL",61762,1673.8696
"04/28/2025 08:00:00","EDT","MHK VL",61756,556.7289
"04/28/2025 08:00:00","EDT","MILLWD",61759,234.545
"04/28/2025 08:00:00","EDT","N.Y.C.",61761,5014.8168
"04/28/2025 08:00:00","EDT","NORTH",61755,481.6925
"04/28/2025 08:00:00","EDT","WEST",61752,1681.3407
"04/28/2025 09:00:00","EDT","CAPITL",61757,879.7665
"04/28/2025 09:00:00","EDT","CENTRL",61754,1184.0108
"04/28/2025 09:00:00","EDT","DUNWOD",61760,604.5584
"04/28/2025 09:00:00","EDT","GENESE",61753,807.9942
