"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"04/20/2025 00:00:00","EDT","CAPITL",61757,1013.3493
"04/20/2025 00:00:00","EDT","CENTRL",61754,1346.6618
"04/20/2025 00:00:00","EDT","DUNWOD",61760,608.8301
"04/20/2025 00:00:00","EDT","GENESE",61753,773.4593
"04/20/2025 00:00:00","EDT","HUD VL",61758,901.1012
"04/20/2025 00:00:00","EDT","LONGIL",61762,1730.7773
"04/20/2025 00:00:00","EDT","MHK VL",61756,643.1548
"04/20/2025 00:00:00","EDT","MILLWD",61759,219.6331
"04/20/2025 00:00:00","EDT","N.Y.C.",61761,4535.8027
"04/20/2025 00:00:00","EDT","NORTH",61755,537.6317
"04/20/2025 00:00:00","EDT","WEST",61752,1490.4392
"04/20/2025 01:00:00","EDT","CAPITL",61757,970.3997
"04/20/2025 01:00:00","EDT","CENTRL",61754,1332.5456
"04/20/2025 01:00:00","EDT","DUNWOD",61760,584.2314
"04/20/2025 01:00:00","EDT","GENESE",61753,750.3291
"04/20/2025 01:00:00","EDT","HUD VL",61758,858.6231
"04/20/2025 01:00:00","EDT","LONGIL",61762,1632.0309
"04/20/2025 01:00:00","EDT","MHK VL",61756,624.9922
"04/20/2025 01:00:00","EDT","MILLWD",61759,209.1305
"04/20/2025 01:00:00","EDT","N.Y.C.",61761,4355.6124
"04/20/2025 01:00:00","EDT","NORTH",61755,544.8168
"04/20/2025 01:00:00","EDT","WEST",61752,1462.6222
"04/20/2025 02:00:00","EDT","CAPITL",61757,939.8618
"04/20/2025 02:00:00","EDT","CENTRL",61754,1306.6418
"04/20/2025 02:00:00","EDT","DUNWOD",61760,561.0402
"04/20/2025 02:00:00","EDT","GENESE",61753,737.4484
"04/20/2025 02:00:00","EDT","HUD VL",61758,826.3165
"04/20/2025 02:00:00","EDT","LONGIL",61762,1564.9565
"04/20/2025 02:00:00","EDT","MHK VL",61756,610.1961
"04/20/2025 02:00:00","EDT","MILLWD",61759,197.9806
"04/20/2025 02:00:00","EDT","N.Y.C.",61761,4207.0939
"04/20/2025 02:00:00","EDT","NORTH",61755,560.2862
"04/20/2025 02:00:00","EDT","WEST",61752,1446.9485
"04/20/2025 03:00:00","EDT","CAPITL",61757,935.9327
"04/20/2025 03:00:00","EDT","CENTRL",61754,1302.4424
"04/20/2025 03:00:00","EDT","DUNWOD",61760,537.9717
"04/20/2025 03:00:00","EDT","GENESE",61753,732.6074
"04/20/2025 03:00:00","EDT","HUD VL",61758,801.0014
"04/20/2025 03:00:00","EDT","LONGIL",61762,1517.2087
"04/20/2025 03:00:00","EDT","MHK VL",61756,606.4828
"04/20/2025 03:00:00","EDT","MILLWD",61759,186.1861
"04/20/2025 03:00:00","EDT","N.Y.C.",61761,4115.6891
"04/20/2025 03:00:00","EDT","NORTH",61755,556.5151
"04/20/2025 03:00:00","EDT","WEST",61752,1438.5434
"04/20/2025 04:00:00","EDT","CAPITL",61757,946.2002
"04/20/2025 04:00:00","EDT","CENTRL",61754,1320.0878
"04/20/2025 04:00:00","EDT","DUNWOD",61760,524.9323
"04/20/2025 04:00:00","EDT","GENESE",61753,737.5512
"04/20/2025 04:00:00","EDT","HUD VL",61758,783.3883
"04/20/2025 04:00:00","EDT","LONGIL",61762,1501.9832
"04/20/2025 04:00:00","EDT","MHK VL",61756,607.5474
"04/20/2025 04:00:00","EDT","MILLWD",61759,182.803
"04/20/2025 04:00:00","EDT","N.Y.C.",61761,4045.4485
"04/20/2025 04:00:00","EDT","NORTH",61755,561.6145
"04/20/2025 04:00:00","EDT","WEST",61752,1444.7676
"04/20/2025 05:00:00","EDT","CAPITL",61757,962.6067
"04/20/2025 05:00:00","EDT","CENTRL",61754,1364.7022
"04/20/2025 05:00:00","EDT","DUNWOD",61760,519.4066
"04/20/2025 05:00:00","EDT","GENESE",61753,756.3677
"04/20/2025 05:00:00","EDT","HUD VL",61758,781.621
"04/20/2025 05:00:00","EDT","LONGIL",61762,1508.6693
"04/20/2025 05:00:00","EDT","MHK VL",61756,626.9813
"04/20/2025 05:00:00","EDT","MILLWD",61759,179.9543
"04/20/2025 05:00:00","EDT","N.Y.C.",61761,4018.4232
"04/20/2025 05:00:00","EDT","NORTH",61755,568.0316
"04/20/2025 05:00:00","EDT","WEST",61752,1472.5198
"04/20/2025 06:00:00","EDT","CAPITL",61757,978.393
"04/20/2025 06:00:00","EDT","CENTRL",61754,1409.4031
"04/20/2025 06:00:00","EDT","DUNWOD",61760,513.1411
"04/20/2025 06:00:00","EDT","GENESE",61753,770.941
"04/20/2025 06:00:00","EDT","HUD VL",61758,781.2522
"04/20/2025 06:00:00","EDT","LONGIL",61762,1501.8676
"04/20/2025 06:00:00","EDT","MHK VL",61756,647.3602
"04/20/2025 06:00:00","EDT","MILLWD",61759,181.7729
"04/20/2025 06:00:00","EDT","N.Y.C.",61761,4037.8222
"04/20/2025 06:00:00","EDT","NORTH",61755,577.905
"04/20/2025 06:00:00","EDT","WEST",61752,1493.7632
"04/20/2025 07:00:00","EDT","CAPITL",61757,939.4497
"04/20/2025 07:00:00","EDT","CENTRL",61754,1416.0898
"04/20/2025 07:00:00","EDT","DUNWOD",61760,520.1481
"04/20/2025 07:00:00","EDT","GENESE",61753,741.4014
"04/20/2025 07:00:00","EDT","HUD VL",61758,762.9488
"04/20/2025 07:00:00","EDT","LONGIL",61762,1509.223
"04/20/2025 07:00:00","EDT","MHK VL",61756,634.3735
"04/20/2025 07:00:00","EDT","MILLWD",61759,192.126
"04/20/2025 07:00:00","EDT","N.Y.C.",61761,4115.1241
"04/20/2025 07:00:00","EDT","NORTH",61755,602.5485
"04/20/2025 07:00:00","EDT","WEST",61752,1482.7801
"04/20/2025 08:00:00","EDT","CAPITL",61757,894.6194
"04/20/2025 08:00:00","EDT","CENTRL",61754,1420.3135
"04/20/2025 08:00:00","EDT","DUNWOD",61760,531.8643
"04/20/2025 08:00:00","EDT","GENESE",61753,742.3567
"04/20/2025 08:00:00","EDT","HUD VL",61758,695.8105
"04/20/2025 08:00:00","EDT","LONGIL",61762,1529.2635
"04/20/2025 08:00:00","EDT","MHK VL",61756,594.5098
"04/20/2025 08:00:00","EDT","MILLWD",61759,201.8078
"04/20/2025 08:00:00","EDT","N.Y.C.",61761,4202.1487
"04/20/2025 08:00:00","EDT","NORTH",61755,595.0098
"04/20/2025 08:00:00","EDT","WEST",61752,1436.1041
"04/20/2025 09:00:00","EDT","CAPITL",61757,816.1091
"04/20/2025 09:00:00","EDT","CENTRL",61754,1378.8256
"04/20/2025 09:00:00","EDT","DUNWOD",61760,529.6241
"04/20/2025 09:00:00","EDT","GENESE",61753,755.3682
"04/20/2025 09:00:00","EDT","HUD VL",61758,607.6176
"04/20/2025 09:00:00","EDT","LONGIL",61762,1446.3612
"04/20/2025 09:00:00","EDT","MHK VL",61756,523.7486
"04/20/2025 09:00:00","EDT","MILLWD",61759,204.7441
"04/20/2025 09:00:00","EDT","N.Y.C.",61761,4269.5938
"04/20/2025 09:00:00","EDT","NORTH",61755,565.829
"04/20/2025 09:00:00","EDT","WEST",61752,1410.3096
"04/20/2025 10:00:00","EDT","CAPITL",61757,701.3415
"04/20/2025 10:00:00","EDT","CENTRL",61754,1250.6317
"04/20/2025 10:00:00","EDT","DUNWOD",61760,518.8631
"04/20/2025 10:00:00","EDT","GENESE",61753,695.6664
"04/20/2025 10:00:00","EDT","HUD VL",61758,526.5782
"04/20/2025 10:00:00","EDT","LONGIL",61762,1346.9874
