"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"04/23/2025 00:00:00","EDT","CAPITL",61757,1016.691
"04/23/2025 00:00:00","EDT","CENTRL",61754,1374.7184
"04/23/2025 00:00:00","EDT","DUNWOD",61760,551.6538
"04/23/2025 00:00:00","EDT","GENESE",61753,846.3614
"04/23/2025 00:00:00","EDT","HUD VL",61758,847.0269
"04/23/2025 00:00:00","EDT","LONGIL",61762,1660.8002
"04/23/2025 00:00:00","EDT","MHK VL",61756,654.8095
"04/23/2025 00:00:00","EDT","MILLWD",61759,197.2511
"04/23/2025 00:00:00","EDT","N.Y.C.",61761,4330.1812
"04/23/2025 00:00:00","EDT","NORTH",61755,587.6239
"04/23/2025 00:00:00","EDT","WEST",61752,1547.8245
"04/23/2025 01:00:00","EDT","CAPITL",61757,991.4369
"04/23/2025 01:00:00","EDT","CENTRL",61754,1337.8678
"04/23/2025 01:00:00","EDT","DUNWOD",61760,514.6804
"04/23/2025 01:00:00","EDT","GENESE",61753,826.7489
"04/23/2025 01:00:00","EDT","HUD VL",61758,809.9176
"04/23/2025 01:00:00","EDT","LONGIL",61762,1565.6928
"04/23/2025 01:00:00","EDT","MHK VL",61756,638.5403
"04/23/2025 01:00:00","EDT","MILLWD",61759,191.3478
"04/23/2025 01:00:00","EDT","N.Y.C.",61761,4143.9655
"04/23/2025 01:00:00","EDT","NORTH",61755,593.3466
"04/23/2025 01:00:00","EDT","WEST",61752,1517.033
"04/23/2025 02:00:00","EDT","CAPITL",61757,982.218
"04/23/2025 02:00:00","EDT","CENTRL",61754,1342.9092
"04/23/2025 02:00:00","EDT","DUNWOD",61760,505.3832
"04/23/2025 02:00:00","EDT","GENESE",61753,817.0143
"04/23/2025 02:00:00","EDT","HUD VL",61758,783.8393
"04/23/2025 02:00:00","EDT","LONGIL",61762,1512.505
"04/23/2025 02:00:00","EDT","MHK VL",61756,632.5669
"04/23/2025 02:00:00","EDT","MILLWD",61759,188.0496
"04/23/2025 02:00:00","EDT","N.Y.C.",61761,3983.5676
"04/23/2025 02:00:00","EDT","NORTH",61755,567.7161
"04/23/2025 02:00:00","EDT","WEST",61752,1507.7108
"04/23/2025 03:00:00","EDT","CAPITL",61757,987.4015
"04/23/2025 03:00:00","EDT","CENTRL",61754,1346.4648
"04/23/2025 03:00:00","EDT","DUNWOD",61760,489.7211
"04/23/2025 03:00:00","EDT","GENESE",61753,820.3388
"04/23/2025 03:00:00","EDT","HUD VL",61758,774.6281
"04/23/2025 03:00:00","EDT","LONGIL",61762,1483.1091
"04/23/2025 03:00:00","EDT","MHK VL",61756,635.0037
"04/23/2025 03:00:00","EDT","MILLWD",61759,181.7258
"04/23/2025 03:00:00","EDT","N.Y.C.",61761,3903.0877
"04/23/2025 03:00:00","EDT","NORTH",61755,572.3585
"04/23/2025 03:00:00","EDT","WEST",61752,1510.8585
"04/23/2025 04:00:00","EDT","CAPITL",61757,1017.5968
"04/23/2025 04:00:00","EDT","CENTRL",61754,1388.8065
"04/23/2025 04:00:00","EDT","DUNWOD",61760,488.8999
"04/23/2025 04:00:00","EDT","GENESE",61753,842.9736
"04/23/2025 04:00:00","EDT","HUD VL",61758,781.3706
"04/23/2025 04:00:00","EDT","LONGIL",61762,1507.275
"04/23/2025 04:00:00","EDT","MHK VL",61756,657.2007
"04/23/2025 04:00:00","EDT","MILLWD",61759,182.6396
"04/23/2025 04:00:00","EDT","N.Y.C.",61761,3906.2661
"04/23/2025 04:00:00","EDT","NORTH",61755,573.5186
"04/23/2025 04:00:00","EDT","WEST",61752,1530.1345
"04/23/2025 05:00:00","EDT","CAPITL",61757,1072.1329
"04/23/2025 05:00:00","EDT","CENTRL",61754,1498.3714
"04/23/2025 05:00:00","EDT","DUNWOD",61760,509.6329
"04/23/2025 05:00:00","EDT","GENESE",61753,909.0991
"04/23/2025 05:00:00","EDT","HUD VL",61758,828.4556
"04/23/2025 05:00:00","EDT","LONGIL",61762,1604.8391
"04/23/2025 05:00:00","EDT","MHK VL",61756,710.3831
"04/23/2025 05:00:00","EDT","MILLWD",61759,196.1566
"04/23/2025 05:00:00","EDT","N.Y.C.",61761,4084.5297
"04/23/2025 05:00:00","EDT","NORTH",61755,582.5772
"04/23/2025 05:00:00","EDT","WEST",61752,1609.0619
"04/23/2025 06:00:00","EDT","CAPITL",61757,1161.9235
"04/23/2025 06:00:00","EDT","CENTRL",61754,1626.3499
"04/23/2025 06:00:00","EDT","DUNWOD",61760,549.0595
"04/23/2025 06:00:00","EDT","GENESE",61753,989.7649
"04/23/2025 06:00:00","EDT","HUD VL",61758,898.6408
"04/23/2025 06:00:00","EDT","LONGIL",61762,1716.8494
"04/23/2025 06:00:00","EDT","MHK VL",61756,756.4027
"04/23/2025 06:00:00","EDT","MILLWD",61759,223.6947
"04/23/2025 06:00:00","EDT","N.Y.C.",61761,4471.5579
"04/23/2025 06:00:00","EDT","NORTH",61755,591.4555
"04/23/2025 06:00:00","EDT","WEST",61752,1702.1138
"04/23/2025 07:00:00","EDT","CAPITL",61757,1117.389
"04/23/2025 07:00:00","EDT","CENTRL",61754,1560.4818
"04/23/2025 07:00:00","EDT","DUNWOD",61760,592.6157
"04/23/2025 07:00:00","EDT","GENESE",61753,968.3305
"04/23/2025 07:00:00","EDT","HUD VL",61758,895.1007
"04/23/2025 07:00:00","EDT","LONGIL",61762,1750.0407
"04/23/2025 07:00:00","EDT","MHK VL",61756,679.6723
"04/23/2025 07:00:00","EDT","MILLWD",61759,235.7378
"04/23/2025 07:00:00","EDT","N.Y.C.",61761,4882.8505
"04/23/2025 07:00:00","EDT","NORTH",61755,579.8453
"04/23/2025 07:00:00","EDT","WEST",61752,1729.6884
