"Time Stamp","Time Zone","Name","PTID","Integrated Load"
"04/10/2025 00:00:00","EDT","CAPITL",61757,1170.7563
"04/10/2025 00:00:00","EDT","CENTRL",61754,1670.9849
"04/10/2025 00:00:00","EDT","DUNWOD",61760,551.3279
"04/10/2025 00:00:00","EDT","GENESE",61753,962.0174
"04/10/2025 00:00:00","EDT","HUD VL",61758,972.4023
"04/10/2025 00:00:00","EDT","LONGIL",61762,1852.1504
"04/10/2025 00:00:00","EDT","MHK VL",61756,795.2698
"04/10/2025 00:00:00","EDT","MILLWD",61759,281.1296
"04/10/2025 00:00:00","EDT","N.Y.C.",61761,4568.1744
"04/10/2025 00:00:00","EDT","NORTH",61755,554.0852
"04/10/2025 00:00:00","EDT","WEST",61752,1677.7559
"04/10/2025 01:00:00","EDT","CAPITL",61757,1146.7075
"04/10/2025 01:00:00","EDT","CENTRL",61754,1599.5373
"04/10/2025 01:00:00","EDT","DUNWOD",61760,532.4452
"04/10/2025 01:00:00","EDT","GENESE",61753,941.0257
"04/10/2025 01:00:00","EDT","HUD VL",61758,950.132
"04/10/2025 01:00:00","EDT","LONGIL",61762,1764.9632
"04/10/2025 01:00:00","EDT","MHK VL",61756,784.8985
"04/10/2025 01:00:00","EDT","MILLWD",61759,275.3935
"04/10/2025 01:00:00","EDT","N.Y.C.",61761,4389.8566
"04/10/2025 01:00:00","EDT","NORTH",61755,555.1856
"04/10/2025 01:00:00","EDT","WEST",61752,1650.1163
"04/10/2025 02:00:00","EDT","CAPITL",61757,1137.031
"04/10/2025 02:00:00","EDT","CENTRL",61754,1584.6242
"04/10/2025 02:00:00","EDT","DUNWOD",61760,514.4036
"04/10/2025 02:00:00","EDT","GENESE",61753,929.58
"04/10/2025 02:00:00","EDT","HUD VL",61758,932.1469
"04/10/2025 02:00:00","EDT","LONGIL",61762,1724.0334
"04/10/2025 02:00:00","EDT","MHK VL",61756,780.1966
"04/10/2025 02:00:00","EDT","MILLWD",61759,267.4563
"04/10/2025 02:00:00","EDT","N.Y.C.",61761,4277.7708
"04/10/2025 02:00:00","EDT","NORTH",61755,555.2094
"04/10/2025 02:00:00","EDT","WEST",61752,1640.0339
"04/10/2025 03:00:00","EDT","CAPITL",61757,1146.4703
"04/10/2025 03:00:00","EDT","CENTRL",61754,1567.527
"04/10/2025 03:00:00","EDT","DUNWOD",61760,507.2198
"04/10/2025 03:00:00","EDT","GENESE",61753,929.8018
"04/10/2025 03:00:00","EDT","HUD VL",61758,923.5469
"04/10/2025 03:00:00","EDT","LONGIL",61762,1703.204
"04/10/2025 03:00:00","EDT","MHK VL",61756,785.3616
"04/10/2025 03:00:00","EDT","MILLWD",61759,269.6406
"04/10/2025 03:00:00","EDT","N.Y.C.",61761,4208.9298
"04/10/2025 03:00:00","EDT","NORTH",61755,556.9041
"04/10/2025 03:00:00","EDT","WEST",61752,1638.2452
"04/10/2025 04:00:00","EDT","CAPITL",61757,1179.0826
"04/10/2025 04:00:00","EDT","CENTRL",61754,1588.7683
"04/10/2025 04:00:00","EDT","DUNWOD",61760,518.8928
"04/10/2025 04:00:00","EDT","GENESE",61753,949.6181
"04/10/2025 04:00:00","EDT","HUD VL",61758,940.8018
"04/10/2025 04:00:00","EDT","LONGIL",61762,1736.1075
"04/10/2025 04:00:00","EDT","MHK VL",61756,802.6065
"04/10/2025 04:00:00","EDT","MILLWD",61759,278.9355
"04/10/2025 04:00:00","EDT","N.Y.C.",61761,4234.9146
"04/10/2025 04:00:00","EDT","NORTH",61755,564.1949
"04/10/2025 04:00:00","EDT","WEST",61752,1659.8024
"04/10/2025 05:00:00","EDT","CAPITL",61757,1251.3216
"04/10/2025 05:00:00","EDT","CENTRL",61754,1698.5409
"04/10/2025 05:00:00","EDT","DUNWOD",61760,554.0347
"04/10/2025 05:00:00","EDT","GENESE",61753,1007.1739
"04/10/2025 05:00:00","EDT","HUD VL",61758,991.9097
"04/10/2025 05:00:00","EDT","LONGIL",61762,1850.5395
"04/10/2025 05:00:00","EDT","MHK VL",61756,862.1857
"04/10/2025 05:00:00","EDT","MILLWD",61759,298.5593
"04/10/2025 05:00:00","EDT","N.Y.C.",61761,4453.0691
"04/10/2025 05:00:00","EDT","NORTH",61755,580.3743
"04/10/2025 05:00:00","EDT","WEST",61752,1717.1177
"04/10/2025 06:00:00","EDT","CAPITL",61757,1365.6797
"04/10/2025 06:00:00","EDT","CENTRL",61754,1829.4512
"04/10/2025 06:00:00","EDT","DUNWOD",61760,608.3684
"04/10/2025 06:00:00","EDT","GENESE",61753,1104.3314
"04/10/2025 06:00:00","EDT","HUD VL",61758,1081.3068
"04/10/2025 06:00:00","EDT","LONGIL",61762,2003.2773
"04/10/2025 06:00:00","EDT","MHK VL",61756,946.1314
"04/10/2025 06:00:00","EDT","MILLWD",61759,337.7653
"04/10/2025 06:00:00","EDT","N.Y.C.",61761,4900.1067
"04/10/2025 06:00:00","EDT","NORTH",61755,604.0697
"04/10/2025 06:00:00","EDT","WEST",61752,1846.9277
"04/10/2025 07:00:00","EDT","CAPITL",61757,1340.2318
"04/10/2025 07:00:00","EDT","CENTRL",61754,1864.008
"04/10/2025 07:00:00","EDT","DUNWOD",61760,643.4899
"04/10/2025 07:00:00","EDT","GENESE",61753,1150.6236
"04/10/2025 07:00:00","EDT","HUD VL",61758,1102.1955
"04/10/2025 07:00:00","EDT","LONGIL",61762,2018.5745
"04/10/2025 07:00:00","EDT","MHK VL",61756,911.0433
"04/10/2025 07:00:00","EDT","MILLWD",61759,344.3984
"04/10/2025 07:00:00","EDT","N.Y.C.",61761,5281.2597
"04/10/2025 07:00:00","EDT","NORTH",61755,600.1708
"04/10/2025 07:00:00","EDT","WEST",61752,1902.7875
"04/10/2025 08:00:00","EDT","CAPITL",61757,1260.9355
"04/10/2025 08:00:00","EDT","CENTRL",61754,1802.9751
"04/10/2025 08:00:00","EDT","DUNWOD",61760,644.7235
"04/10/2025 08:00:00","EDT","GENESE",61753,1131.1756
"04/10/2025 08:00:00","EDT","HUD VL",61758,1047.0317
"04/10/2025 08:00:00","EDT","LONGIL",61762,1935.6695
"04/10/2025 08:00:00","EDT","MHK VL",61756,844.8217
"04/10/2025 08:00:00","EDT","MILLWD",61759,324.8348
"04/10/2025 08:00:00","EDT","N.Y.C.",61761,5537.0238
"04/10/2025 08:00:00","EDT","NORTH",61755,590.8207
"04/10/2025 08:00:00","EDT","WEST",61752,1902.9975
"04/10/2025 09:00:00","EDT","CAPITL",61757,1282.1675
"04/10/2025 09:00:00","EDT","CENTRL",61754,1728.9896
"04/10/2025 09:00:00","EDT","DUNWOD",61760,621.3762
"04/10/2025 09:00:00","EDT","GENESE",61753,1112.4192
"04/10/2025 09:00:00","EDT","HUD VL",61758,981.4647
"04/10/2025 09:00:00","EDT","LONGIL",61762,1863.5757
"04/10/2025 09:00:00","EDT","MHK VL",61756,788.0964
"04/10/2025 09:00:00","EDT","MILLWD",61759,298.0136
"04/10/2025 09:00:00","EDT","N.Y.C.",61761,5594.2998
"04/10/2025 09:00:00","EDT","NORTH",61755,559.1773
"04/10/2025 09:00:00","EDT","WEST",61752,1918.2355
"04/10/2025 10:00:00","EDT","CAPITL",61757,1184.2382
"04/10/2025 10:00:00","EDT","CENTRL",61754,1631.0065
"04/10/2025 10:00:00","EDT","DUNWOD",61760,594.7969
"04/10/2025 10:00:00","EDT","GENESE",61753,1095.3493
"04/10/2025 10:00:00","EDT","HUD VL",61758,886.9643
"04/10/2025 10:00:00","EDT","LONGIL",61762,1785.9054
"04/10/2025 10:00:00","EDT","MHK VL",61756,745.4078
"04/10/2025 10:00:00","EDT","MILLWD",61759,291.5163
"04/10/2025 10:00:00","EDT","N.Y.C.",61761,5540.625
"04/10/2025 10:00:00","EDT","NORTH",61755,546.656
"04/10/2025 10:00:00","EDT","WEST",61752,1917.2573
"04/10/2025 11:00:00","EDT","CAPITL",61757,1109.7786
"04/10/2025 11:00:00","EDT","CENTRL",61754,1663.1751
"04/10/2025 11:00:00","EDT","DUNWOD",61760,569.6403
"04/10/2025 11:00:00","EDT","GENESE",61753,1099.8489
"04/10/2025 11:00:00","EDT","HUD VL",61758,799.6426
"04/10/2025 11:00:00","EDT","LONGIL",61762,1687.3708
"04/10/2025 11:00:00","EDT","MHK VL",61756,698.3383
"04/10/2025 11:00:00","EDT","MILLWD",61759,259.4352
"04/10/2025 11:00:00","EDT","N.Y.C.",61761,5509.3461
"04/10/2025 11:00:00","EDT","NORTH",61755,559.61
"04/10/2025 11:00:00","EDT","WEST",61752,1897.5597
"04/10/2025 12:00:00","EDT","CAPITL",61757,1118.8507
"04/10/2025 12:00:00","EDT","CENTRL",61754,1761.7262
"04/10/2025 12:00:00","EDT","DUNWOD",61760,568.7674
"04/10/2025 12:00:00","EDT","GENESE",61753,1099.5042
"04/10/2025 12:00:00","EDT","HUD VL",61758,797.5056
"04/10/2025 12:00:00","EDT","LONGIL",61762,1556.5225
"04/10/2025 12:00:00","EDT","MHK VL",61756,712.4143
"04/10/2025 12:00:00","EDT","MILLWD",61759,265.8184
"04/10/2025 12:00:00","EDT","N.Y.C.",61761,5483.4147
"04/10/2025 12:00:00","EDT","NORTH",61755,542.8693
"04/10/2025 12:00:00","EDT","WEST",61752,1894.0004
"04/10/2025 13:00:00","EDT","CAPITL",61757,1158.4435
"04/10/2025 13:00:00","EDT","CENTRL",61754,1754.472
"04/10/2025 13:00:00","EDT","DUNWOD",61760,577.8625
"04/10/2025 13:00:00","EDT","GENESE",61753,1099.9838
"04/10/2025 13:00:00","EDT","HUD VL",61758,937.8379
"04/10/2025 13:00:00","EDT","LONGIL",61762,1608.3731
"04/10/2025 13:00:00","EDT","MHK VL",61756,710.779
"04/10/2025 13:00:00","EDT","MILLWD",61759,282.907
"04/10/2025 13:00:00","EDT","N.Y.C.",61761,5563.8326
"04/10/2025 13:00:00","EDT","NORTH",61755,514.5463
"04/10/2025 13:00:00","EDT","WEST",61752,1875.0097
"04/10/2025 14:00:00","EDT","CAPITL",61757,1197.758
"04/10/2025 14:00:00","EDT","CENTRL",61754,1709.3479
"04/10/2025 14:00:00","EDT","DUNWOD",61760,605.6782
"04/10/2025 14:00:00","EDT","GENESE",61753,1116.6067
"04/10/2025 14:00:00","EDT","HUD VL",61758,998.8582
"04/10/2025 14:00:00","EDT","LONGIL",61762,1756.3251
"04/10/2025 14:00:00","EDT","MHK VL",61756,731.7367
"04/10/2025 14:00:00","EDT","MILLWD",61759,294.0296
"04/10/2025 14:00:00","EDT","N.Y.C.",61761,5644.2865
