scenario_id,timestamp,external_interface_name,p32_interface_name,ny_boundary_bus,direction_positive,nyiso_flow_mw,nyiso_limit_mw,scale_factor_gamma,target_flow_mw,target_limit_mw,target_q_mvar,equivalent_type,q_mode,v_setpoint,qmin_mvar,qmax_mvar,note
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,PJM_NY_GOETHALS,SCH - PJ - NY,81,import_into_ny,-482.81,1050,0.358454541111224,-43.2663592484775,94.0943170416963,-10.8435717674326,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via Linden/Goethals; source=20250701ExternalLimitsFlows_csv.zip
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,HQ_NY_MOSES,SCH - HQ - NY,48,import_into_ny,1396,1500,0.384786283400855,537.161651627593,577.179425101282,134.625399994603,boundary_generator,limited_q_support,1.03,-500,500,Mapped to Moses East / northern HVDC proxy; source=20250701ExternalLimitsFlows_csv.zip
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,NE_NY_NORTHFIELD,SCH - NE - NY,37,import_into_ny,-1397.73,1600,0.384786283400855,-215.130932759151,246.263221376547,-53.9168940786407,boundary_generator,limited_q_support,1.03,-500,500,Approximate New England path via New Scotland/Northfield; source=20250701ExternalLimitsFlows_csv.zip
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,NE_NY_PV,SCH - NE - NY,73,import_into_ny,-1397.73,1600,0.384786283400855,-322.696399138726,369.394832064821,-80.875341117961,boundary_generator,limited_q_support,1.03,-500,500,Approximate New England path via Pleasant Valley/Southington; source=20250701ExternalLimitsFlows_csv.zip
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,OH_NY_NIAGARA,SCH - OH - NY,54,import_into_ny,954.28,2000,0.384786283400855,367.193854523768,769.57256680171,92.0274546610669,boundary_generator,limited_q_support,1.03,-750,750,Approximate Ontario/IESO path at Niagara West; source=20250701ExternalLimitsFlows_csv.zip
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,PJM_NY_WATERCURE,SCH - PJ - NY,66,import_into_ny,139.12,2000,0.384786283400855,18.7360137113544,269.350398380598,4.69568766227593,boundary_generator,limited_q_support,1.03,-750,750,Approximate PJM path via Homer City/Watcure; source=20250701ExternalLimitsFlows_csv.zip
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,PJM_NY_WRHL,SCH - PJ - NY,67,import_into_ny,139.12,2000,0.384786283400855,8.02972016200904,115.435885020256,2.01243756954683,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via E Tomano/WRHL; source=20250701ExternalLimitsFlows_csv.zip
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,PJM_NY_RAMAPO,SCH - PJ - NY,75,import_into_ny,139.12,2000,0.384786283400855,13.3828669366817,192.393141700427,3.35406261591138,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via Branchburg/Ramapo; source=20250701ExternalLimitsFlows_csv.zip
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,PJM_NY_GOETHALS,SCH - PJ - NY,81,import_into_ny,139.12,2000,0.384786283400855,13.3828669366817,192.393141700427,3.35406261591138,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via Linden/Goethals; source=20250701ExternalLimitsFlows_csv.zip
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,HQ_NY_MOSES,SCH - HQ - NY,48,import_into_ny,-891,980,0.456884180627912,-407.08380493947,447.746497015354,-102.02481860953,boundary_generator,limited_q_support,1.03,-500,500,Mapped to Moses East / northern HVDC proxy; source=20250701ExternalLimitsFlows_csv.zip
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,NE_NY_NORTHFIELD,SCH - NE - NY,37,import_into_ny,876.79,1400,0.456884180627912,160.236592293099,255.855141151631,40.1590755145455,boundary_generator,limited_q_support,1.03,-500,500,Approximate New England path via New Scotland/Northfield; source=20250701ExternalLimitsFlows_csv.zip
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,NE_NY_PV,SCH - NE - NY,73,import_into_ny,876.79,1400,0.456884180627912,240.354888439648,383.782711727446,60.2386132718182,boundary_generator,limited_q_support,1.03,-500,500,Approximate New England path via Pleasant Valley/Southington; source=20250701ExternalLimitsFlows_csv.zip
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,OH_NY_NIAGARA,SCH - OH - NY,54,import_into_ny,-689.16,1600,0.456884180627912,-314.866301921532,731.014689004659,-78.9129337743478,boundary_generator,limited_q_support,1.03,-750,750,Approximate Ontario/IESO path at Niagara West; source=20250701ExternalLimitsFlows_csv.zip
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,PJM_NY_WATERCURE,SCH - PJ - NY,66,import_into_ny,-148.52,1050,0.456884180627912,-23.7497534774001,167.904936380758,-5.95224929400741,boundary_generator,limited_q_support,1.03,-750,750,Approximate PJM path via Homer City/Watcure; source=20250701ExternalLimitsFlows_csv.zip
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,PJM_NY_WRHL,SCH - PJ - NY,67,import_into_ny,-148.52,1050,0.456884180627912,-10.1784657760286,71.9592584488962,-2.55096398314603,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via E Tomano/WRHL; source=20250701ExternalLimitsFlows_csv.zip
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,PJM_NY_RAMAPO,SCH - PJ - NY,75,import_into_ny,-148.52,1050,0.456884180627912,-16.9641096267144,119.932097414827,-4.25160663857672,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via Branchburg/Ramapo; source=20250701ExternalLimitsFlows_csv.zip
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,PJM_NY_GOETHALS,SCH - PJ - NY,81,import_into_ny,-148.52,1050,0.456884180627912,-16.9641096267144,119.932097414827,-4.25160663857672,boundary_generator,limited_q_support,1.03,-500,500,Approximate PJM path via Linden/Goethals; source=20250701ExternalLimitsFlows_csv.zip
