pooled_rank,timestamp,interfaces,sum_absolute_error_mw,sum_absolute_observed_mw,mean_absolute_error_mw,max_interface_error_pct,defined_point_percentages,opposite_direction_interfaces,imputed_interface_observations,ambiguous_interface_observations,minimum_sample_count,minimum_distinct_timestamp_count,pooled_proportional_error_pct,minimax_rank
1656,2019-07-10 03:00:00,7,1205.994675,16205.9075,172.284953571,18.4463546474,7,0,0,0,12,12,7.44169788083,896
1657,2019-10-03 15:00:00,7,1023.92205178,13757.8261538,146.274578826,560.989653997,7,1,0,0,13,12,7.44246976469,8304
1658,2019-04-29 06:00:00,7,922.467679448,12393.11,131.781097064,15.8830421403,7,0,0,0,12,12,7.44339136382,586
1659,2019-11-23 08:00:00,7,992.688826548,13336.4875,141.812689507,19.7554000144,7,0,0,0,12,12,7.44340536853,1102
1660,2019-12-17 15:00:00,7,1202.56984481,16155.6538462,171.795692115,12.5165437094,7,0,0,0,13,13,7.44364701211,247
1661,2019-03-06 08:00:00,7,1394.89883677,18736.0466667,199.271262396,14.8468921929,7,0,0,0,12,12,7.44500086698,477
1662,2019-08-29 02:00:00,7,1064.84556403,14298.5516667,152.120794862,4081.72878418,7,1,0,0,12,12,7.44722674614,8695
1663,2019-11-27 10:00:00,7,1045.54425979,14039.1791667,149.363465685,18.584230556,7,0,0,0,12,12,7.44733183743,912
1664,2019-03-05 21:00:00,7,1375.1962459,18462.2341667,196.456606557,25.6753798047,7,0,0,0,12,12,7.44869896831,1902
1665,2019-02-08 05:00:00,7,958.173461735,12861.5061538,136.881923105,27.2896630441,7,0,0,0,13,12,7.44993199298,2111
1666,2019-11-15 10:00:00,7,1191.07519194,15987.2161538,170.153598849,896.950930951,7,1,0,0,13,12,7.45017256587,8467
1667,2019-03-06 03:00:00,7,1174.10508679,15759.2908333,167.729298113,19.5194218535,7,0,0,0,12,12,7.45024061811,1069
1668,2019-03-19 20:00:00,7,1377.69201822,18490.5983333,196.81314546,17.5749494305,7,0,0,0,12,12,7.45077035034,797
1669,2019-05-10 07:00:00,7,908.606698011,12192.0791667,129.800956859,14.421326058,7,0,0,0,12,12,7.45243436817,433
1670,2019-03-21 08:00:00,7,1386.46495788,18600.9516667,198.066422554,18.617353729,7,0,0,0,12,12,7.45373130753,915
1671,2019-02-15 08:00:00,7,1134.84916579,15221.8775,162.121309399,53.5678380141,7,0,0,0,12,12,7.4553823324,4440
1672,2019-11-03 00:00:00,7,894.137919622,11992.9375,127.733988517,55.2923720643,7,0,0,0,12,12,7.45553722449,4539
1673,2019-08-23 01:00:00,7,1208.27570135,16201.4641667,172.610814479,94.0912169154,7,0,0,0,12,12,7.45781794117,6070
1674,2019-12-29 06:00:00,7,914.085657777,12255.3133333,130.583665397,47.366629745,7,0,0,0,12,12,7.4586885942,3995
1675,2019-03-30 03:00:00,7,965.802107012,12948.0525,137.971729573,16.6493209823,7,0,0,0,12,12,7.45905306618,677
1676,2019-12-04 04:00:00,7,984.513342748,13197.9925,140.64476325,19.9522246028,7,0,0,0,12,12,7.45956889086,1120
1677,2019-12-26 08:00:00,7,1169.16185709,15671.725,167.023122441,22.4094365011,7,0,0,0,12,12,7.46032652494,1470
1678,2019-01-31 17:00:00,7,1405.49034847,18839.05,200.784335496,43.3755669854,7,0,0,0,12,12,7.46051604763,3693
1679,2019-06-21 00:00:00,7,1212.67913996,16248.8666667,173.239877137,23.8460956271,7,0,0,0,12,12,7.46316136893,1661
1680,2019-09-08 09:00:00,7,1065.97342169,14282.6169231,152.281917385,62.6333305376,7,0,0,0,13,13,7.46343213875,4924
1681,2019-07-26 07:00:00,7,1303.8214635,17466.6625,186.260209071,16.5956405521,7,0,0,0,12,12,7.46462848009,671
1682,2019-02-24 17:00:00,7,1116.13911577,14950.6783333,159.44844511,13.8855302992,7,0,0,0,12,12,7.46547474895,374
1683,2019-09-14 10:00:00,7,1067.35193364,14297.1341667,152.478847663,61.6453244988,7,0,0,0,12,12,7.46549568044,4873
1684,2019-11-18 11:00:00,7,983.942586986,13178.2508333,140.563226712,408.572449643,7,1,0,0,12,12,7.46641264785,8145
1685,2019-09-15 18:00:00,7,1202.72165847,16105.1341667,171.817379781,13.2077989172,7,0,0,0,12,12,7.46793939137,316
1686,2019-06-05 02:00:00,7,898.70729618,12032.4891667,128.386756597,56.1787803243,7,0,0,0,12,12,7.46900565404,4595
1687,2019-02-03 06:00:00,7,1046.69322765,14013.5766667,149.52760395,30.2130766519,7,0,0,0,12,12,7.46913691304,2446
1688,2019-08-22 00:00:00,7,1290.71743503,17272.3966667,184.388205005,77.8164856414,7,0,0,0,12,12,7.47271765431,5540
1689,2019-11-01 00:00:00,7,1005.33679447,13453.1464286,143.619542067,67.1609853124,7,0,0,0,14,14,7.47287483867,5127
1690,2019-12-10 11:00:00,7,1184.7963126,15850.8041667,169.256616086,547.066443769,7,1,0,0,12,12,7.47467636433,8293
1691,2019-01-11 12:00:00,7,1495.16637753,19995.285,213.59519679,10.8595179896,7,0,0,0,12,12,7.47759473061,153
1692,2019-07-07 14:00:00,7,1247.06572084,16677.1308333,178.152245835,14.9156101227,7,0,0,0,12,12,7.47769945146,481
1693,2019-05-19 21:00:00,7,1194.37612957,15969.4425,170.625161367,13.5741524958,7,0,0,0,12,12,7.47913478862,352
1694,2019-06-16 13:00:00,7,1171.65535778,15665.5516667,167.379336826,40.1386149871,7,0,0,0,12,12,7.47918351495,3435
1695,2019-08-26 00:00:00,7,958.319191278,12810.6975,136.902741611,32.6618121566,7,0,0,0,12,12,7.4806168148,2713
1696,2019-01-25 14:00:00,7,1113.67510701,14886.8225,159.096443858,15.7688628126,7,0,0,0,12,12,7.48094569548,570
1697,2019-07-18 14:00:00,7,1240.6647449,16584.2758333,177.2378207,72.4066572471,7,0,0,0,12,11,7.48097027191,5337
1698,2019-05-30 00:00:00,7,977.725771573,13067.9016667,139.675110225,17.0724981139,7,0,0,0,12,12,7.48188803767,736
1699,2019-07-21 11:00:00,7,1431.19337076,19125.4075,204.456195823,10.2682407871,7,0,0,0,12,12,7.48320458406,130
1700,2019-04-10 19:00:00,7,1122.36122982,14992.39,160.337318546,29.1876902169,7,0,0,0,12,12,7.48620620074,2336
1701,2019-05-12 11:00:00,7,1160.18228661,15497.3708333,165.740326658,25.2559284753,7,0,0,0,12,12,7.48631686681,1845
1702,2019-12-12 08:00:00,7,1055.71623839,14101.5675,150.816605484,192.365524215,7,0,0,0,12,12,7.48651693075,7430
1703,2019-06-30 06:00:00,7,1168.40876711,15603.3958333,166.915538159,20.9749230433,7,0,0,0,12,12,7.48816975225,1271
1704,2019-03-28 06:00:00,7,1356.74939994,18117.805,193.821342849,18.6672995564,7,0,0,0,12,12,7.48848660168,922
1705,2019-02-26 18:00:00,7,1052.58567847,14052.8333333,150.369382638,132.338891635,7,0,0,0,12,12,7.49020253426,6824
1706,2019-12-17 12:00:00,7,1197.26692022,15979.1733333,171.03813146,14.1557223011,7,0,0,0,12,12,7.49267121173,404
1707,2019-12-04 20:00:00,7,1199.53604974,16005.2891667,171.36229282,29.495740556,7,0,0,0,12,12,7.49462279154,2377
1708,2019-06-16 18:00:00,7,1279.45310456,17065.915,182.779014937,59.0339421437,7,0,0,0,12,12,7.49712573022,4743
1709,2019-03-09 23:00:00,7,1063.79886701,14186.2566667,151.971266716,242.532477923,7,0,0,0,12,12,7.4987989574,7721
1710,2019-09-30 11:00:00,7,1085.89859627,14479.4516667,155.128370896,73.4280204801,7,0,0,0,12,12,7.49958369467,5372
1711,2019-02-14 03:00:00,7,934.914631294,12465.9141667,133.559233042,96.4098443041,7,0,0,0,12,12,7.4997679175,6145
1712,2019-05-27 08:00:00,7,1169.48504246,15589.9466667,167.06929178,21.1640035259,7,0,0,0,12,12,7.5015333116,1297
1713,2019-04-10 11:00:00,7,1155.81782314,15407.009,165.116831877,56.6497267876,7,0,0,0,10,10,7.50189620284,4619
1714,2019-12-18 09:00:00,7,1240.39286584,16527.4208333,177.198980834,13.1130613245,7,0,0,0,12,12,7.50506009587,302
1715,2019-03-26 01:00:00,7,1082.48743669,14420.2133333,154.641062385,16.8907038404,7,0,0,0,12,12,7.50673663192,710
1716,2019-11-16 20:00:00,7,978.22616745,13031.0491667,139.74659535,70.1099664095,7,0,0,0,12,12,7.50688724245,5249
1717,2019-07-09 00:00:00,7,1135.71642326,15127.75,162.245203323,15.1717007268,7,0,0,0,12,12,7.50750391341,505
1718,2019-06-04 19:00:00,7,1255.81480029,16724.8125,179.402114327,26.1714196433,7,0,0,0,12,12,7.50869284954,1976
1719,2019-08-22 14:00:00,7,1416.81291128,18867.5808333,202.401844469,13.2201391537,7,0,0,0,12,12,7.50924521697,318
1720,2019-05-10 10:00:00,7,990.672306979,13190.4775,141.524615283,39.8748362429,7,0,0,0,12,12,7.51051132894,3418
1721,2019-11-15 16:00:00,7,1150.87127093,15320.7216667,164.410181561,6621.46357779,7,0,0,0,12,12,7.51186070713,8726
1722,2019-03-11 19:00:00,7,1170.91734201,15585.8966667,167.273906001,58.2593256171,7,0,0,0,12,12,7.51267230273,4700
1723,2019-08-08 03:00:00,7,979.254752218,13034.0408333,139.893536031,99.6024567105,7,0,0,0,12,12,7.51305573414,6213
1724,2019-02-28 16:00:00,7,1339.13839933,17824.1383333,191.305485619,19.6521683799,7,0,0,0,12,12,7.51306107643,1094
1725,2019-09-18 19:00:00,7,1063.15107364,14150.6675,151.878724806,125.076777698,7,0,0,0,12,12,7.51308073378,6709
1726,2019-12-25 08:00:00,7,880.508517765,11719.3575,125.786931109,50.9528899197,7,0,0,0,12,12,7.51328319632,4257
1727,2019-04-12 12:00:00,7,1197.23251283,15933.4016667,171.033216119,24.2473493891,7,0,0,0,12,12,7.5139793616,1714
1728,2019-12-17 14:00:00,7,1182.06610213,15719.5230769,168.866586019,12.2081861955,7,0,0,0,13,12,7.51973260478,222
1729,2019-10-06 16:00:00,7,1094.2363764,14549.1416667,156.319482343,128.737295968,7,0,0,0,12,12,7.52096860058,6776
1730,2019-11-29 03:00:00,7,789.415025559,10493.6346154,112.77357508,14.4119105613,7,0,0,0,13,12,7.52279886324,431
1731,2019-02-09 23:00:00,7,1095.18926851,14556.8241667,156.455609787,19.7717185023,7,0,0,0,12,12,7.52354535555,1104
1732,2019-09-29 06:00:00,7,1136.32010545,15101.3983333,162.331443635,11.5743883125,7,0,0,0,12,12,7.52460189688,197
1733,2019-02-20 06:00:00,7,985.913487579,13101.8625,140.84478394,12.1922125188,7,0,0,0,12,12,7.52498728772,221
1734,2019-11-16 22:00:00,7,1032.43396044,13718.3325,147.490565777,110.299935579,7,0,0,0,12,12,7.52594355354,6435
1735,2019-01-05 08:00:00,7,1090.54856781,14489.9941667,155.792652544,25.2949515055,7,0,0,0,12,12,7.52621812863,1851
1736,2019-07-13 14:00:00,7,1227.68715979,16309.1041667,175.383879971,25.4191145726,7,0,0,0,12,12,7.52761860644,1869
1737,2019-03-20 23:00:00,7,1169.14481132,15528.5791667,167.020687331,31.7450847515,7,0,0,0,12,12,7.52898767344,2607
1738,2019-07-26 02:00:00,7,1218.45215054,16181.2166667,174.064592935,16.6530730029,7,0,0,0,12,12,7.5300403897,679
1739,2019-02-08 16:00:00,7,1195.72891021,15876.6908333,170.818415744,112.530108364,7,0,0,0,12,12,7.53134845769,6478
1740,2019-08-23 12:00:00,7,1269.40465606,16854.3866667,181.343522294,14.4809726949,7,0,0,0,12,12,7.5315980413,439
1741,2019-10-06 11:00:00,7,1028.98635748,13657.5725,146.998051068,114.5059238,7,0,0,0,12,12,7.53418191612,6515
1742,2019-02-21 14:00:00,7,1241.16981572,16471.755,177.309973674,48.4428158576,7,0,0,0,12,12,7.53514009719,4073
1743,2019-03-10 03:00:00,7,890.396386464,11816.2264286,127.199483781,24.3893203247,7,0,0,0,14,12,7.5353700426,1731
1744,2019-02-09 04:00:00,7,892.567903198,11844.3775,127.509700457,36.6682557333,7,0,0,0,12,12,7.53579412002,3112
1745,2019-08-01 23:00:00,7,1231.17087648,16334.6333333,175.881553783,293.263585352,7,0,0,0,12,12,7.53718097834,7907
1746,2019-05-27 00:00:00,7,1061.19800734,14078.6883333,151.599715334,19.8723049213,7,0,0,0,12,12,7.53761985641,1116
1747,2019-10-21 18:00:00,7,953.314024126,12642.3591667,136.187717732,49.6126521178,7,0,0,0,12,12,7.54063392408,4175
1748,2019-05-15 11:00:00,7,1022.3348702,13553.8358333,146.047838601,50.209217107,7,0,0,0,12,12,7.54277152811,4211
1749,2019-07-11 15:00:00,7,1224.49418226,16232.5793333,174.927740323,156.854110169,7,0,0,0,15,14,7.54343568643,7130
1750,2019-12-16 16:00:00,7,1046.95700614,13877.9608333,149.565286591,147.341525596,7,0,0,0,12,12,7.54402623491,7020
1751,2019-11-21 18:00:00,7,1114.98200777,14777.3141667,159.283143967,278.700829803,7,0,0,0,12,12,7.54522774028,7850
1752,2019-03-10 05:00:00,7,906.365557586,12012.3458333,129.480793941,17.705521292,7,0,0,0,12,12,7.54528357876,812
1753,2019-09-02 10:00:00,7,1246.72211257,16521.9608333,178.103158939,17.7941562694,7,0,0,0,12,12,7.54584837204,824
1754,2019-10-27 07:00:00,7,909.394642028,12049.6458333,129.91352029,38.391169128,7,0,0,0,12,12,7.5470653213,3273
1755,2019-06-20 11:00:00,7,1212.01129416,16055.0516667,173.144470594,73.2011811726,7,0,0,0,12,12,7.54909619304,5360
1756,2019-03-10 08:00:00,7,1066.66132354,14128.4275,152.380189078,18.1242808663,7,0,0,0,12,12,7.54975260725,855
1757,2019-09-06 02:00:00,7,1087.27002279,14399.9858333,155.324288971,25.4514331743,7,0,0,0,12,12,7.55049369755,1875
1758,2019-02-08 19:00:00,7,1217.75957337,16126.935,173.965653338,68.9655770418,7,0,0,0,12,12,7.55109122327,5209
1759,2019-09-01 18:00:00,7,1156.3185131,15309.2408333,165.188359015,49.7703794343,7,0,0,0,12,12,7.55307546397,4183
1760,2019-12-03 23:00:00,7,1133.51618993,15006.9733333,161.930884275,18.8754028875,7,0,0,0,12,12,7.5532631714,963
1761,2019-03-28 17:00:00,7,1464.49804439,19386.8116667,209.214006342,22.2776760918,7,0,0,0,12,12,7.55409434812,1450
1762,2019-04-08 18:00:00,7,1233.52651673,16323.3341667,176.218073819,47.0995484049,7,0,0,0,12,12,7.55682940837,3968
1763,2019-09-09 04:00:00,7,1035.3965549,13699.5391667,147.913793558,20.5458752379,7,0,0,0,12,12,7.5578933153,1203
1764,2019-11-14 12:00:00,7,1186.39950669,15697.0675,169.485643812,40.7301099586,7,0,0,0,12,12,7.55809648322,3496
1765,2019-09-28 06:00:00,7,1025.42165276,13561.1775,146.488807538,92.9306981101,7,0,0,0,12,12,7.5614499756,6037
1766,2019-11-14 22:00:00,7,1231.53737387,16286.1975,175.933910553,122.270340239,7,0,0,0,12,12,7.56184722597,6660
1767,2019-02-16 13:00:00,7,1113.04011671,14718.405,159.005730959,109.814647042,7,0,0,0,12,12,7.56223324953,6429
1768,2019-09-08 21:00:00,7,1205.61549081,15938.7891667,172.230784401,21.710063386,7,0,0,0,12,12,7.56403437048,1366
1769,2019-01-11 08:00:00,7,1405.19083756,18576.0858333,200.741548223,43.2208415635,7,0,0,0,12,12,7.5645152061,3678
1770,2019-03-20 20:00:00,7,1241.77041896,16414.0175,177.395774137,16.2297664832,7,0,0,0,12,12,7.56530458775,628
1771,2019-07-07 03:00:00,7,1178.01445944,15557.5066667,168.28777992,15.1131757722,7,0,0,0,12,12,7.57200035121,499
1772,2019-07-21 03:00:00,7,1486.27071934,19627.4841667,212.324388477,33.5314369748,7,0,0,0,12,12,7.5723954569,2805
1773,2019-06-09 18:00:00,7,1105.54855342,14596.8666667,157.935507632,54.213406073,7,0,0,0,12,12,7.57387580958,4471
1774,2019-10-06 06:00:00,7,885.167309399,11686.1041667,126.452472771,557.052332097,7,0,0,0,12,12,7.57452866049,8299
1775,2019-05-03 15:00:00,7,1025.2425374,13528.4975,146.463219628,19.1877849257,7,0,0,0,12,12,7.57839174232,1014
1776,2019-09-01 05:00:00,7,1058.27775588,13963.7216667,151.182536554,20.399730988,7,0,0,0,12,12,7.57876575557,1185
1777,2019-04-26 15:00:00,7,1088.20134677,14353.8533333,155.457335253,15.1349581497,7,0,0,0,12,12,7.58124889185,501
1778,2019-09-03 00:00:00,7,1079.85381227,14241.9108333,154.264830325,53.3065999424,7,0,0,0,12,12,7.58222562205,4425
1779,2019-06-30 17:00:00,7,1163.68028185,15340.1575,166.240040264,169.872673775,7,1,0,0,12,12,7.58584311697,7264
1780,2019-03-28 09:00:00,7,1397.03442317,18416.0258333,199.576346166,22.0374399003,7,0,0,0,12,12,7.58597123944,1417
1781,2019-03-26 17:00:00,7,1383.64227634,18239.3958333,197.663182334,25.6664313724,7,0,0,0,12,12,7.58600936664,1899
1782,2019-11-23 01:00:00,7,935.827514724,12335.3341667,133.689644961,14.9747600358,7,0,0,0,12,12,7.58655989436,487
1783,2019-06-01 11:00:00,7,1214.44487738,16006.765,173.49212534,24.834669824,7,0,0,0,12,12,7.58707257449,1794
1784,2019-06-01 23:00:00,7,1283.86567719,16919.8041667,183.409382456,16.67598215,7,0,0,0,12,12,7.58794643569,683
1785,2019-04-27 07:00:00,7,927.232758023,12218.8969231,132.461822575,38.0013773309,7,0,0,0,13,12,7.58851444496,3240
1786,2019-03-05 23:00:00,7,1163.91836801,15335.8066667,166.274052573,19.0038307137,7,0,0,0,12,12,7.58954773822,983
1787,2019-03-28 01:00:00,7,1292.36380203,17021.3916667,184.62340029,20.6498769996,7,0,0,0,12,12,7.59258600787,1223
1788,2019-09-19 01:00:00,7,983.80098518,12954.09,140.542997883,19.773569532,7,0,0,0,12,12,7.59452022628,1105
1789,2019-07-09 11:00:00,7,1390.68774214,18309.9333333,198.669677449,17.8914577883,7,0,0,0,12,12,7.59526382115,834
1790,2019-02-25 11:00:00,7,1138.90978868,14992.1766667,162.701398382,60.1135226338,7,0,0,0,12,12,7.59669402249,4800
1791,2019-08-25 12:00:00,7,1050.15904721,13822.1591667,150.02272103,73.1781386038,7,0,0,0,12,12,7.5976483453,5358
1792,2019-02-05 00:00:00,7,1032.61631212,13590.0858333,147.516616017,26.326471152,7,0,0,0,12,12,7.59830603563,1996
1793,2019-12-28 14:00:00,7,1002.19191281,13183.02,143.170273259,51.5363544613,7,0,0,0,12,12,7.602142095,4303
1794,2019-07-14 12:00:00,7,1304.51668422,17154.0675,186.359526317,14.3198831348,7,0,0,0,12,12,7.60470765442,423
1795,2019-02-19 12:00:00,7,1174.74623711,15447.265,167.820891016,61.6578754963,7,0,0,0,12,12,7.60488175165,4874
1796,2019-08-14 14:00:00,7,1234.09299284,16226.3866667,176.298998977,5517.28852288,7,1,0,0,12,12,7.60547014066,8717
1797,2019-12-05 17:00:00,7,1179.52118147,15508.3191667,168.503025925,98.3207924668,7,0,0,0,12,12,7.60573192232,6180
1798,2019-06-26 01:00:00,7,1162.63016105,15285.8608333,166.090023008,43.4116493423,7,0,0,0,12,12,7.60591878815,3695
1799,2019-02-28 18:00:00,7,1285.22126993,16896.93,183.603038562,22.5750765884,7,0,0,0,12,12,7.60624131088,1488
1800,2019-12-24 10:00:00,7,1130.94988119,14866.6125,161.564268741,41.9470440177,7,0,0,0,12,12,7.60731391355,3576
1801,2019-02-14 17:00:00,7,1118.93667355,14708.2341667,159.848096222,39.9316412187,7,0,0,0,12,12,7.60755275497,3423
1802,2019-01-24 11:00:00,7,1485.95807926,19529.0583333,212.279725609,45.705014475,7,0,0,0,12,12,7.6089591925,3875
1803,2019-12-01 14:00:00,7,1146.44149335,15065.5716667,163.777356192,37.2470206046,7,0,0,0,12,12,7.60967800434,3161
1804,2019-03-10 18:00:00,7,1077.13550623,14150.6016667,153.87650089,20.7894334083,7,0,0,0,12,12,7.61194139728,1241
1805,2019-03-13 11:00:00,7,1110.17750031,14581.26,158.596785758,17.4863267524,7,0,0,0,12,12,7.61372817099,778
1806,2019-08-17 02:00:00,7,1228.97006747,16139.4033333,175.567152495,56.9572941122,7,0,0,0,12,12,7.6147181038,4641
1807,2019-12-26 18:00:00,7,1121.60980346,14729.08,160.229971923,25.8150477072,7,0,0,0,11,11,7.61493456118,1926
1808,2019-05-03 18:00:00,7,1072.47566035,14081.1008333,153.210808621,12.7863898534,7,0,0,0,12,12,7.61641914961,279
1809,2019-10-26 02:00:00,7,978.314953623,12841.3916667,139.759279089,66.8191190808,7,0,0,0,12,12,7.61844961214,5112
1810,2019-09-14 11:00:00,7,1113.58179894,14616.1675,159.083114135,47.3313917517,7,0,0,0,12,12,7.61883577855,3991
1811,2019-08-29 07:00:00,7,1097.13980093,14394.6516667,156.734257276,67.2823200902,7,0,0,0,12,12,7.62185724486,5134
1812,2019-05-10 22:00:00,7,1010.60916553,13259.175,144.372737933,20.7301072692,7,0,0,0,12,12,7.62196113656,1231
1813,2019-10-07 00:00:00,7,922.522521387,12101.5361538,131.788931627,65.8099145161,7,0,0,0,13,12,7.62318526887,5073
1814,2019-01-24 12:00:00,7,1487.2159541,19505.9016667,212.459422014,31.0997817736,7,0,0,0,12,12,7.62444094877,2545
1815,2019-02-13 09:00:00,7,1255.1926134,16453.8108333,179.313230486,41.5939057081,7,0,0,0,12,12,7.62858298371,3552
1816,2019-02-20 15:00:00,7,1360.9509877,17840.1258333,194.421569671,32.2310843852,7,0,0,0,12,12,7.62859522636,2671
1817,2019-03-17 04:00:00,7,1176.74051517,15424.1925,168.105787881,18.813640177,7,0,0,0,12,12,7.62918716922,952
1818,2019-02-28 19:00:00,7,1314.64219988,17228.7883333,187.806028554,25.4369573626,7,0,0,0,12,12,7.63049713329,1872
1819,2019-08-26 19:00:00,7,1120.34876372,14678.7125,160.049823388,174.286246616,7,1,0,0,12,12,7.63247296871,7305
1820,2019-11-16 07:00:00,7,966.002613829,12655.0183333,138.000373404,222.523014367,7,0,0,0,12,12,7.63335609941,7614
1821,2019-12-03 20:00:00,7,1130.77398065,14812.7166667,161.539140093,28.2474983613,7,0,0,0,12,12,7.63380550711,2216
1822,2019-06-19 00:00:00,7,1185.57204106,15529.2725,169.367434437,18.1068786458,7,0,0,0,12,12,7.63443388,853
1823,2019-11-23 15:00:00,7,1076.96274665,14106.5433333,153.85182095,13.0901566344,7,0,0,0,12,12,7.6344907551,300
1824,2019-12-06 16:00:00,7,1018.78849423,13343.8866667,145.541213462,89.5890295568,7,0,0,0,12,12,7.63487070658,5931
1825,2019-08-25 14:00:00,7,1072.35724748,14041.1425,153.193892497,28.5823385437,7,0,0,0,12,12,7.63725065451,2265
1826,2019-07-10 13:00:00,7,1276.90298633,16713.2326667,182.414712333,62.6075433319,7,0,0,0,15,14,7.64007186281,4921
1827,2019-10-25 07:00:00,7,999.794180549,13086.1066667,142.827740078,271.903110861,7,0,0,0,12,12,7.64011944894,7827
1828,2019-03-29 16:00:00,7,1566.20588711,20499.3558333,223.743698158,13.8967951517,7,0,0,0,12,12,7.64026879596,376
1829,2019-03-29 11:00:00,7,1533.52195017,20062.4658333,219.074564311,15.2974684173,7,0,0,0,12,12,7.6437361335,518
1830,2019-07-13 15:00:00,7,1226.5901533,16046.9808333,175.227164758,17.0486084557,7,0,0,0,12,12,7.64374411638,730
1831,2019-03-20 10:00:00,7,1457.86311195,19068.7208333,208.26615885,19.660522328,7,0,0,0,12,12,7.64531152713,1095
1832,2019-11-24 14:00:00,7,1169.70054976,15299.3908333,167.100078537,25.985558609,7,0,0,0,12,12,7.64540603286,1949
1833,2019-09-19 22:00:00,7,1100.77009474,14396.815,157.252870676,17.6178477948,7,0,0,0,12,12,7.64592789957,801
1834,2019-11-22 00:00:00,7,873.915814012,11427.4458333,124.845116287,114.207104351,7,1,0,0,12,12,7.64751657332,6505
1835,2019-07-12 13:00:00,7,1451.8788301,18969.4658333,207.411261444,34.245841316,7,0,0,0,12,12,7.65376760137,2878
1836,2019-02-06 08:00:00,7,984.71305643,12865.71,140.673293776,336.641581178,7,1,0,0,12,12,7.65377935948,8023
1837,2019-07-24 10:00:00,7,1370.05194571,17898.8191667,195.72170653,49.0905141679,7,0,0,0,12,12,7.65442643426,4135
1838,2019-08-08 17:00:00,7,1231.13340437,16075.9646154,175.876200624,15.9125997294,7,0,0,0,13,13,7.65822414903,592
1839,2019-08-09 00:00:00,7,1110.01545131,14494.1458333,158.573635901,16.6910238784,7,0,0,0,12,12,7.65837093178,686
1840,2019-05-24 23:00:00,7,1175.18891246,15344.8791667,167.884130352,26.2399814431,7,0,0,0,12,12,7.65850874222,1989
1841,2019-11-26 06:00:00,7,1052.70061411,13744.3775,150.385802015,36.4237271141,7,0,0,0,12,12,7.65913635672,3085
1842,2019-08-24 16:00:00,7,1142.88601144,14921.75,163.269430205,23.9753914815,7,0,0,0,12,12,7.65919554634,1684
1843,2019-08-11 03:00:00,7,1104.44853063,14419.6816667,157.778361519,42.0225823673,7,0,0,0,12,12,7.65931284868,3584
1844,2019-03-14 11:00:00,7,1259.50802303,16439.0866667,179.929717575,28.7876677803,7,0,0,0,12,12,7.66166666413,2291
1845,2019-03-13 23:00:00,7,1014.35024458,13235.4041667,144.907177798,48.9468977329,7,0,0,0,12,12,7.66391590171,4119
1846,2019-09-26 16:00:00,7,1225.06081584,15984.57,175.008687978,25.1663877786,7,0,0,0,12,12,7.66402108936,1835
1847,2019-03-12 23:00:00,7,1114.61157477,14541.7983333,159.230224967,71.9505453234,7,0,0,0,12,12,7.66488125622,5321
1848,2019-06-26 15:00:00,7,1388.80719869,18115.5527273,198.401028384,86.4910341566,7,0,0,0,11,11,7.66638048309,5848
1849,2019-06-22 19:00:00,7,1313.28714064,17129.085,187.612448663,29.2956885608,7,0,0,0,12,12,7.66700113077,2355
1850,2019-04-14 15:00:00,7,882.567994939,11508.6725,126.081142134,25.9266120445,7,0,0,0,12,12,7.66872108785,1944
1851,2019-10-28 15:00:00,7,1040.48850606,13566.53,148.641215152,842.418550547,7,0,0,0,12,12,7.66952570823,8449
1852,2019-11-28 14:00:00,7,987.48096536,12872.5733333,141.068709337,28.0489573169,7,0,0,0,12,12,7.67120093076,2191
1853,2019-10-05 08:00:00,7,951.890364646,12406.5775,135.984337807,19.280463794,7,0,0,0,12,12,7.67246538899,1030
1854,2019-07-18 03:00:00,7,1268.44275796,16524.8691667,181.206108281,117.407110133,7,0,0,0,12,12,7.67596248522,6552
1855,2019-08-27 04:00:00,7,1101.06039942,14343.8616667,157.294342774,50.7599818108,7,0,0,0,12,12,7.6761783194,4243
1856,2019-09-02 22:00:00,7,1273.93507986,16591.3733333,181.990725694,72.0548276345,7,0,0,0,12,12,7.678297958,5325
1857,2019-01-10 14:00:00,7,1323.28579365,17223.17,189.040827665,35.0878768565,7,0,0,0,12,12,7.68317210858,2954
1858,2019-03-27 03:00:00,7,1095.05259231,14249.9441667,156.436084615,174.029824718,7,0,0,0,12,12,7.68460970442,7303
1859,2019-10-05 11:00:00,7,941.225489151,12247.8458333,134.460784164,25.706722364,7,0,0,0,12,12,7.68482475987,1912
1860,2019-07-28 13:00:00,7,1418.51087951,18452.0825,202.644411359,44.0438786417,7,0,0,0,12,12,7.68753813836,3737
1861,2019-09-18 06:00:00,7,1087.20162142,14142.0916667,155.314517345,34.0831705612,7,0,0,0,12,12,7.68770028538,2860
1862,2019-05-08 19:00:00,7,1027.9087857,13369.1308333,146.844112242,22.8619481039,7,0,0,0,12,12,7.68867324667,1527
1863,2019-08-24 15:00:00,7,1128.09804017,14670.0441667,161.156862882,26.2891046845,7,0,0,0,12,12,7.6898067065,1993
1864,2019-08-26 01:00:00,7,963.618796129,12530.0166667,137.659828018,19.5161153843,7,0,0,0,12,12,7.69048295596,1068
1865,2019-08-02 08:00:00,7,1259.75820176,16377.0291667,179.965457395,18.5683299048,7,0,0,0,12,12,7.69222664833,909
