branch_row,device_key,from_bus,to_bus,online,rate_a_mva,from_mva,to_mva,from_overload_mva,to_overload_mva,angle_deg,angle_min_deg,angle_max_deg,angle_below_min_deg,angle_above_max_deg,violated,invalid_limit_bounds,stored_terminal_flow_error_mva,stored_terminal_flow_inconsistent
1,NPCC_S7:BRANCH_ROW:33,37,38,1,2500,61.3188375997917,51.6760925645663,0,0,-0.385042271852914,-360,360,0,0,0,0,1.00045325555191e-13,0
2,NPCC_S7:BRANCH_ROW:34,37,39,1,3388,1136.78818642763,1128.15512783003,0,0,4.02685208002254,-360,360,0,0,0,0,2.31335954426011e-13,0
3,NPCC_S7:BRANCH_ROW:35,37,40,1,2500,197.345669119924,196.665790169811,0,0,-2.88877731651698,-360,360,0,0,0,0,8.55606755492907e-14,0
4,NPCC_S7:BRANCH_ROW:36,37,43,0,3745.98196383403,0,0,0,0,-5.03029249762657,-360,360,0,0,0,0,0,0
5,NPCC_S7:BRANCH_ROW:37,38,69,1,1216,182.852292913318,191.089641201278,0,0,-4.21007395901979,-360,360,0,0,0,0,7.82791100886255e-13,0
6,NPCC_S7:BRANCH_ROW:38,39,73,1,2500,747.088709461927,740.180906507451,0,0,6.6675765084489,-360,360,0,0,0,0,1.51063457746185e-13,0
7,NPCC_S7:BRANCH_ROW:39,39,73,1,2500,747.088709461927,740.180906507451,0,0,6.6675765084489,-360,360,0,0,0,0,1.51063457746185e-13,0
8,NPCC_S7:BRANCH_ROW:40,40,44,0,1328.76341358641,0,0,0,0,-3.36234128897293,-360,360,0,0,0,0,0,0
9,NPCC_S7:BRANCH_ROW:41,41,42,1,2500,551.901270330643,557.101052500141,0,0,-2.44063316579661,-360,360,0,0,0,0,1.1403325463067e-13,0
10,NPCC_S7:BRANCH_ROW:42,41,45,1,314.254622579561,8.80482603401639,8.51832153227549,0,0,0.517612405974573,-360,360,0,0,0,0,8.88178419700125e-16,0
11,NPCC_S7:BRANCH_ROW:43,43,44,1,2500,293.117140771839,288.339311084056,0,0,-1.22082610786334,-360,360,0,0,0,0,1.59161572810262e-12,0
12,NPCC_S7:BRANCH_ROW:44,43,50,1,3463.47124449306,171.696060645974,175.320338157333,0,0,-2.19724017334613,-360,360,0,0,0,0,7.86306316314463e-13,0
13,NPCC_S7:BRANCH_ROW:45,43,50,1,3463.47124449306,171.696060645974,175.320338157333,0,0,-2.19724017334613,-360,360,0,0,0,0,7.86306316314463e-13,0
14,NPCC_S7:BRANCH_ROW:46,44,45,1,2500,299.754458865597,295.338272272721,0,0,2.91281295555095,-360,360,0,0,0,0,7.89821867305719e-13,0
15,NPCC_S7:BRANCH_ROW:47,44,48,0,6896.14528055676,0,0,0,0,-29.1767086476476,-360,360,0,0,0,0,0,0
16,NPCC_S7:BRANCH_ROW:48,45,46,1,2040.85471944324,129.071834650698,134.310338100051,0,0,-25.6672395142841,-360,360,0,0,0,0,3.03543989777123e-14,0
17,NPCC_S7:BRANCH_ROW:49,45,51,1,489.56239109923,26.520403592843,27.3728606435988,0,0,-2.56570252247611,-360,360,0,0,0,0,1.09732278101266e-13,0
18,NPCC_S7:BRANCH_ROW:50,45,71,1,166.495119914644,16.1878598314814,18.2695720303138,0,0,-4.62061764947218,-360,360,0,0,0,0,0,0
19,NPCC_S7:BRANCH_ROW:51,46,47,1,2500,134.169669746432,140.858303556636,0,0,-8.98894070710234,-360,360,0,0,0,0,0,0
20,NPCC_S7:BRANCH_ROW:52,46,49,1,2500,10.4813153188865,8.94819718163986,0,0,-2.34381374587863,-360,360,0,0,0,0,6.66133814775094e-16,0
21,NPCC_S7:BRANCH_ROW:53,47,48,1,2500,164.240619071834,164.240623353345,0,0,2.5666586181879,-360,360,0,0,0,0,2.84355838317334e-14,0
22,NPCC_S7:BRANCH_ROW:54,50,51,1,2500,179.191282531393,175.531881206649,0,0,1.32352449855762,-360,360,0,0,0,0,2.35900188272353e-12,0
