scenario_id,model_gen_row,generator_key,model_bus,zone,online,pmin_mw,pmax_mw,within_zone_capacity_share,raw_prior_mw,bounded_prior_mw,clipped_prior_mw,sigma_before_floor_mw,sigma_mw,observed_generator_dispatch,solved_pg_mw,deviation_from_bounded_prior_mw,deviation_from_raw_source_assignment_mw,electrical_baseline_qualified
S1_2025_SUMMER_PEAK_PUBLIC,1,NPCC_S7:GEN_ROW:10:BUS:42,42,F,1,0,568.003995,0.261993979858879,374.502314182314,374.502314182314,0,109.748882975726,109.748882975726,0,380.405778035412,5.90346385309829,5.90346385309829,1
S1_2025_SUMMER_PEAK_PUBLIC,2,NPCC_S7:GEN_ROW:11:BUS:47,47,D,1,0,944.920662,0.959329106258799,419.410448228829,419.410448228829,0,64.2312973026282,64.2312973026282,0,421.090852621972,1.68040439314314,1.68040439314314,1
S1_2025_SUMMER_PEAK_PUBLIC,3,NPCC_S7:GEN_ROW:12:BUS:48,48,D,1,0,40.0600457,0.0406708937412013,17.7809655337015,17.7809655337015,0,13.2252759080554,13.2252759080554,0,17.8535223787646,0.0725568450631719,0.0725568450631719,1
S1_2025_SUMMER_PEAK_PUBLIC,4,NPCC_S7:GEN_ROW:13:BUS:50,50,C,1,0,1105.24857748821,0.440127659082592,853.011358746148,853.011358746148,0,192.866474728077,192.866474728077,0,871.302210877465,18.2908521313171,18.2908521313171,1
S1_2025_SUMMER_PEAK_PUBLIC,5,NPCC_S7:GEN_ROW:14:BUS:51,51,C,1,0,292.878562141814,0.116628927262589,226.03850873798,226.03850873798,0,99.2820079258355,99.2820079258355,0,230.865416657711,4.82690791973167,4.82690791973167,1
S1_2025_SUMMER_PEAK_PUBLIC,6,NPCC_S7:GEN_ROW:15:BUS:53,53,B,1,0,288.8,1,243.438496062089,243.438496062089,0,50,50,0,244.720040364112,1.28154430202375,1.28154430202375,1
S1_2025_SUMMER_PEAK_PUBLIC,7,NPCC_S7:GEN_ROW:16:BUS:54,54,A,1,0,197.192650893643,0.152531444069959,144.350601389897,144.350601389897,0,55.4408864543491,55.4408864543491,0,145.897308160949,1.54670677105145,1.54670677105145,1
S1_2025_SUMMER_PEAK_PUBLIC,8,NPCC_S7:GEN_ROW:17:BUS:54,54,A,1,0,197.192650893643,0.152531444069959,144.350601389897,144.350601389897,0,55.4408864543491,55.4408864543491,0,145.897308160949,1.54670677105145,1.54670677105145,1
S1_2025_SUMMER_PEAK_PUBLIC,9,NPCC_S7:GEN_ROW:18:BUS:55,55,A,1,0,197.192650893643,0.152531444069959,144.350601389897,144.350601389897,0,55.4408864543491,55.4408864543491,0,145.89582265263,1.54522126273267,1.54522126273267,1
S1_2025_SUMMER_PEAK_PUBLIC,10,NPCC_S7:GEN_ROW:19:BUS:56,56,A,1,0,495.093851384339,0.382962446924767,362.422711332766,362.422711332766,0,87.8473306421802,87.8473306421802,0,366.289279003747,3.8665676709806,3.8665676709806,1
S1_2025_SUMMER_PEAK_PUBLIC,11,NPCC_S7:GEN_ROW:20:BUS:57,57,A,1,0,14.3166985641929,0.0110741789636393,10.4802285394183,10.4802285394183,0,14.9384742746077,14.9384742746077,0,10.5928841764036,0.112655636985222,0.112655636985222,1
S1_2025_SUMMER_PEAK_PUBLIC,12,NPCC_S7:GEN_ROW:21:BUS:60,60,A,1,0,59.5351288283759,0.0460513063338303,43.5813992623703,43.5813992623703,0,30.4629145226268,30.4629145226268,0,44.0481419601781,0.466742697807845,0.466742697807845,1
S1_2025_SUMMER_PEAK_PUBLIC,13,NPCC_S7:GEN_ROW:22:BUS:61,61,A,1,0,132.276368542162,0.102317735567885,96.8300454514976,96.8300454514976,0,45.4073267666908,45.4073267666908,0,97.8628573978808,1.03281194638323,1.03281194638323,1
S1_2025_SUMMER_PEAK_PUBLIC,14,NPCC_S7:GEN_ROW:23:BUS:65,65,C,1,0,7.481832143219,0.0029793852115399,5.77434609045307,5.77434609045307,0,15.8683123435318,15.8683123435318,0,5.90458271127257,0.130236620819498,0.130236620819498,1
S1_2025_SUMMER_PEAK_PUBLIC,15,NPCC_S7:GEN_ROW:24:BUS:68,68,C,1,0,271.054008885173,0.107938041129808,209.194703455928,209.194703455928,0,95.5112826804178,95.5112826804178,0,213.633365589252,4.43866213332382,4.43866213332382,1
S1_2025_SUMMER_PEAK_PUBLIC,16,NPCC_S7:GEN_ROW:25:BUS:71,71,C,1,0,643.677757785503,0.256322777072914,496.779140861771,496.779140861771,0,147.184138868946,147.184138868946,0,507.259865564071,10.4807247022996,10.4807247022996,1
S1_2025_SUMMER_PEAK_PUBLIC,17,NPCC_S7:GEN_ROW:26:BUS:72,72,C,1,0,190.859261556085,0.0760032102405563,147.301811868633,147.301811868633,0,80.1462819097571,80.1462819097571,0,150.40972458636,3.10791271772709,3.10791271772709,1
S1_2025_SUMMER_PEAK_PUBLIC,18,NPCC_S7:GEN_ROW:27:BUS:78,78,I,1,0,565.099092,1,0,0,0,50,50,0,1.31359094502626,1.31359094502626,1.31359094502626,1
S1_2025_SUMMER_PEAK_PUBLIC,19,NPCC_S7:GEN_ROW:28:BUS:79,79,J,1,0,577.453484,0.144030771991943,360.316258512459,360.316258512459,0,142.412291320247,142.412291320247,0,371.002682660476,10.686424148017,10.686424148017,1
S1_2025_SUMMER_PEAK_PUBLIC,20,NPCC_S7:GEN_ROW:29:BUS:80,80,K,1,0,584.929342,0.245260658963372,362.250098367344,362.250098367344,0,107.792367678466,107.792367678466,0,368.38365908296,6.133560715616,6.133560715616,1
S1_2025_SUMMER_PEAK_PUBLIC,21,NPCC_S7:GEN_ROW:30:BUS:82,82,J,1,0,619.623976,0.154549105825461,386.629570871086,386.629570871086,0,147.520738601504,147.520738601504,0,398.112827334993,11.4832564639073,11.4832564639073,1
S1_2025_SUMMER_PEAK_PUBLIC,22,NPCC_S7:GEN_ROW:49:BUS:79,79,J,1,0,1012.15942746391,0.25245687792326,631.561689429355,631.561689429355,0,188.544311201714,188.544311201714,0,650.292834447342,18.7311450179865,18.7311450179865,1
