scenario_id,bus_id,bus_name,compact_zone,raw_source_pg_mw,solved_pg_mw,pg_departure_mw,initial_vm_pu,solved_vm_pu,vm_departure_pu
S2_2019_WINTER_PEAK_PUBLIC,37,NEW SEATHED ,F,74.6965222972399,75.4404155202842,0.743893223044253,1.02100313,1.09645848993539,0.075455359935386
S2_2019_WINTER_PEAK_PUBLIC,38,GILBOA      ,F,124.494203828733,125.729413398447,1.23520956971343,1.0319714,1.09999999472103,0.0680285947210295
S2_2019_WINTER_PEAK_PUBLIC,39,LEEDS       ,G,75.9933309673802,76.5584959444753,0.565164977095051,0.999498185,1.09622262185063,0.0967244368506268
S2_2019_WINTER_PEAK_PUBLIC,40,NEW SEATHED ,F,0,0,0,1.0474538,1.08008381042488,0.0326300104248805
S2_2019_WINTER_PEAK_PUBLIC,41,ROTTERDAM   ,F,74.6965222972399,75.4527153680054,0.756193070765448,1.06962395,1.07837414550652,0.00875019550651612
S2_2019_WINTER_PEAK_PUBLIC,42,ALBANY      ,F,265.920614086863,268.602818893474,2.68220480661091,1.1,1.0889616039585,-0.0110383960414977
S2_2019_WINTER_PEAK_PUBLIC,43,EDIC        ,E,143.088118594991,144.424855521376,1.33673692638487,1.0573451,1.09080789421671,0.0334627942167125
S2_2019_WINTER_PEAK_PUBLIC,44,PORTER      ,E,71.5440592974956,72.2129466439195,0.668887346423929,1.06365915,1.08089995018591,0.0172408001859139
S2_2019_WINTER_PEAK_PUBLIC,45,PORTER      ,E,0,0,0,1.0620279,1.0663201202542,0.00429222025419551
S2_2019_WINTER_PEAK_PUBLIC,46,COLTON      ,D,0,0,0,1.09322039,1.07380585578355,-0.0194145342164542
