source_bus,bus_type,vm_pu,vmin_pu,vmax_pu,p_mismatch_mw,q_mismatch_mvar,voltage_below_min_pu,voltage_above_max_pu,violated,invalid_voltage_bounds
37,1,1.09645848993539,0.9,1.1,3.06954461848363e-12,-1.54788508399673e-11,0,0,0,0
38,1,1.09999999472103,0.9,1.1,-2.35900188272353e-12,5.42343947529389e-12,0,0,0,0
39,1,1.09622262185063,0.9,1.1,1.52056145452661e-12,-6.60449472889013e-12,0,0,0,0
40,1,1.08008381042488,0.9,1.1,1.13673386990143e-12,-4.65917581995864e-13,0,0,0,0
41,1,1.07837414550652,0.9,1.1,6.53699316899292e-13,7.7733375292155e-12,0,0,0,0
42,3,1.0889616039585,0.9,1.1,7.95807864051312e-13,-2.99849034490762e-12,0,0,0,0
43,1,1.09080789421671,0.9,1.1,1.3926637620898e-12,6.68354260824344e-12,0,0,0,0
44,1,1.08089995018591,0.9,1.1,-1.32160948851379e-12,1.5931700403371e-12,0,0,0,0
45,1,1.0663201202542,0.9,1.1,-3.41060513164848e-13,-4.47641923528863e-13,0,0,0,0
46,1,1.07380585578355,0.9,1.1,2.36255459640233e-13,1.82964754458226e-13,0,0,0,0
47,2,1.09999999421895,0.9,1.1,-1.13686837721616e-12,1.13686837721616e-13,0,0,0,0
48,2,1.09999999884738,0.9,1.1,1.54187773659942e-12,9.81881242978488e-13,0,0,0,0
49,1,1.07994072557901,0.9,1.1,-3.12638803734444e-13,2.57571741713036e-14,0,0,0,0
50,2,1.09999999865517,0.9,1.1,2.27373675443232e-13,6.3948846218409e-13,0,0,0,0
51,2,1.08298060472901,0.9,1.1,0,7.105427357601e-13,0,0,0,0
52,1,1.09356454532168,0.9,1.1,8.58591879555184e-13,1.51051452769062e-12,0,0,0,0
53,2,1.0798911551801,0.9,1.1,3.97903932025656e-13,-3.83693077310454e-13,0,0,0,0
54,2,1.08817746025317,0.9,1.1,-6.08224581810646e-12,-1.54898316395702e-12,0,0,0,0
55,2,1.09468721825102,0.9,1.1,3.49587025993969e-12,3.19744231092045e-13,0,0,0,0
56,2,1.09999999786715,0.9,1.1,1.02318153949454e-12,-1.57385215970862e-12,0,0,0,0
57,2,1.09464454843581,0.9,1.1,1.17594822768297e-12,-2.1405099914773e-13,0,0,0,0
58,1,1.09358149630172,0.9,1.1,3.65218966180691e-12,4.67537120130146e-12,0,0,0,0
59,1,1.08967713862352,0.9,1.1,-1.47792889038101e-12,-2.47268872044515e-12,0,0,0,0
60,2,1.0999999715772,0.9,1.1,-4.19220214098459e-13,4.2454928461666e-13,0,0,0,0
61,2,1.0999999352522,0.9,1.1,2.27373675443232e-13,-1.59872115546023e-13,0,0,0,0
62,1,1.09372741001553,0.9,1.1,1.94268888965549e-12,2.50328285833877e-14,0,0,0,0
63,1,1.08758919590902,0.9,1.1,9.51549998994906e-13,8.4191631625017e-13,0,0,0,0
64,1,1.08260447633062,0.9,1.1,-3.12638803734444e-13,-6.57252030578093e-14,0,0,0,0
65,2,1.0729725912216,0.9,1.1,1.84741111297626e-13,1.4210854715202e-14,0,0,0,0
66,1,1.09999999706369,0.9,1.1,-1.56319401867222e-12,-5.60662627435704e-13,0,0,0,0
67,1,1.09493331913119,0.9,1.1,7.17648163117701e-13,6.27276008913213e-13,0,0,0,0
68,2,1.08408675432754,0.9,1.1,0,-3.26849658449646e-13,0,0,0,0
69,1,1.09999999608829,0.9,1.1,-9.56235995834459e-15,4.36821358197789e-13,0,0,0,0
70,1,1.0918467747838,0.9,1.1,-7.67806210496215e-14,8.63969991064702e-13,0,0,0,0
71,2,1.08647349517286,0.9,1.1,-6.82121026329696e-13,2.06057393370429e-13,0,0,0,0
72,2,1.08717297479939,0.9,1.1,2.50111042987555e-12,0,0,0,0,0
73,1,1.09665848260318,0.9,1.1,-3.42481598636368e-12,3.5527136788005e-11,0,0,0,0
74,2,1.09999999870781,0.9,1.1,-4.09272615797818e-12,-9.62518953429026e-12,0,0,0,0
75,1,1.09935339889605,0.9,1.1,-1.70530256582424e-13,3.27515792264421e-12,0,0,0,0
76,1,1.09929480792915,0.9,1.1,4.76063632959267e-12,-3.7005065678386e-11,0,0,0,0
77,1,1.0999963435325,0.9,1.1,-1.32447926364325e-12,1.24351738850146e-11,0,0,0,0
78,2,1.09830135928468,0.9,1.1,1.71995750974929e-12,-1.4210854715202e-12,0,0,0,0
79,2,1.09734555651739,0.9,1.1,2.27373675443232e-13,3.12638803734444e-12,0,0,0,0
80,2,1.09579733982213,0.9,1.1,-1.13686837721616e-13,-7.67386154620908e-13,0,0,0,0
81,1,1.0943989558862,0.9,1.1,5.6843418860808e-14,7.105427357601e-14,0,0,0,0
82,2,1.09699031039017,0.9,1.1,1.13686837721616e-13,-7.95807864051312e-13,0,0,0,0
9001,1,1.09549622207713,0.9,1.1,-3.81817661797127e-13,-7.54367275894448e-14,0,0,0,0
9002,1,1.0993532312334,0.9,1.1,4.04527603753687e-12,-1.83721979957097e-11,0,0,0,0
9003,1,1.09785358667212,0.9,1.1,-1.13686837721616e-13,2.47024622979097e-12,0,0,0,0
858,1,1.09824458160766,0.9,1.1,1.84529448245153e-12,-1.23484808614898e-11,0,0,0,0
774,1,1.09974405170586,0.9,1.1,-2.64511677134558e-12,2.48649878465695e-11,0,0,0,0
