scenario_id,model_gen_row,generator_key,model_bus,zone,online,pmin_mw,pmax_mw,within_zone_capacity_share,raw_prior_mw,bounded_prior_mw,clipped_prior_mw,sigma_before_floor_mw,sigma_mw,observed_generator_dispatch,solved_pg_mw,deviation_from_bounded_prior_mw,deviation_from_raw_source_assignment_mw,electrical_baseline_qualified
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,NPCC_S7:GEN_ROW:10:BUS:42,42,F,1,0,568.003995,0.261993979858879,379.723634420079,379.723634420079,0,111.279004531862,111.279004531862,0,386.128969187446,6.40533476736709,6.40533476736709,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2,NPCC_S7:GEN_ROW:11:BUS:47,47,D,1,0,944.920662,0.959329106258799,422.782051136064,422.782051136064,0,64.7476469301484,64.7476469301484,0,424.58409144204,1.8020403059752,1.8020403059752,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3,NPCC_S7:GEN_ROW:12:BUS:48,48,D,1,0,40.0600457,0.0406708937412013,17.9239051179203,17.9239051179203,0,13.3315927127246,13.3315927127246,0,18.0017150752721,0.0778099573517217,0.0778099573517217,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4,NPCC_S7:GEN_ROW:13:BUS:50,50,C,1,0,1105.24857748821,0.440127659082592,844.492886675748,844.492886675748,0,190.940442136081,190.940442136081,0,863.452206646967,18.9593199712192,18.9593199712192,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,5,NPCC_S7:GEN_ROW:14:BUS:51,51,C,1,0,292.878562141814,0.116628927262589,223.781208522951,223.781208522951,0,98.2905428029647,98.2905428029647,0,228.78407274029,5.00286421733873,5.00286421733873,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,6,NPCC_S7:GEN_ROW:15:BUS:53,53,B,1,0,288.8,1,250.434057273346,250.434057273346,0,50,50,0,251.789765398609,1.35570812526305,1.35570812526305,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,7,NPCC_S7:GEN_ROW:16:BUS:54,54,A,1,0,197.192650893643,0.152531444069959,147.26852733492,147.26852733492,0,56.5615773239579,56.5615773239579,0,148.978440412691,1.70991307777109,1.70991307777109,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,8,NPCC_S7:GEN_ROW:17:BUS:54,54,A,1,0,197.192650893643,0.152531444069959,147.26852733492,147.26852733492,0,56.5615773239579,56.5615773239579,0,148.978440412691,1.70991307777109,1.70991307777109,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,9,NPCC_S7:GEN_ROW:18:BUS:55,55,A,1,0,197.192650893643,0.152531444069959,147.26852733492,147.26852733492,0,56.5615773239579,56.5615773239579,0,148.976677420658,1.70815008573823,1.70815008573823,1
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,10,NPCC_S7:GEN_ROW:19:BUS:56,56,A,1,0,495.093851384339,0.382962446924767,369.748781486135,369.748781486135,0,89.6230905130342,89.6230905130342,0,374.012650751836,4.26386926570086,4.26386926570086,1
