model_bus,zone,parent_pd_mw,pd_gross_mw,qd_gross_mvar,p_boundary_mw,q_boundary_mvar,pd_effective_mw,qd_effective_mvar,within_zone_allocation_weight,assumed_q_over_p
37,F,0,0,0,-107.11805501996,0,107.11805501996,0,0,0.250623624353469
38,F,0,0,0,0,0,0,0,0,0.250623624353469
39,G,0,160.957334972025,40.3397106569643,0,0,160.957334972025,40.3397106569643,0.2,0.250623624353469
40,F,0,0,0,0,0,0,0,0,0.250623624353469
41,F,809.143671,595.87681151903,92.0536168166836,0,0,595.87681151903,92.0536168166836,0.798175598482101,0.154484307892461
42,F,204.597757,150.671708195448,12.519291887069,0,0,150.671708195448,12.519291887069,0.201824401517899,0.0830898649587835
43,E,0,0,0,0,0,0,0,0,0.250623624353469
44,E,0,0,0,0,0,0,0,0,0.250623624353469
45,E,295.9154,412.267899315503,23.6843175054882,0,0,412.267899315503,23.6843175054882,1,0.0574488519353842
46,D,26.5861492,5.08185506567886,-8.12373535808455,0,0,5.08185506567886,-8.12373535808455,0.0303030303168461,-1.59857675063375
47,D,610.325512,116.66171627707,19.1146714307872,0,0,116.66171627707,19.1146714307872,0.695652174150916,0.163846993176323
48,D,0,0,0,560.319889667325,0,-560.319889667325,0,0,0.250623624353469
49,D,240.431262,45.9576457481951,3.24949414323382,0,0,45.9576457481951,3.24949414323382,0.274044795532238,0.0707062794521288
50,C,0,0,0,0,0,0,0,0,0.250623624353469
51,C,844.977176,403.397814774417,35.8055069029241,0,0,403.397814774417,35.8055069029241,0.472527472527473,0.0887597939095103
52,B,0,0,0,0,0,0,0,0,0.250623624353469
53,B,1066.91373,613.989249796426,143.870406887637,0,0,613.989249796426,143.870406887637,1,0.234320726194048
54,A,20,7.07277638636395,0,-189.221983413286,0,196.29475979965,0,0.00763005733397711,0
55,A,939,332.066851339787,46.6803241500021,0,0,332.066851339787,46.6803241500021,0.358231191830225,0.140575079872204
56,A,198.818159,70.3098190077776,15.5601080500007,0,0,70.3098190077776,15.5601080500007,0.0758496976102888,0.221307752879856
57,A,277.420687,98.1067242051232,-2.12183291590918,0,0,98.1067242051232,-2.12183291590918,0.105836787372066,-0.0216278031205366
58,A,97.0972405,34.3373534894751,13.4382751340915,0,0,34.3373534894751,13.4382751340915,0.0370428755992982,0.391360246741513
59,A,814.923268,288.188502330447,70.0204862250031,0,0,288.188502330447,70.0204862250031,0.3108955628816,0.24296766060679
60,A,0,0,0,0,0,0,0,0,0.250623624353469
61,A,273.952928,96.8803900066831,2.82911055454558,0,0,96.8803900066831,2.82911055454558,0.104513827372545,0.0292020970843575
62,A,0,0,0,0,0,0,0,0,0.250623624353469
63,C,0,0,0,0,0,0,0,0,0.250623624353469
64,C,165.296493,78.9136629485418,11.9351689676413,0,0,78.9136629485418,11.9351689676413,0.0924369749543922,0.151243378164109
65,C,105.188677,50.217785339106,0,0,0,50.217785339106,0,0.058823529313079,0
66,C,0,0,0,-31.1987152196192,0,31.1987152196192,0,0,0.250623624353469
67,C,0,0,0,-13.3708779512654,0,13.3708779512654,0,0,0.250623624353469
68,C,243.899021,116.439041067092,19.5736771069318,0,0,116.439041067092,19.5736771069318,0.136393018910436,0.168102355769604
69,C,0,0,0,0,0,0,0,0,0.250623624353469
70,C,0,0,0,0,0,0,0,0,0.250623624353469
71,C,428.846145,204.734048067865,25.3025582113997,0,0,204.734048067865,25.3025582113997,0.23981900429462,0.123587446495526
72,C,0,0,0,0,0,0,0,0,0.250623624353469
73,G,0,402.393337430063,100.849276642411,-160.67708252994,0,563.070419960003,100.849276642411,0.5,0.250623624353469
74,H,117.903792,228.505850786465,0,0,0,228.505850786465,0,1,0
75,G,0,0,0,-22.2847965854423,0,22.2847965854423,0,0,0.250623624353469
76,G,0,241.436002458038,60.5095659854464,0,0,241.436002458038,60.5095659854464,0.3,0.250623624353469
77,H,0,0,0,0,0,0,0,0,0.250623624353469
78,I,2311.83906,488.943602779818,126.897311644129,0,0,488.943602779818,126.897311644129,1,0.259533637259334
79,J,0,1667.58944386785,417.937310355746,0,0,1667.58944386785,417.937310355746,0.45,0.250623624353469
80,K,809.143671,1871.06379158886,57.8099989732497,303.545147424646,0,1567.51864416421,57.8099989732497,1,0.0308968615784922
81,J,0,370.575431970633,92.8749578568324,89.7791813480227,0,280.796250622611,92.8749578568324,0.1,0.250623624353469
82,J,0,1667.58944386785,417.937310355746,0,0,1667.58944386785,417.937310355746,0.45,0.250623624353469
9001,G,0,0,0,0,0,0,0,0,0
9002,G,0,0,0,0,0,0,0,0,0
9003,K,0,0,0,0,0,0,0,0,0
858,G,0,0,0,0,0,0,0,0,0
774,G,0,0,0,0,0,0,0,0,0
9101,F,0,0,0,0,0,0,0,0,0
9102,F,0,0,0,0,0,0,0,0,0
9103,F,0,0,0,0,0,0,0,0,0
9104,G,0,0,0,0,0,0,0,0,0
1220,E,0,0,0,0,0,0,0,0,0
1130,J,0,0,0,0,0,0,0,0,0
557,J,0,0,0,0,0,0,0,0,0
1529,J,0,0,0,0,0,0,0,0,0
1493,J,0,0,0,0,0,0,0,0,0
601,J,0,0,0,0,0,0,0,0,0
1129,J,0,0,0,0,0,0,0,0,0
9111,J,0,0,0,0,0,0,0,0,0
9112,J,0,0,0,0,0,0,0,0,0
9113,J,0,0,0,0,0,0,0,0,0
9114,J,0,0,0,0,0,0,0,0,0
