interface_name,model_flow_mw,target_flow_mw,residual_mw,absolute_residual_mw,used_in_optimizer,exact_public_operator
Dysinger_East,-140.959172087926,NaN,NaN,NaN,0,0
West_Central,-504.71098971813,NaN,NaN,NaN,0,0
Moses_South,824.36946093777,NaN,NaN,NaN,0,0
Central_East,891.88962409636,NaN,NaN,NaN,0,0
Total_East_proxy,1077.27426673629,NaN,NaN,NaN,0,0
UPNY_ConEd,1896.8896216091,NaN,NaN,NaN,0,0
Dunwoodie_South,1174.72153158597,NaN,NaN,NaN,0,0
