scenario_id,external_region,model_bus,allocation_weight,p_injection_mw,q_injection_mvar,landing_assumption,q_assumption
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,HQ,48,1,515.850057154045,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,ONTARIO,54,1,-189.221983413286,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,ISONE,37,0.4,-107.11805501996,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,ISONE,73,0.6,-160.67708252994,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PJM,66,0.35,-31.1987152196192,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PJM,67,0.15,-13.3708779512654,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PJM,75,0.25,-22.2847965854423,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PJM,81,0.25,-22.2847965854423,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,SCH - HQ_CEDARS,48,1,44.4698325132798,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,SCH - NPX_CSC,80,1,107.047780825967,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,SCH - NPX_1385,80,1,-38.3033490714383,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,SCH - PJM_NEPTUNE,80,1,234.800715670117,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,SCH - PJM_VFT,81,1,112.063977933465,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,SCH - PJM_HTP,81,1,0,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
