branch_row,device_key,from_bus,to_bus,online,rate_a_mva,from_mva,to_mva,from_overload_mva,to_overload_mva,angle_deg,angle_min_deg,angle_max_deg,angle_below_min_deg,angle_above_max_deg,violated,invalid_limit_bounds,stored_terminal_flow_error_mva,stored_terminal_flow_inconsistent
1,NPCC_S7:BRANCH_ROW:33,37,38,1,2500,87.051123212375,58.4120346494613,0,0,0.0110963931190754,-360,360,0,0,0,0,1.4210854715202e-14,0
2,NPCC_S7:BRANCH_ROW:34,37,39,1,3388,784.086241462496,777.196279241121,0,0,2.84303254812597,-360,360,0,0,0,0,4.55634663634368e-13,0
3,NPCC_S7:BRANCH_ROW:35,37,40,1,2500,194.508290667866,190.585998907621,0,0,-0.259644143846104,-360,360,0,0,0,0,2.8477166477148e-14,0
4,NPCC_S7:BRANCH_ROW:36,37,43,0,3745.98196383403,0,0,0,0,-4.90159960866645,-360,360,0,0,0,0,0,0
5,NPCC_S7:BRANCH_ROW:37,38,69,1,1216,86.7016574107122,70.3467604991378,0,0,-1.41089657828373,-360,360,0,0,0,0,0,0
6,NPCC_S7:BRANCH_ROW:38,39,73,1,2500,599.984156978855,596.308057380405,0,0,5.38669279719788,-360,360,0,0,0,0,1.13908665908592e-13,0
7,NPCC_S7:BRANCH_ROW:39,39,73,1,2500,599.984156978855,596.308057380405,0,0,5.38669279719788,-360,360,0,0,0,0,1.13908665908592e-13,0
8,NPCC_S7:BRANCH_ROW:40,40,44,0,1328.76341358641,0,0,0,0,-5.36656782414361,-360,360,0,0,0,0,0,0
9,NPCC_S7:BRANCH_ROW:41,41,42,1,2500,359.990289823031,359.14078289936,0,0,-1.85756464538233,-360,360,0,0,0,0,5.6843418860808e-14,0
10,NPCC_S7:BRANCH_ROW:42,41,45,1,314.254622579561,30.856381832516,26.9211891902323,0,0,-2.79753661395857,-360,360,0,0,0,0,3.5527136788005e-15,0
11,NPCC_S7:BRANCH_ROW:43,43,44,1,2500,262.661779870125,257.021878294862,0,0,-0.724612359323264,-360,360,0,0,0,0,3.07795434552665e-12,0
