scenario_id,gen_row,bus_id,status,pmin_mw,pmax_mw,qmin_mvar,qmax_mvar,Pg_prior_mw,Pg_sigma_mw,provenance
S2_2019_WINTER_PEAK_PUBLIC,39,120,1,0,2085.23345,-999,999,2085.23345,625.570035,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,40,121,1,0,1456.93436,-999,999,711.595181,437.080308,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,41,122,1,0,1110.62043,-999,999,6.11179006e-08,333.186129,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,42,123,1,0,2200.24661,-999,999,7.80614098e-07,660.073983,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,43,130,1,0,2487.70936,-999,999,205.641905,746.312808,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,44,133,1,0,3186.13607,-999,999,2233.8369,955.840821,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,45,134,1,0,2932.80502,-999,999,2932.80502,879.841506,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,46,135,1,0,1539.43821,-999,999,1.28816527e-07,461.831463,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,47,137,1,0,1633.2871,-999,999,1.2732082e-07,489.98613,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,48,139,1,0,1193.01815,-999,999,1.79781798e-07,357.905445,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,49,79,1,0,1183.78939552833,-499.109113579983,499.109113579983,394.091144218168,355.136818658498,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,50,82,1,0,887.842046646246,-374.331835184987,374.331835184987,295.568358163626,266.352613993874,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,51,81,1,0,887.842046646246,-374.331835184987,374.331835184987,295.568358163626,266.352613993874,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,52,43,1,0,678.386990784556,-328.557815271393,328.557815271393,455.274430210026,203.516097235367,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,53,44,1,0,339.193495392278,-164.278907635697,164.278907635697,227.637215105013,101.758048617683,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,54,38,1,0,391.108576082117,-189.422528788226,189.422528788226,204.991040929509,117.332572824635,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,55,42,1,0,391.108576082117,-189.422528788226,189.422528788226,204.991040929509,117.332572824635,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,56,41,1,0,234.66514564927,-113.653517272936,113.653517272936,122.994624557706,70.399543694781,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,57,37,1,0,234.66514564927,-113.653517272936,113.653517272936,122.994624557706,70.399543694781,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,58,73,1,0,934.724719481737,-452.707843583366,452.707843583366,308.531331505216,280.417415844521,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,59,76,1,0,727.008115152462,-352.10610056484,352.10610056484,239.968813392946,218.102434545739,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,60,39,1,0,623.149812987825,-301.805229055578,301.805229055578,205.687554336811,186.944943896347,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,61,80,1,0,1222.64569131412,-588.384270280636,588.384270280636,436.00909569615,366.793707394237,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,62,9003,1,0,611.322845657062,-294.192135140318,294.192135140318,218.004547848075,183.396853697119,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,63,74,1,0,1045.22445161324,-506.225306433314,506.225306433314,919.445104017563,313.567335483971,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,64,1136,1,0,0,-292.501767266012,292.501767266012,0,50,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,65,595,1,0,82.8878387775441,-45.6764898795403,45.6764898795403,27.5938974863302,50,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,66,557,1,0,221.680879453985,-68.9422347102955,68.9422347102955,73.7989981708873,66.5042638361955,final_post_allocation_reconstructed_controls
S2_2019_WINTER_PEAK_PUBLIC,67,9003,1,0,58.9032735449765,-36.0209384474753,36.0209384474753,21.0055645837055,50,final_post_allocation_reconstructed_controls
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,1,21,1,0,1793.93322,-999,999,1793.93322,538.179966,final_post_allocation_reconstructed_controls
