from_bus_id,to_bus_id,y_real_pu,y_imag_pu,source_network_hash
29,29,1.8400800414259,-20.273526217654,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
35,29,-1.86453726727451,25.2728838065488,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
29,35,-1.86453726727452,25.2728838065488,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
35,35,1.9816240627093,-22.422942061558,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
100,100,0.420427801216651,-4.92607240388189,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
102,100,-0.14892718576024,1.84135043216867,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
103,100,-0.224901092421605,2.57098029757206,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
124,100,-0.0242936726627087,0.344374559345606,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
125,100,-0.000599464149284425,0.0162335562634497,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
134,100,-0.0229038952548293,0.322768175252595,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
138,100,-0.00320315647675749,0.0197517520108075,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
100,102,-0.14892718576024,1.84135043216867,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
102,102,1.10578393377051,-29.0923001239485,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
103,102,-0.816301810001937,25.489313744705,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
124,102,-0.0705956457899806,1.17796358463064,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
125,102,-0.00146252856928281,0.0555085973693764,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
134,102,-0.0666258972587952,1.1040618967614,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
138,102,-0.0102349519001887,0.0676279929527323,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
100,103,-0.224901092421604,2.57098029757207,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
102,103,-0.816301810001937,25.4893137447051,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
103,103,1.25367853846236,-30.5199908342149,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
124,103,-0.109401728634477,1.64495414242243,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
125,103,-0.00255113831922009,0.0775314232781992,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
134,103,-0.103179705594889,1.54175075009204,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
138,103,-0.014917017165076,0.0943817819426316,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
100,124,-0.0242936726627087,0.344374559345606,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
102,124,-0.0705956457899806,1.17796358463064,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
103,124,-0.109401728634478,1.64495414242243,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
124,124,1.96152151240054,-45.962639871765,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
125,124,-0.510032070714228,26.7773397587288,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
134,124,-0.994749953396357,23.7226160418023,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
138,124,-0.130422479273287,2.16415612712852,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
100,125,-0.000599464149284425,0.0162335562634496,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
102,125,-0.00146252856928281,0.0555085973693763,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
103,125,-0.00255113831922012,0.0775314232781988,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
124,125,-0.510032070714228,26.7773397587288,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
125,125,0.546659114184206,-28.4034959461685,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
134,125,-0.0104261708022759,1.02678263859293,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
138,125,-0.00319000186007622,0.864173655144716,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
100,134,-0.0229038952548293,0.322768175252595,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
102,134,-0.0666258972587953,1.1040618967614,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
103,134,-0.10317970559489,1.54175075009203,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
124,134,-0.994749953396357,23.7226160418023,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
125,134,-0.0104261708022759,1.02678263859293,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
134,134,1.60550093273724,-23.9788260480791,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
138,134,-0.397316255536865,1.95854343378235,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
100,138,-0.00320315647675749,0.0197517520108075,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
102,138,-0.0102349519001887,0.0676279929527322,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
103,138,-0.014917017165076,0.0943817819426314,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
124,138,-0.130422479273287,2.16415612712852,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
125,138,-0.00319000186007622,0.864173655144716,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
134,138,-0.397316255536865,1.95854343378235,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
138,138,0.539076448305501,-4.82732726463767,5097758655b7101f477cb110a0ae0c56467ebde24d312c574a43bdaa1be61d07
