Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
01/02/2019 00:00,CENTRAL EAST - VC,23330,2049.56,2255,-9999
01/02/2019 00:00,DYSINGER EAST,23326,720.87,3150,-9999
01/02/2019 00:00,MOSES SOUTH,23319,1947.09,3150,-1600
01/02/2019 00:00,SCH - HQ - NY,23324,1277,1500,-1000
01/02/2019 00:00,SCH - HQ_CEDARS,325274,149,199,-100
01/02/2019 00:00,SCH - HQ_IMPORT_EXPORT,325376,1127,1310,-9999
01/02/2019 00:00,SCH - NE - NY,23318,-731.51,1400,-1800
01/02/2019 00:00,SCH - NPX_1385,325277,22,200,-200
01/02/2019 00:00,SCH - NPX_CSC,325154,0,330,-330
01/02/2019 00:00,SCH - OH - NY,23317,738.14,1750,-1900
01/02/2019 00:00,SCH - PJ - NY,23316,-32.01,2000,-1300
01/02/2019 00:00,SCH - PJM_HTP,325905,87,660,-660
01/02/2019 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
01/02/2019 00:00,SCH - PJM_VFT,325658,315,315,-315
01/02/2019 00:00,SPR/DUN-SOUTH,23320,2056.42,4600,-9999
01/02/2019 00:00,TOTAL EAST,23314,3578.59,6800,-9999
01/02/2019 00:00,UPNY CONED,23315,1296.11,5700,-9999
01/02/2019 00:00,WEST CENTRAL,23312,375.67,9999,-9999
01/02/2019 00:05,CENTRAL EAST - VC,23330,2112.3,2255,-9999
01/02/2019 00:05,DYSINGER EAST,23326,727.13,3150,-9999
01/02/2019 00:05,MOSES SOUTH,23319,1993.1,3150,-1600
01/02/2019 00:05,SCH - HQ - NY,23324,1255,1500,-1000
01/02/2019 00:05,SCH - HQ_CEDARS,325274,199,199,-100
01/02/2019 00:05,SCH - HQ_IMPORT_EXPORT,325376,1105,1310,-9999
01/02/2019 00:05,SCH - NE - NY,23318,-876.89,1400,-1800
01/02/2019 00:05,SCH - NPX_1385,325277,0,200,-200
01/02/2019 00:05,SCH - NPX_CSC,325154,0,330,-330
01/02/2019 00:05,SCH - OH - NY,23317,732.13,1750,-1900
01/02/2019 00:05,SCH - PJ - NY,23316,-89,2000,-1300
01/02/2019 00:05,SCH - PJM_HTP,325905,175,660,-660
01/02/2019 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
01/02/2019 00:05,SCH - PJM_VFT,325658,315,315,-315
01/02/2019 00:05,SPR/DUN-SOUTH,23320,1956.67,4600,-9999
01/02/2019 00:05,TOTAL EAST,23314,3619.27,6800,-9999
01/02/2019 00:05,UPNY CONED,23315,1201.54,5700,-9999
