Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
01/08/2019 00:00,CENTRAL EAST - VC,23330,2498.64,2620,-9999
01/08/2019 00:00,DYSINGER EAST,23326,1305.56,3150,-9999
01/08/2019 00:00,MOSES SOUTH,23319,1623.13,3000,-1600
01/08/2019 00:00,SCH - HQ - NY,23324,1070,1500,-1000
01/08/2019 00:00,SCH - HQ_CEDARS,325274,0,199,-100
01/08/2019 00:00,SCH - HQ_IMPORT_EXPORT,325376,920,1310,-9999
01/08/2019 00:00,SCH - NE - NY,23318,-1252.72,1400,-1800
01/08/2019 00:00,SCH - NPX_1385,325277,56,200,-200
01/08/2019 00:00,SCH - NPX_CSC,325154,50,330,-330
01/08/2019 00:00,SCH - OH - NY,23317,1149.52,2250,-1900
01/08/2019 00:00,SCH - PJ - NY,23316,-42.21,2000,-1300
01/08/2019 00:00,SCH - PJM_HTP,325905,177,660,-660
01/08/2019 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
01/08/2019 00:00,SCH - PJM_VFT,325658,315,315,-315
01/08/2019 00:00,SPR/DUN-SOUTH,23320,1892.64,4600,-9999
01/08/2019 00:00,TOTAL EAST,23314,3851.9,6800,-9999
01/08/2019 00:00,UPNY CONED,23315,1280.24,5700,-9999
01/08/2019 00:00,WEST CENTRAL,23312,861.26,9999,-9999
01/08/2019 00:05,CENTRAL EAST - VC,23330,2395.25,2620,-9999
01/08/2019 00:05,DYSINGER EAST,23326,1297.26,3150,-9999
01/08/2019 00:05,MOSES SOUTH,23319,1498.85,3000,-1600
01/08/2019 00:05,SCH - HQ - NY,23324,873,1500,-1000
01/08/2019 00:05,SCH - HQ_CEDARS,325274,0,199,-100
01/08/2019 00:05,SCH - HQ_IMPORT_EXPORT,325376,723,1310,-9999
01/08/2019 00:05,SCH - NE - NY,23318,-1263.92,1400,-1800
01/08/2019 00:05,SCH - NPX_1385,325277,44,200,-200
01/08/2019 00:05,SCH - NPX_CSC,325154,100,330,-330
01/08/2019 00:05,SCH - OH - NY,23317,1145.27,2250,-1900
01/08/2019 00:05,SCH - PJ - NY,23316,22.19,2000,-1300
01/08/2019 00:05,SCH - PJM_HTP,325905,355,660,-660
01/08/2019 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
01/08/2019 00:05,SCH - PJM_VFT,325658,315,315,-315
01/08/2019 00:05,SPR/DUN-SOUTH,23320,1764.85,4600,-9999
01/08/2019 00:05,TOTAL EAST,23314,3703.09,6800,-9999
01/08/2019 00:05,UPNY CONED,23315,1099.14,5700,-9999
01/08/2019 00:05,WEST CENTRAL,23312,860.03,9999,-9999
01/08/2019 00:10,CENTRAL EAST - VC,23330,2392.29,2620,-9999
01/08/2019 00:10,DYSINGER EAST,23326,1287.31,3150,-9999
01/08/2019 00:10,MOSES SOUTH,23319,1537.55,3000,-1600
01/08/2019 00:10,SCH - HQ - NY,23324,873,1500,-1000
01/08/2019 00:10,SCH - HQ_CEDARS,325274,0,199,-100
01/08/2019 00:10,SCH - HQ_IMPORT_EXPORT,325376,723,1310,-9999
01/08/2019 00:10,SCH - NE - NY,23318,-1263.95,1400,-1800
01/08/2019 00:10,SCH - NPX_1385,325277,44,200,-200
01/08/2019 00:10,SCH - NPX_CSC,325154,100,330,-330
01/08/2019 00:10,SCH - OH - NY,23317,1149.58,2250,-1900
01/08/2019 00:10,SCH - PJ - NY,23316,15.03,2000,-1300
01/08/2019 00:10,SCH - PJM_HTP,325905,355,660,-660
01/08/2019 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
01/08/2019 00:10,SCH - PJM_VFT,325658,315,315,-315
01/08/2019 00:10,SPR/DUN-SOUTH,23320,1829.14,4600,-9999
01/08/2019 00:10,TOTAL EAST,23314,3797.14,6800,-9999
01/08/2019 00:10,UPNY CONED,23315,1145.47,5700,-9999
01/08/2019 00:10,WEST CENTRAL,23312,858.26,9999,-9999
01/08/2019 00:15,CENTRAL EAST - VC,23330,2438.14,2545,-9999
01/08/2019 00:15,DYSINGER EAST,23326,1347.18,3150,-9999
01/08/2019 00:15,MOSES SOUTH,23319,1571.11,3000,-1600
01/08/2019 00:15,SCH - HQ - NY,23324,873,1500,-1000
01/08/2019 00:15,SCH - HQ_CEDARS,325274,0,199,-100
01/08/2019 00:15,SCH - HQ_IMPORT_EXPORT,325376,723,1310,-9999
01/08/2019 00:15,SCH - NE - NY,23318,-1300.48,1400,-1800
01/08/2019 00:15,SCH - NPX_1385,325277,44,200,-200
