Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
01/12/2019 00:00,CENTRAL EAST - VC,23330,2735.41,2880,-9999
01/12/2019 00:00,DYSINGER EAST,23326,1495.82,3150,-9999
01/12/2019 00:00,MOSES SOUTH,23319,2218.37,3150,-1600
01/12/2019 00:00,SCH - HQ - NY,23324,1335,1335,-1000
01/12/2019 00:00,SCH - HQ_CEDARS,325274,199,199,-100
01/12/2019 00:00,SCH - HQ_IMPORT_EXPORT,325376,1185,1310,-9999
01/12/2019 00:00,SCH - NE - NY,23318,-1274.99,1400,-1800
01/12/2019 00:00,SCH - NPX_1385,325277,30,200,-200
01/12/2019 00:00,SCH - NPX_CSC,325154,0,330,-330
01/12/2019 00:00,SCH - OH - NY,23317,619.06,1450,-1500
01/12/2019 00:00,SCH - PJ - NY,23316,1275.89,2000,-1300
01/12/2019 00:00,SCH - PJM_HTP,325905,422,660,-660
01/12/2019 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
01/12/2019 00:00,SCH - PJM_VFT,325658,315,315,-315
01/12/2019 00:00,SPR/DUN-SOUTH,23320,2735.89,4600,-9999
01/12/2019 00:00,TOTAL EAST,23314,4941.71,6800,-9999
01/12/2019 00:00,UPNY CONED,23315,2280.29,5700,-9999
01/12/2019 00:00,WEST CENTRAL,23312,1011.45,9999,-9999
01/12/2019 00:05,CENTRAL EAST - VC,23330,2669.61,2880,-9999
01/12/2019 00:05,DYSINGER EAST,23326,1434.08,3150,-9999
01/12/2019 00:05,MOSES SOUTH,23319,2223.11,3150,-1600
01/12/2019 00:05,SCH - HQ - NY,23324,1335,1335,-1000
01/12/2019 00:05,SCH - HQ_CEDARS,325274,199,199,-100
01/12/2019 00:05,SCH - HQ_IMPORT_EXPORT,325376,1185,1310,-9999
01/12/2019 00:05,SCH - NE - NY,23318,-1240.45,1400,-1800
01/12/2019 00:05,SCH - NPX_1385,325277,50,200,-200
01/12/2019 00:05,SCH - NPX_CSC,325154,0,330,-330
01/12/2019 00:05,SCH - OH - NY,23317,709.86,1450,-1500
01/12/2019 00:05,SCH - PJ - NY,23316,1163.31,2000,-1300
01/12/2019 00:05,SCH - PJM_HTP,325905,510,660,-660
01/12/2019 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
01/12/2019 00:05,SCH - PJM_VFT,325658,315,315,-315
01/12/2019 00:05,SPR/DUN-SOUTH,23320,2627.07,4600,-9999
01/12/2019 00:05,TOTAL EAST,23314,4857.82,6800,-9999
01/12/2019 00:05,UPNY CONED,23315,2162.65,5700,-9999
01/12/2019 00:05,WEST CENTRAL,23312,958.62,9999,-9999
