Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
01/16/2019 00:00,CENTRAL EAST - VC,23330,2457.29,2620,-9999
01/16/2019 00:00,DYSINGER EAST,23326,1563.52,3150,-9999
01/16/2019 00:00,MOSES SOUTH,23319,1445.36,3000,-1600
01/16/2019 00:00,SCH - HQ - NY,23324,1231,1250,-1000
01/16/2019 00:00,SCH - HQ_CEDARS,325274,100,190,-100
01/16/2019 00:00,SCH - HQ_IMPORT_EXPORT,325376,1071,1310,-9999
01/16/2019 00:00,SCH - NE - NY,23318,-1598.12,1400,-1800
01/16/2019 00:00,SCH - NPX_1385,325277,-198,200,-200
01/16/2019 00:00,SCH - NPX_CSC,325154,0,330,-330
01/16/2019 00:00,SCH - OH - NY,23317,850.26,1450,-1500
01/16/2019 00:00,SCH - PJ - NY,23316,1077.74,2000,-1300
01/16/2019 00:00,SCH - PJM_HTP,325905,452,660,-660
01/16/2019 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
01/16/2019 00:00,SCH - PJM_VFT,325658,315,315,-315
01/16/2019 00:00,SPR/DUN-SOUTH,23320,1568.66,4600,-9999
01/16/2019 00:00,TOTAL EAST,23314,4424.91,6800,-9999
01/16/2019 00:00,UPNY CONED,23315,1255.26,5700,-9999
01/16/2019 00:00,WEST CENTRAL,23312,1113.9,9999,-9999
01/16/2019 00:05,CENTRAL EAST - VC,23330,2365.69,2650,-9999
01/16/2019 00:05,DYSINGER EAST,23326,1445.35,3150,-9999
01/16/2019 00:05,MOSES SOUTH,23319,1429.05,3000,-1600
01/16/2019 00:05,SCH - HQ - NY,23324,1213,1250,-1000
01/16/2019 00:05,SCH - HQ_CEDARS,325274,100,190,-100
01/16/2019 00:05,SCH - HQ_IMPORT_EXPORT,325376,1043,1310,-9999
01/16/2019 00:05,SCH - NE - NY,23318,-1598.22,1400,-1800
01/16/2019 00:05,SCH - NPX_1385,325277,-200,200,-200
01/16/2019 00:05,SCH - NPX_CSC,325154,0,330,-330
01/16/2019 00:05,SCH - OH - NY,23317,850.43,1450,-1500
01/16/2019 00:05,SCH - PJ - NY,23316,1050.65,2000,-1300
01/16/2019 00:05,SCH - PJM_HTP,325905,510,660,-660
01/16/2019 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
01/16/2019 00:05,SCH - PJM_VFT,325658,315,315,-315
01/16/2019 00:05,SPR/DUN-SOUTH,23320,1397.93,4600,-9999
01/16/2019 00:05,TOTAL EAST,23314,4257.51,6800,-9999
01/16/2019 00:05,UPNY CONED,23315,1074.62,5700,-9999
01/16/2019 00:05,WEST CENTRAL,23312,1003.38,9999,-9999
01/16/2019 00:10,CENTRAL EAST - VC,23330,2299.7,2650,-9999
01/16/2019 00:10,DYSINGER EAST,23326,1352.59,3150,-9999
01/16/2019 00:10,MOSES SOUTH,23319,1387.5,3000,-1600
01/16/2019 00:10,SCH - HQ - NY,23324,1213,1250,-1000
01/16/2019 00:10,SCH - HQ_CEDARS,325274,100,190,-100
01/16/2019 00:10,SCH - HQ_IMPORT_EXPORT,325376,1043,1310,-9999
01/16/2019 00:10,SCH - NE - NY,23318,-1597.61,1400,-1800
01/16/2019 00:10,SCH - NPX_1385,325277,-200,200,-200
01/16/2019 00:10,SCH - NPX_CSC,325154,0,330,-330
01/16/2019 00:10,SCH - OH - NY,23317,850.24,1450,-1500
01/16/2019 00:10,SCH - PJ - NY,23316,1050.69,2000,-1300
01/16/2019 00:10,SCH - PJM_HTP,325905,510,660,-660
01/16/2019 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
01/16/2019 00:10,SCH - PJM_VFT,325658,315,315,-315
01/16/2019 00:10,SPR/DUN-SOUTH,23320,1300.01,4600,-9999
01/16/2019 00:10,TOTAL EAST,23314,4160.38,6800,-9999
01/16/2019 00:10,UPNY CONED,23315,962.44,5700,-9999
01/16/2019 00:10,WEST CENTRAL,23312,914,9999,-9999
01/16/2019 00:15,CENTRAL EAST - VC,23330,2319.64,2555,-9999
01/16/2019 00:15,DYSINGER EAST,23326,1411.08,3150,-9999
01/16/2019 00:15,MOSES SOUTH,23319,1315.96,3000,-1600
01/16/2019 00:15,SCH - HQ - NY,23324,1213,1250,-1000
01/16/2019 00:15,SCH - HQ_CEDARS,325274,100,190,-100
01/16/2019 00:15,SCH - HQ_IMPORT_EXPORT,325376,1043,1310,-9999
