Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
01/03/2019 00:00,CENTRAL EAST - VC,23330,2414.6,2545,-9999
01/03/2019 00:00,DYSINGER EAST,23326,1072.17,3150,-9999
01/03/2019 00:00,MOSES SOUTH,23319,1721.75,3000,-1600
01/03/2019 00:00,SCH - HQ - NY,23324,1274,1500,-1000
01/03/2019 00:00,SCH - HQ_CEDARS,325274,149,199,-100
01/03/2019 00:00,SCH - HQ_IMPORT_EXPORT,325376,1124,1310,-9999
01/03/2019 00:00,SCH - NE - NY,23318,-1289.35,1400,-1800
01/03/2019 00:00,SCH - NPX_1385,325277,0,200,-200
01/03/2019 00:00,SCH - NPX_CSC,325154,0,330,-330
01/03/2019 00:00,SCH - OH - NY,23317,771.48,1750,-1900
01/03/2019 00:00,SCH - PJ - NY,23316,-22.77,2000,-1300
01/03/2019 00:00,SCH - PJM_HTP,325905,315,660,-660
01/03/2019 00:00,SCH - PJM_NEPTUNE,325305,660,660,-660
01/03/2019 00:00,SCH - PJM_VFT,325658,315,315,-315
01/03/2019 00:00,SPR/DUN-SOUTH,23320,1784.37,4600,-9999
01/03/2019 00:00,TOTAL EAST,23314,3658.9,6800,-9999
01/03/2019 00:00,UPNY CONED,23315,1034.45,5700,-9999
01/03/2019 00:00,WEST CENTRAL,23312,671.58,9999,-9999
01/03/2019 00:05,CENTRAL EAST - VC,23330,2291.11,2545,-9999
01/03/2019 00:05,DYSINGER EAST,23326,1095.18,3150,-9999
01/03/2019 00:05,MOSES SOUTH,23319,1466.09,3000,-1600
01/03/2019 00:05,SCH - HQ - NY,23324,1088,1500,-1000
01/03/2019 00:05,SCH - HQ_CEDARS,325274,99,199,-100
01/03/2019 00:05,SCH - HQ_IMPORT_EXPORT,325376,938,1310,-9999
01/03/2019 00:05,SCH - NE - NY,23318,-1218.45,1400,-1800
01/03/2019 00:05,SCH - NPX_1385,325277,0,200,-200
01/03/2019 00:05,SCH - NPX_CSC,325154,0,330,-330
01/03/2019 00:05,SCH - OH - NY,23317,797.28,1750,-1900
01/03/2019 00:05,SCH - PJ - NY,23316,-100.5,2000,-1300
01/03/2019 00:05,SCH - PJM_HTP,325905,285,660,-660
01/03/2019 00:05,SCH - PJM_NEPTUNE,325305,660,660,-660
01/03/2019 00:05,SCH - PJM_VFT,325658,315,315,-315
01/03/2019 00:05,SPR/DUN-SOUTH,23320,1636.49,4600,-9999
01/03/2019 00:05,TOTAL EAST,23314,3411.85,6800,-9999
01/03/2019 00:05,UPNY CONED,23315,862.27,5700,-9999
01/03/2019 00:05,WEST CENTRAL,23312,699.24,9999,-9999
01/03/2019 00:10,CENTRAL EAST - VC,23330,2231.59,2545,-9999
01/03/2019 00:10,DYSINGER EAST,23326,1067.91,3150,-9999
01/03/2019 00:10,MOSES SOUTH,23319,1507.01,3000,-1600
01/03/2019 00:10,SCH - HQ - NY,23324,1088,1500,-1000
01/03/2019 00:10,SCH - HQ_CEDARS,325274,100,199,-100
01/03/2019 00:10,SCH - HQ_IMPORT_EXPORT,325376,938,1310,-9999
01/03/2019 00:10,SCH - NE - NY,23318,-1218.82,1400,-1800
01/03/2019 00:10,SCH - NPX_1385,325277,0,200,-200
01/03/2019 00:10,SCH - NPX_CSC,325154,0,330,-330
01/03/2019 00:10,SCH - OH - NY,23317,797.31,1750,-1900
01/03/2019 00:10,SCH - PJ - NY,23316,-99.63,2000,-1300
01/03/2019 00:10,SCH - PJM_HTP,325905,285,660,-660
01/03/2019 00:10,SCH - PJM_NEPTUNE,325305,660,660,-660
01/03/2019 00:10,SCH - PJM_VFT,325658,315,315,-315
01/03/2019 00:10,SPR/DUN-SOUTH,23320,1742.59,4600,-9999
01/03/2019 00:10,TOTAL EAST,23314,3570.58,6800,-9999
01/03/2019 00:10,UPNY CONED,23315,980.15,5700,-9999
01/03/2019 00:10,WEST CENTRAL,23312,680.98,9999,-9999
01/03/2019 00:15,CENTRAL EAST - VC,23330,2224.72,2410,-9999
01/03/2019 00:15,DYSINGER EAST,23326,1083.84,3150,-9999
01/03/2019 00:15,MOSES SOUTH,23319,1550.32,3000,-1600
01/03/2019 00:15,SCH - HQ - NY,23324,1088,1500,-1000
01/03/2019 00:15,SCH - HQ_CEDARS,325274,100,199,-100
01/03/2019 00:15,SCH - HQ_IMPORT_EXPORT,325376,938,1310,-9999
01/03/2019 00:15,SCH - NE - NY,23318,-1248.25,1400,-1800
01/03/2019 00:15,SCH - NPX_1385,325277,0,200,-200
01/03/2019 00:15,SCH - NPX_CSC,325154,0,330,-330
01/03/2019 00:15,SCH - OH - NY,23317,797.43,1750,-1900
01/03/2019 00:15,SCH - PJ - NY,23316,-100.21,2000,-1300
01/03/2019 00:15,SCH - PJM_HTP,325905,285,660,-660
01/03/2019 00:15,SCH - PJM_NEPTUNE,325305,660,660,-660
01/03/2019 00:15,SCH - PJM_VFT,325658,315,315,-315
01/03/2019 00:15,SPR/DUN-SOUTH,23320,1735.94,4600,-9999
01/03/2019 00:15,TOTAL EAST,23314,3540,6800,-9999
01/03/2019 00:15,UPNY CONED,23315,942.19,5700,-9999
01/03/2019 00:15,WEST CENTRAL,23312,703.46,9999,-9999
01/03/2019 00:20,CENTRAL EAST - VC,23330,2300.84,2410,-9999
01/03/2019 00:20,DYSINGER EAST,23326,1162.35,3150,-9999
01/03/2019 00:20,MOSES SOUTH,23319,1553.71,3000,-1600
01/03/2019 00:20,SCH - HQ - NY,23324,1088,1500,-1000
01/03/2019 00:20,SCH - HQ_CEDARS,325274,100,199,-100
01/03/2019 00:20,SCH - HQ_IMPORT_EXPORT,325376,938,1310,-9999
01/03/2019 00:20,SCH - NE - NY,23318,-1277.4,1400,-1800
01/03/2019 00:20,SCH - NPX_1385,325277,0,200,-200
01/03/2019 00:20,SCH - NPX_CSC,325154,0,330,-330
01/03/2019 00:20,SCH - OH - NY,23317,797.6,1750,-1900
01/03/2019 00:20,SCH - PJ - NY,23316,-101.12,2000,-1300
01/03/2019 00:20,SCH - PJM_HTP,325905,285,660,-660
01/03/2019 00:20,SCH - PJM_NEPTUNE,325305,660,660,-660
01/03/2019 00:20,SCH - PJM_VFT,325658,315,315,-315
01/03/2019 00:20,SPR/DUN-SOUTH,23320,1732.1,4600,-9999
01/03/2019 00:20,TOTAL EAST,23314,3553.03,6800,-9999
01/03/2019 00:20,UPNY CONED,23315,958.75,5700,-9999
01/03/2019 00:20,WEST CENTRAL,23312,785.93,9999,-9999
01/03/2019 00:25,CENTRAL EAST - VC,23330,2265.63,2410,-9999
01/03/2019 00:25,DYSINGER EAST,23326,1098.85,3150,-9999
01/03/2019 00:25,MOSES SOUTH,23319,1584.57,3000,-1600
01/03/2019 00:25,SCH - HQ - NY,23324,1088,1500,-1000
01/03/2019 00:25,SCH - HQ_CEDARS,325274,100,199,-100
01/03/2019 00:25,SCH - HQ_IMPORT_EXPORT,325376,938,1310,-9999
01/03/2019 00:25,SCH - NE - NY,23318,-1277.4,1400,-1800
01/03/2019 00:25,SCH - NPX_1385,325277,0,200,-200
01/03/2019 00:25,SCH - NPX_CSC,325154,0,330,-330
01/03/2019 00:25,SCH - OH - NY,23317,797.64,1750,-1900
01/03/2019 00:25,SCH - PJ - NY,23316,-99.14,2000,-1300
01/03/2019 00:25,SCH - PJM_HTP,325905,285,660,-660
01/03/2019 00:25,SCH - PJM_NEPTUNE,325305,660,660,-660
01/03/2019 00:25,SCH - PJM_VFT,325658,315,315,-315
01/03/2019 00:25,SPR/DUN-SOUTH,23320,1690.02,4600,-9999
01/03/2019 00:25,TOTAL EAST,23314,3519.01,6800,-9999
01/03/2019 00:25,UPNY CONED,23315,918.78,5700,-9999
01/03/2019 00:25,WEST CENTRAL,23312,726.29,9999,-9999
01/03/2019 00:30,CENTRAL EAST - VC,23330,2247.07,2410,-9999
01/03/2019 00:30,DYSINGER EAST,23326,1098.47,3150,-9999
01/03/2019 00:30,MOSES SOUTH,23319,1560.35,3000,-1600
01/03/2019 00:30,SCH - HQ - NY,23324,1088,1500,-1000
01/03/2019 00:30,SCH - HQ_CEDARS,325274,100,199,-100
01/03/2019 00:30,SCH - HQ_IMPORT_EXPORT,325376,938,1310,-9999
01/03/2019 00:30,SCH - NE - NY,23318,-1340.4,1400,-1800
01/03/2019 00:30,SCH - NPX_1385,325277,0,200,-200
01/03/2019 00:30,SCH - NPX_CSC,325154,0,330,-330
01/03/2019 00:30,SCH - OH - NY,23317,797.52,1750,-1900
01/03/2019 00:30,SCH - PJ - NY,23316,-103.02,2000,-1300
01/03/2019 00:30,SCH - PJM_HTP,325905,270,660,-660
01/03/2019 00:30,SCH - PJM_NEPTUNE,325305,660,660,-660
01/03/2019 00:30,SCH - PJM_VFT,325658,315,315,-315
01/03/2019 00:30,SPR/DUN-SOUTH,23320,1675.65,4600,-9999
01/03/2019 00:30,TOTAL EAST,23314,3557.15,6800,-9999
01/03/2019 00:30,UPNY CONED,23315,880.34,5700,-9999
01/03/2019 00:30,WEST CENTRAL,23312,727.22,9999,-9999
01/03/2019 00:35,CENTRAL EAST - VC,23330,2274.78,2410,-9999
01/03/2019 00:35,DYSINGER EAST,23326,1089.51,3150,-9999
01/03/2019 00:35,MOSES SOUTH,23319,1561.84,3000,-1600
01/03/2019 00:35,SCH - HQ - NY,23324,1088,1500,-1000
01/03/2019 00:35,SCH - HQ_CEDARS,325274,100,199,-100
01/03/2019 00:35,SCH - HQ_IMPORT_EXPORT,325376,938,1310,-9999
01/03/2019 00:35,SCH - NE - NY,23318,-1403.96,1400,-1800
01/03/2019 00:35,SCH - NPX_1385,325277,0,200,-200
01/03/2019 00:35,SCH - NPX_CSC,325154,0,330,-330
01/03/2019 00:35,SCH - OH - NY,23317,797.36,1750,-1900
01/03/2019 00:35,SCH - PJ - NY,23316,-102.55,2000,-1300
01/03/2019 00:35,SCH - PJM_HTP,325905,255,660,-660
