variant_id,branch_key,model_branch_row,nominal_r_pu,variant_r_pu,nominal_x_pu,variant_x_pu,nominal_b_pu,variant_b_pu,nominal_rate_a_mva,variant_rate_a_mva,nominal_status,variant_status
RCC_announced_paths_off,NY2025:RCC_BROOKLYN:CABLE,121,0.000145454545454545,0.000145454545454545,0.000729090909090909,0.000729090909090909,0.00552181818181818,0.00552181818181818,300,300,1,0
RCC_announced_paths_off,NY2025:RCC_STATEN:CABLE,123,0.00133818181818182,0.00133818181818182,0.00670763636363636,0.00670763636363636,0.0508007272727273,0.0508007272727273,300,300,1,0
