Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
04/18/2025 00:00,CENTRAL EAST - VC,23330,1629.22,2945,-9999
04/18/2025 00:00,DYSINGER EAST,23326,825.09,3200,-9999
04/18/2025 00:00,MOSES SOUTH,23319,-121.72,2650,-1600
04/18/2025 00:00,SCH - HQ - NY,23324,-490,1020,-490
04/18/2025 00:00,SCH - HQ_CEDARS,325274,-100,220,-100
04/18/2025 00:00,SCH - HQ_IMPORT_EXPORT,325376,-490,1310,-9999
04/18/2025 00:00,SCH - NE - NY,23318,-511,1100,-1800
04/18/2025 00:00,SCH - NPX_1385,325277,48,160,-160
04/18/2025 00:00,SCH - NPX_CSC,325154,285,330,-330
04/18/2025 00:00,SCH - OH - NY,23317,1325.74,2000,-1600
04/18/2025 00:00,SCH - PJ - NY,23316,702.58,2400,-2400
04/18/2025 00:00,SCH - PJM_HTP,325905,402,660,-660
04/18/2025 00:00,SCH - PJM_NEPTUNE,325305,600,660,-660
04/18/2025 00:00,SCH - PJM_VFT,325658,0,0,0
04/18/2025 00:00,SPR/DUN-SOUTH,23320,2760.06,4600,-9999
04/18/2025 00:00,TOTAL EAST,23314,3183.69,7550,-9999
04/18/2025 00:00,UPNY CONED,23315,3609.83,5960,-9999
04/18/2025 00:00,WEST CENTRAL,23312,592.3,9999,-9999
04/18/2025 00:05,CENTRAL EAST - VC,23330,1670.61,2795,-9999
04/18/2025 00:05,DYSINGER EAST,23326,889.04,3200,-9999
04/18/2025 00:05,MOSES SOUTH,23319,-106.16,2650,-1600
04/18/2025 00:05,SCH - HQ - NY,23324,-490,1020,-490
04/18/2025 00:05,SCH - HQ_CEDARS,325274,-100,220,-100
04/18/2025 00:05,SCH - HQ_IMPORT_EXPORT,325376,-490,1310,-9999
04/18/2025 00:05,SCH - NE - NY,23318,-659.34,1100,-1800
04/18/2025 00:05,SCH - NPX_1385,325277,16,160,-160
04/18/2025 00:05,SCH - NPX_CSC,325154,240,330,-330
04/18/2025 00:05,SCH - OH - NY,23317,1355.73,2000,-1600
04/18/2025 00:05,SCH - PJ - NY,23316,739.12,2400,-2400
04/18/2025 00:05,SCH - PJM_HTP,325905,450,660,-660
04/18/2025 00:05,SCH - PJM_NEPTUNE,325305,600,660,-660
04/18/2025 00:05,SCH - PJM_VFT,325658,0,0,0
04/18/2025 00:05,SPR/DUN-SOUTH,23320,2665.38,4600,-9999
04/18/2025 00:05,TOTAL EAST,23314,3234.8,7550,-9999
04/18/2025 00:05,UPNY CONED,23315,3565.84,5960,-9999
04/18/2025 00:05,WEST CENTRAL,23312,659.03,9999,-9999
04/18/2025 00:10,CENTRAL EAST - VC,23330,1709.43,2795,-9999
04/18/2025 00:10,DYSINGER EAST,23326,875.76,3200,-9999
04/18/2025 00:10,MOSES SOUTH,23319,-80.3,2650,-1600
04/18/2025 00:10,SCH - HQ - NY,23324,-490,1020,-490
04/18/2025 00:10,SCH - HQ_CEDARS,325274,-100,220,-100
04/18/2025 00:10,SCH - HQ_IMPORT_EXPORT,325376,-490,1310,-9999
04/18/2025 00:10,SCH - NE - NY,23318,-662.82,1100,-1800
04/18/2025 00:10,SCH - NPX_1385,325277,16,160,-160
04/18/2025 00:10,SCH - NPX_CSC,325154,240,330,-330
04/18/2025 00:10,SCH - OH - NY,23317,1355.65,2000,-1600
04/18/2025 00:10,SCH - PJ - NY,23316,746.58,2400,-2400
04/18/2025 00:10,SCH - PJM_HTP,325905,450,660,-660
04/18/2025 00:10,SCH - PJM_NEPTUNE,325305,600,660,-660
