Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
04/02/2025 00:00,CENTRAL EAST - VC,23330,375.29,2275,-9999
04/02/2025 00:00,DYSINGER EAST,23326,277.7,3200,-9999
04/02/2025 00:00,MOSES SOUTH,23319,-1038.99,2650,-1600
04/02/2025 00:00,SCH - HQ - NY,23324,-980,1500,-980
04/02/2025 00:00,SCH - HQ_CEDARS,325274,-100,220,-100
04/02/2025 00:00,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
04/02/2025 00:00,SCH - NE - NY,23318,403.34,1100,-1800
04/02/2025 00:00,SCH - NPX_1385,325277,47,160,-160
04/02/2025 00:00,SCH - NPX_CSC,325154,205,330,-330
04/02/2025 00:00,SCH - OH - NY,23317,902.59,2200,-1850
04/02/2025 00:00,SCH - PJ - NY,23316,1209.93,2400,-2400
04/02/2025 00:00,SCH - PJM_HTP,325905,330,660,-660
04/02/2025 00:00,SCH - PJM_NEPTUNE,325305,575,660,-660
04/02/2025 00:00,SCH - PJM_VFT,325658,275,315,-315
04/02/2025 00:00,SPR/DUN-SOUTH,23320,1546.74,4600,-9999
04/02/2025 00:00,TOTAL EAST,23314,1246.49,7550,-9999
04/02/2025 00:00,UPNY CONED,23315,2389.68,6190,-9999
04/02/2025 00:00,WEST CENTRAL,23312,-92.78,9999,-9999
04/02/2025 00:05,CENTRAL EAST - VC,23330,341.28,2000,-9999
04/02/2025 00:05,DYSINGER EAST,23326,436.98,3200,-9999
04/02/2025 00:05,MOSES SOUTH,23319,-1052.79,2650,-1600
04/02/2025 00:05,SCH - HQ - NY,23324,-980,1500,-980
04/02/2025 00:05,SCH - HQ_CEDARS,325274,-100,220,-100
04/02/2025 00:05,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
04/02/2025 00:05,SCH - NE - NY,23318,497.95,1100,-1800
04/02/2025 00:05,SCH - NPX_1385,325277,35,160,-160
04/02/2025 00:05,SCH - NPX_CSC,325154,80,330,-330
04/02/2025 00:05,SCH - OH - NY,23317,1145.64,2200,-1850
04/02/2025 00:05,SCH - PJ - NY,23316,1135.98,2400,-2400
04/02/2025 00:05,SCH - PJM_HTP,325905,430,660,-660
04/02/2025 00:05,SCH - PJM_NEPTUNE,325305,550,660,-660
04/02/2025 00:05,SCH - PJM_VFT,325658,275,315,-315
04/02/2025 00:05,SPR/DUN-SOUTH,23320,1460.76,4600,-9999
04/02/2025 00:05,TOTAL EAST,23314,1185.52,7550,-9999
04/02/2025 00:05,UPNY CONED,23315,2425.4,6190,-9999
04/02/2025 00:05,WEST CENTRAL,23312,69.8,9999,-9999
04/02/2025 00:10,CENTRAL EAST - VC,23330,368.25,1905,-9999
04/02/2025 00:10,DYSINGER EAST,23326,441.31,3200,-9999
04/02/2025 00:10,MOSES SOUTH,23319,-1003.96,2650,-1600
04/02/2025 00:10,SCH - HQ - NY,23324,-980,1500,-980
04/02/2025 00:10,SCH - HQ_CEDARS,325274,-100,220,-100
04/02/2025 00:10,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
04/02/2025 00:10,SCH - NE - NY,23318,498.6,1100,-1800
04/02/2025 00:10,SCH - NPX_1385,325277,35,160,-160
04/02/2025 00:10,SCH - NPX_CSC,325154,80,330,-330
04/02/2025 00:10,SCH - OH - NY,23317,1145.72,2200,-1850
04/02/2025 00:10,SCH - PJ - NY,23316,1133.66,2400,-2400
04/02/2025 00:10,SCH - PJM_HTP,325905,430,660,-660
04/02/2025 00:10,SCH - PJM_NEPTUNE,325305,550,660,-660
04/02/2025 00:10,SCH - PJM_VFT,325658,275,315,-315
04/02/2025 00:10,SPR/DUN-SOUTH,23320,1437.87,4600,-9999
04/02/2025 00:10,TOTAL EAST,23314,1146.03,7550,-9999
04/02/2025 00:10,UPNY CONED,23315,2422.99,6190,-9999
04/02/2025 00:10,WEST CENTRAL,23312,76.24,9999,-9999
04/02/2025 00:15,CENTRAL EAST - VC,23330,215.37,1905,-9999
04/02/2025 00:15,DYSINGER EAST,23326,398.91,3200,-9999
04/02/2025 00:15,MOSES SOUTH,23319,-1007.78,2650,-1600
04/02/2025 00:15,SCH - HQ - NY,23324,-980,1500,-980
04/02/2025 00:15,SCH - HQ_CEDARS,325274,-100,220,-100
04/02/2025 00:15,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
04/02/2025 00:15,SCH - NE - NY,23318,540.89,1100,-1800
04/02/2025 00:15,SCH - NPX_1385,325277,35,160,-160
04/02/2025 00:15,SCH - NPX_CSC,325154,80,330,-330
04/02/2025 00:15,SCH - OH - NY,23317,1145.65,2200,-1850
04/02/2025 00:15,SCH - PJ - NY,23316,1134.77,2400,-2400
04/02/2025 00:15,SCH - PJM_HTP,325905,480,660,-660
04/02/2025 00:15,SCH - PJM_NEPTUNE,325305,550,660,-660
04/02/2025 00:15,SCH - PJM_VFT,325658,275,315,-315
04/02/2025 00:15,SPR/DUN-SOUTH,23320,1311.68,4600,-9999
04/02/2025 00:15,TOTAL EAST,23314,961.89,7550,-9999
04/02/2025 00:15,UPNY CONED,23315,2269.42,6190,-9999
04/02/2025 00:15,WEST CENTRAL,23312,36.92,9999,-9999
04/02/2025 00:20,CENTRAL EAST - VC,23330,206.96,1905,-9999
04/02/2025 00:20,DYSINGER EAST,23326,438.32,3200,-9999
04/02/2025 00:20,MOSES SOUTH,23319,-987.78,2650,-1600
04/02/2025 00:20,SCH - HQ - NY,23324,-980,1500,-980
04/02/2025 00:20,SCH - HQ_CEDARS,325274,-100,220,-100
04/02/2025 00:20,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
04/02/2025 00:20,SCH - NE - NY,23318,583.7,1100,-1800
04/02/2025 00:20,SCH - NPX_1385,325277,35,160,-160
04/02/2025 00:20,SCH - NPX_CSC,325154,80,330,-330
04/02/2025 00:20,SCH - OH - NY,23317,1145.7,2200,-1850
04/02/2025 00:20,SCH - PJ - NY,23316,1129.76,2400,-2400
04/02/2025 00:20,SCH - PJM_HTP,325905,430,660,-660
04/02/2025 00:20,SCH - PJM_NEPTUNE,325305,550,660,-660
04/02/2025 00:20,SCH - PJM_VFT,325658,275,315,-315
04/02/2025 00:20,SPR/DUN-SOUTH,23320,1324.57,4600,-9999
04/02/2025 00:20,TOTAL EAST,23314,967.18,7550,-9999
04/02/2025 00:20,UPNY CONED,23315,2292.95,6190,-9999
04/02/2025 00:20,WEST CENTRAL,23312,81.38,9999,-9999
04/02/2025 00:25,CENTRAL EAST - VC,23330,232.94,1905,-9999
04/02/2025 00:25,DYSINGER EAST,23326,464.63,3200,-9999
04/02/2025 00:25,MOSES SOUTH,23319,-979.11,2650,-1600
04/02/2025 00:25,SCH - HQ - NY,23324,-980,1500,-980
04/02/2025 00:25,SCH - HQ_CEDARS,325274,-100,220,-100
04/02/2025 00:25,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
04/02/2025 00:25,SCH - NE - NY,23318,583.07,1100,-1800
04/02/2025 00:25,SCH - NPX_1385,325277,35,160,-160
04/02/2025 00:25,SCH - NPX_CSC,325154,80,330,-330
04/02/2025 00:25,SCH - OH - NY,23317,1145.69,2200,-1850
04/02/2025 00:25,SCH - PJ - NY,23316,1132.31,2400,-2400
04/02/2025 00:25,SCH - PJM_HTP,325905,430,660,-660
04/02/2025 00:25,SCH - PJM_NEPTUNE,325305,550,660,-660
04/02/2025 00:25,SCH - PJM_VFT,325658,275,315,-315
04/02/2025 00:25,SPR/DUN-SOUTH,23320,1340.89,4600,-9999
04/02/2025 00:25,TOTAL EAST,23314,961.22,7550,-9999
04/02/2025 00:25,UPNY CONED,23315,2321.31,6190,-9999
04/02/2025 00:25,WEST CENTRAL,23312,106.58,9999,-9999
04/02/2025 00:30,CENTRAL EAST - VC,23330,249.53,1905,-9999
04/02/2025 00:30,DYSINGER EAST,23326,424.98,3200,-9999
04/02/2025 00:30,MOSES SOUTH,23319,-980.09,2650,-1600
04/02/2025 00:30,SCH - HQ - NY,23324,-980,1500,-980
04/02/2025 00:30,SCH - HQ_CEDARS,325274,-100,220,-100
04/02/2025 00:30,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
04/02/2025 00:30,SCH - NE - NY,23318,560.04,1100,-1800
04/02/2025 00:30,SCH - NPX_1385,325277,35,160,-160
04/02/2025 00:30,SCH - NPX_CSC,325154,80,330,-330
04/02/2025 00:30,SCH - OH - NY,23317,1145.62,2200,-1850
04/02/2025 00:30,SCH - PJ - NY,23316,1134.21,2400,-2400
04/02/2025 00:30,SCH - PJM_HTP,325905,430,660,-660
04/02/2025 00:30,SCH - PJM_NEPTUNE,325305,550,660,-660
04/02/2025 00:30,SCH - PJM_VFT,325658,275,315,-315
04/02/2025 00:30,SPR/DUN-SOUTH,23320,1335.21,4600,-9999
04/02/2025 00:30,TOTAL EAST,23314,976.17,7550,-9999
04/02/2025 00:30,UPNY CONED,23315,2320.82,6190,-9999
04/02/2025 00:30,WEST CENTRAL,23312,69.01,9999,-9999
04/02/2025 00:35,CENTRAL EAST - VC,23330,263.24,1905,-9999
04/02/2025 00:35,DYSINGER EAST,23326,419.24,3200,-9999
04/02/2025 00:35,MOSES SOUTH,23319,-975.39,2650,-1600
04/02/2025 00:35,SCH - HQ - NY,23324,-980,1500,-980
04/02/2025 00:35,SCH - HQ_CEDARS,325274,-100,220,-100
04/02/2025 00:35,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
04/02/2025 00:35,SCH - NE - NY,23318,537.96,1100,-1800
04/02/2025 00:35,SCH - NPX_1385,325277,35,160,-160
04/02/2025 00:35,SCH - NPX_CSC,325154,80,330,-330
04/02/2025 00:35,SCH - OH - NY,23317,1145.61,2200,-1850
04/02/2025 00:35,SCH - PJ - NY,23316,1133.92,2400,-2400
04/02/2025 00:35,SCH - PJM_HTP,325905,430,660,-660
04/02/2025 00:35,SCH - PJM_NEPTUNE,325305,550,660,-660
04/02/2025 00:35,SCH - PJM_VFT,325658,275,315,-315
04/02/2025 00:35,SPR/DUN-SOUTH,23320,1330.31,4600,-9999
04/02/2025 00:35,TOTAL EAST,23314,987.97,7550,-9999
04/02/2025 00:35,UPNY CONED,23315,2330.04,6190,-9999
04/02/2025 00:35,WEST CENTRAL,23312,66.32,9999,-9999
04/02/2025 00:40,CENTRAL EAST - VC,23330,250.99,1905,-9999
04/02/2025 00:40,DYSINGER EAST,23326,417.37,3200,-9999
04/02/2025 00:40,MOSES SOUTH,23319,-953.64,2650,-1600
04/02/2025 00:40,SCH - HQ - NY,23324,-980,1500,-980
04/02/2025 00:40,SCH - HQ_CEDARS,325274,-100,220,-100
04/02/2025 00:40,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
04/02/2025 00:40,SCH - NE - NY,23318,538.24,1100,-1800
04/02/2025 00:40,SCH - NPX_1385,325277,35,160,-160
04/02/2025 00:40,SCH - NPX_CSC,325154,80,330,-330
04/02/2025 00:40,SCH - OH - NY,23317,1145.62,2200,-1850
04/02/2025 00:40,SCH - PJ - NY,23316,1134.29,2400,-2400
04/02/2025 00:40,SCH - PJM_HTP,325905,430,660,-660
04/02/2025 00:40,SCH - PJM_NEPTUNE,325305,550,660,-660
04/02/2025 00:40,SCH - PJM_VFT,325658,275,315,-315
04/02/2025 00:40,SPR/DUN-SOUTH,23320,1323.66,4600,-9999
04/02/2025 00:40,TOTAL EAST,23314,1012.61,7550,-9999
04/02/2025 00:40,UPNY CONED,23315,2317.48,6190,-9999
04/02/2025 00:40,WEST CENTRAL,23312,67.52,9999,-9999
04/02/2025 00:45,CENTRAL EAST - VC,23330,263.1,1905,-9999
04/02/2025 00:45,DYSINGER EAST,23326,424.64,3200,-9999
04/02/2025 00:45,MOSES SOUTH,23319,-956.16,2650,-1600
04/02/2025 00:45,SCH - HQ - NY,23324,-980,1500,-980
04/02/2025 00:45,SCH - HQ_CEDARS,325274,-100,220,-100
04/02/2025 00:45,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
04/02/2025 00:45,SCH - NE - NY,23318,560.66,1100,-1800
04/02/2025 00:45,SCH - NPX_1385,325277,35,160,-160
04/02/2025 00:45,SCH - NPX_CSC,325154,80,330,-330
04/02/2025 00:45,SCH - OH - NY,23317,1145.62,2200,-1850
04/02/2025 00:45,SCH - PJ - NY,23316,1132.39,2400,-2400
04/02/2025 00:45,SCH - PJM_HTP,325905,430,660,-660
04/02/2025 00:45,SCH - PJM_NEPTUNE,325305,550,660,-660
04/02/2025 00:45,SCH - PJM_VFT,325658,275,315,-315
04/02/2025 00:45,SPR/DUN-SOUTH,23320,1352.2,4600,-9999
04/02/2025 00:45,TOTAL EAST,23314,1020.74,7550,-9999
04/02/2025 00:45,UPNY CONED,23315,2360.22,6190,-9999
04/02/2025 00:45,WEST CENTRAL,23312,76.8,9999,-9999
04/02/2025 00:50,CENTRAL EAST - VC,23330,277.9,1905,-9999
04/02/2025 00:50,DYSINGER EAST,23326,409.88,3200,-9999
04/02/2025 00:50,MOSES SOUTH,23319,-960.49,2650,-1600
04/02/2025 00:50,SCH - HQ - NY,23324,-980,1500,-980
04/02/2025 00:50,SCH - HQ_CEDARS,325274,-100,220,-100
04/02/2025 00:50,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
04/02/2025 00:50,SCH - NE - NY,23318,582.68,1100,-1800
04/02/2025 00:50,SCH - NPX_1385,325277,35,160,-160
04/02/2025 00:50,SCH - NPX_CSC,325154,80,330,-330
04/02/2025 00:50,SCH - OH - NY,23317,1145.61,2200,-1850
04/02/2025 00:50,SCH - PJ - NY,23316,1134.27,2400,-2400
04/02/2025 00:50,SCH - PJM_HTP,325905,430,660,-660
04/02/2025 00:50,SCH - PJM_NEPTUNE,325305,550,660,-660
04/02/2025 00:50,SCH - PJM_VFT,325658,275,315,-315
04/02/2025 00:50,SPR/DUN-SOUTH,23320,1372.91,4600,-9999
04/02/2025 00:50,TOTAL EAST,23314,996.98,7550,-9999
04/02/2025 00:50,UPNY CONED,23315,2394.79,6190,-9999
04/02/2025 00:50,WEST CENTRAL,23312,67.08,9999,-9999
04/02/2025 00:55,CENTRAL EAST - VC,23330,253.75,1905,-9999
04/02/2025 00:55,DYSINGER EAST,23326,371.11,3200,-9999
04/02/2025 00:55,MOSES SOUTH,23319,-963.28,2650,-1600
04/02/2025 00:55,SCH - HQ - NY,23324,-980,1500,-980
04/02/2025 00:55,SCH - HQ_CEDARS,325274,-100,220,-100
04/02/2025 00:55,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
04/02/2025 00:55,SCH - NE - NY,23318,582.67,1100,-1800
04/02/2025 00:55,SCH - NPX_1385,325277,35,160,-160
04/02/2025 00:55,SCH - NPX_CSC,325154,80,330,-330
04/02/2025 00:55,SCH - OH - NY,23317,1145.58,2200,-1850
04/02/2025 00:55,SCH - PJ - NY,23316,1132.75,2400,-2400
04/02/2025 00:55,SCH - PJM_HTP,325905,430,660,-660
04/02/2025 00:55,SCH - PJM_NEPTUNE,325305,550,660,-660
04/02/2025 00:55,SCH - PJM_VFT,325658,275,315,-315
04/02/2025 00:55,SPR/DUN-SOUTH,23320,1370.73,4600,-9999
04/02/2025 00:55,TOTAL EAST,23314,1010.85,7550,-9999
04/02/2025 00:55,UPNY CONED,23315,2385.58,6190,-9999
04/02/2025 00:55,WEST CENTRAL,23312,33.45,9999,-9999
04/02/2025 01:00,CENTRAL EAST - VC,23330,383.91,1905,-9999
04/02/2025 01:00,DYSINGER EAST,23326,576.3,3200,-9999
04/02/2025 01:00,MOSES SOUTH,23319,-965.94,2650,-1600
04/02/2025 01:00,SCH - HQ - NY,23324,-980,1500,-980
04/02/2025 01:00,SCH - HQ_CEDARS,325274,-100,220,-100
04/02/2025 01:00,SCH - HQ_IMPORT_EXPORT,325376,-980,1310,-9999
04/02/2025 01:00,SCH - NE - NY,23318,430.68,1100,-1800
04/02/2025 01:00,SCH - NPX_1385,325277,47,160,-160
