Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
04/28/2025 00:00,CENTRAL EAST - VC,23330,1894.38,2530,-9999
04/28/2025 00:00,DYSINGER EAST,23326,943.6,3200,-9999
04/28/2025 00:00,MOSES SOUTH,23319,-219.94,2650,-1600
04/28/2025 00:00,SCH - HQ - NY,23324,-490,1020,-490
04/28/2025 00:00,SCH - HQ_CEDARS,325274,-100,80,-100
04/28/2025 00:00,SCH - HQ_IMPORT_EXPORT,325376,-490,1310,-9999
04/28/2025 00:00,SCH - NE - NY,23318,-576.63,1400,-1800
04/28/2025 00:00,SCH - NPX_1385,325277,13,160,-160
04/28/2025 00:00,SCH - NPX_CSC,325154,15,330,-330
04/28/2025 00:00,SCH - OH - NY,23317,924.86,2000,-1600
04/28/2025 00:00,SCH - PJ - NY,23316,498.42,2400,-2400
04/28/2025 00:00,SCH - PJM_HTP,325905,230,660,-660
04/28/2025 00:00,SCH - PJM_NEPTUNE,325305,417,375,-375
04/28/2025 00:00,SCH - PJM_VFT,325658,295,315,-315
04/28/2025 00:00,SPR/DUN-SOUTH,23320,1749.39,4600,-9999
04/28/2025 00:00,TOTAL EAST,23314,3601.45,7550,-9999
04/28/2025 00:00,UPNY CONED,23315,3000.42,6155,-9999
04/28/2025 00:00,WEST CENTRAL,23312,726.67,9999,-9999
04/28/2025 00:05,CENTRAL EAST - VC,23330,1756.66,2335,-9999
04/28/2025 00:05,DYSINGER EAST,23326,982.47,3200,-9999
04/28/2025 00:05,MOSES SOUTH,23319,-214.67,2650,-1600
04/28/2025 00:05,SCH - HQ - NY,23324,-490,1020,-490
04/28/2025 00:05,SCH - HQ_CEDARS,325274,-100,80,-100
04/28/2025 00:05,SCH - HQ_IMPORT_EXPORT,325376,-490,1310,-9999
04/28/2025 00:05,SCH - NE - NY,23318,-428.46,1400,-1800
04/28/2025 00:05,SCH - NPX_1385,325277,26,160,-160
04/28/2025 00:05,SCH - NPX_CSC,325154,30,330,-330
04/28/2025 00:05,SCH - OH - NY,23317,1109.86,2000,-1600
04/28/2025 00:05,SCH - PJ - NY,23316,248.88,2400,-2400
04/28/2025 00:05,SCH - PJM_HTP,325905,230,660,-660
04/28/2025 00:05,SCH - PJM_NEPTUNE,325305,375,375,-375
04/28/2025 00:05,SCH - PJM_VFT,325658,315,315,-315
04/28/2025 00:05,SPR/DUN-SOUTH,23320,1680.24,4600,-9999
04/28/2025 00:05,TOTAL EAST,23314,3422.23,7550,-9999
04/28/2025 00:05,UPNY CONED,23315,2945.23,6155,-9999
04/28/2025 00:05,WEST CENTRAL,23312,767.76,9999,-9999
04/28/2025 00:10,CENTRAL EAST - VC,23330,1740.37,2335,-9999
04/28/2025 00:10,DYSINGER EAST,23326,981.09,3200,-9999
04/28/2025 00:10,MOSES SOUTH,23319,-207.6,2650,-1600
04/28/2025 00:10,SCH - HQ - NY,23324,-490,1020,-490
04/28/2025 00:10,SCH - HQ_CEDARS,325274,-100,80,-100
04/28/2025 00:10,SCH - HQ_IMPORT_EXPORT,325376,-490,1310,-9999
04/28/2025 00:10,SCH - NE - NY,23318,-426.12,1400,-1800
04/28/2025 00:10,SCH - NPX_1385,325277,26,160,-160
04/28/2025 00:10,SCH - NPX_CSC,325154,30,330,-330
04/28/2025 00:10,SCH - OH - NY,23317,1109.86,2000,-1600
04/28/2025 00:10,SCH - PJ - NY,23316,248.58,2400,-2400
04/28/2025 00:10,SCH - PJM_HTP,325905,230,660,-660
04/28/2025 00:10,SCH - PJM_NEPTUNE,325305,375,375,-375
04/28/2025 00:10,SCH - PJM_VFT,325658,315,315,-315
04/28/2025 00:10,SPR/DUN-SOUTH,23320,1693.29,4600,-9999
04/28/2025 00:10,TOTAL EAST,23314,3378.7,7550,-9999
04/28/2025 00:10,UPNY CONED,23315,2948.3,6155,-9999
04/28/2025 00:10,WEST CENTRAL,23312,772.35,9999,-9999
04/28/2025 00:15,CENTRAL EAST - VC,23330,1654.47,2335,-9999
04/28/2025 00:15,DYSINGER EAST,23326,986.12,3200,-9999
04/28/2025 00:15,MOSES SOUTH,23319,-194.62,2650,-1600
04/28/2025 00:15,SCH - HQ - NY,23324,-490,1020,-490
04/28/2025 00:15,SCH - HQ_CEDARS,325274,-100,80,-100
04/28/2025 00:15,SCH - HQ_IMPORT_EXPORT,325376,-490,1310,-9999
04/28/2025 00:15,SCH - NE - NY,23318,-388.08,1400,-1800
04/28/2025 00:15,SCH - NPX_1385,325277,26,160,-160
04/28/2025 00:15,SCH - NPX_CSC,325154,30,330,-330
04/28/2025 00:15,SCH - OH - NY,23317,1109.87,2000,-1600
04/28/2025 00:15,SCH - PJ - NY,23316,230.18,2400,-2400
04/28/2025 00:15,SCH - PJM_HTP,325905,230,660,-660
04/28/2025 00:15,SCH - PJM_NEPTUNE,325305,375,375,-375
04/28/2025 00:15,SCH - PJM_VFT,325658,315,315,-315
04/28/2025 00:15,SPR/DUN-SOUTH,23320,1651.37,4600,-9999
04/28/2025 00:15,TOTAL EAST,23314,3318.59,7550,-9999
04/28/2025 00:15,UPNY CONED,23315,2920.11,6155,-9999
04/28/2025 00:15,WEST CENTRAL,23312,781.15,9999,-9999
04/28/2025 00:20,CENTRAL EAST - VC,23330,1673.24,2335,-9999
04/28/2025 00:20,DYSINGER EAST,23326,968.36,3200,-9999
04/28/2025 00:20,MOSES SOUTH,23319,-190.5,2650,-1600
04/28/2025 00:20,SCH - HQ - NY,23324,-490,1020,-490
04/28/2025 00:20,SCH - HQ_CEDARS,325274,-100,80,-100
04/28/2025 00:20,SCH - HQ_IMPORT_EXPORT,325376,-490,1310,-9999
04/28/2025 00:20,SCH - NE - NY,23318,-351.13,1400,-1800
04/28/2025 00:20,SCH - NPX_1385,325277,26,160,-160
04/28/2025 00:20,SCH - NPX_CSC,325154,30,330,-330
04/28/2025 00:20,SCH - OH - NY,23317,1109.87,2000,-1600
04/28/2025 00:20,SCH - PJ - NY,23316,212.59,2400,-2400
04/28/2025 00:20,SCH - PJM_HTP,325905,230,660,-660
04/28/2025 00:20,SCH - PJM_NEPTUNE,325305,375,375,-375
04/28/2025 00:20,SCH - PJM_VFT,325658,315,315,-315
04/28/2025 00:20,SPR/DUN-SOUTH,23320,1690.24,4600,-9999
04/28/2025 00:20,TOTAL EAST,23314,3274.12,7550,-9999
04/28/2025 00:20,UPNY CONED,23315,2942.79,6155,-9999
04/28/2025 00:20,WEST CENTRAL,23312,766.72,9999,-9999
04/28/2025 00:25,CENTRAL EAST - VC,23330,1608.62,2335,-9999
04/28/2025 00:25,DYSINGER EAST,23326,903.33,3200,-9999
04/28/2025 00:25,MOSES SOUTH,23319,-204.09,2650,-1600
04/28/2025 00:25,SCH - HQ - NY,23324,-490,1020,-490
04/28/2025 00:25,SCH - HQ_CEDARS,325274,-100,80,-100
04/28/2025 00:25,SCH - HQ_IMPORT_EXPORT,325376,-490,1310,-9999
04/28/2025 00:25,SCH - NE - NY,23318,-350.68,1400,-1800
04/28/2025 00:25,SCH - NPX_1385,325277,26,160,-160
04/28/2025 00:25,SCH - NPX_CSC,325154,30,330,-330
04/28/2025 00:25,SCH - OH - NY,23317,1112.1,2000,-1600
04/28/2025 00:25,SCH - PJ - NY,23316,209.87,2400,-2400
