scenario_id,external_region,model_bus,allocation_weight,p_injection_mw,q_injection_mvar,landing_assumption,q_assumption
S5_2025_HIGH_TOTAL_EAST_PUBLIC,HQ,48,1,496.639089508308,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S5_2025_HIGH_TOTAL_EAST_PUBLIC,SCH - HQ_CEDARS,48,1,28.460692808499,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S5_2025_HIGH_TOTAL_EAST_PUBLIC,ISONE,37,0.4,-198.901820796117,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S5_2025_HIGH_TOTAL_EAST_PUBLIC,ISONE,73,0.6,-298.352731194175,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S5_2025_HIGH_TOTAL_EAST_PUBLIC,SCH - NPX_1385,80,1,15.6533810446745,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S5_2025_HIGH_TOTAL_EAST_PUBLIC,SCH - NPX_CSC,80,1,117.400357835058,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S5_2025_HIGH_TOTAL_EAST_PUBLIC,ONTARIO,54,1,339.493374166181,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S5_2025_HIGH_TOTAL_EAST_PUBLIC,PJM,66,0.35,17.3226006778929,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S5_2025_HIGH_TOTAL_EAST_PUBLIC,PJM,67,0.15,7.42397171909697,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S5_2025_HIGH_TOTAL_EAST_PUBLIC,PJM,75,0.25,12.3732861984949,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S5_2025_HIGH_TOTAL_EAST_PUBLIC,PJM,81,0.25,12.3732861984949,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S5_2025_HIGH_TOTAL_EAST_PUBLIC,SCH - PJM_HTP,81,1,234.800715670117,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S5_2025_HIGH_TOTAL_EAST_PUBLIC,SCH - PJM_NEPTUNE,80,1,234.800715670117,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
S5_2025_HIGH_TOTAL_EAST_PUBLIC,SCH - PJM_VFT,81,1,112.063977933465,0,assumed_aggregate_NY_landing_split_not_observed_terminal_power,assumed_zero_Q_unobserved
