branch_row,device_key,from_bus,to_bus,online,rate_a_mva,from_mva,to_mva,from_overload_mva,to_overload_mva,angle_deg,angle_min_deg,angle_max_deg,angle_below_min_deg,angle_above_max_deg,violated,invalid_limit_bounds,stored_terminal_flow_error_mva,stored_terminal_flow_inconsistent
1,NPCC_S7:BRANCH_ROW:33,37,38,1,2500,163.765674005596,171.549558347867,0,0,-1.43707280704899,-360,360,0,0,0,0,2.8421709430404e-14,0
2,NPCC_S7:BRANCH_ROW:34,37,39,1,3388,426.5654645053,437.967022187268,0,0,1.57068249365522,-360,360,0,0,0,0,1.13686837721616e-13,0
3,NPCC_S7:BRANCH_ROW:35,37,40,1,2500,87.4191989794259,83.0017119868363,0,0,-0.161921514779634,-360,360,0,0,0,0,1.88829322182731e-14,0
4,NPCC_S7:BRANCH_ROW:36,37,43,0,3745.98196383403,0,0,0,0,-1.6800379399822,-360,360,0,0,0,0,0,0
5,NPCC_S7:BRANCH_ROW:37,38,69,1,1216,236.980405226082,258.532516812363,0,0,-6.48101355920314,-360,360,0,0,0,0,3.84744293190831e-13,0
6,NPCC_S7:BRANCH_ROW:38,39,73,1,2500,342.938869297259,342.845257189233,0,0,3.338257878581,-360,360,0,0,0,0,2.8421709430404e-14,0
7,NPCC_S7:BRANCH_ROW:39,39,73,1,2500,342.938869297259,342.845257189233,0,0,3.338257878581,-360,360,0,0,0,0,2.8421709430404e-14,0
8,NPCC_S7:BRANCH_ROW:40,40,44,0,1328.76341358641,0,0,0,0,-0.444354028157949,-360,360,0,0,0,0,0,0
9,NPCC_S7:BRANCH_ROW:41,41,42,1,2500,386.817958463323,390.353146404106,0,0,-1.25208640803903,-360,360,0,0,0,0,2.8421709430404e-14,0
10,NPCC_S7:BRANCH_ROW:42,41,45,1,314.254622579561,21.6805718889037,27.5314829561167,0,0,1.9446289779171,-360,360,0,0,0,0,2.48689957516035e-14,0
11,NPCC_S7:BRANCH_ROW:43,43,44,1,2500,191.32091245359,192.577303170001,0,0,1.07376239704462,-360,360,0,0,0,0,2.8421709430404e-14,0
12,NPCC_S7:BRANCH_ROW:44,43,50,1,3463.47124449306,336.740710656987,344.827348745536,0,0,-4.04882535663132,-360,360,0,0,0,0,6.25923222103928e-13,0
13,NPCC_S7:BRANCH_ROW:45,43,50,1,3463.47124449306,336.740710656987,344.827348745536,0,0,-4.04882535663132,-360,360,0,0,0,0,6.25923222103928e-13,0
14,NPCC_S7:BRANCH_ROW:46,44,45,1,2500,219.908053612115,220.597252170819,0,0,2.4022497920027,-360,360,0,0,0,0,1.13700714662494e-13,0
15,NPCC_S7:BRANCH_ROW:47,44,48,0,6896.14528055676,0,0,0,0,5.37141536718618,-360,360,0,0,0,0,0,0
16,NPCC_S7:BRANCH_ROW:48,45,46,1,2040.85471944324,28.0467535661312,11.4419040361036,0,0,2.00040791013428,-360,360,0,0,0,0,1.77635683940025e-15,0
17,NPCC_S7:BRANCH_ROW:49,45,51,1,489.56239109923,68.4980556641672,70.8376534468955,0,0,-6.12718680251605,-360,360,0,0,0,0,1.77635683940025e-15,0
18,NPCC_S7:BRANCH_ROW:50,45,71,1,166.495119914644,33.3067481047897,38.0266127568891,0,0,-11.328261773663,-360,360,0,0,0,0,5.02429586778808e-15,0
19,NPCC_S7:BRANCH_ROW:51,46,47,1,2500,16.0706753180482,18.4274342998116,0,0,-1.1000985270607,-360,360,0,0,0,0,1.77635683940025e-15,0
20,NPCC_S7:BRANCH_ROW:52,46,49,1,2500,14.2984187455244,13.4232487085813,0,0,3.8426652377563,-360,360,0,0,0,0,4.44089209850063e-16,0
21,NPCC_S7:BRANCH_ROW:53,47,48,1,2500,132.39009575736,132.390098144604,0,0,2.06885619210991,-360,360,0,0,0,0,2.8421709430404e-14,0
22,NPCC_S7:BRANCH_ROW:54,50,51,1,2500,626.044298490962,710.974713087201,0,0,1.39765074316259,-360,360,0,0,0,0,8.08396558416455e-13,0
23,NPCC_S7:BRANCH_ROW:55,50,52,1,2858.06690137886,107.988803574466,216.631218355696,0,0,-0.36487121954889,-360,360,0,0,0,0,6.84199527784018e-13,0
24,NPCC_S7:BRANCH_ROW:56,51,53,1,290.964700741948,85.9053602215614,86.7721035879814,0,0,2.4184412715629,-360,360,0,0,0,0,7.105427357601e-15,0
25,NPCC_S7:BRANCH_ROW:57,51,72,1,2500,152.943644601069,165.429277924074,0,0,-1.76936714489324,-360,360,0,0,0,0,1.52295018930187e-12,0
26,NPCC_S7:BRANCH_ROW:58,52,53,1,2500,176.293947576123,170.460340832526,0,0,4.18096323427438,-360,360,0,0,0,0,2.92964275105423e-14,0
27,NPCC_S7:BRANCH_ROW:59,53,55,1,997.983883346124,47.7321807070115,54.1645467004416,0,0,-3.9299176175215,-360,360,0,0,0,0,4.44089209850063e-16,0
28,NPCC_S7:BRANCH_ROW:60,53,65,1,785.968397879188,223.592916567816,267.78876863929,0,0,4.54031601196588,-360,360,0,0,0,0,2.84225767789075e-14,0
29,NPCC_S7:BRANCH_ROW:61,54,56,1,789.941803,742.045759747164,789.941763081609,0,0,5.04819800045508,-360,360,0,0,0,0,6.89336322672881e-13,0
30,NPCC_S7:BRANCH_ROW:62,54,62,1,789.941803,151.205176223458,155.371398457331,0,0,4.83181271786348,-360,360,0,0,0,0,1.86914610906767e-13,0
