candidate_id,mode,gilboa_leeds_scale,pleasant_wood_scale,wood_millwood_scale,lower_hudson_b_fraction,train_interface_objective,holdout_interface_objective,all_interface_objective,regularization_term,selection_objective,train_pf_success_count,holdout_pf_success_count,all_pf_success_count,max_abs_interface_residual_mw,min_voltage_pu,max_voltage_pu,max_voltage_violation_count,max_branch_overload_count,max_branch_overload_mva,max_generator_p_violation_count,max_generator_q_violation_count,max_external_schedule_error_mw
PERF_GL2p5_PV0p85_WM0p8_B1,perform_scaled,2.5,0.85,0.8,1,0.122962233179659,0.103756123064036,0.226718356243695,0.00457897076128348,0.127541203940943,4,2,6,436.334089554156,0.894172631267728,1.11464564122444,4,2,164.574216734312,1,3,1.13686837721616e-13
PERF_GL2p5_PV0p7_WM0p8_B1,perform_scaled,2.5,0.7,0.8,1,0.122524695039409,0.101520596648225,0.224045291687634,0.00508299382722645,0.127607688866636,4,2,6,427.941489433277,0.899779960335687,1.11465241613068,4,2,164.533368942558,1,3,1.13686837721616e-13
PERF_GL2p5_PV0p7_WM1_B1,perform_scaled,2.5,0.7,1,1,0.12277786620605,0.102848962551716,0.225626828757766,0.00483402860476086,0.127611894810811,4,2,6,432.969094396214,0.896508130597204,1.11466457557101,4,2,164.557187258062,1,3,1.13686837721616e-13
PERF_GL2p5_PV1_WM1_B1,perform_scaled,2.5,1,1,1,0.123587269670832,0.107191550530629,0.230778820201461,0.00419794352659237,0.127785213197425,4,2,6,448.929297051849,0.885857832205095,1.11464744864941,4,2,164.635034967709,1,3,1.13686837721616e-13
PERF_GL2p5_PV1_WM0p8_B1,perform_scaled,2.5,1,0.8,1,0.123369115525716,0.105933897136998,0.229303012662713,0.00444690874905796,0.127816024274773,4,2,6,444.350681814194,0.88882885680699,1.11463797297891,4,2,164.613268982985,1,3,1.13686837721616e-13
PERF_GL3_PV0p85_WM1_B1,perform_scaled,3,0.85,1,1,0.122393738862688,0.105917996721551,0.228311735584238,0.00616680681628842,0.128560545678976,4,2,6,445.542282356304,0.888298742440025,1.11497267756973,4,2,164.01365993472,1,3,1.13686837721616e-13
PERF_GL3_PV0p85_WM0p8_B1,perform_scaled,3,0.85,0.8,1,0.122156833169276,0.104578167511367,0.226735000680643,0.00641577203875401,0.12857260520803,4,2,6,440.628281153978,0.891522230837414,1.11496359982265,4,2,163.990997900429,1,3,1.13686837721616e-13
PERF_GL3_PV0p7_WM0p8_B1,perform_scaled,3,0.7,0.8,1,0.121715634743022,0.102263871401611,0.223979506144633,0.00691979510469699,0.128635429847719,4,2,6,432.035175205527,0.897314151809735,1.11497280417409,4,2,163.950382776909,1,3,1.13686837721616e-13
PERF_GL3_PV0p7_WM1_B1,perform_scaled,3,0.7,1,1,0.121971045606038,0.103638425818796,0.225609471424834,0.0066708298822314,0.12864187548827,4,2,6,437.180235077518,0.893932207184486,1.11498319256267,4,2,163.974082212872,1,3,1.13686837721616e-13
PERF_GL3_PV1_WM1_B1,perform_scaled,3,1,1,1,0.122787067470193,0.108145047364972,0.230932114835166,0.00603474480406291,0.128821812274256,4,2,6,453.554924402443,0.882910805703064,1.11496186168389,4,2,164.051633204045,1,3,1.13686837721616e-13
PERF_GL3_PV1_WM0p8_B1,perform_scaled,3,1,0.8,1,0.122567054494789,0.106837714923111,0.229404769417901,0.0062837100265285,0.128850764521318,4,2,6,448.851599342671,0.885992974649453,1.11495379249122,4,2,164.029895970319,1,3,1.13686837721616e-13
CURRENT,current,NaN,NaN,NaN,NaN,0.135655366227384,0.149921780176543,0.285577146403928,NaN,NaN,4,2,6,572.565573669298,0.803729619254674,1.11222720442485,6,1,168.99192563374,1,3,1.13686837721616e-13
