scenario_id,envelope_name,abc_cap_factor,solution_type,pf_success,reporting_interface_objective,max_abs_interface_residual_mw,reference_adjustment_mw,min_voltage_pu,max_voltage_pu,voltage_violation_count,branch_overload_count,max_branch_overload_mva,generator_p_violation_count,max_generator_p_violation_mw,generator_q_violation_count,max_generator_q_violation_mvar,q_enforced_pf_success,loss_closure_iterations
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,ABC_CAP_0p8,0.8,strict_min_eta,1,0.16295604365509,500.543063673369,-0.0602911436635623,0.928560281426286,1.1,0,1,168.871622374807,0,0,2,134.640261023573,1,5
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,ABC_CAP_0p8,0.8,minimum_abc_relaxation_eta1,1,0.0242686595509169,183.139326853328,-0.0950757209138828,0.884855191166736,1.1,3,1,167.594471128498,0,0,3,770.720202780532,0,5
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,ABC_CAP_0p9,0.9,strict_min_eta,1,0.0517421873508107,286.602647128081,-0.093049241366316,0.897838300683169,1.1,1,1,124.593729128655,0,0,3,572.86116671114,0,5
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,ABC_CAP_0p9,0.9,minimum_abc_relaxation_eta1,1,0.0180436734433163,176.446482741078,-0.0729246832434001,0.879148481434835,1.1,3,1,124.256835902495,0,0,3,838.990854512397,0,5
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,ABC_CAP_1,1,strict_min_eta,1,0.0260649418701904,164.699509665162,0.0457281676099228,0.865384304360412,1.1,3,1,107.000578391098,0,0,4,998.757246365349,0,3
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,ABC_CAP_1,1,minimum_abc_relaxation_eta1,1,0.0163400480878388,150.611248149547,0.0855031696683,0.802217447033031,1.1,6,1,108.113100266093,0,0,4,1822.38170217548,0,5
