source_branch_row,source_from_bus,source_to_bus,source_circuit_id,raw_branch_row,raw_circuit_id,s12_reduced_branch_row,s13_model_branch_row,s13_model_from_bus,s13_model_to_bus,source_pf_mw,source_qf_mvar,source_pt_mw,source_qt_mvar,direct_pf_mw,direct_qf_mvar,direct_pt_mw,direct_qt_mvar,direct_pf_error_mw,direct_qf_error_mvar,direct_pt_error_mw,direct_qt_error_mvar,injection_pf_mw,injection_qf_mvar,injection_pt_mw,injection_qt_mvar,injection_pf_error_mw,injection_qf_error_mvar,injection_pt_error_mw,injection_qt_error_mvar,s12_pf_mw,s12_qf_mvar,s12_pt_mw,s12_qt_mvar,s12_pf_error_mw,s12_qf_error_mvar,s12_pt_error_mw,s12_qt_error_mvar,zero_injection_pf_mw,zero_injection_qf_mvar,zero_injection_pt_mw,zero_injection_qt_mvar,zero_injection_pf_error_mw,zero_injection_qf_error_mvar,zero_injection_pt_error_mw,zero_injection_qt_error_mvar,source_from_terminal_current_ka,source_to_terminal_current_ka,direct_max_p_error_mw,direct_max_q_error_mvar,injection_max_p_error_mw,injection_max_q_error_mvar,s12_max_p_error_mw,s12_max_q_error_mvar,orientation_match,raw_circuit_identity_match,s13_parameter_identity_match,direct_phasor_identity_pass,injection_solution_branch_pass,s12_readonly_oracle_branch_pass,zero_injection_acceptance_role
2137,1228,1233,1,2028,1,281,247,1228,43,-583.976948041927,75.5062073542106,591.915005786149,-48.8313421510894,-583.976948041927,75.5062073542112,591.915005786149,-48.83134215109,2.27373675443232e-13,5.82645043323282e-13,-1.13686837721616e-13,-6.25277607468888e-13,-583.976948041927,75.5062073542112,591.915005786149,-48.8313421510902,7.95807864051312e-13,5.6843418860808e-13,-5.6843418860808e-13,-8.45545855554519e-13,-583.995163982333,75.5081278976765,591.933734736145,-48.8251815773274,-0.0182159404052982,0.00192054346582893,0.0187289499958752,0.00616057376196721,-504.302340006023,46.1785833613479,510.20017173206,-50.3946935209273,79.6746080359048,-29.3276239928627,-81.7148340540897,-1.56335136983791,0.965776779761861,0.982209199770738,2.27373675443232e-13,6.25277607468888e-13,7.95807864051312e-13,8.45545855554519e-13,0.0187289499958752,0.00616057376196721,1,1,1,1,1,1,diagnostic_only_not_gating
2131,1228,1222,1,2024,1,278,248,1228,1222,550.99304719894,-28.4205545864753,-546.881238719806,33.3158256930911,550.993047198941,-28.4205545864753,-546.881238719807,33.3158256930912,1.13686837721616e-12,8.88178419700125e-14,-1.13686837721616e-12,1.56319401867222e-13,550.993047198941,-28.4205545864753,-546.881238719807,33.3158256930912,1.13686837721616e-12,8.88178419700125e-14,-1.13686837721616e-12,1.56319401867222e-13,550.99543488329,-28.4215990835267,-546.883575603634,33.3178405314737,0.00238768435008296,-0.00104449705134968,-0.00233688382797936,0.00201483838265659,504.30234000578,-46.1785833607309,-500.833083900949,41.4421290937004,-46.6907071931599,-17.7580287742556,46.0481548188575,8.12630340060936,0.904907044829698,0.899592283317933,1.13686837721616e-12,1.56319401867222e-13,1.13686837721616e-12,1.56319401867222e-13,0.00238768435008296,0.00201483838265659,1,1,1,1,1,1,diagnostic_only_not_gating
2154,1233,1567,1,2039,1,296,249,43,1567,-215.224136304115,194.290758522982,215.265370808829,-195.62364034155,-215.224136304088,194.290758522964,215.265370808803,-195.623640341531,2.66879851551494e-11,-1.87014848052058e-11,-2.6659563445719e-11,1.85593762580538e-11,-215.224136304122,194.290758522958,215.265370808837,-195.623640341525,-7.21911419532262e-12,-2.46984654950211e-11,7.21911419532262e-12,2.46700437855907e-11,-215.308862889184,194.288842800177,215.350114897965,-195.621466436179,-0.0847265850689212,-0.00191572280567698,0.0847440891352846,0.00217390537079609,438.666610611983,-65.4610523634621,-438.57061988282,64.9246368676718,653.890746916098,-259.751810886444,-653.83599069165,260.548277209222,0.479505027718459,0.481654524801292,2.66879851551494e-11,1.87014848052058e-11,7.21911419532262e-12,2.46984654950211e-11,0.0847440891352846,0.00217390537079609,1,1,1,1,1,1,diagnostic_only_not_gating
2133,1567,1222,1,2025,1,279,250,1567,1222,502.320139149228,-51.1629068417531,-491.771179611935,39.4415209581781,502.320139149228,-51.1629068417531,-491.771179611935,39.4415209581781,0,0,0,0,502.320139149228,-51.1629068417531,-491.771179611935,39.4415209581781,0,0,0,0,502.332102677656,-51.1580571632147,-491.782615689368,39.4451046319855,0.0119635284283959,0.00484967853840601,-0.0114360774329612,0.0035836738073769,438.570619882839,-64.9246368676481,-430.573300135465,13.9393374783802,-63.7495192663889,-13.7617300258949,61.1978794764699,-25.5021834797979,0.836088325723568,0.810034868977363,0,0,0,0,0.0119635284283959,0.00484967853840601,1,1,1,1,1,1,diagnostic_only_not_gating
1567,772,1222,1,1498,1,203,251,772,1222,-486.317132036986,24.3243637747233,489.898121604452,-33.1242351452999,-486.317132036986,24.3243637747233,489.898121604452,-33.1242351452999,0,0,0,0,-486.317132036986,24.3243637747233,489.898121604452,-33.1242351452999,0,0,0,0,-486.320884716331,24.3296599020117,489.901941511081,-33.1283742723547,-0.00375267934470003,0.00529612728849216,0.00381990662879161,-0.00413912705479902,-462.662953655254,13.6970997959293,465.899705423617,-27.687633487911,23.6541783817328,-10.6272639787939,-23.9984161808354,5.43660165738895,0.800095798484047,0.806203278005906,0,0,0,0,0.00381990662879161,0.00529612728849216,1,1,1,1,1,1,diagnostic_only_not_gating
1568,772,1222,2,1499,2,204,252,772,1222,-485.910209695606,24.2217512231958,489.485163487771,-33.1244856980641,-485.910209695606,24.2217512231958,489.485163487771,-33.1244856980641,0,0,0,0,-485.910209695606,24.2217512231958,489.485163487771,-33.1244856980641,0,0,0,0,-485.913959502151,24.2270427374941,489.488980408289,-33.1286209511249,-0.00374980654567025,0.00529151429833519,0.00381692051786331,-0.00413525306086626,-462.275382405651,13.6048818818544,465.506678613196,-27.6938330831787,23.6348272899543,-10.6168693413414,-23.9784848745752,5.43065261488539,0.799419583327789,0.805526813247828,0,0,0,0,0.00381692051786331,0.00529151429833519,1,1,1,1,1,1,diagnostic_only_not_gating
1571,772,1519,1,1501,1,206,253,772,76,577.973222690261,-27.273052454128,-575.29928666414,34.1422296912352,577.973222690259,-27.2730524541275,-575.299286664139,34.1422296912345,-1.70530256582424e-12,4.65405491922866e-13,1.70530256582424e-12,-6.89226453687297e-13,577.973222690261,-27.273052454128,-575.29928666414,34.1422296912352,0,0,0,0,577.973754902068,-27.2762064507595,-575.299810529996,34.1455344183135,0.000532211806444138,-0.0031539966315357,-0.000523865855029726,0.00330472707830154,924.938336061053,-27.3019816725098,-918.076033303475,98.0446062898952,346.965113370792,-0.02892921838178,-342.776746639335,63.90237659866,0.950759213386727,0.947797905859009,1.70530256582424e-12,6.89226453687297e-13,0,0,0.000532211806444138,0.00330472707830154,1,1,1,1,1,1,diagnostic_only_not_gating
