candidate_id,scenario_id,is_train,interface_name,lite_flow_mw,target_flow_mw,target_limit_mw,residual_mw,scale_mw,scale_source,objective_term
PERF_GL1p25_PV0p75_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,Dysinger_East,69.4710860323995,119.424624611063,1138.42771233996,-49.9535385786635,1231.31610688274,fixed_interface_scale,0.00164586191116758
PERF_GL1p25_PV0p75_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,West_Central,-316.435981878761,-249.020389314563,NaN,-67.4155925641981,4634.5681465926,fixed_interface_scale,0.000211593424603387
PERF_GL1p25_PV0p75_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,Moses_South,688.586140297205,713.559374921485,1120.63977933465,-24.9732346242795,1124.88579191751,fixed_interface_scale,0.000492870394612626
PERF_GL1p25_PV0p75_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,Central_East,815.784941858694,919.824688464481,1200.68547785855,-104.039746605787,1392.92634591109,fixed_interface_scale,0.00557881893252749
PERF_GL1p25_PV0p75_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,Total_East_proxy,963.414756225063,1064.86749418979,2685.97788380209,-101.452737964727,2905.13643967645,fixed_interface_scale,0.00121953558311207
PERF_GL1p25_PV0p75_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,UPNY_ConEd,1640.38878634021,1887.02575769531,2714.43857661059,-246.636971355097,2999.1759695476,fixed_interface_scale,0.00676258072021633
PERF_GL1p25_PV0p75_WM1_B1,S1_2025_SUMMER_PEAK_PUBLIC,1,Dunwoodie_South,813.773560385682,1013.73430197272,1636.48983648869,-199.960741587038,1935.84206726617,fixed_interface_scale,0.0106696366791569
PERF_GL1p25_PV0p75_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,Dysinger_East,910.311851301648,967.776068342782,1483.21012792242,-57.4642170411341,1231.31610688274,fixed_interface_scale,0.00217798992494366
PERF_GL1p25_PV0p75_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,West_Central,440.315771029295,559.985983797111,4634.5681465926,-119.670212767816,4634.5681465926,fixed_interface_scale,0.00066673550312764
PERF_GL1p25_PV0p75_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,Moses_South,-67.5042851564349,-55.8104160947309,741.605063961212,-11.693869061704,1124.88579191751,fixed_interface_scale,0.000108068616232233
PERF_GL1p25_PV0p75_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,Central_East,924.681182043761,1002.33486432337,1522.60789694536,-77.6536822796087,1392.92634591109,fixed_interface_scale,0.00310790548879932
PERF_GL1p25_PV0p75_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,Total_East_proxy,1704.00356644878,1885.69773626077,3499.44889556697,-181.694169811994,2905.13643967645,fixed_interface_scale,0.00391155027128807
PERF_GL1p25_PV0p75_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,UPNY_ConEd,1976.54669626352,2186.02924703846,3286.23743967812,-209.482550774936,2999.1759695476,fixed_interface_scale,0.00487856180749578
PERF_GL1p25_PV0p75_WM1_B1,S2_2025_WINTER_PEAK_PUBLIC,1,Dunwoodie_South,1087.84502252874,1287.80646363194,2132.11455888848,-199.961441103202,1935.84206726617,fixed_interface_scale,0.010669711329774
PERF_GL1p25_PV0p75_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,Dysinger_East,254.568188194511,345.442933820289,3154.18988821813,-90.8747456257779,1231.31610688274,fixed_interface_scale,0.00544687357724761
PERF_GL1p25_PV0p75_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,West_Central,34.7863241059922,444.780201612359,9855.85771634158,-409.993877506367,4634.5681465926,fixed_interface_scale,0.00782593430678983
PERF_GL1p25_PV0p75_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,Moses_South,-64.837944828549,-18.0281665798467,1577.09494410906,-46.8097782487023,1124.88579191751,fixed_interface_scale,0.00173163479874251
PERF_GL1p25_PV0p75_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,Central_East,1504.34666289809,1604.47725507616,2577.56454927825,-100.130592178069,1392.92634591109,fixed_interface_scale,0.00516746166817026
PERF_GL1p25_PV0p75_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,Total_East_proxy,2942.11401013707,3161.41495443083,7441.91676751464,-219.300944293765,2905.13643967645,fixed_interface_scale,0.00569833445328056
PERF_GL1p25_PV0p75_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,UPNY_ConEd,3576.89355561732,3945.61555854566,5647.97126859058,-368.722002928338,2999.1759695476,fixed_interface_scale,0.0151145149004046
PERF_GL1p25_PV0p75_WM1_B1,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,0,Dunwoodie_South,2755.10851098723,3173.76557921188,4534.14796431356,-418.657068224654,1935.84206726617,fixed_interface_scale,0.0467710381016755
PERF_GL1p25_PV0p75_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,Dysinger_East,8.12880953933457,56.2522711365844,1147.05453155592,-48.1234615972498,1231.31610688274,fixed_interface_scale,0.0015274767113982
PERF_GL1p25_PV0p75_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,West_Central,-359.744028421475,-289.781820125136,NaN,-69.9622082963393,4634.5681465926,fixed_interface_scale,0.000227881187282085
PERF_GL1p25_PV0p75_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,Moses_South,745.999198972067,777.591851487167,1129.13180450036,-31.5926525151004,1124.88579191751,fixed_interface_scale,0.000788778961975431
PERF_GL1p25_PV0p75_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,Central_East,773.29351312195,889.243271952491,1209.78407625038,-115.949758830541,1392.92634591109,fixed_interface_scale,0.00692920474081217
PERF_GL1p25_PV0p75_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,Total_East_proxy,946.83818516225,1061.49143259267,2706.33178538974,-114.65324743042,2905.13643967645,fixed_interface_scale,0.00155754159177281
PERF_GL1p25_PV0p75_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,UPNY_ConEd,1663.35029199612,1932.82631567124,2735.00814867864,-269.47602367512,2999.1759695476,fixed_interface_scale,0.00807302626342912
PERF_GL1p25_PV0p75_WM1_B1,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,1,Dunwoodie_South,842.557794093836,1062.17249622078,1648.89088911163,-219.614702126944,1935.84206726617,fixed_interface_scale,0.0128701312225203
PERF_GL1p25_PV0p75_WM1_B1,S5_2025_HIGH_TOTAL_EAST_PUBLIC,1,Dysinger_East,457.198503473805,507.975612031639,1231.31610688274,-50.7771085578336,1231.31610688274,fixed_interface_scale,0.0017005790034234
