audit_group,scenario_id,voltage_reference_set,sweep_direction,start_mode,perturbation_id,boundary_q_mode,reference_weight,interface_name,lite_flow_mw,target_flow_mw,target_limit_mw,residual_mw,scale_mw,scale_source,objective_term
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8,UPNY_ConEd,3808.18957952011,3945.61555854566,5647.97126859058,-137.425979025553,2999.1759695476,fixed_interface_scale,0.0020995865583363
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8,Dunwoodie_South,3026.6361803122,3173.76557921188,4534.14796431356,-147.129398899684,1935.84206726617,fixed_interface_scale,0.00577642414966602
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8025,Dysinger_East,232.732187541275,345.442933820289,3154.18988821813,-112.710746279014,1231.31610688274,fixed_interface_scale,0.00837898725094126
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8025,West_Central,4.07153061684257,444.780201612359,9855.85771634158,-440.708670995516,4634.5681465926,fixed_interface_scale,0.00904241939237603
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8025,Moses_South,-51.9503046641781,-18.0281665798467,1577.09494410906,-33.9221380843314,1124.88579191751,fixed_interface_scale,0.000909388740207744
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8025,Central_East,1485.75088534761,1604.47725507616,2577.56454927825,-118.726369728552,1392.92634591109,fixed_interface_scale,0.00726504103846529
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8025,Total_East_proxy,2994.43634515537,3161.41495443083,7441.91676751464,-166.978609275461,2905.13643967645,fixed_interface_scale,0.00330360877890748
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8025,UPNY_ConEd,3776.94422484267,3945.61555854566,5647.97126859058,-168.671333702991,2999.1759695476,fixed_interface_scale,0.00316285048624329
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8025,Dunwoodie_South,2990.88375782821,3173.76557921188,4534.14796431356,-182.881821383669,1935.84206726617,fixed_interface_scale,0.00892485626257777
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.805,Dysinger_East,224.993540028515,345.442933820289,3154.18988821813,-120.449393791774,1231.31610688274,fixed_interface_scale,0.00956907847309785
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.805,West_Central,-4.95076381918108,444.780201612359,9855.85771634158,-449.73096543154,4634.5681465926,fixed_interface_scale,0.00941644637588268
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.805,Moses_South,-54.7305818202136,-18.0281665798467,1577.09494410906,-36.7024152403669,1124.88579191751,fixed_interface_scale,0.00106456559413717
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.805,Central_East,1468.68101949233,1604.47725507616,2577.56454927825,-135.796235583834,1392.92634591109,fixed_interface_scale,0.00950427856022666
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.805,Total_East_proxy,2964.08115194475,3161.41495443083,7441.91676751464,-197.33380248608,2905.13643967645,fixed_interface_scale,0.00461391831374851
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.805,UPNY_ConEd,3745.02569782405,3945.61555854566,5647.97126859058,-200.589860721611,2999.1759695476,fixed_interface_scale,0.00447315614313409
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.805,Dunwoodie_South,2954.392776322,3173.76557921188,4534.14796431356,-219.372802889884,1935.84206726617,fixed_interface_scale,0.012841794683096
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8075,Dysinger_East,217.791829625344,345.442933820289,3154.18988821813,-127.651104194945,1231.31610688274,fixed_interface_scale,0.0107475637695906
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8075,West_Central,-13.5221577074578,444.780201612359,9855.85771634158,-458.302359319817,4634.5681465926,fixed_interface_scale,0.00977880174072784
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8075,Moses_South,-57.6696839264013,-18.0281665798467,1577.09494410906,-39.6415173465546,1124.88579191751,fixed_interface_scale,0.0012418915618449
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8075,Central_East,1451.45524603324,1604.47725507616,2577.56454927825,-153.022009042919,1392.92634591109,fixed_interface_scale,0.0120684499492183
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8075,Total_East_proxy,2933.11340037398,3161.41495443083,7441.91676751464,-228.301554056854,2905.13643967645,fixed_interface_scale,0.00617567834197857
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8075,UPNY_ConEd,3712.27856194119,3945.61555854566,5647.97126859058,-233.336996604472,2999.1759695476,fixed_interface_scale,0.00605289738944047
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8075,Dunwoodie_South,2917.3498854999,3173.76557921188,4534.14796431356,-256.415693711979,1935.84206726617,fixed_interface_scale,0.0175448378283941
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.81,Dysinger_East,210.749486572619,345.442933820289,3154.18988821813,-134.69344724767,1231.31610688274,fixed_interface_scale,0.0119661327112222
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.81,West_Central,-21.944212122002,444.780201612359,9855.85771634158,-466.724413734361,4634.5681465926,fixed_interface_scale,0.0101415069565816
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.81,Moses_South,-60.620622659307,-18.0281665798467,1577.09494410906,-42.5924560794603,1124.88579191751,fixed_interface_scale,0.00143366771608691
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.81,Central_East,1434.3124925249,1604.47725507616,2577.56454927825,-170.164762551258,1392.92634591109,fixed_interface_scale,0.0149239215904301
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.81,Total_East_proxy,2902.2373013551,3161.41495443083,7441.91676751464,-259.177653075729,2905.13643967645,fixed_interface_scale,0.00795906475445691
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.81,UPNY_ConEd,3679.57759340025,3945.61555854566,5647.97126859058,-266.037965145406,2999.1759695476,fixed_interface_scale,0.00786834400959331
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.81,Dunwoodie_South,2881.60727838904,3173.76557921188,4534.14796431356,-292.158300822836,1935.84206726617,fixed_interface_scale,0.0227770048216725
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8125,Dysinger_East,210.859790221647,345.442933820289,3154.18988821813,-134.583143598642,1231.31610688274,fixed_interface_scale,0.0119465420380634
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8125,West_Central,-21.8519540256642,444.780201612359,9855.85771634158,-466.632155638023,4634.5681465926,fixed_interface_scale,0.010137497979875
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8125,Moses_South,-60.2517445478794,-18.0281665798467,1577.09494410906,-42.2235779680327,1124.88579191751,fixed_interface_scale,0.00140894227862596
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8125,Central_East,1434.3954539088,1604.47725507616,2577.56454927825,-170.081801167362,1392.92634591109,fixed_interface_scale,0.014909373250826
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8125,Total_East_proxy,2901.90169811057,3161.41495443083,7441.91676751464,-259.513256320258,2905.13643967645,fixed_interface_scale,0.00797969012310886
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8125,UPNY_ConEd,3679.13939601889,3945.61555854566,5647.97126859058,-266.47616252677,2999.1759695476,fixed_interface_scale,0.00789428562501074
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8125,Dunwoodie_South,2881.73230201101,3173.76557921188,4534.14796431356,-292.033277200867,1935.84206726617,fixed_interface_scale,0.0227575150154238
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.815,Dysinger_East,209.272660546859,345.442933820289,3154.18988821813,-136.17027327343,1231.31610688274,fixed_interface_scale,0.0122299729647994
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.815,West_Central,-23.1416157698859,444.780201612359,9855.85771634158,-467.921817382245,4634.5681465926,fixed_interface_scale,0.0101936107437462
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.815,Moses_South,-60.6898229778652,-18.0281665798467,1577.09494410906,-42.6616563980185,1124.88579191751,fixed_interface_scale,0.00143833008429338
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.815,Central_East,1434.82806962861,1604.47725507616,2577.56454927825,-169.649185447547,1392.92634591109,fixed_interface_scale,0.014833623510031
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.815,Total_East_proxy,2901.68116486336,3161.41495443083,7441.91676751464,-259.733789567467,2905.13643967645,fixed_interface_scale,0.00799325809824223
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.815,UPNY_ConEd,3678.77262911621,3945.61555854566,5647.97126859058,-266.842929429448,2999.1759695476,fixed_interface_scale,0.00791603132405956
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.815,Dunwoodie_South,2881.89761314439,3173.76557921188,4534.14796431356,-291.867966067491,1935.84206726617,fixed_interface_scale,0.0227317576370911
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8175,Dysinger_East,210.761025019424,345.442933820289,3154.18988821813,-134.681908800865,1231.31610688274,fixed_interface_scale,0.0119640826534844
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8175,West_Central,-21.984331875808,444.780201612359,9855.85771634158,-466.764533488167,4634.5681465926,fixed_interface_scale,0.010143250564749
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8175,Moses_South,-60.7159160591293,-18.0281665798467,1577.09494410906,-42.6877494792826,1124.88579191751,fixed_interface_scale,0.00144009006945537
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8175,Central_East,1433.46176454916,1604.47725507616,2577.56454927825,-171.015490526997,1392.92634591109,fixed_interface_scale,0.0150735170099828
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8175,Total_East_proxy,2901.30807062813,3161.41495443083,7441.91676751464,-260.106883802705,2905.13643967645,fixed_interface_scale,0.00801623840002232
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8175,UPNY_ConEd,3678.31466499868,3945.61555854566,5647.97126859058,-267.300893546984,2999.1759695476,fixed_interface_scale,0.007943226117625
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8175,Dunwoodie_South,2882.00422150821,3173.76557921188,4534.14796431356,-291.761357703674,1935.84206726617,fixed_interface_scale,0.0227151545618478
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.82,Dysinger_East,210.768325630937,345.442933820289,3154.18988821813,-134.674608189352,1231.31610688274,fixed_interface_scale,0.0119627856306993
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.82,West_Central,-21.9934674368609,444.780201612359,9855.85771634158,-466.77366904922,4634.5681465926,fixed_interface_scale,0.0101436476180166
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.82,Moses_South,-60.7460545042137,-18.0281665798467,1577.09494410906,-42.717887924367,1124.88579191751,fixed_interface_scale,0.00144212425478449
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.82,Central_East,1433.18633019962,1604.47725507616,2577.56454927825,-171.290924876537,1392.92634591109,fixed_interface_scale,0.0151221103592416
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.82,Total_East_proxy,2901.01299005264,3161.41495443083,7441.91676751464,-260.401964378192,2905.13643967645,fixed_interface_scale,0.00803443690327487
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.82,UPNY_ConEd,3677.90000137173,3945.61555854566,5647.97126859058,-267.715557173929,2999.1759695476,fixed_interface_scale,0.00796788987176843
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.82,Dunwoodie_South,2882.13404000969,3173.76557921188,4534.14796431356,-291.63153920219,1935.84206726617,fixed_interface_scale,0.0226949449541862
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8225,Dysinger_East,210.777358477171,345.442933820289,3154.18988821813,-134.665575343118,1231.31610688274,fixed_interface_scale,0.0119611809573199
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8225,West_Central,-22.0004783482599,444.780201612359,9855.85771634158,-466.780679960619,4634.5681465926,fixed_interface_scale,0.0101439523342143
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8225,Moses_South,-60.7753859136189,-18.0281665798467,1577.09494410906,-42.7472193337722,1124.88579191751,fixed_interface_scale,0.00144410534800163
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8225,Central_East,1432.91496672775,1604.47725507616,2577.56454927825,-171.562288348405,1392.92634591109,fixed_interface_scale,0.0151700619816283
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8225,Total_East_proxy,2900.72523670553,3161.41495443083,7441.91676751464,-260.689717725304,2905.13643967645,fixed_interface_scale,0.00805220338596667
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8225,UPNY_ConEd,3677.48848919924,3945.61555854566,5647.97126859058,-268.127069346422,2999.1759695476,fixed_interface_scale,0.00799240397720445
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.8225,Dunwoodie_South,2882.26260666018,3173.76557921188,4534.14796431356,-291.502972551697,1935.84206726617,fixed_interface_scale,0.0226749390940484
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.825,Dysinger_East,210.788153457657,345.442933820289,3154.18988821813,-134.654780362632,1231.31610688274,fixed_interface_scale,0.0119592633842587
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.825,West_Central,-22.0053394572227,444.780201612359,9855.85771634158,-466.785541069582,4634.5681465926,fixed_interface_scale,0.0101441636159425
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.825,Moses_South,-60.8038958435174,-18.0281665798467,1577.09494410906,-42.7757292636707,1124.88579191751,fixed_interface_scale,0.00144603226031708
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.825,Central_East,1432.64770683504,1604.47725507616,2577.56454927825,-171.82954824112,1392.92634591109,fixed_interface_scale,0.0152173626688735
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.825,Total_East_proxy,2900.44485909834,3161.41495443083,7441.91676751464,-260.970095332489,2905.13643967645,fixed_interface_scale,0.0080695333490979
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.825,UPNY_ConEd,3677.08016185395,3945.61555854566,5647.97126859058,-268.535396691715,2999.1759695476,fixed_interface_scale,0.0080167655762856
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,present_limited_q,0.825,Dunwoodie_South,2882.38994154613,3173.76557921188,4534.14796431356,-291.375637665752,1935.84206726617,fixed_interface_scale,0.0226551336002125
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,fixed_scenario_q,0.8,Dysinger_East,233.474161310004,345.442933820289,3154.18988821813,-111.968772510285,1231.31610688274,fixed_interface_scale,0.00826903277429306
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,fixed_scenario_q,0.8,West_Central,4.19960819824442,444.780201612359,9855.85771634158,-440.580593414115,4634.5681465926,fixed_interface_scale,0.00903716438835409
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,fixed_scenario_q,0.8,Moses_South,-53.553186638859,-18.0281665798467,1577.09494410906,-35.5250200590123,1124.88579191751,fixed_interface_scale,0.000997359665689176
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,fixed_scenario_q,0.8,Central_East,1513.41338388193,1604.47725507616,2577.56454927825,-91.0638711942254,1392.92634591109,fixed_interface_scale,0.00427401371669839
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,fixed_scenario_q,0.8,Total_East_proxy,2998.04019181529,3161.41495443083,7441.91676751464,-163.374762615544,2905.13643967645,fixed_interface_scale,0.00316254614775521
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,fixed_scenario_q,0.8,UPNY_ConEd,3802.55650379178,3945.61555854566,5647.97126859058,-143.059054753876,2999.1759695476,fixed_interface_scale,0.00227523786598384
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,fixed_scenario_q,0.8,Dunwoodie_South,3027.3928324725,3173.76557921188,4534.14796431356,-146.37274673938,1935.84206726617,fixed_interface_scale,0.00571716332230442
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,fixed_scenario_q,0.8025,Dysinger_East,231.993905173195,345.442933820289,3154.18988821813,-113.449028647094,1231.31610688274,fixed_interface_scale,0.00848911550111729
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,fixed_scenario_q,0.8025,West_Central,0.946354728298502,444.780201612359,9855.85771634158,-443.833846884061,4634.5681465926,fixed_interface_scale,0.00917111823265259
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,fixed_scenario_q,0.8025,Moses_South,-56.7989109992474,-18.0281665798467,1577.09494410906,-38.7707444194007,1124.88579191751,fixed_interface_scale,0.00118793154998893
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,fixed_scenario_q,0.8025,Central_East,1500.44380616567,1604.47725507616,2577.56454927825,-104.033448910486,1392.92634591109,fixed_interface_scale,0.00557814356297737
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,fixed_scenario_q,0.8025,Total_East_proxy,2971.84251072701,3161.41495443083,7441.91676751464,-189.572443703816,2905.13643967645,fixed_interface_scale,0.004258114635668
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,fixed_scenario_q,0.8025,UPNY_ConEd,3772.37467538648,3945.61555854566,5647.97126859058,-173.240883159176,2999.1759695476,fixed_interface_scale,0.00333654420181541
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,fixed_scenario_q,0.8025,Dunwoodie_South,2992.287684521,3173.76557921188,4534.14796431356,-181.477894690877,1935.84206726617,fixed_interface_scale,0.00878835554325726
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,cold,0,fixed_scenario_q,0.805,Dysinger_East,241.628901887185,345.442933820289,3154.18988821813,-103.814031933104,1231.31610688274,fixed_interface_scale,0.00710841862271822
