case_id,case_group,scenario_id,load_mode,zone_j_total_pmax_mw,rho_j_cost_c2,x_spine_multiplier,interface_name,lite_flow_mw,target_flow_mw,residual_mw,scale_mw,objective_term,interface_objective_total
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Moses_South,721.863769576794,713.559374921485,8.30439465530935,713.559374921485,0.000135442739006315,8.55026869087445
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Central_East,2781.95156740815,919.824688464481,1862.12687894367,919.824688464481,4.0983440493668,8.55026869087445
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Total_East_proxy,3297.08717028311,1064.86749418979,2232.21967609332,1064.86749418979,4.39422938213712,8.55026869087445
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,UPNY_ConEd,2177.17790751978,1887.02575769531,290.152149824467,1887.02575769531,0.0236426377959593,8.55026869087445
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Dunwoodie_South,1200.42986758964,1013.73430197272,186.695565616918,1013.73430197272,0.0339171788355605,8.55026869087445
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Moses_South,549.040740030962,-55.8104160947309,604.851156125692,100,36.5844921066587,40.0491093431631
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Central_East,2654.4387164632,1002.33486432337,1652.10385213983,1002.33486432337,2.71674586169061,40.0491093431631
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Total_East_proxy,3280.50845416906,1885.69773626077,1394.81071790829,1885.69773626077,0.547124789293756,40.0491093431631
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,UPNY_ConEd,2580.87151294124,2186.02924703846,394.842265902781,2186.02924703846,0.0326238592603348,40.0491093431631
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S2_2025_WINTER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Dunwoodie_South,1815.84280400762,1287.80646363194,528.036340375685,1287.80646363194,0.168122726259691,40.0491093431631
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Moses_South,-30.0170240102126,-18.0281665798467,-11.9888574303659,100,0.0143732702485641,0.499831523421384
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Central_East,2507.69525861079,1604.47725507616,903.218003534625,1604.47725507616,0.316896936918022,0.499831523421384
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Total_East_proxy,3423.55360816342,3161.41495443083,262.138653732591,3161.41495443083,0.00687541825280775,0.499831523421384
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,UPNY_ConEd,2896.94540081915,3945.61555854566,-1048.67015772651,3945.61555854566,0.0706396085293187,0.499831523421384
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Dunwoodie_South,2216.11743523858,3173.76557921188,-957.648143973303,3173.76557921188,0.0910462894726707,0.499831523421384
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Moses_South,710.151155769038,777.591851487167,-67.4406957181292,777.591851487167,0.00752212735118202,9.07441059167068
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Central_East,2793.09280909191,889.243271952491,1903.84953713942,889.243271952491,4.58378321026163,9.07441059167068
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Total_East_proxy,3305.45668674742,1061.49143259267,2243.96525415475,1061.49143259267,4.46888593100413,9.07441059167068
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,UPNY_ConEd,2128.96930220471,1932.82631567124,196.142986533468,1932.82631567124,0.0102981664604634,9.07441059167068
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Dunwoodie_South,1128.68482360863,1062.17249622078,66.5123273878517,1062.17249622078,0.00392115659327542,9.07441059167068
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Moses_South,724.29988653695,792.394241270214,-68.0943547332637,792.394241270214,0.00738481459676619,2.13652287870696
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Central_East,2827.63688846634,1230.11557367852,1597.52131478782,1230.11557367852,1.68655880827022,2.13652287870696
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Total_East_proxy,3188.37122396732,1915.21985554808,1273.15136841924,1915.21985554808,0.441898788896048,2.13652287870696
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,UPNY_ConEd,1958.44417372306,2001.27345996785,-42.829286244789,2001.27345996785,0.000458003505244351,2.13652287870696
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S5_2025_HIGH_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Dunwoodie_South,1034.78346433761,1050.451162233,-15.6676978953881,1050.451162233,0.000222463438680829,2.13652287870696
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Moses_South,309.232202048742,-285.666833937602,594.899035986344,285.666833937602,4.33677496608353,833.558490558245
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Central_East,2583.45045059807,-48.9231580616368,2632.37360865971,100,692.939081556814,833.558490558245
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Total_East_proxy,3424.45170800708,-325.566529431838,3750.01823743892,325.566529431838,132.674438959344,833.558490558245
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,UPNY_ConEd,2720.26943149773,1250.57881037291,1469.69062112482,1250.57881037291,1.38111459231279,833.558490558245
RHO_SWEEP_3GW_RHO_0p005,rho_sweep,S6_2025_LOW_TOTAL_EAST_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.005,1,Dunwoodie_South,1930.03542764033,774.386704271667,1155.64872336866,774.386704271667,2.22708048369028,833.558490558245
RHO_SWEEP_3GW_RHO_0p02,rho_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,1,Moses_South,710.805721217628,713.559374921485,-2.75365370385703,713.559374921485,1.48921846775222e-05,8.54793685608669
RHO_SWEEP_3GW_RHO_0p02,rho_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,1,Central_East,2779.7191580425,919.824688464481,1859.89446957802,919.824688464481,4.08852334649396,8.54793685608669
RHO_SWEEP_3GW_RHO_0p02,rho_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,1,Total_East_proxy,3299.15751584108,1064.86749418979,2234.29002165129,1064.86749418979,4.40238430730086,8.54793685608669
RHO_SWEEP_3GW_RHO_0p02,rho_sweep,S1_2025_SUMMER_PEAK_PUBLIC,PUBLIC_PQ_PUBLIC_EXTERNAL,3000,0.02,1,UPNY_ConEd,2178.87948372321,1887.02575769531,291.853726027904,1887.02575769531,0.0239207519654195,8.54793685608669
