audit_group,scenario_id,voltage_reference_set,sweep_direction,start_mode,perturbation_id,boundary_q_mode,reference_weight,slack_type,element_type,element_index,element_id,element_name,value,original_limit,slack,unit,weighted_cost
S1_PERTURBED_STARTS,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,perturbed,1,present_limited_q,0.8125,VMAX,BUS,42,78,CE UG,0.99878662750313,0.998211077375,0.000575540128229391,pu,5755.40128229391
S1_PERTURBED_STARTS,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,perturbed,1,present_limited_q,0.815,VMAX,BUS,42,78,CE UG,0.999021703919355,0.99789788069,0.00112381322945488,pu,11238.1322945488
S1_PERTURBED_STARTS,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,perturbed,1,present_limited_q,0.8175,VMAX,BUS,42,78,CE UG,0.999256786351458,0.997584684005,0.00167209234655816,pu,16720.9234655816
S1_PERTURBED_STARTS,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,perturbed,1,present_limited_q,0.82,VMAX,BUS,42,78,CE UG,0.999491874792956,0.99727148732,0.00222037747305614,pu,22203.7747305614
S1_PERTURBED_STARTS,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,perturbed,1,present_limited_q,0.8225,VMAX,BUS,42,78,CE UG,0.999726969237376,0.996958290635,0.00276866860247581,pu,27686.6860247581
S1_PERTURBED_STARTS,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,perturbed,1,present_limited_q,0.825,VMAX,BUS,42,78,CE UG,0.99996206967825,0.99664509395,0.00331696572835047,pu,33169.6572835047
S1_PERTURBED_STARTS,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,perturbed,2,present_limited_q,0.81,VMAX,BUS,42,78,CE UG,0.998551557109274,0.99852427406,2.72730493737774e-05,pu,272.730493737774
S1_PERTURBED_STARTS,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,perturbed,2,present_limited_q,0.8125,VMAX,BUS,42,78,CE UG,0.99878662750313,0.998211077375,0.000575540128229546,pu,5755.40128229546
S1_PERTURBED_STARTS,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,perturbed,2,present_limited_q,0.815,VMAX,BUS,42,78,CE UG,0.999021703919355,0.99789788069,0.00112381322945492,pu,11238.1322945492
S1_PERTURBED_STARTS,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,perturbed,2,present_limited_q,0.8175,VMAX,BUS,42,78,CE UG,0.999256786351458,0.997584684005,0.00167209234655829,pu,16720.9234655829
S1_PERTURBED_STARTS,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,perturbed,2,present_limited_q,0.82,VMAX,BUS,42,78,CE UG,0.999491874792957,0.99727148732,0.0022203774730565,pu,22203.774730565
S1_PERTURBED_STARTS,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,perturbed,2,present_limited_q,0.8225,VMAX,BUS,42,78,CE UG,0.999726969237376,0.996958290635,0.00276866860247572,pu,27686.6860247572
S1_PERTURBED_STARTS,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,perturbed,2,present_limited_q,0.825,VMAX,BUS,42,78,CE UG,0.999962069678251,0.99664509395,0.00331696572835063,pu,33169.6572835063
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.825,VMAX,BUS,42,78,CE UG,0.999962069678251,0.99664509395,0.00331696572835047,pu,33169.6572835047
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.9,QMAX,GENERATOR,12,60,DUNKIRK,50.9623663538048,33.0965176050696,17.8658477497352,MVAr,17865.8477497352
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.9,VMAX,BUS,18,54,NIAGARA W,1.06392042806329,1.056548297,0.00737212049791144,pu,73721.2049791144
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,0.9,VMAX,BUS,42,78,CE UG,1.00701783954206,0.9872491934,0.0197686361421611,pu,197686.361421611
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,1,QMIN,GENERATOR,13,61,DUNKIRK,-94.4560999714082,-59.247111392619,35.2089875812073,MVAr,35208.9875812073
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,1,QMAX,GENERATOR,11,57,HUNTLEY,55.1901517039304,7.95887865536026,47.2312720509881,MVAr,47231.2720509881
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,1,QMAX,GENERATOR,12,60,DUNKIRK,121.06964635482,33.0965176050696,87.9731277521688,MVAr,87973.1277521688
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,1,VMIN,BUS,20,56,HUNTLEY,1.08863460363682,1.1,0.011365385363418,pu,113653.85363418
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,1,VMIN,BUS,35,71,BINGHAMTON,1.09566643319159,1.1,0.00433355580865051,pu,43335.5580865051
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,1,VMAX,BUS,18,54,NIAGARA W,1.07122951581831,1.05172033,0.0195091753013488,pu,195091.753013488
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,increasing,warm,0,present_limited_q,1,VMAX,BUS,42,78,CE UG,1.01643362542386,0.974721326,0.0417122894241044,pu,417122.894241044
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,ORIGINAL_NPCC_VG_REFERENCE,increasing,warm,0,present_limited_q,0.8,VMAX,BUS,42,78,CE UG,1.03858607165275,1.036,0.00258606129284572,pu,25860.6129284572
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,ORIGINAL_NPCC_VG_REFERENCE,increasing,warm,0,present_limited_q,0.825,VMAX,BUS,42,78,CE UG,1.04222971180181,1.034,0.00822970146191128,pu,82297.0146191128
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,ORIGINAL_NPCC_VG_REFERENCE,increasing,warm,0,present_limited_q,0.9,VMAX,BUS,42,78,CE UG,1.053167650401,1.028,0.0251676401210984,pu,251676.401210984
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,ORIGINAL_NPCC_VG_REFERENCE,increasing,warm,0,present_limited_q,1,VMIN,BUS,36,72,LAPEER,1.02902832198072,1.05,0.0209716675193755,pu,209716.675193755
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,ORIGINAL_NPCC_VG_REFERENCE,increasing,warm,0,present_limited_q,1,VMAX,BUS,42,78,CE UG,1.06776727552884,1.02,0.0477672653289396,pu,477672.653289396
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PERFORM_ZONE_AGGREGATE_REFERENCE,increasing,warm,0,present_limited_q,1,QMAX,GENERATOR,11,57,HUNTLEY,28.6172477597445,7.95887865536026,20.6583681053843,MVAr,20658.3681053843
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,PERFORM_ZONE_AGGREGATE_REFERENCE,increasing,warm,0,present_limited_q,1,VMAX,BUS,42,78,CE UG,1.03858607165272,1.02,0.018586061452816,pu,185860.61452816
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,CURRENT_S7_MODEL_REFERENCE,increasing,warm,0,present_limited_q,0.825,VMAX,BUS,42,78,CE UG,0.999962069678251,0.99664509395,0.00331696572835047,pu,33169.6572835047
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,CURRENT_S7_MODEL_REFERENCE,increasing,warm,0,present_limited_q,0.9,QMAX,GENERATOR,12,60,DUNKIRK,50.9623663538048,33.0965176050696,17.8658477497352,MVAr,17865.8477497352
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,CURRENT_S7_MODEL_REFERENCE,increasing,warm,0,present_limited_q,0.9,VMAX,BUS,18,54,NIAGARA W,1.06392042806329,1.056548297,0.00737212049791144,pu,73721.2049791144
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,CURRENT_S7_MODEL_REFERENCE,increasing,warm,0,present_limited_q,0.9,VMAX,BUS,42,78,CE UG,1.00701783954206,0.9872491934,0.0197686361421611,pu,197686.361421611
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,CURRENT_S7_MODEL_REFERENCE,increasing,warm,0,present_limited_q,1,QMIN,GENERATOR,13,61,DUNKIRK,-94.4560999714082,-59.247111392619,35.2089875812073,MVAr,35208.9875812073
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,CURRENT_S7_MODEL_REFERENCE,increasing,warm,0,present_limited_q,1,QMAX,GENERATOR,11,57,HUNTLEY,55.1901517039304,7.95887865536026,47.2312720509881,MVAr,47231.2720509881
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,CURRENT_S7_MODEL_REFERENCE,increasing,warm,0,present_limited_q,1,QMAX,GENERATOR,12,60,DUNKIRK,121.06964635482,33.0965176050696,87.9731277521688,MVAr,87973.1277521688
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,CURRENT_S7_MODEL_REFERENCE,increasing,warm,0,present_limited_q,1,VMIN,BUS,20,56,HUNTLEY,1.08863460363682,1.1,0.011365385363418,pu,113653.85363418
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,CURRENT_S7_MODEL_REFERENCE,increasing,warm,0,present_limited_q,1,VMIN,BUS,35,71,BINGHAMTON,1.09566643319159,1.1,0.00433355580865051,pu,43335.5580865051
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,CURRENT_S7_MODEL_REFERENCE,increasing,warm,0,present_limited_q,1,VMAX,BUS,18,54,NIAGARA W,1.07122951581831,1.05172033,0.0195091753013488,pu,195091.753013488
REFERENCE_SET_COMPARISON,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,CURRENT_S7_MODEL_REFERENCE,increasing,warm,0,present_limited_q,1,VMAX,BUS,42,78,CE UG,1.01643362542386,0.974721326,0.0417122894241044,pu,417122.894241044
