case_id,check_group,scenario_id,zone_j_pmax_mw,voltage_penalty_rho,zone,load_mw,local_pg_excluding_boundary_mw,boundary_equiv_pg_mw,s4_equiv_pg_mw,zone_j_equiv_pg_mw,local_pmax_excluding_boundary_mw,local_net_injection_mw
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,C,881.156548731981,2511.2,26.7677338733634,0,0,2511.2,1630.04345126802
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,D,201.722939278163,969.234183611301,537.162651627593,0,0,984.9807077,767.511244333138
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,E,473.256422637636,0,0,0,0,600,-473.256422637636
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,F,837.972407410816,568.003995,-215.129932759151,0,0,2168.003995,-269.968412410816
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,G,771.664072645135,88.2109451631695,-309.311532202044,88.2109451631695,0,2200,-683.453127481965
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,H,212.019396957058,0,0,0,0,0,-212.019396957058
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,I,479.125144553438,0,0,0,0,565.099092,-479.125144553438
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,J,3775.49942533002,4355.39649476089,13.3838669366817,0,3158.31903476089,4697.07746,579.897069430877
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,3500,0,K,1848.02555036487,906.866553029917,0,321.937211029917,0,2384.929342,-941.158997334952
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,A,1116.520173912,1292.8,-314.865301921532,0,0,1292.8,176.279826088
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,B,748.768203118663,288.8,0,0,0,288.8,-459.968203118663
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,C,968.015133790137,2511.2,-33.9262192534287,0,0,2511.2,1543.18486620986
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,D,260.011233789131,984.9807077,-407.08280493947,0,0,984.9807077,724.969473910869
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,E,451.158416699447,0,0,0,0,600,-451.158416699447
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,F,742.959560399832,602.121555376518,160.237592293099,34.1175603765182,0,2168.003995,-140.838005023314
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,G,760.143751136354,269.386454954778,223.392778812934,269.386454954778,0,2200,-490.757296181576
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,H,201.149793965221,0,0,0,0,0,-201.149793965221
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,I,418.565898348084,0,0,0,0,565.099092,-418.565898348084
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,J,3637.46700192704,4430.80192778639,-16.9631096267144,0,3233.72446778639,4697.07746,793.334925859352
S4_CAND_zone_j_cap_sensitivity_JPMAX3500_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,3500,0,K,1597.46063161409,987.166201723527,0,402.236859723527,0,2384.929342,-610.294429890563
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,A,932.340491582214,1292.8,-137.336073147412,0,0,1292.8,360.459508417786
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,B,636.148567337793,288.8,0,0,0,288.8,-347.348567337793
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,C,910.820614656522,2511.2,-38.380801838862,0,0,2511.2,1600.37938534348
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,D,170.185373086867,977.172513441763,515.851057154045,0,0,984.9807077,806.987140354896
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,E,444.549582437007,0,0,0,0,600,-444.549582437007
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,F,785.822247965843,568.003995,-83.5823626399999,0,0,2168.003995,-217.818252965843
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,G,816.002322378635,135.471245440393,-144.564444879431,135.471245440393,0,2200,-680.531076938242
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,H,227.774482133019,0,0,0,0,0,-227.774482133019
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,I,486.15217802916,0,0,0,0,565.099092,-486.15217802916
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,J,3639.49544326512,4484.11822223364,-19.190400919431,0,3287.04076223364,5197.07746,844.622778968519
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S1_2025_SUMMER_PEAK_PUBLIC,4000,0,K,1852.92849582782,973.352077167583,0,388.422735167583,0,2384.929342,-879.576418660237
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,4000,0,A,930.721354169113,1292.8,877.917709748932,0,0,1292.8,362.078645830888
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,4000,0,B,693.312159348906,288.8,0,0,0,288.8,-404.512159348906
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,4000,0,C,1131.40543191626,2511.2,326.342990880306,0,0,2511.2,1379.79456808374
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,4000,0,D,257.652139346724,984.9807077,-164.079120401418,0,0,984.9807077,727.328568353276
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,4000,0,E,620.716578688692,0,0,0,0,600,-620.716578688692
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,4000,0,F,871.041660003481,568.003995,38.1343323888855,0,0,2168.003995,-303.03766500348
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,4000,0,G,763.133766267374,0,220.372494023481,0,0,2200,-763.133766267374
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,4000,0,H,252.133160811041,0,0,0,0,0,-252.133160811041
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,4000,0,I,450.569665360907,0,0,0,0,565.099092,-450.569665360907
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,4000,0,J,3459.55499275624,3495.84372379703,163.171495440153,0,2298.76626379703,5197.07746,36.2887310407846
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S2_2025_WINTER_PEAK_PUBLIC,4000,0,K,1471.97889003126,584.929342,0,0,0,2384.929342,-887.049548031261
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4000,0,A,1244.86540457269,1292.8,406.014236517478,0,0,1292.8,47.9345954273099
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4000,0,B,505.285153437801,288.8,0,0,0,288.8,-216.485153437801
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4000,0,C,901.170089087343,2511.2,-39.489443084831,0,0,2511.2,1610.02991091266
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4000,0,D,525.499765020787,984.9807077,-482.984326633401,0,0,984.9807077,459.480942679213
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4000,0,E,310.722794351992,0,0,0,0,600,-310.722794351992
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4000,0,F,607.181454913555,568.003995,95.3048474725107,0,0,2168.003995,-39.1774599135551
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4000,0,G,477.380725475773,77.6900779277112,123.212049666351,77.6900779277112,0,2200,-399.690647548062
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4000,0,H,201.257521397288,0,0,0,0,0,-201.257521397288
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4000,0,I,524.487960045707,0,0,0,0,565.099092,-524.487960045707
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4000,0,J,4368.0500990318,4398.07008131257,-19.7447215424155,0,3200.99262131257,5197.07746,30.0199822807672
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4000,0,K,1236.31883136526,796.362662576773,0,211.433320576773,0,2384.929342,-439.956168788487
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4000,0,A,933.986786519434,1292.8,-124.719673034239,0,0,1292.8,358.813213480566
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4000,0,B,618.641960022222,288.8,0,0,0,288.8,-329.841960022222
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4000,0,C,860.171569150202,2511.2,-86.530718496955,0,0,2511.2,1651.0284308498
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4000,0,D,168.972029516236,974.351336803963,519.760084611275,0,0,984.9807077,805.379307287727
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4000,0,E,415.391998103143,0,0,0,0,600,-415.391998103143
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4000,0,F,752.205742431129,568.003995,-107.896684510807,0,0,2168.003995,-184.201747431129
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4000,0,G,810.88521680194,173.698061328808,-205.110886014689,173.698061328808,0,2200,-637.187155473133
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4000,0,H,230.237430792078,0,0,0,0,0,-230.237430792078
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4000,0,I,492.648737521584,0,0,0,0,565.099092,-492.648737521584
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4000,0,J,3733.8359205215,4551.80850801812,-43.2653592484775,0,3354.73104801812,5197.07746,817.972587496621
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,4000,0,K,1885.24240732053,1016.89860387336,0,431.969261873364,0,2384.929342,-868.343803447166
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,4000,0,A,829.945765539073,1292.8,367.194854523768,0,0,1292.8,462.854234460927
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,4000,0,B,591.832125251815,288.8,0,0,0,288.8,-303.032125251815
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,4000,0,C,881.156548731981,2511.2,26.7677338733634,0,0,2511.2,1630.04345126802
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,4000,0,D,201.722939278163,969.234183587469,537.162651627593,0,0,984.9807077,767.511244309306
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,4000,0,E,473.256422637636,0,0,0,0,600,-473.256422637636
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,4000,0,F,837.972407410816,568.003995,-215.129932759151,0,0,2168.003995,-269.968412410816
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,4000,0,G,771.664072645135,85.8664867120922,-309.311532202044,85.8664867120922,0,2200,-685.797585933042
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,4000,0,H,212.019396957058,0,0,0,0,0,-212.019396957058
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,4000,0,I,479.125144553438,0,0,0,0,565.099092,-479.125144553438
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,4000,0,J,3775.49942533002,4363.41628197459,13.3838669366817,0,3166.33882197459,5197.07746,587.916856644574
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S5_2025_HIGH_TOTAL_EAST_PUBLIC,4000,0,K,1848.02555036487,901.288102924866,0,316.358760924866,0,2384.929342,-946.737447440003
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,4000,0,A,1116.520173912,1292.8,-314.865301921532,0,0,1292.8,176.279826088
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,4000,0,B,748.768203118663,288.8,0,0,0,288.8,-459.968203118663
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,4000,0,C,968.015133790137,2511.2,-33.9262192534287,0,0,2511.2,1543.18486620986
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,4000,0,D,260.011233789131,984.9807077,-407.08280493947,0,0,984.9807077,724.969473910869
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,4000,0,E,451.158416699447,0,0,0,0,600,-451.158416699447
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,4000,0,F,742.959560399832,590.886336462961,160.237592293099,22.8823414629614,0,2168.003995,-152.07322393687
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,4000,0,G,760.143751136354,222.791226906943,223.392778812934,222.791226906943,0,2200,-537.352524229411
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,4000,0,H,201.149793965221,0,0,0,0,0,-201.149793965221
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,4000,0,I,418.565898348084,0,0,0,0,565.099092,-418.565898348084
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,4000,0,J,3637.46700192704,4526.97168379098,-16.9631096267144,0,3329.89422379098,5197.07746,889.504681863941
S4_CAND_zone_j_cap_sensitivity_JPMAX4000_VRHO0,zone_j_cap_sensitivity,S6_2025_LOW_TOTAL_EAST_PUBLIC,4000,0,K,1597.46063161409,948.825676376702,0,363.896334376702,0,2384.929342,-648.634955237388
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,100,A,932.340491582214,1292.8,-137.336073147412,0,0,1292.8,360.459508417786
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,100,B,636.148567337793,288.8,0,0,0,288.8,-347.348567337793
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,100,C,910.820614656522,2511.2,-38.380801838862,0,0,2511.2,1600.37938534348
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,100,D,170.185373086867,977.172648596316,515.851057154045,0,0,984.9807077,806.987275509449
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,100,E,444.549582437007,0,0,0,0,600,-444.549582437007
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,100,F,785.822247965843,568.003995,-83.5823626399999,0,0,2168.003995,-217.818252965843
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,100,G,816.002322378635,280.085634665267,-144.564444879431,280.085634665267,0,2200,-535.916687713369
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,100,H,227.774482133019,0,0,0,0,0,-227.774482133019
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,100,I,486.15217802916,0,0,0,0,565.099092,-486.15217802916
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,100,J,3639.49544326512,4180.71779254158,-19.190400919431,0,2983.64033254158,4197.07746,541.22234927646
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S1_2025_SUMMER_PEAK_PUBLIC,3000,100,K,1852.92849582782,1131.08047751542,0,546.151135515416,0,2384.929342,-721.848018312404
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,100,A,930.721354169113,1292.8,877.917709748932,0,0,1292.8,362.078645830888
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,100,B,693.312159348906,288.8,0,0,0,288.8,-404.512159348906
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,100,C,1131.40543191626,2511.2,326.342990880306,0,0,2511.2,1379.79456808374
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,100,D,257.652139346724,984.9807077,-164.079120401418,0,0,984.9807077,727.328568353276
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,100,E,620.716578688692,0,0,0,0,600,-620.716578688692
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,100,F,871.041660003481,568.003995,38.1343323888855,0,0,2168.003995,-303.03766500348
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,100,G,763.133766267374,0,220.372494023481,0,0,2200,-763.133766267374
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,100,H,252.133160811041,0,0,0,0,0,-252.133160811041
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,100,I,450.569665360907,0,0,0,0,565.099092,-450.569665360907
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,100,J,3459.55499275624,3495.84378688632,163.171495440153,0,2298.76632688632,4197.07746,36.2887941300796
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S2_2025_WINTER_PEAK_PUBLIC,3000,100,K,1471.97889003126,584.929342,0,0,0,2384.929342,-887.049548031261
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,100,A,1244.86540457269,1292.8,406.014236517478,0,0,1292.8,47.9345954273099
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,100,B,505.285153437801,288.8,0,0,0,288.8,-216.485153437801
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,100,C,901.170089087343,2511.2,-39.489443084831,0,0,2511.2,1610.02991091266
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,100,D,525.499765020787,984.9807077,-482.984326633401,0,0,984.9807077,459.480942679213
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,100,E,310.722794351992,0,0,0,0,600,-310.722794351992
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,100,F,607.181454913555,568.003995,95.3048474725107,0,0,2168.003995,-39.1774599135551
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,100,G,477.380725475773,161.333631953676,123.212049666351,161.333631953676,0,2200,-316.047093522097
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,100,H,201.257521397288,0,0,0,0,0,-201.257521397288
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,100,I,524.487960045707,0,0,0,0,565.099092,-524.487960045707
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,100,J,4368.0500990318,4158.06236169144,-19.7447215424155,0,2960.98490169144,4197.07746,-209.987737340364
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3000,100,K,1236.31883136526,952.310344866695,0,367.381002866695,0,2384.929342,-284.008486498565
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,100,A,933.986786519434,1292.8,-124.719673034239,0,0,1292.8,358.813213480566
S4_CAND_voltage_penalty_JPMAX3000_VRHO100,voltage_penalty,S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,3000,100,B,618.641960022222,288.8,0,0,0,288.8,-329.841960022222
