scenario_id,variant_id,allocation_mode,tie_mode,classic_objective_term,interface_name,lite_flow_mw,target_flow_mw,target_limit_mw,residual_mw,scale_mw,scale_source,objective_term
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_GSK__perform_rxb,perform,perform_rxb,0.0412067817887569,Moses_South,568.710720449687,713.559374921485,1120.63977933465,-144.848654471798,1124.88579191751,fixed_interface_scale,0.016581051487393
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_GSK__perform_rxb,perform,perform_rxb,0.00468820539855774,Central_East,982.805518118358,919.824688464481,1200.68547785855,62.980829653877,1392.92634591109,fixed_interface_scale,0.00204437447159808
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_GSK__perform_rxb,perform,perform_rxb,0.256534301752825,Total_East_proxy,1604.21452471991,1064.86749418979,2685.97788380209,539.34703053012,2905.13643967645,fixed_interface_scale,0.0344670025514367
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_GSK__perform_rxb,perform,perform_rxb,0.0282051597987168,UPNY_ConEd,2203.94025796423,1887.02575769531,2714.43857661059,316.914500268919,2999.1759695476,fixed_interface_scale,0.0111655552715961
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_GSK__perform_rxb,perform,perform_rxb,0.146260802342413,Dunwoodie_South,1401.42744315982,1013.73430197272,1636.48983648869,387.693141187096,1935.84206726617,fixed_interface_scale,0.0401084971389752
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_CAP_GSK__current,perform_cap,current,0.0443197710583465,Moses_South,563.338989979066,713.559374921485,1120.63977933465,-150.220384942419,1124.88579191751,fixed_interface_scale,0.0178336762524954
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_CAP_GSK__current,perform_cap,current,0.0662357478237203,Central_East,1156.55359061816,919.824688464481,1200.68547785855,236.728902153679,1392.92634591109,fixed_interface_scale,0.0288832635190597
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_CAP_GSK__current,perform_cap,current,0.264890181636001,Total_East_proxy,1612.92799176944,1064.86749418979,2685.97788380209,548.06049757965,2905.13643967645,fixed_interface_scale,0.0355896677517046
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_CAP_GSK__current,perform_cap,current,0.0300558490266658,UPNY_ConEd,2214.17229553133,1887.02575769531,2714.43857661059,327.146537836019,2999.1759695476,fixed_interface_scale,0.0118981862161707
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_CAP_GSK__current,perform_cap,current,0.218597858485662,Dunwoodie_South,1487.70019824317,1013.73430197272,1636.48983648869,473.965896270447,1935.84206726617,fixed_interface_scale,0.0599451899705314
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,perform_cap,perform_rx,0.0427628416858023,Moses_South,566.001159212695,713.559374921485,1120.63977933465,-147.55821570879,1124.88579191751,fixed_interface_scale,0.0172071889373556
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,perform_cap,perform_rx,0.0850711617441598,Central_East,1188.10959716383,919.824688464481,1200.68547785855,268.284908699347,1392.92634591109,fixed_interface_scale,0.0370967772428346
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,perform_cap,perform_rx,0.318116108990692,Total_East_proxy,1665.47174413279,1064.86749418979,2685.97788380209,600.604249943005,2905.13643967645,fixed_interface_scale,0.042740907026148
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,perform_cap,perform_rx,0.0329377223944559,UPNY_ConEd,2229.49739552179,1887.02575769531,2714.43857661059,342.471637826476,2999.1759695476,fixed_interface_scale,0.0130390312460672
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rx,perform_cap,perform_rx,0.247474653431041,Dunwoodie_South,1518.0349246935,1013.73430197272,1636.48983648869,504.30062272078,1935.84206726617,fixed_interface_scale,0.0678639544576701
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,perform_cap,perform_rxb,0.0427241155497973,Moses_South,566.067988890349,713.559374921485,1120.63977933465,-147.491386031136,1124.88579191751,fixed_interface_scale,0.0171916060641699
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,perform_cap,perform_rxb,0.0854067567299836,Central_East,1188.63825134436,919.824688464481,1200.68547785855,268.81356287988,1392.92634591109,fixed_interface_scale,0.0372431193425271
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,perform_cap,perform_rxb,0.319802317103148,Total_East_proxy,1667.06142355524,1064.86749418979,2685.97788380209,602.193929365452,2905.13643967645,fixed_interface_scale,0.042967459728524
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,perform_cap,perform_rxb,0.0331006552233129,UPNY_ConEd,2230.3434017516,1887.02575769531,2714.43857661059,343.317644056287,2999.1759695476,fixed_interface_scale,0.013103531341764
S1_2025_SUMMER_PEAK_PUBLIC,PERFORM_CAP_GSK__perform_rxb,perform_cap,perform_rxb,0.248439313707544,Dunwoodie_South,1519.0168547974,1013.73430197272,1636.48983648869,505.282552824683,1935.84206726617,fixed_interface_scale,0.0681284892702826
S2_2025_WINTER_PEAK_PUBLIC,S4_GSK__current,s4,current,34.2017870612763,Moses_South,529.012523445745,-55.8104160947309,741.605063961212,584.822939540476,1124.88579191751,fixed_interface_scale,0.270291218434536
