overlay_path_id,source_bus,source_bus_name,terminal_role,s13_model_bus,s13_model_bus_row,source_vm_pu,source_va_deg,injection_vm_pu,injection_va_deg,injection_vm_error_pu,injection_va_error_deg,zero_injection_vm_pu,zero_injection_va_deg,zero_injection_vm_error_pu,zero_injection_va_error_deg,s13_inherited_vm_pu,s13_inherited_va_deg,s13_inherited_snapshot_role,zero_injection_acceptance_role
phase1b_pv_wood_mesh,651,PLEASANT VALLEY,fixed_boundary,73,73,1.01,69.9393740990167,1.01,69.9393740990167,0,0,1.01,69.9393740990167,0,0,0.977954429,10.347898,mapping_only_not_source_operating_comparison,diagnostic_only_not_gating
phase1b_pv_wood_mesh,902,WOOD STREET,fixed_boundary,9002,142,1.01137768704975,66.4953094132458,1.01137768704975,66.4953094132458,0,0,1.01137768704975,66.4953094132458,0,0,0.974926849,1.57237472,mapping_only_not_source_operating_comparison,diagnostic_only_not_gating
phase1b_pv_wood_mesh,858,E. FISHKILL,interior_pq,858,148,1.01049728517875,68.3852440183153,1.01049728517875,68.3852440183153,0,0,1.01062256644272,68.4726977874884,0.000125281263971155,0.087453769173095,0.978437887065742,8.79645600000001,mapping_only_not_source_operating_comparison,diagnostic_only_not_gating
phase1b_ramapo_buchanan_path,1519,RAMAPO,fixed_boundary,76,76,1.017564223086,71.4001669638126,1.017564223086,71.4001669638126,0,0,1.017564223086,71.4001669638126,0,0,0.972794501,0.262818089,mapping_only_not_source_operating_comparison,diagnostic_only_not_gating
phase1b_ramapo_buchanan_path,900,BUCHANAN,fixed_boundary,77,77,1.01387935718939,66.9024195529476,1.01387935718939,66.9024195529476,0,0,1.01387935718939,66.9024195529476,0,0,0.977818902,1.06435512,mapping_only_not_source_operating_comparison,diagnostic_only_not_gating
phase1b_ramapo_buchanan_path,774,LADENTOWN,interior_pq,774,149,1.01822200798576,70.5060609782461,1.01822200798576,70.5060609782461,0,0,1.0158065652123,69.8839943376847,0.00241544277345818,0.6220666405614,0.973421351906193,-0.633856910999995,mapping_only_not_source_operating_comparison,diagnostic_only_not_gating
